id,start_pos,end_pos,type,alias,wb_id,score
1,27,37,LOC,Poggibonsi >> en,Q91350,-3.479588747024536
1,57,67,LOC,Монторзоли (Фиренца) >> sr,Q3862501,-1.5320184230804443
1,103,111,LOC,Florence >> en,Q2044,-0.15302400290966034
1,127,134,LOC,Bologna >> en,Q1891,-0.14262153208255768
1,244,250,PER,Agnolo >> en,Q2826951,-1.784832239151001
1,474,481,LOC,Fiesole >> en,Q82670,-0.20001499354839325
1,502,512,PER,Монторзоли (Фиренца) >> sr,Q3862501,-1.7559242248535156
1,514,520,PER,Agnolo >> en,Q2826951,-1.273126482963562
1,586,605,PER,Francesco del Tadda >> it,Q3750862,-1.3737844228744507
1,822,841,PER,Francesco del Tadda >> it,Q3750862,-1.5223332643508911
1,847,861,PER,Andrea del Sarto >> en,Q5571,-1.5761208534240723
1,877,884,LOC,Fiesole >> en,Q82670,-0.21086812019348145
1,1081,1088,PER,Michele Agnolo >> en,Q27040,-1.5262619256973267
1,1101,1107,PER,Agnolo >> en,Q2826951,-1.6299641132354736
1,1162,1166,LOC,Rome >> en,Q220,-0.2182745784521103
1,1221,1227,PER,Saint Peter >> en,Q33923,-0.5541492700576782
1,1410,1414,LOC,Rome >> en,Q220,-0.21906065940856934
1,1453,1460,LOC,Perugia >> en,Q3437,-0.20385554432868958
1,1584,1591,LOC,Perugia >> en,Q3437,-0.1975904256105423
1,1736,1752,PER,Raffaello Maffei >> en,Q3417362,0.19239675998687744
1,1761,1775,PER,Volterrano >> en,Q2403504,0.0248909592628479
1,1780,1788,LOC,Volterra >> en,Q103305,-0.17421209812164307
2,69,77,PER,Giovanni Pisano >> en,Q314932,-0.7856977581977844
2,82,89,PER,Niccola Pisano >> en,Q364413,-1.070249319076538
2,93,97,LOC,Pisa >> en,Q13375,-0.19125472009181976
2,99,107,PER,Agostino da Siena >> en,Q395759,-0.5258464217185974
2,112,118,PER,Agnolo Bronzino >> en,Q7803,-0.4164980947971344
2,133,138,ORG,Siena >> en,Q2751,-0.19852720201015472
2,185,189,MISC,Life >> en,Q3,-0.7822872996330261
2,301,306,LOC,Siena >> en,Q2751,-0.19181591272354126
2,405,412,ORG,Consul >> en,Q4489757,-0.4820623993873596
2,445,456,MISC,"Fontebranda, Siena >> en",Q3747505,-1.1170133352279663
2,800,808,PER,Agostino da Siena >> en,Q395759,-0.49199336767196655
2,813,819,PER,Agnolo Bronzino >> en,Q7803,-0.7086729407310486
2,868,876,PER,Giovanni Pisano >> en,Q314932,-0.669661819934845
2,881,888,PER,Niccola Pisano >> en,Q364413,-1.018592357635498
2,892,896,LOC,Pisa >> en,Q13375,-0.18323498964309692
2,1015,1023,PER,Giovanni da Siena >> en,Q3768439,-1.3088046312332153
2,1040,1046,LOC,Naples >> en,Q2634,-0.20718277990818024
2,1050,1054,LOC,Pisa >> en,Q13375,-0.19709455966949463
2,1083,1088,LOC,Siena >> en,Q2751,-0.20141130685806274
2,1154,1159,LOC,Siena Cathedral >> en,Q282554,-0.05880475044250488
2,1280,1288,PER,Agostino da Siena >> en,Q395759,-0.3588843047618866
2,1537,1545,PER,Giovanni Pisano >> en,Q314932,-1.3172909021377563
2,1994,2002,PER,Agostino da Siena >> en,Q395759,-0.305610328912735
2,2045,2053,PER,Giovanni Pisano >> en,Q314932,-1.3689241409301758
2,2072,2078,PER,Agnolo Bronzino >> en,Q7803,-0.7576484680175781
3,0,8,PER,Agostino da Siena >> en,Q395759,-1.4646260738372803
3,46,54,PER,Giovanni Tolomei >> en,Q731956,-0.28289738297462463
3,100,109,MISC,Roman Catholic Diocese of Arezzo-Cortona-Sansepolcro >> en,Q645542,-0.1953762173652649
3,113,119,LOC,Arezzo >> en,Q13378,-0.17609810829162598
3,193,199,PER,Agnolo Bronzino >> en,Q7803,-1.8483725786209106
3,322,330,PER,Agostino da Siena >> en,Q395759,-1.3229050636291504
3,399,407,PER,Giovanni Tolomei >> en,Q731956,-0.3689965009689331
3,529,536,LOC,Pistola >> en,Q7198490,-0.21881571412086487
3,541,545,LOC,Pisa >> en,Q13375,-0.20125812292099
3,712,717,LOC,Siena >> en,Q2751,-0.20836776494979858
3,719,727,PER,Agostino da Siena >> en,Q395759,-1.463705062866211
3,753,759,LOC,Palazzo dei Normanni >> en,Q1473825,-1.638809084892273
3,763,775,LOC,Malborghetto-Valbruna >> it,Q53278,-1.0498847961425781
3,890,895,ORG,Siena >> en,Q2751,-0.1992540806531906
3,915,923,PER,Giovanni Tolomei >> en,Q731956,-0.31260648369789124
3,1084,1089,LOC,Siena Cathedral >> en,Q282554,-0.02833428978919983
3,1215,1227,LOC,"Porta Romana, Siena >> en",Q2104857,-0.3616483509540558
3,1335,1351,PER,Porta di Sant'Andrea >> it,Q21164295,-4.765213966369629
3,1377,1389,MISC,Tufi >> en,Q7851499,-3.039307117462158
3,1417,1427,ORG,Porta San Sebastiano >> en,Q1234193,-1.9218215942382812
3,1429,1443,PER,Agatha of Sicily >> en,Q200895,-0.6244909763336182
3,1491,1499,PER,Agostino da Siena >> en,Q395759,-1.6034696102142334
3,1504,1510,MISC,Tolomei >> en,Q21450788,-2.491015911102295
3,1532,1555,ORG,"Sant'Agostino, Siena >> en",Q1102250,-0.9726576805114746
3,1557,1566,PER,Francis of Assisi >> en,Q676555,-0.28710371255874634
3,1586,1603,PER,Roman Catholic Archdiocese of Gaeta >> en,Q1364506,-0.18070298433303833
3,1605,1621,PER,Papal legate >> en,Q740369,-0.7807722687721252
3,1672,1679,PER,Tolomei >> en,Q21450788,-0.4183383882045746
3,1709,1716,LOC,Orvieto >> en,Q541,-0.1694634109735489
3,1718,1726,PER,Agostino da Siena >> en,Q395759,-1.9537397623062134
3,1731,1737,PER,Tolomei >> en,Q21450788,-1.207298755645752
3,1798,1803,PER,"Mary, mother of Jesus >> en",Q345,-0.39236846566200256
4,50,58,LOC,Florence >> en,Q2044,-0.17720931768417358
4,101,135,PER,Lorenzo de' Medici >> en,Q177854,-0.10229361057281494
4,180,203,PER,Michelangelo >> en,Q5592,-1.1355947256088257
4,207,214,PER,Gaio Lelio >> it,Q706305,-6.585511207580566
4,364,376,PER,Michelangelo >> en,Q5592,-1.254442572593689
4,687,695,LOC,Florence >> en,Q2044,-0.17654313147068024
4,708,727,PER,Lorenzo de' Medici >> en,Q177854,-0.08445608615875244
4,749,755,PER,House of Medici >> en,Q170022,-0.20832839608192444
4,801,809,PER,"Giuliano de' Medici, Duke of Nemours >> en",Q333340,-0.10775363445281982
4,831,850,PER,Lorenzo de' Medici >> en,Q177854,-0.0774369090795517
4,864,882,PER,Piazza Santa Croce >> en,Q1017385,-0.859164297580719
4,1047,1066,PER,Lorenzo de' Medici >> en,Q177854,-0.12839382886886597
4,1360,1372,PER,Michelangelo >> en,Q5592,-1.237523078918457
4,1377,1383,PER,House of Medici >> en,Q170022,-0.2118506282567978
4,1409,1417,LOC,Florence >> en,Q2044,-0.17803998291492462
4,1691,1703,PER,Michelangelo >> en,Q5592,-1.4320706129074097
4,1726,1737,PER,Bartolommeo >> en,Q7780,-1.2154433727264404
4,1772,1782,MISC,Florence >> en,Q2044,-0.17457908391952515
4,1817,1823,PER,Baccio >> en,Q4838662,-0.8463364243507385
4,1825,1837,PER,Michelangelo >> en,Q5592,-1.3466098308563232
5,0,8,PER,Pope Leo I >> en,Q43954,-0.6366300582885742
5,81,100,ORG,Basilica della Santa Casa >> en,Q654996,-0.32750576734542847
5,104,110,LOC,Basilica della Santa Casa >> en,Q654996,-0.08682498335838318
5,144,167,PER,Andrea Contucci >> en,Q495011,0.072964608669281
5,171,186,PER,Sansovino >> en,Q447269,-2.8878421783447266
5,306,312,PER,Baccio >> en,Q4838662,-0.8970164060592651
5,321,325,LOC,Rome >> en,Q220,-0.21711160242557526
5,335,339,PER,Pope >> en,Q19546,-0.35781329870224
5,374,379,PER,David >> en,Q41370,-0.2655811011791229
5,396,403,PER,Goliath >> en,Q192785,-0.09970777481794357
5,555,561,PER,House of Medici >> en,Q170022,-0.18533986806869507
5,565,573,LOC,Florence >> en,Q2044,-0.1689780056476593
5,601,616,PER,David (Donatello) >> en,Q735085,-1.612918496131897
5,648,661,LOC,Palazzo Medici Riccardi >> en,Q911047,-0.24244287610054016
5,680,686,LOC,Palazzo Medici Riccardi >> en,Q911047,-0.5043495893478394
5,713,720,PER,Signoria of Florence >> en,Q3393334,-0.32903382182121277
5,726,730,PER,Pope >> en,Q19546,-0.49058157205581665
5,747,753,PER,Baccio Bandinelli >> en,Q358348,-0.6607410907745361
5,810,815,PER,David (Michelangelo) >> en,Q179900,-0.6056606769561768
5,829,835,LOC,Basilica della Santa Casa >> en,Q654996,-0.3732192814350128
5,839,853,PER,Andrea Contucci >> en,Q495011,-0.03539589047431946
5,871,877,PER,Andrea Contucci >> en,Q495011,-0.682380735874176
5,938,944,LOC,Basilica della Santa Casa >> en,Q654996,-0.33347371220588684
5,974,988,PER,Andrea Contucci >> en,Q495011,-0.02893286943435669
5,1058,1062,PER,Pope >> en,Q19546,-0.39785391092300415
5,1157,1177,MISC,Nativity of Mary >> en,Q501107,-0.1570662260055542
5,1179,1185,PER,Baccio Bandinelli >> en,Q358348,-0.48513221740722656
5,1434,1448,PER,Andrea Contucci >> en,Q495011,0.034541308879852295
5,1604,1610,PER,Baccio >> en,Q4838662,-1.4540817737579346
5,1623,1637,PER,Andrea Contucci >> en,Q495011,-0.07284694910049438
5,1909,1915,PER,Baccio >> en,Q4838662,-1.4189435243606567
5,1961,1967,PER,Baccio Bandinelli >> en,Q358348,-1.0708627700805664
5,2018,2032,PER,Andrea Contucci >> en,Q495011,-0.06867438554763794
5,2101,2111,PER,Bartolommeo Bandinelli >> en,Q358348,-0.14445984363555908
5,2210,2216,LOC,Basilica della Santa Casa >> en,Q654996,-0.15310627222061157
5,2218,2224,PER,Baccio Bandinelli >> en,Q358348,-0.3669377565383911
5,2250,2256,LOC,Ancona >> en,Q3415,-0.18691778182983398
5,2393,2415,PER,Raffaello da Montelupo >> en,Q1370859,0.4896940588951111
5,2456,2470,PER,Maestro >> en,Q1836630,-0.7203315496444702
6,1125,1151,PER,Filippo Brunelleschi >> en,Q174330,0.03934231400489807
6,1198,1222,PER,Messer >> en,Q673300,-4.009090900421143
6,1227,1233,PER,Giotto >> en,Q7814,-0.13159418106079102
6,1313,1319,PER,Heaven >> en,Q4489450,-0.2588854432106018
6,1639,1645,MISC,Heaven >> en,Q4489450,-0.26241299510002136
6,1747,1754,PER,Filippo >> en,Q15727164,-1.7947158813476562
6,1947,1953,MISC,Tuscany >> en,Q1273,-0.17478761076927185
6,2004,2010,PER,Heaven >> en,Q4489450,-0.2492818832397461
7,29,37,LOC,Florence >> en,Q2044,-0.16972574591636658
7,145,174,PER,Filippo Brunelleschi >> en,Q174330,-0.3676729202270508
7,209,215,PER,Cambio >> en,Q1028149,-0.6430066823959351
7,303,328,PER,Brunelleschi >> en,Q174330,-2.6058950424194336
7,334,349,PER,Filippo Brunelleschi >> en,Q174330,-0.40155768394470215
7,424,429,PER,Spini >> en,Q1087553,-1.0785216093063354
7,581,597,PER,Michelangelo (given name) >> en,Q19003508,-4.001588821411133
7,619,636,LOC,Piazza dei Miracoli >> en,Q750245,-1.9248442649841309
7,774,781,PER,Filippo Brunelleschi >> en,Q174330,-0.12536582350730896
7,881,890,PER,Heresy >> en,Q160598,-2.3145461082458496
7,1224,1239,PER,Filippo Brunelleschi >> en,Q174330,-0.1455044150352478
7,1628,1635,PER,Filippo Brunelleschi >> en,Q174330,-0.11915275454521179
7,1953,1959,PER,James the Great >> en,Q43999,-0.8105083703994751
7,1963,1970,LOC,Pistoia >> en,Q13376,-0.20698921382427216
7,2046,2062,ORG,"Orders, decorations, and medals of Italy >> en",Q7100734,-1.452150583267212
8,20,28,LOC,Florence >> en,Q2044,-0.18169699609279633
8,493,507,MISC,Porta a Faenza >> it,Q3908872,-1.3123271465301514
8,518,537,PER,Giuliano Bugiardini >> en,Q2578459,-0.00047901272773742676
8,730,736,PER,House of Medici >> en,Q170022,-0.16019663214683533
8,744,755,PER,Piazza San Marco >> en,Q217527,-0.05706208944320679
8,757,762,PER,Mark the Evangelist >> en,Q31966,-0.19765153527259827
8,823,831,PER,Bertoldo >> en,Q3638934,-0.7936373949050903
8,884,907,PER,Michelangelo >> en,Q5592,-0.6515685319900513
8,937,947,PER,Buonarroti >> en,Q21507056,-0.7119884490966797
8,971,983,PER,Michelangelo >> en,Q5592,-0.7450224161148071
8,1036,1044,PER,Giuliano Bugiardini >> en,Q2578459,-0.5696390867233276
8,1161,1169,PER,Giuliano Bugiardini >> en,Q2578459,-0.6301119327545166
8,1312,1322,PER,Buonarroti >> en,Q21507056,-0.6269730925559998
8,1480,1488,PER,Giuliano Bugiardini >> en,Q2578459,-0.5047615766525269
8,1656,1668,PER,Michelangelo >> en,Q5592,-0.967568576335907
8,1823,1831,PER,Giuliano Bugiardini >> en,Q2578459,-0.2551373839378357
8,1917,1927,PER,Buonarroti >> en,Q21507056,-0.8074721097946167
8,1932,1940,PER,Francesco Granacci >> en,Q717097,-0.16071723401546478
8,1948,1968,PER,Domenico Ghirlandaio >> en,Q191423,-0.06494645774364471
8,2020,2033,PER,Santa Maria Novella >> en,Q51175,-0.25930550694465637
9,0,8,PER,Giuliano de' Medici >> en,Q298877,-1.1424437761306763
9,38,53,PER,Innocenzo Cybo >> en,Q1386991,0.08024203777313232
9,85,104,PER,Raffaello da Urbino >> en,Q5597,0.3341520130634308
9,139,147,PER,Pope Leo I >> en,Q43954,-0.7036086916923523
9,158,175,PER,Pope Clement VII >> en,Q83159,-0.1811591535806656
9,181,199,PER,Giovanni Battista de Rossi >> en,Q699662,-0.3484615683555603
9,217,235,PER,Giovanni Battista de Rossi >> en,Q699662,-0.329473614692688
9,268,272,PER,Innocenzo Cybo >> en,Q1386991,-0.779253363609314
9,430,445,PER,Guasconi >> it,Q16562230,-3.659402370452881
9,526,539,PER,Baccio Valori >> it,Q3181432,-0.7781121730804443
9,544,548,LOC,Olmo >> en,Q402678,-0.9109290838241577
9,551,559,LOC,Castello >> en,Q416274,-0.5433740615844727
10,769,784,PER,Marco Calabrese >> en,Q2559941,-3.3696510791778564
10,872,878,LOC,Naples >> en,Q2634,-0.1829485297203064
10,943,947,LOC,Rome >> en,Q220,-0.23902282118797302
10,1036,1041,MISC,Siren (mythology) >> en,Q150986,-0.22186711430549622
10,1145,1151,PER,Sebeto >> en,Q3953836,-0.32211923599243164
10,1257,1263,PER,Heaven >> en,Q4489450,-0.22421088814735413
10,1295,1300,PER,Marco >> en,Q397013,-2.412196397781372
10,1516,1522,LOC,Aversa >> en,Q19279,-0.17976900935173035
10,1547,1553,LOC,Naples >> en,Q2634,-0.1815694272518158
10,1623,1634,LOC,"Sant'Agostino, Rome >> en",Q1424095,-0.8017980456352234
10,1636,1644,PER,Augustine of Hippo >> en,Q8018,-0.26682358980178833
10,1759,1768,PER,Augustine of Hippo >> en,Q8018,-0.1947697401046753
10,1814,1820,PER,Jesus >> en,Q302,0.061933934688568115
10,1825,1831,MISC,Saint >> en,Q43115,-0.29058095812797546
11,24,31,PER,Nicola >> en,Q727811,-2.4581215381622314
11,61,87,PER,Niccolò da Bologna >> en,Q1769484,-3.924757480621338
11,116,124,LOC,Calabria >> en,Q1458,-0.1591084748506546
11,129,135,ORG,Ascoli Piceno >> en,Q6624,-0.20487117767333984
11,144,150,LOC,Norcia >> en,Q20494,-0.18816730380058289
11,393,399,ORG,Ascoli Piceno >> en,Q6624,-0.20285508036613464
11,455,459,PER,Cola >> en,Q134041,-0.8679983615875244
11,483,487,LOC,Rome >> en,Q220,-0.24817562103271484
11,533,539,ORG,Ascoli Piceno >> en,Q6624,-0.20708352327346802
11,726,732,ORG,Ascoli Piceno >> en,Q6624,-0.20395252108573914
11,749,762,PER,Pope Paul III >> en,Q133001,-0.19685932993888855
11,1288,1294,ORG,Ascoli Piceno >> en,Q6624,-0.20562121272087097
11,1367,1379,PER,Niccolò di Pietro >> en,Q4320785,-4.602833271026611
11,1456,1481,PER,Alessandro Vitelli >> en,Q621395,0.24080559611320496
11,1498,1513,PER,Matrice >> en,Q277684,-0.9175869822502136
11,1524,1536,PER,Niccolò di Pietro >> en,Q4320785,-4.358354568481445
11,1557,1574,LOC,Città di Castello >> en,Q20413,-0.16288864612579346
11,1687,1699,PER,Niccolò di Pietro >> en,Q4320785,-4.014590740203857
11,1731,1738,LOC,Matrice >> en,Q277684,-0.38938578963279724
12,6,15,PER,Giorgione >> en,Q8459,-0.16279958188533783
12,20,29,PER,Antonio da Correggio >> en,Q8457,-0.007407486438751221
12,98,106,LOC,Lombardy >> en,Q1210,-0.22108101844787598
12,108,115,LOC,Tuscany >> en,Q1273,-0.22389069199562073
12,214,219,PER,Piero di Cosimo >> en,Q280851,-0.5191465616226196
12,236,243,PER,Lorenzo di Cosimo de' Medici >> en,Q177854,-0.2731081247329712
12,273,288,PER,Cosimo Rosselli >> en,Q29447,-0.14994260668754578
12,322,337,PER,Piero di Cosimo >> en,Q280851,-0.22663454711437225
12,599,604,PER,Piero di Cosimo >> en,Q280851,-0.24153584241867065
12,731,737,PER,Cosimo >> en,Q1136046,-0.5617561340332031
12,1075,1081,PER,Cosimo >> en,Q1136046,-0.5771703720092773
12,1597,1603,PER,"Cosimo I de' Medici, Grand Duke of Tuscany >> en",Q48547,-0.6319282054901123
12,1775,1780,PER,Piero di Cosimo >> en,Q280851,-0.2110506147146225
13,40,45,PER,Piero di Cosimo de' Medici >> en,Q299663,-0.7023685574531555
13,94,122,ORG,Servite Order >> en,Q615923,-0.65394127368927
13,131,152,LOC,San Filippo Neri >> en,Q217791,-2.5736465454101562
13,203,210,PER,Philip the Apostle >> en,Q43675,-0.9365387558937073
13,258,266,PER,"Mary, mother of Jesus >> en",Q345,-0.3697255253791809
13,346,352,LOC,Heaven >> en,Q4489450,-0.24137002229690552
13,512,516,MISC,Columbidae >> en,Q10856,-0.33881157636642456
13,586,594,PER,Margaret the Virgin >> en,Q297742,-0.12826569378376007
13,604,613,PER,Catherine of Alexandria >> en,Q179718,-0.3025156557559967
13,661,666,PER,Saint Peter >> en,Q33923,-0.17809487879276276
13,671,693,PER,John the Evangelist >> en,Q328804,-0.1520947813987732
13,744,751,PER,Philip the Apostle >> en,Q43675,-0.8973188996315002
13,757,770,PER,Servite Order >> en,Q615923,-0.1763221025466919
13,776,787,PER,Antoninus of Florence >> en,Q773822,-0.37959837913513184
13,803,811,LOC,Florence >> en,Q2044,-0.17949974536895752
13,1124,1129,PER,Piero di Cosimo de' Medici >> en,Q299663,-0.7511524558067322
13,1276,1284,PER,Margaret the Virgin >> en,Q297742,-0.13901567459106445
13,1747,1778,MISC,Giuliano de' Medici >> en,Q298877,-0.2716437876224518
13,1877,1883,MISC,Nature >> en,Q7860,-0.18684637546539307
13,1994,2016,MISC,Cosimo de' Medici >> en,Q48544,-0.24477559328079224
13,2061,2066,PER,Piero di Cosimo de' Medici >> en,Q299663,-0.5312248468399048
13,2240,2257,PER,Cosimo Bartoli >> en,Q1136048,0.07860863208770752
13,2273,2281,PER,John the Apostle >> en,Q44015,-0.6610355973243713
14,23,27,LOC,Rome >> en,Q220,-0.2420613169670105
14,83,102,PER,Girolamo Siciolante da Sermoneta >> en,Q2296884,0.20254158973693848
14,106,115,LOC,Sermoneta >> en,Q128202,-0.21099108457565308
14,166,189,MISC,Perino del Vaga >> en,Q918778,0.05409365892410278
14,244,260,PER,Castel Sant'Angelo >> en,Q486382,-0.29794326424598694
14,420,428,PER,San Girolamo >> en,Q3846621,-0.6331121921539307
14,552,562,LOC,Badia Fiorentina >> en,Q799026,-1.1367592811584473
14,564,571,LOC,Stephen I of Constantinople >> en,Q1269166,-0.8919503092765808
14,597,606,LOC,Sermoneta >> en,Q128202,-0.10010866820812225
14,639,644,PER,Saint Peter >> en,Q33923,-0.16669084131717682
14,646,656,PER,Saint Stephen >> en,Q161775,-0.26080435514450073
14,662,681,PER,John the Baptist >> en,Q40662,-0.40725627541542053
14,774,785,ORG,San Pietro in Vincoli >> en,Q542070,-1.1081147193908691
14,787,795,PER,Apostles >> en,Q43412,-0.36917543411254883
14,800,804,LOC,Rome >> en,Q220,-0.2473488301038742
14,838,849,MISC,Dead Christ >> en,Q27795958,-0.8887788653373718
14,851,859,PER,Veneration of Mary in the Catholic Church >> en,Q1938795,-0.5018777847290039
14,861,868,PER,John the Apostle >> en,Q44015,-0.5084658861160278
14,874,883,MISC,Mary Magdalene >> en,Q63070,-0.0611577033996582
14,945,949,MISC,Pace (transit) >> en,Q3360030,-0.383301317691803
14,986,991,PER,Cesi (disambiguation) >> en,Q546504,-1.2702184915542603
14,1119,1143,MISC,Nativity of Jesus >> en,Q51628,-0.17389290034770966
14,1149,1170,MISC,Adoration of the Magi >> en,Q488841,-0.2533862590789795
14,1176,1193,MISC,Flight into Egypt >> en,Q837143,-0.04940585792064667
14,1203,1228,MISC,Massacre of the Innocents >> en,Q643474,-0.22241786122322083
14,1374,1382,PER,Girolamo Siciolante da Sermoneta >> en,Q2296884,-0.10041067004203796
14,1465,1489,MISC,Nativity of Jesus >> en,Q51628,-0.1844358593225479
14,1582,1602,LOC,Spirito Santo >> en,Q404269,-0.4326061010360718
14,1606,1610,LOC,Rome >> en,Q220,-0.2276267558336258
14,1652,1660,MISC,Apostles >> en,Q43412,-0.21724475920200348
14,1716,1727,ORG,"San Giacomo degli Spagnoli, Rome >> en",Q1649784,-0.9136911034584045
14,1729,1743,PER,Santa Maria dell'Anima >> en,Q2140145,-0.818874716758728
14,1763,1769,MISC,Germany >> en,Q183,-0.3838197588920593
14,1830,1836,PER,Fugger >> en,Q155834,-0.19638220965862274
14,1856,1869,PER,Giulio Romano >> en,Q215305,-0.1671755611896515
14,1927,1943,MISC,Life of the Virgin >> en,Q1446512,-0.5060375332832336
14,1970,1992,PER,James the Great >> en,Q43999,-1.6560618877410889
14,2074,2080,PER,Angel >> en,Q235113,-0.30138105154037476
14,2087,2090,PER,Saints Cyril and Methodius >> en,Q239925,-0.8404108285903931
14,2092,2100,PER,"Mary, mother of Jesus >> en",Q345,-1.2255332469940186
14,2106,2113,PER,John the Apostle >> en,Q44015,-0.5098993182182312
14,2233,2253,PER,James the Great >> en,Q43999,-0.15642189979553223
14,2258,2279,PER,Alfonso Maria de' Liguori >> en,Q273334,-0.9476532936096191
15,3,19,PER,Jacopo del Conte >> en,Q2538308,-0.11818403005599976
15,23,33,MISC,Florence >> en,Q2044,-0.16434966027736664
15,72,76,LOC,Rome >> en,Q220,-0.2702000141143799
15,198,204,PER,Jacopo del Conte >> en,Q2538308,-0.4835553765296936
15,447,451,LOC,Rome >> en,Q220,-0.268015593290329
15,590,598,MISC,Pontiff >> en,Q13365614,-0.4468342065811157
15,625,638,PER,Pope Paul III >> en,Q133001,-0.19096654653549194
15,729,734,ORG,Royal court >> en,Q1134237,-0.6050806045532227
15,801,808,PER,Colonna family >> en,Q327202,0.19063818454742432
15,820,826,PER,Orsini family >> en,Q855303,-0.2840440273284912
15,828,848,PER,Piero Strozzi >> en,Q1346257,-0.1086471825838089
15,885,894,ORG,Cardinal (Catholic Church) >> en,Q45722,-0.244639053940773
15,1058,1062,LOC,Rome >> en,Q220,-0.2606935501098633
15,1474,1494,LOC,Santa Maria del Popolo >> en,Q869513,-0.5000479221343994
15,1553,1560,PER,Dionysius of Paris >> en,Q244380,-0.2658693194389343
15,1567,1572,PER,Aloysius Gonzaga >> en,Q310307,-0.6212599277496338
15,1607,1612,MISC,Saint >> en,Q43115,-0.18872560560703278
15,1751,1769,ORG,Republic of Florence >> en,Q148540,-1.7321934700012207
15,1777,1789,MISC,Misericordia >> en,Q449802,-0.8545458912849426
15,1816,1822,PER,Jesus >> en,Q302,0.05672311782836914
15,1843,1848,MISC,Christian cross >> en,Q392371,-0.25878840684890747
15,1899,1906,PER,Madonna (art) >> en,Q926743,-0.32070600986480713
15,2052,2056,LOC,Rome >> en,Q220,-0.26873695850372314
15,2383,2387,LOC,Rome >> en,Q220,-0.28264960646629333
15,2437,2458,PER,Colonna family >> en,Q327202,-1.3432509899139404
15,2571,2587,PER,Jacopo del Conte >> en,Q2538308,-0.12472178041934967
16,804,829,PER,Giovanni dal Ponte >> en,Q2749321,-1.6480833292007446
16,832,849,PER,Ponte di San Francesco >> en,Q1481888,-2.137716054916382
