doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
35,0,43,48,43,48,Pietà,Artwork
36,2,697,706,39,48,S. Philip,Artwork
37,0,182,195,182,195,marble shrine,Artwork
38,0,372,386,372,386,Venetian Palma,Artwork
38,3,1105,1117,201,213,altar-pieces,Artwork
38,3,1127,1131,223,227,head,Artwork
39,1,391,404,186,199,panel-picture,Artwork
39,1,472,481,267,276,Communion,Artwork
39,2,612,623,47,58,Dead Christ,Artwork
39,3,851,863,35,47,S. Sebastian,Artwork
39,4,931,958,8,35,altar of S. Maria Maddalena,Artwork
39,4,1085,1093,162,170,predella,Artwork
39,5,1324,1352,169,197,the Baptism of Jesus Christ;,Artwork
39,7,1610,1623,3,16,S. Apollinare,Artwork
39,8,1795,1800,50,55,panel,Artwork
39,8,1839,1846,94,101,Madonna,Artwork
39,8,1866,1892,121,147,Virgin Martyr S. Catharine,Artwork
39,8,1897,1906,152,161,S. Jerome,Artwork
39,9,1951,1965,43,57,panel-pictures,Artwork
39,9,1974,1986,66,78,S. Catharine,Artwork
39,10,2178,2185,92,99,Madonna,Artwork
39,11,2396,2442,82,128,another panel with S. Laurence and S. Francis.,Artwork
4,2,700,703,3,6,him,Subject
4,2,708,727,11,30,Magnificent Lorenzo,Subject
4,2,801,809,104,112,Giuliano,Subject
41,0,94,101,94,101,Madonna,Artwork
41,2,799,804,125,130,panel,Artwork
41,2,822,856,148,182,Madonna with the Child in her arms,Artwork
41,2,868,901,194,227,angels who are opening her mantle,Artwork
41,6,1862,1874,108,120,Annunciation,Artwork
41,7,2128,2145,84,101,S. Mary Magdalene,Artwork
41,7,2312,2320,268,276,Crucifix,Artwork
41,8,2398,2402,7,11,arch,Artwork
43,0,153,183,153,183,panel for S. Giovanni in Monte,Artwork
43,7,1661,1669,18,26,pictures,Artwork
43,7,1741,1752,98,109,his figures,Artwork
44,4,1363,1374,212,223,altar-piece,Artwork
44,4,1382,1392,231,241,high-altar,Artwork
44,4,1522,1530,371,379,predella,Artwork
44,4,1611,1621,460,470,S. Stephen,Artwork
44,4,1737,1748,586,597,S. Antonino,Artwork
44,4,1778,1800,627,649,S. Catharine of Siena.,Artwork
44,5,1821,1846,20,45,altar-picture of S. Lucia,Artwork
44,5,1956,1964,155,163,pictures,Artwork
45,4,876,887,115,126,altar-piece,Artwork
45,4,888,894,127,133,Christ,Artwork
45,4,899,907,138,146,Our Lady,Artwork
45,5,1160,1182,152,174,Assumption of Our Lady,Artwork
45,6,1272,1283,70,81,altar-piece,Artwork
45,6,1402,1427,200,225,Our Lady and some Saints.,Artwork
45,7,1627,1663,199,235,the Beheading of S. John the Baptist,Artwork
45,7,1706,1740,278,312,an altar-piece of the Annunciation,Artwork
45,8,1753,1764,11,22,altar-piece,Artwork
45,8,1770,1778,28,36,S. Rocco,Artwork
45,9,2101,2108,55,62,S. Anne,Artwork
47,4,1448,1455,60,67,columns,Artwork
47,4,1568,1576,180,188,capitals,Artwork
47,4,1578,1585,190,197,foliage,Artwork
47,4,1587,1597,199,209,grotesques,Artwork
47,4,1606,1615,218,227,pilasters,Artwork
48,6,2626,2634,130,138,pictures,Artwork
49,4,981,990,161,170,Ecce Homo,Artwork
49,6,1386,1411,135,160,Angel Raphael with Tobias,Artwork
49,6,1505,1524,254,273,S. John the Baptist,Artwork
49,7,1738,1744,17,23,façade,Artwork
5,1,374,379,85,90,David,Artwork
5,1,396,403,107,114,Goliath,Artwork
5,3,1157,1177,237,257,Nativity of Our Lady,Artwork
50,4,949,968,54,73,the goldsmith's art,Artwork
50,4,974,989,79,94,certain buttons,Artwork
50,6,1597,1626,54,83,large figures of the Apostles,Artwork
51,7,2343,2350,77,84,Madonna,Artwork
53,3,1223,1238,180,195,Transfiguration,Artwork
53,3,1244,1271,201,228,Marriage of Cana in Galilee,Artwork
53,6,1587,1593,22,28,frieze,Artwork
53,7,2028,2065,46,83,Angel slaying the first-born in Egypt,Artwork
53,9,2804,2879,101,176,"two figures larger than life, Justice and Equity, which were much extolled;",Artwork
6,2,1349,1361,598,610,architecture,Subject
7,7,1884,1909,102,127,"two, half-length prophets",Artwork
8,6,2007,2013,190,196,chapel,Artwork
9,2,563,573,79,89,tabernacle,Artwork
