id,type,start_pos,end_pos,surface,coref_id,rel
leon_alberti:828,PRON,2095,2099,they,,
leon_alberti:828,PRON,2163,2165,It,,
leon_alberti:828,ENT,2200,2212,Leon Batista,,
leon_alberti:828,PRON,2231,2234,his,,
leon_alberti:828,PRON,2265,2268,his,,
leon_alberti:828,ENT,2281,2284,man,,
leon_alberti:828,ENT,2294,2302,Florence,,
leon_alberti:828,ENT,2321,2327,family,,
leon_alberti:828,ENT,2331,2342,the Alberti,,
leon_alberti:828,PRON,2353,2355,we,,
leon_alberti:828,PRON,2394,2401,himself,,
leon_alberti:828,ENT,2423,2432,geography,,
leon_alberti:828,ENT,2456,2467,antiquities,,
leon_alberti:828,PRON,2499,2501,he,,
leon_alberti:914,ENT,20,36,Lodovico Gonzaga,,
leon_alberti:914,ENT,38,55,Marquis of Mantua,,
leon_alberti:914,ENT,49,55,Mantua,,
leon_alberti:914,ENT,77,84,tribune,,
leon_alberti:914,ENT,103,109,chapel,,
leon_alberti:914,ENT,117,125,Nunziata,,
leon_alberti:914,ENT,131,137,Church,,
leon_alberti:914,ENT,141,150,the Servi,,
leon_alberti:914,ENT,154,162,Florence,,
leon_alberti:914,ENT,174,180,design,,
leon_alberti:914,ENT,185,190,model,,
leon_alberti:914,ENT,194,206,Leon Batista,,
leon_alberti:914,ENT,234,240,chapel,,
leon_alberti:914,ENT,329,335,church,,
leon_alberti:914,PRON,337,339,he,,
leon_alberti:914,ENT,355,362,tribune,,
leon_alberti:914,ENT,408,414,temple,,
leon_alberti:914,ENT,434,441,chapels,,
leon_alberti:914,ENT,466,470,arch,,
leon_alberti:914,ENT,506,511,niche,,
leon_alberti:914,ENT,528,534,arches,,
leon_alberti:914,ENT,547,554,chapels,,
leon_alberti:914,ENT,567,576,pilasters,,
leon_alberti:914,ENT,610,615,stone,,
leon_alberti:914,ENT,616,625,dressings,,
leon_alberti:914,ENT,633,639,arches,,
leon_alberti:914,ENT,663,667,wall,,
leon_alberti:914,ENT,723,727,wall,,
leon_alberti:914,ENT,797,804,tribune,,
leon_alberti:914,ENT,831,837,arches,,
leon_alberti:914,ENT,845,852,chapels,,
leon_alberti:914,PRON,882,884,it,,
leon_alberti:914,PRON,898,902,they,,
leon_alberti:914,PRON,935,939,they,,
leon_alberti:914,PRON,962,966,they,,
leon_alberti:914,PRON,1071,1073,it,,
leon_alberti:914,ENT,1100,1112,Leon Batista,,
leon_alberti:914,PRON,1195,1198,its,,
leon_alberti:914,PRON,1210,1212,it,,
leon_alberti:914,PRON,1262,1264,it,,
leon_alberti:914,ENT,1353,1357,arch,,
leon_alberti:914,ENT,1384,1392,entrance,,
leon_alberti:914,ENT,1405,1412,tribune,,
leon_alberti:914,PRON,1428,1430,it,,
leon_alberti:914,PRON,1493,1495,it,,
leon_alberti:914,ENT,1527,1533,chapel,,
leon_alberti:914,PRON,1551,1553,it,,
leon_alberti:914,ENT,1619,1631,Leon Batista,,
leon_alberti:914,PRON,1700,1702,he,,
leon_alberti:914,ENT,1762,1765,man,,
leon_alberti:914,ENT,1866,1873,edifice,,
leon_alberti:914,ENT,1885,1889,work,,
leon_alberti:914,PRON,1906,1912,itself,,
leon_alberti:914,ENT,2003,2015,Leon Batista,,
leon_alberti:914,ENT,2030,2037,tribune,,
leon_alberti:914,PRON,2072,2074,he,,
leon_alberti:914,ENT,2112,2128,Marquis Lodovico,,
leon_alberti:914,ENT,2132,2138,Mantua,,
leon_alberti:914,ENT,2140,2152,Leon Batista,,
leon_alberti:914,PRON,2162,2165,him,,
leon_alberti:914,ENT,2170,2176,models,,
leon_alberti:914,ENT,2184,2203,Church of S. Andrea,,
leon_alberti:914,ENT,2194,2204,S. Andrea ,,
leon_alberti:914,ENT,2222,2227,works,,
leon_alberti:914,ENT,2240,2244,road,,
leon_alberti:914,ENT,2258,2264,Mantua,,
leon_alberti:914,ENT,2268,2273,Padua,,
leon_alberti:914,ENT,2300,2307,temples,,
leon_alberti:914,PRON,2320,2323,his,,
leon_alberti:914,ENT,2344,2351,designs,,
leon_alberti:914,ENT,2356,2362,models,,
leon_alberti:914,ENT,2366,2378,Leon Batista,,
leon_alberti:914,ENT,2410,2428,Salvestro Fancelli,,
leon_alberti:914,ENT,2445,2454,architect,,
leon_alberti:914,ENT,2459,2467,sculptor,,
leon_alberti:914,ENT,2471,2479,Florence,,
leon_alberti:914,ENT,2522,2534,Leon Batista,,
leon_alberti:914,ENT,2595,2600,works,,
leon_alberti:914,PRON,2606,2608,he,,
leon_alberti:914,ENT,2622,2630,Florence,,
leon_alberti:914,ENT,2645,2651,Mantua,,
leon_alberti:914,PRON,2652,2654,he,,
leon_alberti:914,ENT,2668,2672,Luca,,
leon_alberti:914,ENT,2676,2686,Florentine,,
leon_alberti:914,ENT,2724,2728,city,,
leon_alberti:914,PRON,2751,2754,his,,
leon_alberti:914,ENT,2763,2771,Filarete,,
leon_alberti:914,PRON,2778,2780,us,,
leon_alberti:914,ENT,2788,2795,family ,,
leon_alberti:914,ENT,2798,2807,the Luchi,,
leon_alberti:914,PRON,2838,2840,It,,
leon_alberti:914,PRON,2871,2874,him,,
leon_alberti:914,ENT,2883,2890,friends,,
leon_alberti:914,PRON,2906,2909,him,,
leon_alberti:914,PRON,2945,2948,him,,
leon_alberti:914,ENT,2958,2968,architects,,
leon_alberti:914,PRON,3000,3005,their,,
leon_alberti:914,ENT,3006,3010,work,,
leon_alberti:914,PRON,3016,3018,it,,
leon_alberti:914,PRON,3045,3049,them,,
leon_alberti:914,ENT,3102,3105,man,,
leon_alberti:914,PRON,3116,3118,it,,
leon_alberti:914,ENT,3120,3121,I,,
leon_alberti:914,PRON,3127,3129,it,,
