id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested
agnolo_and_agostino:615,GPE,1083,1088,Siena,,,
agnolo_and_agostino:615,PROD,1110,1116,design,,,
agnolo_and_agostino:615,FAC,1121,1131,foundation,,,
agnolo_and_agostino:615,FAC,1140,1146,façade,,,
agnolo_and_agostino:615,FAC,1154,1159,Duomo,,,
agnolo_and_agostino:615,FAC,1193,1198,doors,,,
agnolo_and_agostino:615,MAT,1257,1264,marbles,,,
agnolo_and_agostino:615,PER,1280,1288,Agostino,,,
agnolo_and_agostino:615,PROD,1380,1389,sculpture,,,
agnolo_and_agostino:615,PROD,1466,1469,art,,,
agnolo_and_agostino:615,PROD,1493,1505,architecture,,,
agnolo_and_agostino:615,PER,1537,1545,Giovanni,,,
agnolo_and_agostino:615,PROD,1616,1622,design,,,
agnolo_and_agostino:615,PER,1711,1717,master,,,
agnolo_and_agostino:615,PER,1740,1746,people,,,
agnolo_and_agostino:615,GPE,1797,1803,nature,,,
agnolo_and_agostino:615,MYTH,1811,1815,soul,,,
agnolo_and_agostino:615,MYTH,1823,1830,fortune,,,
agnolo_and_agostino:615,PER,1898,1901,men,,,
agnolo_and_agostino:615,PER,1994,2002,Agostino,,,
agnolo_and_agostino:615,PER,2045,2053,Giovanni,,,
agnolo_and_agostino:615,PER,2064,2071,brother,,,
agnolo_and_agostino:615,PER,2072,2078,Agnolo,,,
agnolo_and_agostino:618,PROD,47,56,sculpture,,,
agnolo_and_agostino:618,PROD,64,76,architecture,,,
agnolo_and_agostino:618,ORG,124,128,rule,,,
agnolo_and_agostino:618,ORG,124,149,rule of the Nine in Siena,,,
agnolo_and_agostino:618,PER,132,140,the Nine,,,
agnolo_and_agostino:618,GPE,144,149,Siena,,,
agnolo_and_agostino:618,PER,151,159,Agostino,,,
agnolo_and_agostino:618,PROD,169,175,design,,,
agnolo_and_agostino:618,FAC,185,191,Palace,,,
agnolo_and_agostino:618,FAC,185,207,Palace in Malborghetto,,,
agnolo_and_agostino:618,GPE,195,207,Malborghetto,,,
agnolo_and_agostino:619,PER,2,10,disciple,,,
agnolo_and_agostino:619,PER,14,21,Maestro,,,
agnolo_and_agostino:619,PER,14,27,Maestro Cione,,,
agnolo_and_agostino:619,PER,39,77,"Leonardo di Ser Giovanni, a Florentine",,,
agnolo_and_agostino:619,PER,51,63,Ser Giovanni,,,
agnolo_and_agostino:619,PER,67,77,Florentine,,,
agnolo_and_agostino:619,PROD,96,101,works,,,
agnolo_and_agostino:619,TECH,105,112,chasing,,,
agnolo_and_agostino:619,TECH,117,126,soldering,,,
agnolo_and_agostino:619,PROD,140,146,design,,,
agnolo_and_agostino:619,PROD,207,212,altar,,,
agnolo_and_agostino:619,PROD,217,222,panel,,,
agnolo_and_agostino:619,MAT,226,232,silver,,,
agnolo_and_agostino:619,FAC,236,256,S. Jacopo at Pistoia,,,
agnolo_and_agostino:619,GPE,249,256,Pistoia,,,
agnolo_and_agostino:619,PROD,267,271,work,,,
agnolo_and_agostino:619,PROD,285,291,scenes,,,
agnolo_and_agostino:619,PROD,346,352,figure,,,
agnolo_and_agostino:619,PROD,360,365,round,,,
agnolo_and_agostino:619,MYTH,407,415,S. James,,,
agnolo_and_agostino:619,TECH,527,534,casting,,,
agnolo_and_agostino:619,TECH,543,550,chasing,,,
