id,type,start_pos,end_pos,surface,coref_id,rel
raf_da_urbino:848,ENT,2041,2046,Italy,,
raf_da_urbino:848,ENT,2117,2123,father,,
raf_da_urbino:848,ENT,2130,2148,Giovanni de' Santi,,
raf_da_urbino:848,ENT,2152,2159,painter,,
raf_da_urbino:848,ENT,2194,2197,man,,
raf_da_urbino:848,PRON,2240,2243,his,,
raf_da_urbino:848,ENT,2244,2252,children,,
raf_da_urbino:848,PRON,2277,2279,he,,
raf_da_urbino:848,PRON,2280,2287,himself,,
raf_da_urbino:848,PRON,2335,2338,him,,
raf_da_urbino:848,PRON,2342,2345,his,,
raf_da_urbino:848,ENT,2365,2373,Giovanni,,
raf_da_urbino:848,PRON,2393,2395,it,,
raf_da_urbino:848,ENT,2407,2414,infants,,
raf_da_urbino:848,ENT,2437,2443,nurses,,
raf_da_urbino:848,PRON,2462,2467,their,,
raf_da_urbino:848,ENT,2472,2479,mothers,,
raf_da_urbino:848,ENT,2495,2504,Raffaello,,
raf_da_urbino:848,PRON,2537,2539,he,,
raf_da_urbino:848,ENT,2558,2565,baptism,,
raf_da_urbino:848,PRON,2572,2574,he,,
raf_da_urbino:848,PRON,2594,2597,his,,
raf_da_urbino:848,ENT,2603,2608,child,,
raf_da_urbino:848,PRON,2613,2615,he,,
raf_da_urbino:848,PRON,2660,2663,his,,
raf_da_urbino:848,ENT,2668,2674,mother,,
raf_da_urbino:848,PRON,2688,2691,his,,
raf_da_urbino:848,PRON,2705,2707,he,,
raf_da_urbino:848,PRON,2720,2723,his,,
raf_da_urbino:848,ENT,2748,2753,house,,
raf_da_urbino:848,PRON,2757,2760,his,,
raf_da_urbino:848,ENT,2761,2768,parents,,
raf_da_urbino:848,ENT,2839,2845,houses,,
raf_da_urbino:848,ENT,2849,2857,peasants,,
raf_da_urbino:848,ENT,2868,2874,people,,
raf_da_urbino:926,ENT,12,25,Lorenzo Pucci,,
raf_da_urbino:926,ENT,27,35,Cardinal,,
raf_da_urbino:926,ENT,39,52,Santi Quattro,,
raf_da_urbino:926,ENT,74,92,Grand Penitentiary,,
raf_da_urbino:926,ENT,94,103,Raffaello,,
raf_da_urbino:926,PRON,120,123,him,,
raf_da_urbino:926,ENT,153,158,panel,,
raf_da_urbino:926,ENT,163,183,S. Giovanni in Monte,,
raf_da_urbino:926,ENT,187,194,Bologna,,
raf_da_urbino:926,ENT,223,229,chapel,,
raf_da_urbino:926,ENT,259,283,Blessed Elena dall' Olio,,
raf_da_urbino:926,ENT,294,298,work,,
raf_da_urbino:926,PRON,299,301,it,,
raf_da_urbino:926,ENT,401,410,Raffaello,,
raf_da_urbino:926,PRON,415,417,it,,
raf_da_urbino:926,ENT,423,433,S. Cecilia,,
raf_da_urbino:926,ENT,464,470,angels,,
raf_da_urbino:926,PRON,550,553,her,,
raf_da_urbino:926,ENT,639,646,ecstasy,,
raf_da_urbino:926,ENT,698,709,instruments,,
raf_da_urbino:926,ENT,804,809,veils,,
raf_da_urbino:926,PRON,815,818,she,,
raf_da_urbino:926,ENT,836,845,vestments,,
raf_da_urbino:926,ENT,856,860,silk,,
raf_da_urbino:926,ENT,865,869,gold,,
raf_da_urbino:926,ENT,902,912,hair-shirt,,
raf_da_urbino:926,ENT,923,930,S. Paul,,
raf_da_urbino:926,PRON,965,968,his,,
raf_da_urbino:926,ENT,975,980,sword,,
raf_da_urbino:926,PRON,1025,1028,his,,
raf_da_urbino:926,PRON,1106,1109,his,,
raf_da_urbino:926,PRON,1140,1142,He,,
raf_da_urbino:926,ENT,1188,1194,mantle,,
raf_da_urbino:926,ENT,1219,1224,tunic,,
raf_da_urbino:926,ENT,1250,1258,Apostles,,
raf_da_urbino:926,PRON,1264,1267,his,,
raf_da_urbino:926,ENT,1297,1314,S. Mary Magdalene,,
raf_da_urbino:926,PRON,1334,1337,her,,
raf_da_urbino:926,ENT,1360,1364,vase,,
raf_da_urbino:926,ENT,1368,1373,stone,,
raf_da_urbino:926,PRON,1419,1422,her,,
raf_da_urbino:926,PRON,1429,1432,she,,
raf_da_urbino:926,PRON,1454,1457,her,,
raf_da_urbino:926,ENT,1458,1468,conversion,,
raf_da_urbino:926,ENT,1498,1506,painting,,
raf_da_urbino:926,PRON,1508,1509,I,,
raf_da_urbino:926,ENT,1602,1614,S. Augustine,,
raf_da_urbino:926,ENT,1619,1641,S. John the Evangelist,,
raf_da_urbino:926,ENT,1661,1669,pictures,,
raf_da_urbino:926,ENT,1688,1696,pictures,,
raf_da_urbino:926,ENT,1711,1720,Raffaello,,
raf_da_urbino:926,PRON,1726,1732,itself,,
raf_da_urbino:926,PRON,1741,1744,his,,
raf_da_urbino:926,ENT,1745,1752,figures,,
raf_da_urbino:926,PRON,1867,1871,them,,
raf_da_urbino:926,ENT,1895,1902,picture,,
raf_da_urbino:926,PRON,1908,1911,him,,
raf_da_urbino:926,PRON,1942,1944,he,,
raf_da_urbino:926,ENT,1995,2001,verses,,
raf_da_urbino:926,PRON,2018,2021,his,,
raf_da_urbino:926,ENT,2035,2040,Latin,,
raf_da_urbino:926,PRON,2098,2100,my,,
raf_da_urbino:926,PRON,2119,2120,I,,
raf_da_urbino:926,PRON,2141,2142,I,,
