doc_id,doc_start_pos,doc_end_pos,sentence_id,sent_start_pos,sent_end_pos,surface,type,score
1,1780,1788,6,229,237,Volterra,LOC,0.99841154
2,69,77,0,69,77,Giovanni,PER,0.99914896
2,82,89,0,82,89,Niccola,PER,0.938906
2,93,97,0,93,97,Pisa,LOC,0.9980075
2,99,107,0,99,107,Agostino,PER,0.9989561
2,112,118,0,112,118,Agnolo,PER,0.81313443
2,133,138,0,133,138,Siena,LOC,0.9987851
2,185,189,0,185,189,Life,MISC,0.56158435
2,301,306,1,71,76,Siena,LOC,0.9982792
2,445,456,1,215,226,Fontebranda,LOC,0.95154643
2,512,515,1,282,285,Con,LOC,0.6495266
2,519,521,1,289,291,##te,LOC,0.5247819
2,527,540,1,297,310,Customs - house,LOC,0.6882887
2,800,808,3,0,8,Agostino,PER,0.99669194
2,813,819,3,13,19,Agnolo,PER,0.82284164
2,868,876,3,68,76,Giovanni,PER,0.99909496
2,881,888,3,81,88,Niccola,PER,0.87345046
2,892,896,3,92,96,Pisa,LOC,0.99245703
2,1015,1023,4,30,38,Giovanni,PER,0.99759406
2,1040,1046,4,55,61,Naples,LOC,0.99965405
2,1050,1054,4,65,69,Pisa,LOC,0.9996904
2,1083,1088,4,98,103,Siena,LOC,0.99969494
2,1154,1159,4,169,174,Duomo,LOC,0.96399176
2,1280,1288,4,295,303,Agostino,PER,0.99893516
2,1537,1545,5,30,38,Giovanni,PER,0.99947494
2,1994,2002,6,275,283,Agostino,PER,0.9992586
2,2045,2053,6,326,334,Giovanni,PER,0.99932134
2,2072,2078,6,353,359,Agnolo,PER,0.9766963
3,0,8,0,0,8,Agostino,PER,0.99578047
3,46,54,0,46,54,Giovanni,PER,0.9982135
3,100,119,0,100,119,Vescovado of Arezzo,LOC,0.94645345
3,193,199,0,193,199,Agnolo,PER,0.97394687
3,322,330,0,322,330,Agostino,PER,0.9985507
3,399,407,1,38,46,Giovanni,PER,0.99677664
3,529,536,1,168,175,Pistola,MISC,0.80972075
3,541,545,1,180,184,Pisa,LOC,0.99783915
3,712,717,2,144,149,Siena,LOC,0.95177275
3,719,727,2,151,159,Agostino,PER,0.99657094
3,753,759,2,185,191,Palace,LOC,0.776288
3,763,775,2,195,207,Malborghetto,LOC,0.91693115
3,890,895,3,85,90,Siena,LOC,0.9996215
3,915,923,3,110,118,Giovanni,PER,0.9976418
3,983,988,3,178,183,State,LOC,0.6367757
3,1084,1089,3,279,284,Duomo,LOC,0.9633541
3,1215,1227,3,410,422,Porta Romana,LOC,0.995782
3,1335,1351,3,530,546,Porta S. Martino,LOC,0.99601585
3,1377,1389,4,24,36,Porta a Tufi,LOC,0.998044
3,1417,1443,4,64,90,Porta di S. Agata all'Arco,LOC,0.99822164
3,1491,1499,5,46,54,Agostino,PER,0.99703985
3,1504,1510,5,59,65,Agnolo,PER,0.96434593
3,1532,1566,5,87,121,Church and Convent of S. Francesco,LOC,0.82298684
3,1595,1603,5,150,158,di Gaeta,PER,0.94728774
3,1672,1679,6,49,56,Tolomei,PER,0.96251625
3,1709,1716,6,86,93,Orvieto,LOC,0.9972144
3,1718,1726,6,95,103,Agostino,PER,0.99915445
3,1731,1737,6,108,114,Agnolo,PER,0.8077427
3,1795,1803,6,172,180,S. Maria,PER,0.7515447
4,50,58,0,50,58,Florence,LOC,0.9996376
4,101,135,0,101,135,Lorenzo de'Medici the Magnificent,PER,0.99682444
4,180,203,0,180,203,Michelagnolo di Viviano,PER,0.9910471
4,207,214,0,207,214,Gaiuole,LOC,0.6473648
4,364,376,1,5,17,Michelagnolo,PER,0.9531455
4,687,695,1,328,336,Florence,LOC,0.99973875
4,708,727,2,11,30,Magnificent Lorenzo,PER,0.5330445
4,749,755,2,52,58,Medici,PER,0.931546
4,801,809,2,104,112,Giuliano,PER,0.9983693
4,831,850,2,134,153,Magnificent Lorenzo,PER,0.57887965
4,864,882,2,167,185,Piazza di S. Croce,LOC,0.9987689
4,1047,1050,3,74,77,Mag,PER,0.50815177
4,1059,1066,3,86,93,Lorenzo,PER,0.6625557
4,1360,1383,4,8,31,Michelagnolo the Medici,PER,0.98569417
4,1409,1417,4,57,65,Florence,LOC,0.9994753
4,1691,1703,5,35,47,Michelagnolo,PER,0.99143064
4,1726,1737,5,70,81,Bartolommeo,PER,0.97189724
4,1772,1782,5,116,126,Florentine,MISC,0.7470568
4,1817,1823,5,161,167,Baccio,PER,0.93180597
4,1825,1837,6,0,12,Michelagnolo,PER,0.96726644
5,5,8,0,5,8,Leo,PER,0.9910005
5,81,110,0,81,110,Chamber of Our Lady at Loreto,LOC,0.9723845
5,152,167,0,152,167,Andrea Contucci,PER,0.96949387
5,171,186,0,171,186,Monte Sansovino,LOC,0.99546343
5,306,312,1,17,23,Baccio,PER,0.9830588
5,321,325,1,32,36,Rome,LOC,0.99952745
5,374,379,1,85,90,David,PER,0.98648596
5,396,403,1,107,114,Goliath,PER,0.9484058
5,555,561,1,266,272,Medici,PER,0.9101209
5,565,573,1,276,284,Florence,LOC,0.9984855
5,601,606,1,312,317,David,PER,0.7676016
5,607,609,1,318,320,of,LOC,0.55099964
5,610,616,1,321,327,Donato,PER,0.37321803
5,648,661,1,359,372,Medici Palace,LOC,0.9858194
5,680,686,1,391,397,Palace,LOC,0.9591333
5,713,720,1,424,431,Signori,PER,0.7952205
5,747,753,2,25,31,Baccio,PER,0.97332275
5,810,815,2,88,93,David,PER,0.88262224
5,829,835,2,107,113,Loreto,LOC,0.9954613
5,839,846,2,117,124,Maestro,PER,0.64641124
5,847,853,2,125,131,Andrea,PER,0.54013973
5,871,877,2,149,155,Andrea,PER,0.996075
5,938,944,3,18,24,Loreto,LOC,0.9971206
5,982,988,3,62,68,Andrea,PER,0.6626883
5,1157,1177,3,237,257,Nativity of Our Lady,MISC,0.92643577
5,1179,1185,4,0,6,Baccio,PER,0.98017454
5,1434,1448,4,255,269,Maestro Andrea,PER,0.86730015
5,1604,1610,5,20,26,Baccio,PER,0.9831592
5,1623,1637,5,39,53,Maestro Andrea,PER,0.67028165
5,1909,1915,5,325,331,Baccio,PER,0.9859841
5,1961,1967,6,4,10,Baccio,PER,0.9798324
5,2018,2032,6,61,75,Maestro Andrea,PER,0.67769694
5,2101,2111,6,144,154,Bandinelli,PER,0.98786235
5,2210,2216,7,38,44,Loreto,LOC,0.998982
5,2218,2224,7,46,52,Baccio,PER,0.98531663
5,2250,2256,7,78,84,Ancona,LOC,0.9997197
5,2393,2415,8,37,59,Raffaello da Montelupo,PER,0.9907349
5,2456,2470,8,100,114,Maestro Andrea,PER,0.8664921
6,1125,1151,2,374,400,Filippo di Ser Brunellesco,PER,0.9981138
6,1198,1222,2,447,471,Messer Forese da Rabatta,PER,0.9969717
6,1227,1233,2,476,482,Giotto,PER,0.99798864
6,1313,1319,2,562,568,Heaven,PER,0.5394616
6,1747,1754,3,112,119,Filippo,PER,0.97182345
6,1947,1953,3,312,318,Tuscan,LOC,0.7425477
6,2004,2010,4,0,6,Heaven,PER,0.6231183
7,29,37,0,29,37,Florence,LOC,0.99951637
7,145,174,0,145,174,Ser Brunellesco di Lippo Lapi,PER,0.91162026
7,209,215,0,209,215,Cambio,PER,0.9562028
7,311,328,0,311,328,Ventura Bacherini,PER,0.88210064
7,334,337,1,4,7,Ser,PER,0.5476619
7,338,349,1,8,19,Brunellesco,PER,0.85161227
7,424,429,1,94,99,Spini,PER,0.76741314
7,578,597,2,42,61,S. Michele Berteldi,LOC,0.9833333
7,619,636,2,83,100,Piazza degli Agli,LOC,0.9992968
7,774,781,3,136,143,Filippo,PER,0.99929047
7,1224,1239,4,343,358,Ser Brunellesco,PER,0.9166554
7,1628,1635,6,36,43,Filippo,PER,0.99949265
7,1950,1959,7,168,177,S. Jacopo,LOC,0.69679123
7,1963,1970,7,181,188,Pistoia,LOC,0.9988392
7,2046,2053,7,264,271,Wardens,MISC,0.544312
7,2054,2062,7,272,280,of Works,LOC,0.4927988
8,20,28,0,20,28,Florence,LOC,0.7932029
8,493,507,1,43,57,Porta a Faenza,LOC,0.85179645
8,518,537,1,68,87,Giuliano Bugiardini,PER,0.99981874
8,730,736,2,82,88,Medici,PER,0.93214184
8,744,762,2,96,114,Piazza di S. Marco,LOC,0.99915934
8,823,831,2,175,183,Bertoldo,PER,0.9965562
8,884,907,2,236,259,Michelagnolo Buonarroti,PER,0.9922152
8,937,947,2,289,299,Buonarroti,PER,0.9945016
8,971,983,2,323,335,Michelagnolo,PER,0.9882321
8,1036,1044,2,388,396,Giuliano,PER,0.99775094
8,1161,1169,3,13,21,Giuliano,PER,0.98585236
8,1312,1322,3,164,174,Buonarroti,PER,0.99158597
8,1480,1488,4,55,63,Giuliano,PER,0.9988876
8,1656,1668,5,10,22,Michelagnolo,PER,0.98101014
8,1823,1831,6,6,14,Giuliano,PER,0.9981201
8,1917,1927,6,100,110,Buonarroti,PER,0.97712135
8,1932,1940,6,115,123,Granacci,PER,0.97635555
8,1948,1968,6,131,151,Domenico Ghirlandajo,PER,0.99960375
8,2017,2033,6,200,216,S. Maria Novella,LOC,0.993233
9,0,8,0,0,8,Giuliano,PER,0.9498839
9,38,53,0,38,53,Innocenzio Cibo,PER,0.91969544
9,85,104,0,85,104,Raffaello da Urbino,PER,0.9626538
9,144,147,0,144,147,Leo,PER,0.88067305
9,158,175,0,158,175,Giulio de'Medici,PER,0.98039466
9,190,199,0,190,199,de'Rossi,PER,0.8570113
9,226,235,0,226,235,de'Rossi,PER,0.85543805
9,268,272,0,268,272,Cibo,PER,0.90742326
9,430,445,1,48,63,Cencio Guasconi,PER,0.99940735
9,526,539,2,42,55,Baccio Valori,PER,0.9927754
9,544,559,2,60,75,Olmo a Castello,LOC,0.9974851
10,769,784,3,29,44,Marco Calavrese,PER,0.99986887
10,872,878,3,132,138,Naples,LOC,0.99909556
10,943,947,4,63,67,Rome,LOC,0.9993942
10,1036,1041,4,156,161,Siren,MISC,0.4352977
10,1145,1151,4,265,271,Sebeto,PER,0.93149036
10,1257,1263,4,377,383,Heaven,PER,0.29380086
10,1295,1300,5,0,5,Marco,PER,0.99876803
10,1516,1522,6,54,60,Aversa,LOC,0.9988552
10,1547,1553,6,85,91,Naples,LOC,0.99973327
10,1623,1644,6,161,182,Church of S. Agostino,LOC,0.9953739
10,1756,1768,6,294,306,S. Augustine,PER,0.8762564
10,1814,1820,6,352,358,Christ,PER,0.5189504
10,1825,1831,6,363,369,Saints,MISC,0.5150875
11,24,31,0,24,31,Niccola,PER,0.9791375
11,61,68,0,61,68,Maestro,PER,0.5043689
11,69,87,0,69,87,Cola dalla Matrice,PER,0.8740302
11,116,124,0,116,124,Calabria,LOC,0.9993389
11,129,135,0,129,135,Ascoli,LOC,0.9981462
11,144,150,0,144,150,Norcia,LOC,0.9978488
11,393,399,1,104,110,Ascoli,LOC,0.99886924
11,455,459,2,0,4,Cola,PER,0.72185105
11,483,487,2,28,32,Rome,LOC,0.99849904
11,533,539,2,78,84,Ascoli,LOC,0.9990097
11,726,732,2,271,277,Ascoli,LOC,0.9986591
11,754,762,2,299,307,Paul III,PER,0.988531
11,1288,1294,4,192,198,Ascoli,LOC,0.9992031
11,1367,1379,5,71,83,Maestro Cola,PER,0.95750976
11,1463,1481,6,32,50,Alessandro Vitelli,PER,0.9460945
11,1506,1513,6,75,82,Matrice,LOC,0.61228836
11,1524,1536,6,93,105,Maestro Cola,PER,0.9354634
11,1557,1574,6,126,143,Città di Castello,LOC,0.9994643
11,1687,1699,6,256,268,Maestro Cola,PER,0.9225626
11,1731,1738,6,300,307,Matrice,LOC,0.6333511
12,6,15,0,6,15,Giorgione,PER,0.99318194
12,20,29,0,20,29,Correggio,PER,0.9820833
12,98,106,0,98,106,Lombardy,LOC,0.9959635
12,108,115,0,108,115,Tuscany,LOC,0.9970401
12,214,219,0,214,219,Piero,PER,0.99882907
12,236,243,0,236,243,Lorenzo,PER,0.99477863
12,273,288,0,273,288,Cosimo Rosselli,PER,0.9992752
12,322,337,0,322,337,Piero di Cosimo,PER,0.99837655
12,599,604,2,0,5,Piero,PER,0.99503607
12,731,737,2,132,138,Cosimo,PER,0.9994392
12,1075,1081,3,142,148,Cosimo,PER,0.99896693
12,1597,1603,6,22,28,Cosimo,PER,0.99955255
12,1775,1780,6,200,205,Piero,PER,0.997855
13,40,45,0,40,45,Piero,PER,0.986369
13,94,122,0,94,122,Church of the Servite Friars,LOC,0.995729
13,131,152,0,131,152,Chapel of the Tedaldi,LOC,0.9724258
13,200,210,0,200,210,S. Filippo,PER,0.8547786
13,231,236,0,231,236,Order,MISC,0.41693628
13,258,266,0,258,266,Our Lady,PER,0.7521219
13,346,352,0,346,352,Heaven,MISC,0.46351564
13,395,398,0,395,398,Son,MISC,0.43414634
13,421,425,0,421,425,Holy,MISC,0.66605794
13,426,432,0,426,432,Spirit,PER,0.5058181
13,512,516,1,54,58,Dove,PER,0.70981306
13,583,594,1,125,136,S. Margaret,PER,0.8176481
13,601,613,1,143,155,S. Catherine,PER,0.81592613
13,658,666,1,200,208,S. Peter,PER,0.8723691
13,671,693,1,213,235,S. John the Evangelist,PER,0.91267693
13,741,751,1,283,293,S. Filippo,PER,0.9547526
13,757,770,1,299,312,Servite Friar,PER,0.9241316
13,776,787,1,318,329,S. Antonino,PER,0.95317787
13,803,811,1,345,353,Florence,LOC,0.9929709
13,1124,1129,3,203,208,Piero,PER,0.99865496
13,1273,1284,4,102,113,S. Margaret,PER,0.78682417
13,1315,1321,4,144,150,Dragon,PER,0.65032434
13,1759,1778,5,223,242,Giuliano de'Medici,PER,0.98638874
13,1877,1883,5,341,347,Nature,PER,0.5133249
13,1999,2016,6,46,63,Cosimo de'Medici,PER,0.99956137
13,2061,2066,6,108,113,Piero,PER,0.9978824
13,2243,2257,6,290,304,Cosimo Bartoli,PER,0.9899618
13,2270,2281,6,317,328,S. Giovanni,LOC,0.75668955
14,23,27,0,23,27,Rome,LOC,0.9994912
14,83,102,0,83,102,Girolamo Siciolante,PER,0.9990629
14,106,115,0,106,115,Sermoneta,LOC,0.94047755
14,166,180,0,166,180,Life of Perino,PER,0.560899
14,181,189,0,181,189,del Vaga,MISC,0.56317586
14,244,260,0,244,260,Castel S. Angelo,LOC,0.95428056
14,420,428,1,39,47,Girolamo,PER,0.99426335
14,552,571,1,171,190,Badia of S. Stefano,LOC,0.99781984
14,597,606,1,216,225,Sermoneta,LOC,0.99791926
14,636,644,1,255,263,S. Peter,PER,0.67534286
14,646,656,1,265,275,S. Stephen,PER,0.71061105
14,662,681,1,281,300,S. John the Baptist,PER,0.79916346
14,774,795,2,68,89,Church of S. Apostolo,LOC,0.99784225
14,800,804,2,94,98,Rome,LOC,0.999647
14,838,849,2,132,143,Dead Christ,PER,0.72793317
14,851,859,2,145,153,Our Lady,PER,0.72513276
14,861,868,2,155,162,S. John,PER,0.6971433
14,874,883,2,168,177,Magdalene,PER,0.57615453
14,945,949,3,12,16,Pace,LOC,0.6663129
14,986,991,3,53,58,Cesis,PER,0.8570507
14,1119,1143,3,186,210,Nativity of Jesus Christ,MISC,0.95565856
14,1149,1170,3,216,237,Adoration of the Magi,MISC,0.9680453
14,1176,1193,3,243,260,Flight into Egypt,MISC,0.9417885
14,1203,1228,3,270,295,Massacre of the Innocents,MISC,0.9654787
14,1374,1382,4,47,55,Girolamo,PER,0.99732
14,1465,1489,4,138,162,Nativity of Jesus Christ,MISC,0.94528496
14,1566,1602,4,239,275,Sacristy of the Church of S. Spirito,MISC,0.97132605
14,1606,1610,4,279,283,Rome,LOC,0.9041052
14,1616,1660,4,289,333,Descent of the Holy Spirit upon the Apostles,MISC,0.9781678
14,1716,1743,5,23,50,Church of S. Maria de Anima,LOC,0.99877393
14,1763,1769,5,70,76,German,MISC,0.5048333
14,1816,1843,5,123,150,Chapel of the Fugger family,LOC,0.9382658
14,1856,1869,5,163,176,Giulio Romano,PER,0.9997802
14,1927,1943,5,234,250,Life of Our Lady,MISC,0.9500198
14,1967,1969,6,22,24,S.,LOC,0.76710534
14,1970,1992,6,25,47,Jacopo degli Spagnuoli,PER,0.6267385
14,2044,2050,6,99,105,Christ,PER,0.70529085
14,2058,2063,6,113,118,Cross,MISC,0.4503794
14,2074,2080,6,129,135,Angels,MISC,0.5282714
14,2087,2090,6,142,145,Him,MISC,0.4725463
14,2092,2100,6,147,155,Our Lady,PER,0.54998815
14,2106,2113,6,161,168,S. John,PER,0.61101913
14,2233,2253,6,288,308,S. James the Apostle,PER,0.7861883
14,2258,2279,6,313,334,S. Alfonso the Bishop,PER,0.7162642
15,3,19,0,3,19,Jacopo del Conte,PER,0.9998109
15,23,31,0,23,31,Florenti,MISC,0.54680955
15,72,76,0,72,76,Rome,LOC,0.9994605
15,198,204,1,5,11,Jacopo,PER,0.99839276
15,447,451,1,254,258,Rome,LOC,0.999577
15,630,638,2,165,173,Paul III,PER,0.9644351
15,729,734,2,264,269,Court,LOC,0.37131605
15,801,808,2,336,343,Colonna,PER,0.9384776
15,820,826,2,355,361,Orsini,PER,0.90427953
15,835,848,2,370,383,Piero Strozzi,PER,0.906152
15,885,894,2,420,429,Cardinals,PER,0.5834835
15,1058,1062,2,593,597,Rome,LOC,0.9954852
15,1289,1290,3,146,147,I,PER,0.5190022
15,1429,1440,5,17,28,Dead Christ,PER,0.6616237
15,1474,1494,5,62,82,Church of the Popolo,LOC,0.996235
15,1540,1560,5,128,148,Chapel of S. Dionigi,LOC,0.9964345
15,1564,1572,5,152,160,S. Luigi,LOC,0.98848325
15,1751,1789,6,137,175,Florentine Company of the Misericordia,LOC,0.6049799
15,1816,1822,6,202,208,Christ,PER,0.9177345
15,1843,1848,6,229,234,Cross,PER,0.47950488
15,1859,1866,6,245,252,Thieves,PER,0.5213842
15,1899,1906,6,285,292,Madonna,PER,0.83526564
15,2052,2056,7,37,41,Rome,LOC,0.99977607
15,2383,2387,8,125,129,Rome,LOC,0.9983107
15,2437,2458,8,179,200,Signora Livia Colonna,PER,0.9573811
15,2571,2587,9,25,41,Jacopo del Conte,PER,0.9999141
16,804,829,0,804,829,Giovanni da Santo Stefano,PER,0.998121
16,832,837,0,832,837,Ponte,PER,0.49027824
16,841,849,0,841,849,Florence,LOC,0.9979594
16,1171,1192,1,38,59,Buonamico Buffalmacco,PER,0.9891974
16,1373,1384,1,240,251,Buffalmacco,PER,0.9919019
16,1417,1437,1,284,304,Chapel of S. Lorenzo,LOC,0.9954008
16,1446,1461,1,313,328,Pieve of Empoli,LOC,0.9950636
16,1520,1525,1,387,392,Saint,PER,0.34607738
16,1575,1581,1,442,448,Arezzo,LOC,0.9986865
16,1688,1710,1,555,577,Assumption of Our Lady,MISC,0.8420002
16,1726,1738,1,593,605,S. Francesco,LOC,0.9880859
16,1847,1880,2,107,140,Chapel of S. Onofrio in the Pieve,LOC,0.9781511
16,1895,1905,2,155,165,S. Antonio,LOC,0.8091748
16,1985,1996,3,46,57,S. Giustina,LOC,0.98228323
16,2004,2013,3,65,74,S. Matteo,LOC,0.9862666
16,2059,2065,3,120,126,Cosimo,PER,0.9855363
16,2239,2250,3,300,311,S. Giustina,LOC,0.9698879
16,2319,2331,3,380,392,Appius Cæcus,PER,0.9943981
16,2500,2508,4,0,8,Giovanni,PER,0.6085534
16,2529,2537,4,29,37,Florence,LOC,0.9997681
16,2612,2630,4,112,130,Ponte a S. Trinita,LOC,0.9990401
16,2723,2738,4,223,238,S. Michelagnolo,PER,0.74649495
16,3007,3025,5,141,159,Giovanni dal Ponte,PER,0.99981236
16,3030,3034,6,3,7,Pisa,LOC,0.9998117
16,3134,3156,6,107,129,S. Paolo a Ripa d'Arno,LOC,0.9125629
17,0,8,0,0,8,Giovanni,PER,0.74491584
17,26,45,0,26,45,Chapel of the Scali,LOC,0.9982387
17,49,59,0,49,59,S. Trinita,LOC,0.99260783
17,63,71,0,63,71,Florence,LOC,0.99969435
17,131,133,0,131,133,S,LOC,0.45515206
17,134,138,0,134,138,Paul,PER,0.7897409
17,197,210,0,197,210,Maestro Paolo,PER,0.8788837
17,231,258,1,3,30,S. Stefano al Ponte Vecchio,LOC,0.99587315
17,350,358,1,122,130,Florence,LOC,0.9937416
18,21,26,0,21,26,Lives,MISC,0.4207828
18,166,182,0,166,182,Andrea del Sarto,PER,0.999687
18,338,344,0,338,344,Andrea,PER,0.99698454
18,1363,1369,5,0,6,Andrea,PER,0.8839562
18,1382,1390,5,19,27,Florence,LOC,0.9998522
18,1481,1497,5,118,134,Andrea del Sarto,PER,0.99565965
19,35,55,0,35,55,Convent of the Servi,MISC,0.8766125
19,108,141,0,108,141,Fra Mariano dal Canto alla Macine,PER,0.92684966
19,199,205,0,199,205,Andrea,PER,0.99598736
19,384,390,1,93,99,Andrea,PER,0.9974579
19,721,740,2,50,69,Alesso Baldovinetti,PER,0.99890167
19,755,773,2,84,102,Nativity of Christ,MISC,0.86661696
19,803,808,2,132,137,Servi,LOC,0.48772383
19,835,847,2,164,176,Annunciation,MISC,0.7956955
19,904,919,2,233,248,Cosimo Rosselli,PER,0.99966735
19,941,951,2,270,280,S. Filippo,PER,0.9407425
19,973,986,2,302,315,Servite Order,ORG,0.48524094
19,1012,1018,3,4,10,Cosimo,PER,0.9995338
19,1237,1243,4,102,108,Andrea,PER,0.99885297
19,1248,1260,4,113,125,Franciabigio,PER,0.96507055
19,1504,1510,6,33,39,Andrea,PER,0.9986524
19,1718,1729,6,247,258,Florentines,PER,0.3970658
19,1930,1942,6,459,471,Franciabigio,PER,0.9874037
19,2084,2090,7,35,41,Andrea,PER,0.99819773
19,2197,2209,7,148,160,Franciabigio,PER,0.98195934
19,2522,2532,8,118,128,S. Filippo,PER,0.7325991
19,2620,2626,8,216,222,Andrea,PER,0.99845266
20,523,540,1,34,51,Galasso Ferrarese,PER,0.99898976
20,554,584,1,65,95,Piero dal Borgo a San Sepolcro,PER,0.81607354
20,609,616,1,120,127,Ferrara,LOC,0.99616146
20,681,688,1,192,199,Ferrara,LOC,0.99928683
20,740,745,1,251,256,Piero,PER,0.9947149
20,850,857,1,361,368,Ferrara,LOC,0.9994035
20,944,950,2,85,91,Venice,LOC,0.9998369
20,1153,1160,2,294,301,Ferrara,LOC,0.9998049
20,1183,1190,3,21,28,Bologna,LOC,0.999556
20,1227,1236,3,65,74,Dominican,MISC,0.8603063
20,1275,1286,3,113,124,S. Domenico,LOC,0.9935172
20,1390,1408,4,49,67,S. Maria del Monte,LOC,0.9986746
20,1424,1436,4,83,95,Black Friars,LOC,0.8323995
20,1445,1452,4,104,111,Bologna,LOC,0.98169786
20,1465,1484,4,124,143,Porta di S. Mammolo,LOC,0.9975691
20,1514,1527,4,173,186,Casa di Mezzo,LOC,0.99879146
20,1642,1655,4,301,314,Old Testament,MISC,0.95278215
21,26,31,0,26,31,Cosmè,PER,0.9883819
21,41,48,0,41,48,Ferrara,LOC,0.9991762
21,104,115,1,54,65,S. Domenico,LOC,0.9968497
21,184,189,1,134,139,Duomo,LOC,0.992523
22,187,194,0,187,194,Fortune,PER,0.39056343
22,677,683,2,51,57,Romans,MISC,0.8240623
22,854,859,2,228,233,Roman,MISC,0.7762603
22,1066,1076,3,101,111,Florentine,MISC,0.59292716
22,1088,1108,3,123,143,Antonio da San Gallo,PER,0.99983007
22,1142,1153,3,177,188,Life of him,MISC,0.81898755
22,1182,1189,4,0,7,Antonio,PER,0.93320245
22,1212,1231,4,30,49,Bartolommeo Picconi,PER,0.9864548
22,1235,1242,4,53,60,Mugello,LOC,0.9803152
22,1346,1367,4,164,185,Giuliano da San Gallo,PER,0.99959755
22,1384,1388,4,202,206,Rome,LOC,0.99896276
22,1417,1424,4,235,242,Antonio,PER,0.99931836
22,1442,1450,4,260,268,Florence,LOC,0.99960417
22,1681,1686,5,215,220,Italy,LOC,0.99952185
22,1776,1784,6,21,29,Giuliano,PER,0.99938536
