doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
45,7,1631,1663,203,235,Beheading of S. John the Baptist,Subject
45,7,1728,1740,300,312,Annunciation,Subject
45,8,1770,1778,28,36,S. Rocco,Subject
45,8,1812,1824,70,82,S. Sebastian,Subject
45,8,1843,1851,101,109,Our Lady,Subject
45,8,1996,2004,254,262,S. James,Subject
45,8,2023,2044,281,302,S. Martino alla Palma,Subject
45,9,2101,2108,55,62,S. Anne,Subject
49,3,731,738,55,62,animals,Subject
49,4,981,990,161,170,Ecce Homo,Subject
49,5,1124,1132,37,45,Our Lady,Subject
49,6,1405,1411,154,160,Tobias,Subject
49,6,1505,1524,254,273,S. John the Baptist,Subject
49,7,1738,1744,17,23,façade,Subject
5,1,374,379,85,90,David,Subject
5,1,396,403,107,114,Goliath,Subject
50,4,1105,1112,210,217,animals,Subject
50,4,1114,1121,219,226,foliage,Subject
50,4,1133,1148,238,253,bizarre fancies,Subject
50,4,1268,1292,373,397,dance of little children,Subject
53,3,1219,1238,176,195,the Transfiguration,Subject
53,3,1240,1271,197,228,the Marriage of Cana in Galilee,Subject
53,3,1277,1314,234,271,the Centurion kneeling before Christ.,Subject
53,6,1686,1714,121,149,stories of Moses and Pharaoh,Subject
53,7,2028,2056,46,74,Angel slaying the first-born,Subject
53,8,2679,2686,521,528,studies,Subject
53,8,2697,2701,539,543,work,Subject
53,9,2834,2841,131,138,Justice,Subject
53,9,2846,2852,143,149,Equity,Subject
6,1,654,657,208,211,art,Subject
7,4,973,980,92,99,letters,Subject
7,4,1286,1292,405,411,notary,Subject
7,5,1423,1426,63,66,art,Subject
7,5,1431,1440,71,80,mechanics,Subject
7,5,1460,1470,100,110,arithmetic,Subject
7,5,1475,1482,115,122,writing,Subject
7,5,1516,1531,156,171,goldsmith's art,Subject
8,2,800,803,152,155,art,Subject
9,1,430,445,48,63,Cencio Guasconi,Subject
9,2,563,573,79,89,tabernacle,Subject
