id,type,start_pos,end_pos,surface,coref_id,rel
gallo_young:902,ENT,34,65,Church of the Madonna of Loreto,,
gallo_young:902,ENT,48,55,Madonna,,
gallo_young:902,ENT,59,65,Loreto,,
gallo_young:902,PRON,92,95,its,,
gallo_young:902,ENT,96,100,roof,,
gallo_young:902,ENT,118,123,brick,,
gallo_young:902,ENT,124,129,piers,,
gallo_young:902,ENT,140,144,work,,
gallo_young:902,PRON,199,201,it,,
gallo_young:902,ENT,270,288,Giuliano da Maiano,,
gallo_young:902,PRON,294,296,it,,
gallo_young:902,ENT,356,365,Sixtus IV,,
gallo_young:902,ENT,430,437,Clement,,
gallo_young:902,PRON,520,522,it,,
gallo_young:902,ENT,567,573,arches,,
gallo_young:902,ENT,581,588,tribune,,
gallo_young:902,ENT,619,625,church,,
gallo_young:902,ENT,666,677,foundations,,
gallo_young:902,ENT,720,727,Antonio,,
gallo_young:902,ENT,749,761,Pope Clement,,
gallo_young:902,PRON,805,807,he,,
gallo_young:902,ENT,823,829,Loreto,,
gallo_young:902,ENT,847,853,arches,,
gallo_young:902,ENT,912,921,architect,,
gallo_young:902,PRON,927,929,he,,
gallo_young:902,PRON,935,937,he,,
gallo_young:902,ENT,956,964,building,,
gallo_young:902,ENT,982,987,walls,,
gallo_young:902,ENT,992,1001,pilasters,,
gallo_young:902,PRON,1035,1037,he,,
gallo_young:902,PRON,1043,1045,it,,
gallo_young:902,PRON,1087,1090,its,,
gallo_young:902,PRON,1125,1127,it,,
gallo_young:902,PRON,1191,1193,He,,
gallo_young:902,ENT,1270,1276,church,,
gallo_young:902,ENT,1309,1320,architraves,,
gallo_young:902,ENT,1322,1329,friezes,,
gallo_young:902,ENT,1335,1343,cornices,,
gallo_young:902,ENT,1354,1360,arches,,
gallo_young:902,PRON,1366,1368,he,,
gallo_young:902,ENT,1430,1436,socles,,
gallo_young:902,ENT,1455,1460,piers,,
gallo_young:902,ENT,1491,1498,tribune,,
gallo_young:902,ENT,1522,1528,arches,,
gallo_young:902,ENT,1571,1578,chapels,,
gallo_young:902,ENT,1618,1622,nave,,
gallo_young:902,ENT,1629,1633,work,,
gallo_young:902,ENT,1687,1694,Antonio,,
gallo_young:902,ENT,1787,1795,building,,
gallo_young:902,ENT,1819,1830,foundations,,
gallo_young:902,PRON,1855,1857,it,,
gallo_young:902,PRON,1884,1886,it,,
gallo_young:902,PRON,1909,1913,they,,
gallo_young:902,PRON,2015,2018,him,,
gallo_young:902,ENT,2049,2054,works,,
gallo_young:902,ENT,2114,2123,craftsman,,
gallo_young:902,ENT,2151,2158,Fortune,,
gallo_young:902,PRON,2167,2169,it,,
gallo_young:902,ENT,2187,2194,Antonio,,
gallo_young:902,PRON,2294,2296,he,,
gallo_young:902,ENT,2315,2322,church ,,
gallo_young:902,ENT,2345,2349,lead,,
gallo_young:902,PRON,2437,2440,his,,
gallo_young:902,ENT,2460,2466,temple,,
gallo_young:902,PRON,2510,2512,it,,
