id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested,named_entity
michelangelo:916,PROD,834,838,tomb,,,,
michelangelo:916,PER,850,861,Pope Julius,,,,
michelangelo:916,LOC,927,946,Church of S. Pietro,,,,
michelangelo:916,PER,937,946,S. Pietro,,,,
michelangelo:916,LOC,950,954,Rome,,,,
michelangelo:916,PROD,978,982,tomb,,,,
michelangelo:916,LOC,1021,1026,place,,,,
michelangelo:916,PER,1035,1047,Michelagnolo,,,,
michelangelo:916,LOC,1123,1130,Carrara,,,,
michelangelo:916,MAT,1151,1157,marble,,,,
michelangelo:916,PER,1229,1246,Alamanno Salviati,,,,
michelangelo:916,LOC,1250,1258,Florence,,,,
michelangelo:916,LOC,1276,1285,mountains,,,,
michelangelo:916,PROD,1392,1399,statues,,,,
michelangelo:916,LOC,1409,1417,quarries,,,,
michelangelo:916,MAT,1529,1534,stone,,,,
michelangelo:916,MAT,1580,1587,marbles,,,,
michelangelo:916,LOC,1665,1669,Rome,,,,
michelangelo:916,LOC,1698,1717,Piazza di S. Pietro,,,,
michelangelo:916,PER,1708,1717,S. Pietro,,,,
michelangelo:916,LOC,1731,1742,S. Caterina,,,,
michelangelo:916,LOC,1760,1766,church,,,,
michelangelo:916,LOC,1775,1783,corridor,,,,
michelangelo:916,LOC,1801,1809,Castello,,,,
michelangelo:916,PER,1825,1837,Michelagnolo,,,,
michelangelo:916,LOC,1855,1859,room,,,,
michelangelo:916,PROD,1878,1885,figures,,,,
michelangelo:916,PROD,1906,1910,tomb,,,,
michelangelo:916,PER,1937,1941,Pope,,,,
michelangelo:916,LOC,2060,2068,corridor,,,,
michelangelo:916,FAC,2078,2082,room,,,,
michelangelo:916,PER,2255,2271,fellow-craftsmen,,,,
