id,start_pos,end_pos,type,alias,wb_id,score
8,1161,1169,PER,Giuliano Bugiardini >> en,Q2578459,-0.6301119327545166
8,1480,1488,PER,Giuliano Bugiardini >> en,Q2578459,-0.5047615766525269
8,1656,1668,PER,Michelangelo >> en,Q5592,-0.967568576335907
8,1823,1831,PER,Giuliano Bugiardini >> en,Q2578459,-0.25513648986816406
8,1932,1940,PER,Francesco Granacci >> en,Q717097,-0.16071723401546478
8,1948,1968,PER,Domenico Ghirlandaio >> en,Q191423,-0.06494645774364471
8,2017,2033,LOC,Santa Maria Novella >> en,Q51175,0.0597088485956192
9,29,53,PER,Innocenzo Cybo >> en,Q1386991,0.1982351541519165
9,149,175,PER,Pope Clement VII >> en,Q83159,-0.21233299374580383
9,259,272,PER,Innocenzo Cybo >> en,Q1386991,-0.5803159475326538
9,526,539,PER,Baccio Valori >> it,Q3181432,-0.7781121730804443
10,769,784,PER,Marco Calabrese >> en,Q2559941,-3.369642734527588
10,872,878,LOC,Naples >> en,Q2634,-0.182948499917984
10,943,947,LOC,Rome >> en,Q220,-0.23902282118797302
10,1036,1041,PER,Siren (mythology) >> en,Q150986,-0.22186711430549622
10,1145,1151,LOC,Sebeto >> en,Q3953836,-0.3221192955970764
10,1257,1263,LOC,Heaven >> en,Q4489450,-0.22421154379844666
10,1516,1522,LOC,Aversa >> en,Q19279,-0.17976903915405273
10,1547,1553,LOC,Naples >> en,Q2634,-0.18156971037387848
10,1756,1768,PER,Augustine of Hippo >> en,Q8018,-0.13928736746311188
10,1814,1820,PER,Jesus >> en,Q302,0.0619339644908905
10,1825,1831,PER,Saint >> en,Q43115,-0.29058095812797546
11,116,124,LOC,Calabria >> en,Q1458,-0.1591084748506546
11,129,135,LOC,Ascoli Piceno >> en,Q6624,-0.20487117767333984
11,144,150,LOC,Norcia >> en,Q20494,-0.18816721439361572
11,483,487,LOC,Rome >> en,Q220,-0.2481754720211029
11,533,539,LOC,Ascoli Piceno >> en,Q6624,-0.20708352327346802
11,726,732,LOC,Ascoli Piceno >> en,Q6624,-0.20395252108573914
11,749,762,PER,Pope Paul III >> en,Q133001,-0.19685932993888855
11,1288,1294,LOC,Ascoli Piceno >> en,Q6624,-0.20562121272087097
11,1456,1481,PER,Alessandro Vitelli >> en,Q621395,0.24080559611320496
11,1506,1513,LOC,Matrice >> en,Q277684,-0.3784117102622986
11,1557,1574,LOC,Città di Castello >> en,Q20413,-0.16288864612579346
11,1731,1738,LOC,Matrice >> en,Q277684,-0.38938578963279724
12,6,15,PER,Giorgione >> en,Q8459,-0.16279958188533783
12,20,29,PER,Antonio da Correggio >> en,Q8457,-0.007407486438751221
12,98,106,LOC,Lombardy >> en,Q1210,-0.22108101844787598
12,108,115,LOC,Tuscany >> en,Q1273,-0.22389069199562073
12,214,219,PER,Piero di Cosimo >> en,Q280851,-0.5191465616226196
12,273,288,PER,Cosimo Rosselli >> en,Q29447,-0.14994260668754578
12,322,337,PER,Piero di Cosimo >> en,Q280851,-0.22663478553295135
12,1775,1780,PER,Piero di Cosimo >> en,Q280851,-0.2110506147146225
13,108,122,ORG,Servite Order >> en,Q615923,-0.23369227349758148
13,258,266,PER,"Mary, mother of Jesus >> en",Q345,-0.3697255253791809
13,346,352,LOC,Heaven >> en,Q4489450,-0.24137002229690552
13,395,398,PER,Jesus >> en,Q302,-0.6094183921813965
13,421,432,PER,Holy Spirit >> en,Q37302,-0.21497255563735962
13,583,594,PER,Margaret the Virgin >> en,Q297742,-0.15270718932151794
13,601,613,PER,Catherine of Alexandria >> en,Q179718,-0.3766316771507263
13,658,666,PER,Saint Peter >> en,Q33923,-0.16912463307380676
13,671,693,PER,John the Evangelist >> en,Q328804,-0.1520947813987732
13,757,764,ORG,Servite Order >> en,Q615923,-0.149346262216568
13,776,787,PER,Antoninus of Florence >> en,Q773822,-0.37959837913513184
13,789,799,PER,Archbishop >> en,Q49476,-0.22587233781814575
13,803,811,LOC,Florence >> en,Q2044,-0.17949974536895752
13,1273,1284,PER,Margaret the Virgin >> en,Q297742,-0.1440632939338684
13,1315,1321,PER,Dragon >> en,Q7559,-0.3755790889263153
13,1747,1778,PER,Giuliano de' Medici >> en,Q298877,-0.2716437876224518
13,1877,1883,LOC,Nature >> en,Q7860,-0.18684637546539307
13,2240,2257,PER,Cosimo Bartoli >> en,Q1136048,0.07860863208770752
14,23,27,LOC,Rome >> en,Q220,-0.2420615255832672
14,83,115,PER,Girolamo Siciolante da Sermoneta >> en,Q2296884,0.08468613028526306
14,106,115,LOC,Sermoneta >> en,Q128202,-0.21099108457565308
14,174,189,PER,Perino del Vaga >> en,Q918778,0.2000690996646881
14,244,260,LOC,Castel Sant'Angelo >> en,Q486382,-0.29794326424598694
14,597,606,LOC,Sermoneta >> en,Q128202,-0.10010777413845062
14,636,644,PER,Saint Peter >> en,Q33923,-0.2737618684768677
14,646,656,PER,Saint Stephen >> en,Q161775,-0.26080435514450073
14,662,681,PER,John the Baptist >> en,Q40662,-0.4072558581829071
14,774,795,LOC,"Santi Apostoli, Rome >> en",Q1515300,-0.5102294087409973
14,800,804,LOC,Rome >> en,Q220,-0.2473488301038742
14,843,849,PER,Christ >> en,Q302,0.09012600779533386
14,874,883,PER,Mary Magdalene >> en,Q63070,-0.0611577033996582
14,1119,1143,MISC,Nativity of Jesus >> en,Q51628,-0.17389290034770966
14,1131,1143,PER,Jesus >> en,Q302,-0.1333695650100708
14,1149,1170,MISC,Adoration of the Magi >> en,Q488841,-0.2533862590789795
14,1176,1193,MISC,Flight into Egypt >> en,Q837143,-0.049406230449676514
14,1188,1193,LOC,Egypt >> en,Q79,-0.21702013909816742
14,1203,1228,MISC,Massacre of the Innocents >> en,Q643474,-0.22241786122322083
14,1374,1382,PER,Girolamo Siciolante da Sermoneta >> en,Q2296884,-0.10041067004203796
14,1465,1489,MISC,Nativity of Jesus >> en,Q51628,-0.1844358593225479
14,1477,1489,PER,Jesus >> en,Q302,-0.14037634432315826
14,1606,1610,LOC,Rome >> en,Q220,-0.2276267558336258
14,1631,1642,MISC,Holy Spirit >> en,Q37302,-0.21804754436016083
14,1716,1743,LOC,Santa Maria dell'Anima >> en,Q2140145,-0.4632434844970703
14,1830,1843,ORG,Fugger >> en,Q155834,-0.10223240405321121
14,1856,1869,PER,Giulio Romano >> en,Q215305,-0.16717535257339478
14,2044,2063,MISC,Crucifixion of Jesus >> en,Q51636,-0.6581209897994995
14,2058,2063,MISC,Christian cross >> en,Q392371,-0.39439523220062256
14,2074,2080,PER,Angel >> en,Q235113,-0.30138084292411804
14,2092,2100,PER,"Mary, mother of Jesus >> en",Q345,-1.2255299091339111
14,2233,2253,PER,James the Great >> en,Q43999,-0.15642014145851135
15,3,19,PER,Jacopo del Conte >> en,Q2538308,-0.11818403005599976
15,72,76,LOC,Rome >> en,Q220,-0.2702000141143799
15,198,204,PER,Jacopo del Conte >> en,Q2538308,-0.4835553765296936
15,447,451,LOC,Rome >> en,Q220,-0.268015593290329
15,625,638,PER,Pope Paul III >> en,Q133001,-0.19096654653549194
15,801,808,ORG,Colonna family >> en,Q327202,0.1906367540359497
15,820,826,ORG,Orsini family >> en,Q855303,-0.2840440273284912
15,828,848,PER,Piero Strozzi >> en,Q1346257,-0.1086471825838089
15,1058,1062,LOC,Rome >> en,Q220,-0.2606933116912842
15,1434,1440,PER,Jesus >> en,Q302,0.06094413995742798
15,1474,1494,LOC,Santa Maria del Popolo >> en,Q869513,-0.5000479221343994
15,1564,1572,LOC,San Luigi dei Francesi >> en,Q638283,-1.3789688348770142
15,1816,1822,PER,Jesus >> en,Q302,0.05672311782836914
15,1859,1866,PER,Theft >> en,Q2727213,-0.6660284399986267
15,2052,2056,LOC,Rome >> en,Q220,-0.26873695850372314
15,2383,2387,LOC,Rome >> en,Q220,-0.28264960646629333
15,2571,2587,PER,Jacopo del Conte >> en,Q2538308,-0.12472178041934967
16,804,849,PER,Giovanni dal Ponte >> en,Q2749321,-1.771099328994751
16,816,837,LOC,Santo Stefano al Ponte >> en,Q3674332,-1.816208004951477
16,841,849,LOC,Florence >> en,Q2044,-0.17723262310028076
16,1171,1192,PER,Buonamico Buffalmacco >> en,Q972487,0.1603996902704239
16,1373,1384,PER,Buonamico Buffalmacco >> en,Q972487,0.1299700289964676
16,1575,1581,LOC,Arezzo >> en,Q13378,-0.15198032557964325
16,1688,1710,MISC,Assumption of Mary >> en,Q162691,-0.02677154541015625
16,1702,1710,PER,"Mary, mother of Jesus >> en",Q345,-0.3692331910133362
16,1726,1738,LOC,"San Francesco, Arezzo >> en",Q1677980,-0.8744752407073975
16,2054,2065,PER,"Cosimo I de' Medici, Grand Duke of Tuscany >> en",Q48547,-0.3896103501319885
16,2319,2331,PER,Appius Caecus >> en,Q297783,-0.09756529331207275
16,2500,2508,PER,Giovanni dal Ponte >> en,Q2749321,-0.13195651769638062
16,2529,2537,LOC,Florence >> en,Q2044,-0.1763557344675064
16,2612,2630,LOC,Ponte Santa Trinita >> en,Q545578,-1.0765495300292969
16,3007,3025,PER,Giovanni dal Ponte >> en,Q2749321,-0.12470576167106628
16,3030,3034,LOC,Pisa >> en,Q13375,-0.1334761679172516
16,3134,3156,LOC,San Paolo a Ripa d'Arno >> en,Q1423910,-0.3692629039287567
16,3150,3156,LOC,Arno >> en,Q115457,-1.2138011455535889
17,49,59,LOC,Santa Trinita >> en,Q1062114,-0.5989464521408081
17,63,71,LOC,Florence >> en,Q2044,-0.16875091195106506
17,131,138,PER,Paul the Apostle >> en,Q9200,-0.156011164188385
17,350,358,LOC,Florence >> en,Q2044,-0.18534797430038452
18,166,182,PER,Andrea del Sarto >> en,Q5571,-0.10501623153686523
18,338,344,PER,Andrea del Sarto >> en,Q5571,-0.1251540631055832
18,1363,1369,PER,Andrea del Sarto >> en,Q5571,-0.17600420117378235
18,1382,1390,LOC,Florence >> en,Q2044,-0.16159427165985107
18,1481,1497,PER,Andrea del Sarto >> en,Q5571,-0.10563616454601288
19,199,205,PER,Andrea del Sarto >> en,Q5571,-1.1706926822662354
19,721,740,PER,Alesso Baldovinetti >> en,Q472073,-0.14987634122371674
19,755,773,MISC,Nativity of Jesus >> en,Q51628,-0.25259023904800415
19,767,773,PER,Jesus >> en,Q302,0.022580206394195557
19,835,847,MISC,Annunciation >> en,Q154326,-0.2025478184223175
19,904,919,PER,Cosimo Rosselli >> en,Q29447,-0.15440216660499573
19,973,986,ORG,Servite Order >> en,Q615923,-0.13507351279258728
19,1012,1018,PER,Cosimo Rosselli >> en,Q29447,-0.25244176387786865
19,1237,1243,PER,Andrea del Sarto >> en,Q5571,-1.193673849105835
19,1248,1260,PER,Franciabigio >> en,Q537712,-0.16478782892227173
19,1504,1510,PER,Andrea del Sarto >> en,Q5571,-1.165252447128296
19,1930,1942,PER,Franciabigio >> en,Q537712,-0.14981244504451752
19,2084,2090,PER,Andrea del Sarto >> en,Q5571,-1.353845477104187
19,2197,2209,PER,Franciabigio >> en,Q537712,-0.18336962163448334
19,2620,2626,PER,Andrea del Sarto >> en,Q5571,-0.844567060470581
20,523,540,PER,Galasso Galassi >> en,Q2168697,-0.8064166307449341
20,564,584,LOC,Sansepolcro >> en,Q52098,-0.04167650640010834
20,609,616,LOC,Ferrara >> en,Q13362,-0.21645718812942505
20,681,688,LOC,Ferrara >> en,Q13362,-0.20776167511940002
20,740,747,PER,Piero della Francesca >> en,Q5822,-0.9024801254272461
20,850,857,PER,Ferrara >> en,Q13362,-0.19440753757953644
20,944,950,LOC,Venice >> en,Q641,-0.17301295697689056
20,1153,1160,LOC,Ferrara >> en,Q13362,-0.2112428843975067
20,1183,1190,LOC,Bologna >> en,Q1891,-0.17970840632915497
20,1227,1243,ORG,Dominican Order >> en,Q131479,-0.14037522673606873
20,1275,1286,LOC,"San Domenico, Bologna >> en",Q862602,0.37031352519989014
20,1424,1436,ORG,Dominican Order >> en,Q131479,-0.34621158242225647
20,1445,1452,LOC,Bologna >> en,Q1891,-0.18092985451221466
20,1465,1484,LOC,Porta San Mamolo >> it,Q3908797,-2.9552271366119385
20,1642,1655,MISC,Old Testament >> en,Q19786,-0.1685064136981964
21,41,48,LOC,Ferrara >> en,Q13362,-0.1839488297700882
21,184,189,LOC,Ferrara Cathedral >> en,Q671933,-0.35227885842323303
22,1235,1242,LOC,Mugello >> en,Q283034,-0.15688352286815643
22,1346,1367,PER,Giuliano da Sangallo >> en,Q312365,0.3849993944168091
22,1384,1388,LOC,Rome >> en,Q220,-0.21421395242214203
22,1442,1450,LOC,Florence >> en,Q2044,-0.19094201922416687
22,1681,1686,LOC,Italy >> en,Q38,-0.21911397576332092
22,1776,1784,PER,Giuliano da San Gallo >> en,Q312365,0.13920187950134277
22,1856,1864,LOC,Florence >> en,Q2044,-0.1799161434173584
22,1870,1877,PER,Antonio da Sangallo the Younger >> en,Q357276,-1.4998176097869873
22,1928,1942,LOC,Urbania >> en,Q190134,-0.2064843475818634
23,34,65,LOC,Basilica della Santa Casa >> en,Q654996,-0.28986701369285583
23,270,288,PER,Giuliano da Maiano >> en,Q716519,0.11935900151729584
23,356,365,PER,Pope Sixtus IV >> en,Q163514,-0.23408451676368713
24,499,503,MISC,Time >> en,Q11471,-0.2508338689804077
24,800,822,PER,Giovanni Giocondo >> en,Q5585,0.05547434091567993
24,1093,1099,LOC,Verona >> en,Q2028,-0.23073121905326843
24,1465,1477,PER,Giovanni Giocondo >> en,Q5585,-0.10136322677135468
24,1518,1528,PER,Saint Dominic >> en,Q44091,-0.24429379403591156
24,1552,1564,PER,Giovanni Giocondo >> en,Q5585,-0.06993630528450012
24,1570,1591,PER,Giovanni Giocondo >> en,Q5585,-0.01576128602027893
24,1684,1696,PER,Giovanni Giocondo >> en,Q5585,-0.16316097974777222
24,2115,2121,PER,Girolamo Cardano >> en,Q184530,0.17185890674591064
24,2139,2143,PER,Guillaume Budé >> en,Q353668,-0.5086292028427124
25,43,55,PER,Giovanni Giocondo >> en,Q5585,-0.190580353140831
25,252,270,LOC,Republic of Venice >> en,Q4948,-0.12296407669782639
25,847,859,PER,Giovanni Giocondo >> en,Q5585,-0.20202475786209106
25,869,876,ORG,Signoria of Venice >> en,Q3477879,-0.43375688791275024
25,1193,1205,PER,Giovanni Giocondo >> en,Q5585,-0.18665379285812378
25,1211,1218,ORG,Signoria of Venice >> en,Q3477879,-0.43334782123565674
25,1296,1301,LOC,Italy >> en,Q38,-0.21806161105632782
25,1372,1384,PER,Giovanni Giocondo >> en,Q5585,-0.20344962179660797
25,1588,1600,LOC,Brenta (river) >> en,Q214551,-0.08036814630031586
25,1682,1690,LOC,Chioggia >> en,Q55416,-0.21547776460647583
25,1751,1757,LOC,Venice >> en,Q641,-0.2262049913406372
25,1835,1843,LOC,Chioggia >> en,Q55416,-0.21846948564052582
25,2029,2035,LOC,Venice >> en,Q641,-0.1901489794254303
25,2269,2281,PER,Giovanni Giocondo >> en,Q5585,-0.21921929717063904
25,2336,2344,LOC,Chioggia >> en,Q55416,-0.21477791666984558
25,2410,2416,LOC,Venice >> en,Q641,-0.21811777353286743
25,2532,2544,PER,Giovanni Giocondo >> en,Q5585,-0.23941949009895325
25,2630,2636,LOC,Venice >> en,Q641,-0.19487959146499634
25,2697,2709,PER,Giovanni Giocondo >> en,Q5585,-0.2033722847700119
25,2790,2796,LOC,Venice >> en,Q641,-0.1989656388759613
25,3161,3167,LOC,Venice >> en,Q641,-0.2171555757522583
26,263,269,PER,Giotto >> en,Q7814,-0.15786363184452057
26,282,290,LOC,Florence >> en,Q2044,-0.1855388581752777
26,711,717,PER,Giotto >> en,Q7814,-0.16568489372730255
26,915,925,LOC,Vespignano >> it,Q82880,-0.7814783453941345
26,946,954,LOC,Florence >> en,Q2044,-0.22036093473434448
26,1134,1140,PER,Giotto >> en,Q7814,-0.05335240066051483
26,1789,1796,PER,Cimabue >> en,Q15790,-0.1683601588010788
26,1845,1853,LOC,Florence >> en,Q2044,-0.1871570348739624
26,1857,1867,LOC,Vespignano >> it,Q82880,-0.9704737067222595
26,1875,1881,PER,Giotto >> en,Q7814,-0.12049289047718048
26,2094,2101,PER,Cimabue >> en,Q15790,-0.16822725534439087
27,30,57,PER,Guido Tarlati >> en,Q378128,0.043633341789245605
27,78,84,LOC,Arezzo >> en,Q13378,-0.1875486820936203
27,129,134,LOC,Lucca >> en,Q13373,-0.20770099759101868
27,215,221,LOC,Arezzo >> en,Q13378,-0.17524702847003937
27,542,549,LOC,Tuscany >> en,Q1273,-0.22367264330387115
27,580,586,PER,Giotto >> en,Q7814,-0.1731560379266739
27,862,867,LOC,Italy >> en,Q38,-0.20416702330112457
27,919,925,PER,Giotto >> en,Q7814,-0.14074191451072693
27,1166,1186,LOC,Sansepolcro >> en,Q52098,-0.03409521281719208
27,1264,1270,LOC,Arezzo >> en,Q13378,-0.17354080080986023
27,1314,1320,PER,Giotto >> en,Q7814,-0.16485844552516937
27,1385,1393,LOC,Florence >> en,Q2044,-0.17652468383312225
27,1464,1470,LOC,Arezzo >> en,Q13378,-0.2310718446969986
27,1568,1576,LOC,Florence >> en,Q2044,-0.18220362067222595
27,1686,1692,PER,Giotto >> en,Q7814,-0.1545359194278717
27,1803,1825,LOC,Hermitage of Camaldoli >> en,Q568823,-0.4044020175933838
27,1816,1825,LOC,Camaldoli >> en,Q2019442,-0.32921192049980164
27,1968,1972,LOC,Pisa >> en,Q13375,-0.155633807182312
27,2010,2019,LOC,Camaldoli >> en,Q2019442,-0.23106026649475098
27,2092,2098,PER,Giotto >> en,Q7814,-0.1270027756690979
27,2166,2192,PER,Silvano Razzi >> it,Q59526715,-1.0404503345489502
27,2202,2211,LOC,Camaldoli >> en,Q2019442,-0.18394216895103455
27,2333,2339,PER,Giotto >> en,Q7814,-0.15673451125621796
27,2392,2411,PER,Raffaello da Urbino >> en,Q5597,0.4184286296367645
28,511,529,PER,Francesco Granacci >> en,Q717097,-0.05626299977302551
28,731,743,PER,Michelangelo >> en,Q5592,-1.2372065782546997
28,975,987,PER,Michelangelo >> en,Q5592,-1.010585069656372
28,1221,1229,PER,Francesco Granacci >> en,Q717097,-0.07945239543914795
28,1296,1316,PER,Domenico Ghirlandaio >> en,Q191423,-0.08895881474018097
28,1339,1347,PER,Francesco Granacci >> en,Q717097,-0.13777542114257812
28,1387,1400,PER,Domenico Ghirlandaio >> en,Q191423,-0.18531841039657593
28,1505,1510,PER,David Ghirlandaio >> en,Q1145811,0.10764133930206299
28,1515,1536,PER,Benedetto Ghirlandaio >> en,Q2554861,0.01726001501083374
28,1554,1562,PER,Domenico Ghirlandaio >> en,Q191423,-0.0584564208984375
28,1686,1694,PER,Domenico Ghirlandaio >> en,Q191423,-0.18270772695541382
28,1709,1717,PER,Francesco Granacci >> en,Q717097,-0.08089704811573029
28,2036,2044,MISC,Carnival >> en,Q4618,-0.2464161068201065
28,2080,2110,PER,Lorenzo de' Medici >> en,Q177854,-0.08700038492679596
28,2369,2377,PER,Francesco Granacci >> en,Q717097,-0.08264777064323425
28,2512,2530,PER,Lorenzo de' Medici >> en,Q177854,-0.06944724917411804
28,2667,2675,LOC,Florence >> en,Q2044,-0.15732508897781372
