id,start_pos,end_pos,surface,type,value,is_nested
3,1731,1737,Agnolo,PER,Q374428,
3,1795,1803,S. Maria,LOC,Q10924,
4,180,214,Michelagnolo di Viviano of Gaiuole,PER,Q3856430,
4,196,214,Viviano of Gaiuole,PER,Q15614943,1
4,207,214,Gaiuole,LOC,Q91199,1
4,364,376,Michelagnolo,PER,Q3856430,
4,801,809,Giuliano,PER,Q298877,
4,864,882,Piazza di S. Croce,LOC,Q51177,
4,1360,1372,Michelagnolo,PER,Q3856430,
4,1691,1703,Michelagnolo,PER,Q3856430,
4,1726,1737,Bartolommeo,PER,Q358348,
4,1817,1823,Baccio,PER,Q358348,
4,1825,1837,Michelagnolo,PER,Q3856430,
5,0,8,Pope Leo,PER,Q49237,
5,104,110,Loreto,LOC,Q124110,1
5,171,186,Monte Sansovino,LOC,Q52086,1
5,306,312,Baccio,PER,Q358348,
5,335,339,Pope,PER,Q49237,
5,542,573,house of the Medici in Florence,LOC,Q911047,
5,610,616,Donato,PER,Q37562,
5,680,686,Palace,LOC,Q271928,
5,726,730,Pope,PER,Q49237,
5,747,753,Baccio,PER,Q358348,
5,829,835,Loreto,LOC,Q124110,
5,839,853,Maestro Andrea,PER,Q124110,
5,871,877,Andrea,PER,Q124110,
5,938,944,Loreto,LOC,Q124110,
5,974,988,Maestro Andrea,PER,Q495011,
5,1058,1062,Pope,PER,Q495011,
5,1179,1185,Baccio,PER,Q358348,
5,1434,1448,Maestro Andrea,PER,Q495011,
5,1623,1637,Maestro Andrea,PER,Q495011,
5,2018,2032,Maestro Andrea,PER,Q495011,
5,2210,2216,Loreto,LOC,Q124110,
5,2456,2470,Maestro Andrea,PER,Q3415,
6,1747,1754,Filippo,PER,Q174330,
7,1950,1970,S. Jacopo in Pistoia,LOC,Q2557858,
8,11,28,siege of Florence,MISC,Q981042,
8,716,762,garden of the Medici on the Piazza di S. Marco,LOC,Q3763928,
8,744,762,Piazza di S. Marco,LOC,Q3382259,1
8,823,831,Bertoldo,PER,Q828363,
8,937,947,Buonarroti,PER,Q5592,
8,1036,1044,Giuliano,PER,Q2578459,
8,1161,1169,Giuliano,PER,Q2578459,
8,1312,1322,Buonarroti,PER,Q5592,
8,1480,1488,Giuliano,PER,Q2578459,
8,1823,1831,Giuliano,PER,Q2578459,
8,1917,1927,Buonarroti,PER,Q5592,
9,0,8,Giuliano,PER,Q2578459,
9,85,104,Raffaello da Urbino,PER,Q8441,
9,139,147,Pope Leo,PER,Q49237,
9,181,199,Cardinal de' Rossi,PER,Q733662,
9,217,235,Cardinal de' Rossi,PER,Q733662,
9,517,539,villa of Baccio Valori,LOC,31A221(+81),
9,544,559,Olmo a Castello,LOC,Q2163936,
10,1295,1300,Marco,PER,Q2559941,
10,1623,1644,Church of S. Agostino,LOC,Q779975,
11,24,31,Niccola,PER,Q3339886,
11,61,87,Maestro Cola dalla Matrice,PER,Q3339886,
11,80,87,Matrice,LOC,Q223427,1
11,455,459,Cola,PER,Q3339886,
11,1367,1379,Maestro Cola,PER,Q3339886,
11,1524,1536,Maestro Cola,PER,Q3339886,
11,1687,1699,Maestro Cola,PER,Q3339886,
12,731,737,Cosimo,PER,Q29447,
12,1075,1081,Cosimo,PER,Q29447,
12,1597,1603,Cosimo,PER,Q29447,
13,40,45,Piero,PER,Q280851,
13,94,122,Church of the Servite Friars,LOC,Q2287001,
13,200,210,S. Filippo,PER,Q141900,
13,231,236,Order,ORG,Q615923,
13,512,516,Dove,PER,Q1367208,
13,741,770,"S. Filippo, the Servite Friar",PER,Q141900,
13,1124,1129,Piero,PER,Q280851,
13,1747,1778,Magnificent Giuliano de' Medici,PER,Q298877,
13,1994,2016,Duke Cosimo de' Medici,PER,Q48547,
13,2061,2066,Piero,PER,Q280851,
13,2270,2281,S. Giovanni,LOC,Q732511,1
14,420,428,Girolamo,PER,Q2296884,
14,552,571,Badia of S. Stefano,LOC,Q2820750,
14,838,849,Dead Christ,PER,Q3155356,
14,861,869,"S. John,",PER,Q328804,
14,945,949,Pace,LOC,Q1514683,
14,977,991,Cardinal Cesis,PER,Q1605089,
14,1166,1170,Magi,PER,Q51671,1
14,1374,1382,Girolamo,PER,Q2296884,
14,1582,1610,Church of S. Spirito in Rome,LOC,Q1428488,1
14,1616,1660,Descent of the Holy Spirit upon the Apostles,MISC,Q65560542,
14,1652,1660,Apostles,PER,Q4155679,1
14,1816,1843,Chapel of the Fugger family,LOC,Q63118757,
14,1967,1992,S. Jacopo degli Spagnuoli,LOC,Q955081,
14,2044,2050,Christ,PER,Q345,1
14,2092,2100,Our Lady,PER,Q345,
14,2106,2113,S. John,PER,Q328804,
14,2258,2279,S. Alfonso the Bishop,PER,Q1136457,
15,590,598,Pontiffs,PER,Q19546,
15,729,734,Court,PER,Q1510907,
15,876,883,Bishops,PER,Q29182,
15,1429,1440,Dead Christ,PER,Q3155356,
15,1550,1560,S. Dionigi,PER,Q244380,1
15,1607,1612,Saint,PER,Q244380,
15,1751,1789,Florentine Company of the Misericordia,ORG,Q3859014,
15,1843,1848,Cross,MISC,Q302,
15,1899,1906,Madonna,PER,Q345,
15,2437,2458,Signora Livia Colonna,PER,Q95193332,
16,1417,1437,Chapel of S. Lorenzo,LOC,Q3670866,
16,1427,1437,S. Lorenzo,PER,Q17590,1
16,1446,1461,Pieve of Empoli,LOC,Q3904613,
16,1520,1525,Saint,PER,Q17590,
16,1875,1880,Pieve,LOC,Q3904613,
16,1895,1905,S. Antonio,PER,Q170547,
16,2004,2013,S. Matteo,LOC,Q3670866,
16,2489,2498,Lord Duke,PER,Q48547,
16,2500,2508,Giovanni,PER,Q2749321,
17,0,8,Giovanni,PER,Q2749321,
17,26,45,Chapel of the Scali,LOC,Q7429770,
17,40,45,Scali,ORG,Q7429770,1
17,197,210,Maestro Paolo,PER,Q9200,
17,231,258,S. Stefano al Ponte Vecchio,LOC,Q3674332,
19,35,55,Convent of the Servi,LOC,Q2287001,
19,50,55,Servi,ORG,Q615923,1
19,787,808,cloister of the Servi,LOC,Q3675066,
19,941,951,S. Filippo,PER,Q141900,
19,2522,2532,S. Filippo,PER,Q141900,
20,554,584,Piero dal Borgo a San Sepolcro,PER,Q5822,
20,601,616,Duke of Ferrara,PER,Q62023660,
21,26,31,Cosmè,PER,Q7129,
21,104,115,S. Domenico,LOC,Q3669872,
22,669,683,ancient Romans,PER,Q1651392,
22,1088,1108,Antonio da San Gallo,PER,Q357276,
22,1182,1189,Antonio,PER,Q357276,
22,1870,1877,Antonio,PER,Q357276,
22,1916,1942,Bramante of Castel Durante,PER,Q357276,
23,59,65,Loreto,LOC,Q124110,1
23,430,437,Clement,PER,Q83159,
23,720,727,Antonio,PER,Q357276,
23,749,761,Pope Clement,PER,Q83159,
23,823,829,Loreto,LOC,Q124110,
23,1687,1694,Antonio,PER,Q357276,
23,2151,2158,Fortune,MISC,Q1970348,
23,2187,2194,Antonio,PER,Q357276,
24,1606,1614,Giovanni,PER,Q5585,
24,1959,1964,Italy,LOC,Q5585,
24,2075,2083,Scaliger,PER,Q441066,
25,869,876,Signori,ORG,Q3477879,
25,1211,1218,Signori,ORG,Q3477879,
26,493,496,God,PER,Q178885,
27,59,65,Bishop,PER,Q29182,
27,94,110,Massa di Maremma,LOC,Q214725,
27,167,174,Emperor,PER,Q39018,
27,342,348,Bishop,PER,Q378128,
27,522,538,Ghibelline party,ORG,Q1010181,
27,1878,1885,Fathers,PER,Q548320,
27,2045,2053,Crucifix,MISC,Q392371,
27,2122,2130,Crucifix,MISC,Q392371,
27,2247,2255,Superior,PER,Q1337239,
27,2263,2286,Monastery of the Angeli,LOC,Q7590536,
28,1611,1627,S. Maria Novella,LOC,Q800761,
28,2192,2217,Triumph of Paulus Emilius,MISC,Q12902409,
28,2203,2217,Paulus Emilius,PER,Q298168,1
28,2677,2682,Canti,MISC,Q3655716,
29,33,58,Pier Francesco Borgherini,PER,Q21532972,
29,182,200,Francesco Ubertini,PER,Q7770,
29,254,300,Pier Francesco's house in Borgo Sant' Apostolo,LOC,Q3889702,
29,254,268,Pier Francesco,PER,Q21532972,1
29,280,300,Borgo Sant' Apostolo,LOC,Q3642541,1
29,869,876,Madonna,PER,Q345,
29,891,897,Girdle,MISC,Q3461031,
29,1330,1339,Francesco,PER,Q717097,
30,615,624,Christian,PER,Q106039,
30,935,941,Jacopo,PER,Q2632655,
30,1385,1390,Simon,PER,Q24905655,
30,1547,1558,Dead Christ,PER,Q3155356,
31,784,799,Duke Alessandro,PER,Q378232,
31,1031,1035,Duke,PER,Q378232,
31,1513,1541,Palace of the Medici at Rome,LOC,Q1362663,
33,117,125,Nunziata,LOC,Q2287001,
33,145,150,Servi,ORG,Q615923,
33,154,162,Florence,LOC,Q220,
33,194,206,Leon Batista,PER,Q182046,
33,1100,1112,Leon Batista,PER,Q182046,
33,1619,1631,Leon Batista,PER,Q182046,
33,2003,2015,Leon Batista,PER,Q182046,
33,2112,2128,Marquis Lodovico,PER,Q969770,
33,2140,2152,Leon Batista,PER,Q182046,
33,2268,2273,Padua,LOC,Q6247,
33,2366,2378,Leon Batista,PER,Q182046,
33,2522,2534,Leon Batista,PER,Q182046,
33,2668,2672,Luca,PER,Q2255983,
34,353,359,Nature,PER,Q1402540,
34,522,537,Ruler of Heaven,PER,Q16970,
34,2403,2441,Lodovico di Leonardo Buonarroti Simoni,PER,Q111456912,
34,2548,2556,Lodovico,PER,Q21707110,
34,2613,2619,Chiusi,LOC,Q694019,
34,2642,2660,Sasso della Vernia,LOC,Q14552418,
34,3096,3103,Mercury,PER,Q3855074,
34,3108,3113,Venus,PER,Q31279888,
34,3137,3144,Jupiter,PER,Q2110728,
34,3332,3340,Lodovico,PER,Q111456912,
35,80,88,Florence,LOC,Q179900,
35,450,454,Pope,PER,Q80516,
35,594,598,Pope,PER,Q80516,
35,850,861,Pope Julius,PER,Q80516,
35,1708,1717,S. Pietro,PER,Q33923,1
35,1731,1742,S. Caterina,LOC,Q1134284,
35,1801,1809,Castello,LOC,Q486382,
35,1937,1941,Pope,PER,Q80516,
36,492,498,Donato,PER,Q37562,
36,697,706,S. Philip,PER,Q508571,
36,822,828,Donato,PER,Q37562,
36,964,970,Donato,PER,Q37562,
36,975,980,Nanni,PER,Q465917,
36,1219,1225,Donato,PER,Q37562,
36,1315,1321,Donato,PER,Q37562,
36,1327,1334,Consuls,PER,Q11916439,
36,1343,1348,Guild,ORG,Q170161,
36,1516,1522,Donato,PER,Q37562,
36,1563,1568,Nanni,PER,Q465917,
36,1696,1702,Donato,PER,Q37562,
37,28,33,S. Lo,PER,Q360798,
37,158,163,Nanni,PER,Q465917,
37,257,275,"S. Lo, the Farrier",PER,Q360798,
37,324,329,Nanni,PER,Q465917,
37,531,536,Nanni,PER,Q465917,
38,1220,1230,S. Antonio,LOC,Q3672615,
38,1237,1245,Castello,LOC,Q52425,
38,1274,1282,S. Elena,LOC,Q3585397,
38,1309,1331,Monks of Monte Oliveto,ORG,Q572102,
38,1427,1468,Magi presenting their offerings to Christ,MISC,Q488841,
39,68,78,Rondinello,PER,Q1409601,
39,210,220,Rondinello,PER,Q1409601,
39,430,444,Duomo at Forlì,LOC,Q2942665,
39,612,623,Dead Christ,PER,Q3155356,
39,940,958,S. Maria Maddalena,PER,Q63070,
39,1057,1062,Saint,PER,Q63070,
39,1473,1478,Saint,PER,Q328804,
39,1610,1623,S. Apollinare,LOC,Q832278,
39,1756,1783,Church of the Spirito Santo,LOC,Q1139330,
39,1839,1846,Madonna,PER,Q345,
39,1912,1924,S. Francesco,LOC,Q959119,
39,2034,2054,S. James the Apostle,PER,Q2844112,
39,2090,2101,S. Domenico,LOC,Q55182433,
39,2178,2185,Madonna,PER,Q345,
39,2592,2602,Rondinello,PER,Q1409601,
39,2648,2671,S. Francesco at Ravenna,LOC,Q959119,
40,318,329,S. Giovanni,LOC,Q208125,
40,673,697,Don Lorenzo degli Angeli,PER,Q155376,
40,699,704,Parri,PER,Q2718358,
40,1569,1574,Parri,PER,Q2718358,
40,2189,2194,Parri,PER,Q2718358,
41,35,76,Fraternity of S. Maria della Misericordia,ORG,Q13378,1
41,78,83,Parri,PER,Q2718358,
41,94,101,Madonna,PER,Q345,
41,141,147,Arezzo,LOC,Q2718358,
41,481,484,God,PER,Q178885,
41,567,574,Madonna,PER,Q345,
41,639,648,Protector,PER,Q28914,
41,710,720,Fraternity,ORG,Q13378,
41,763,768,Parri,PER,Q2718358,
41,822,844,Madonna with the Child,PER,Q9309699,
41,822,829,Madonna,PER,Q345,1
41,942,955,S. Laurentino,PER,Q3836840,
41,1132,1139,Company,ORG,Q13378,
41,1250,1257,Forzore,PER,Q108883184,
41,1270,1275,Parri,PER,Q2718358,
41,1317,1331,SS. Laurentino,PER,Q3836840,
41,1836,1841,Parri,PER,Q2718358,
41,1917,1928,S. Agostino,LOC,Q3672271,
41,2174,2185,S. Domenico,LOC,Q2219459,
41,2312,2320,Crucifix,MISC,Q392371,
43,259,283,Blessed Elena dall' Olio,PER,Q18288245,
44,1300,1309,Benedetto,PER,Q2554861,
44,1331,1339,Domenico,PER,Q191423,
44,1500,1508,Domenico,PER,Q191423,
44,1678,1697,Jacopo  del Tedesco,PER,Q97572046,
44,1703,1712,Benedetto,PER,Q2554861,
44,2096,2105,Benedetto,PER,Q2554861,
45,124,131,Michele,PER,Q2309545,
45,656,663,Ridolfo,PER,Q64881,1
45,837,855,Monks of Camaldoli,ORG,Q591832,
45,1109,1120,Dead Christ,PER,Q3155356,
45,1131,1137,Maries,PER,Q3254109,
45,1210,1254,Church of the Nuns of S. Jacopo delle Murate,LOC,Q3860451,
45,1347,1376,Convent of the Nuns of Ripoli,LOC,Q20008303,
45,1362,1376,Nuns of Ripoli,ORG,Q16611216,1
45,1402,1410,Our Lady,PER,Q345,
45,1480,1500,Church of S. Spirito,LOC,Q1519975,
45,1544,1552,Our Lady,PER,Q345,
45,1843,1851,Our Lady,PER,Q345,
45,2199,2209,S. Fiorido,LOC,Q3670003,
46,379,392,Canon Regular,PER,Q1104153,
46,397,404,General,PER,Q1501723,
46,908,922,Monte Fiascone,LOC,Q176142,
46,1223,1237,Monte Fiascone,LOC,Q176142,1
46,1264,1272,Petrucci,PER,Q15955030,
46,1697,1717,Antonio da San Gallo,PER,Q357276,
46,1840,1860,States of the Church,LOC,Q237,
46,2110,2117,Michele,LOC,Q459937,
46,2162,2169,Pontiff,PER,Q19546,
46,2185,2192,Michele,PER,Q459937,
47,238,261,Chapel of the Guareschi,LOC,Q3657362,
47,1020,1027,Michele,PER,Q459937,
47,1300,1347,Chapels of the Temple of the Angeli in Florence,LOC,Q3275023,
47,1388,1395,Michele,PER,Q459937,
47,1936,1943,Michele,PER,Q459937,
47,2108,2115,Michele,PER,Q459937,
48,100,116,pass of the Alps,LOC,Q1829186,
48,159,166,Vecelli,ORG,Q16620526,
48,3083,3092,Pordenone,PER,Q983352,
49,10,19,Giorgione,PER,Q29352,
49,107,116,Barberigo,PER,Q927350,
49,311,329,M. Andrea Loredano,PER,Q105688196,
49,387,412,Our Lady going into Egypt,MISC,Q837143,
49,1386,1399,Angel Raphael,PER,Q56951,
49,1405,1411,Tobias,PER,Q1412773,
49,1429,1452,Church of S. Marziliano,LOC,Q690779,
49,1892,1901,Giorgione,PER,Q47551,
50,682,688,Andrea,PER,Q183458,
50,1453,1464,S. Giovanni,LOC,Q732511,
50,1669,1687,Chapel of the Pope,LOC,Q2943,
50,1683,1687,Pope,PER,Q163514,1
50,1765,1776,Pope Sixtus,PER,Q163514,
50,1786,1792,Andrea,PER,Q183458,
51,391,397,Andrea,PER,Q183458,
51,451,457,Andrea,PER,Q183458,
51,496,502,Orsino,PER,Q19569673,
51,686,705,Giuliano de' Medici,PER,Q298877,
51,961,967,Orsino,PER,Q19569673,
51,1066,1072,Andrea,PER,Q183458,
51,1674,1704,Church of the Nuns of Chiarito,LOC,Q3687238,
51,1688,1704,Nuns of Chiarito,ORG,Q3844904,1
51,1745,1753,Crucifix,MISC,Q392371,
51,2160,2190,Servite Church of the Nunziata,LOC,Q2287001,
51,2288,2319,S. Maria degli Angeli at Assisi,LOC,Q4706745,
51,2343,2350,Madonna,PER,Q345,
51,2487,2495,S. Maria,LOC,Q4706745,
51,2601,2607,Cosimo,PER,Q49299662,
51,2703,2717,Servite Church,LOC,Q2287001,
51,2737,2743,Orsino,PER,Q19569673,
52,0,15,Francesco Maria,PER,Q555015,
52,72,91,Sant'Agnolo in Vado,LOC,Q493800,
52,109,114,State,LOC,Q649202,
52,173,191,Ottaviano Zucchero,PER,Q21714763,
52,540,549,Ottaviano,PER,Q21714763,
52,713,724,Sant'Agnolo,LOC,Q493800,
53,27,42,Cardinal Emulio,PER,Q3362623,
53,56,60,Pope,PER,Q101430,
53,232,241,Belvedere,LOC,Q2547111,
53,542,556,Leonardo Cungi,PER,Q97093150,
53,749,759,Santi Titi,PER,Q206697,
53,942,971,Sclavonian Giovanni dal Carso,PER,Q104017641,
53,1244,1271,Marriage of Cana in Galilee,MISC,Q625140,
53,1623,1632,Belvedere,LOC,Q2547111,
53,2007,2015,Federigo,PER,Q345605,
53,2232,2240,Federigo,PER,Q345605,
53,2722,2730,Federigo,PER,Q345605,
53,2746,2765,Office of the Ruota,LOC,Q1234169,
53,2834,2841,Justice,MISC,Q13189320,
53,2846,2852,Equity,MISC,Q827451,
53,2900,2906,Taddeo,PER,Q434058,
