id,start_pos,end_pos,type,alias,wb_id,score
5,228,232,MISC,Dado (architettura) >> it,Q284053,-0.2308763712644577
5,242,247,MISC,Libro >> it,Q571,-0.2382127344608307
5,251,255,MISC,Mano >> it,Q33767,-0.2630338966846466
5,266,275,PER,Figlio di Dio >> it,Q472768,-2.7996017932891846
5,289,294,MISC,Testa >> it,Q23640,-0.23978883028030396
5,298,303,MISC,Cielo >> it,Q527,-0.36569803953170776
5,325,338,MISC,Spirito Santo >> it,Q37302,-0.18313343822956085
5,36,56,LOC,Chiesa dei Servi di Maria >> it,Q3668480,-1.8207118511199951
5,63,89,LOC,Basilica di Santa Maria dei Servi >> it,Q1021897,-0.7284862995147705
5,179,196,PER,Nostra Signora del Monte Carmelo >> it,Q1065053,-1.6087831258773804
5,139,146,PER,Filippo >> it,Q15727164,-0.2519141137599945
5,151,156,MISC,Frate >> it,Q548320,-0.21408838033676147
6,11,19,LOC,Fiorenza >> it,Q1418626,-0.7936118841171265
6,26,32,MISC,Pittura >> it,Q11629,-0.19620129466056824
6,39,48,MISC,Cittadinanza >> it,Q42138,-0.46562910079956055
6,68,72,MISC,Casa >> it,Q3947,-0.22613771259784698
6,122,126,MISC,Bene (economia) >> it,Q868404,-0.4995606541633606
6,141,148,MISC,Persona (filosofia) >> it,Q215627,-0.5962804555892944
6,158,193,LOC,Basilica di Santo Spirito >> it,Q1519975,-1.0001211166381836
6,206,230,LOC,Cappella Capponi >> it,Q3657333,-1.2432029247283936
6,235,241,MISC,Pittura su tavola >> it,Q55439,-0.3835827112197876
6,263,290,MISC,Visitazione della Beata Vergine Maria >> it,Q691810,-0.19837088882923126
6,296,307,PER,San Nicolao >> it,Q3947724,-0.23905566334724426
6,314,327,PER,Antonio di Padova >> it,Q167477,-0.24214105308055878
6,351,359,MISC,Occhiali >> it,Q37501,-0.15888729691505432
6,363,367,MISC,Naso >> it,Q7363,-0.06475944817066193
6,345,348,MISC,Par >> it,Q230125,-1.2940139770507812
7,18,24,MISC,Pittura >> it,Q11629,-0.20729203522205353
7,35,41,MISC,Venere (divinità) >> it,Q47652,-0.32793769240379333
7,56,61,MISC,Marte (divinità) >> it,Q112,-0.3238329589366913
7,106,111,MISC,Prato >> it,Q13377,-0.2152528315782547
7,120,125,MISC,Fiore >> it,Q506,-0.21893954277038574
7,150,155,MISC,Cupido >> it,Q5011,-0.6376855969429016
7,197,203,MISC,Celata >> it,Q3723584,-0.4117330014705658
7,207,216,MISC,Bracciale >> it,Q689965,-0.6630288362503052
7,227,231,MISC,Arma >> it,Q728,-0.43616554141044617
7,235,240,MISC,Marte (divinità) >> it,Q112,-0.40462440252304077
7,250,255,MISC,Bosco >> it,Q3241565,-0.20032130181789398
7,259,264,MISC,Myrtus communis >> it,Q6122027,-0.30569693446159363
7,272,278,MISC,Cupido >> it,Q5011,-0.19467103481292725
7,286,291,MISC,Paura >> it,Q44619,-0.2633795440196991
7,297,305,MISC,Coniglio >> it,Q9394,-0.16947251558303833
7,323,330,MISC,Columbidae >> it,Q10856,-0.21449676156044006
7,334,340,MISC,Venere (astronomia) >> it,Q313,-0.4450629949569702
7,351,355,MISC,Bene (filosofia) >> it,Q15290,-0.8104474544525146
7,359,364,MISC,Cupido >> it,Q5011,-0.37338706851005554
8,11,26,PER,Vespucci >> it,Q4010390,-1.6884944438934326
8,51,61,LOC,Arcangelo Michele >> it,Q45581,-1.056674599647522
8,68,81,LOC,Via dei Servi >> it,Q3556508,0.03726935386657715
8,91,104,PER,Piero >> it,Q3903143,-6.134200572967529
8,154,160,MISC,"Camera di commercio, industria, artigianato e agricoltura >> it",Q3651286,-1.5326286554336548
8,189,194,MISC,Fauno >> it,Q223194,-0.16581282019615173
8,196,202,MISC,Satiro >> it,Q163709,-0.12603002786636353
8,205,212,MISC,Silvano (divinità) >> it,Q548445,-0.8783882856369019
8,216,221,MISC,Putto >> it,Q284865,-0.1412757933139801
8,224,232,MISC,Menadi >> it,Q209599,-0.08019278943538666
8,244,254,MISC,Maraviglia >> it,Q17636145,-0.380323201417923
8,267,276,MISC,Multiculturalismo >> it,Q190656,-0.9216352701187134
8,281,286,MISC,Zaino >> it,Q5843,-0.23177827894687653
8,295,300,MISC,Abbigliamento >> it,Q11460,-0.8037863969802856
8,343,349,MISC,Grazia (teologia) >> it,Q205194,-0.2973111867904663
8,353,363,MISC,Imitazione >> it,Q1131737,-0.19194912910461426
8,307,314,MISC,Varietà (geometria) >> it,Q203920,-0.6631878018379211
8,113,119,MISC,Storie >> it,Q3974436,-1.3111238479614258
8,321,325,MISC,Cera >> it,Q124695,-0.21853101253509521
9,8,13,PER,Piero il Fatuo >> it,Q262212,-0.7050701975822449
9,18,41,PER,Filippo Strozzi il Vecchio >> it,Q323993,-0.20698785781860352
9,79,85,PER,Perseo >> it,Q130832,-0.13420912623405457
9,93,102,PER,Andromeda (mitologia) >> it,Q161582,-0.1692398190498352
9,109,116,MISC,Monstro >> it,Q1237652,-0.24922023713588715
9,139,143,MISC,Bene (filosofia) >> it,Q15290,-0.5300554633140564
9,56,62,MISC,Figura araldica >> it,Q56324329,-0.7333189249038696
9,46,52,MISC,Pittura >> it,Q11629,-0.22212763130664825
10,16,19,MISC,Via >> it,Q232736,-0.7121109962463379
10,23,32,PER,Piero della Francesca >> it,Q5822,-1.1237475872039795
10,37,40,MISC,Zio >> it,Q76557,-0.6714826822280884
10,51,63,MISC,Bambino >> it,Q7569,0.11526107788085938
10,68,72,MISC,Arte >> it,Q735,-0.2240266054868698
10,77,97,PER,Andrea del Verrocchio >> it,Q183458,-0.23482903838157654
10,121,127,MISC,Pittura su tavola >> it,Q55439,-0.5323521494865417
10,133,145,PER,Giovanni apostolo ed evangelista >> it,Q44015,-0.22503022849559784
10,157,163,PER,Cristo >> it,Q642420,-0.26760342717170715
10,165,173,PER,Leonardo da Vinci >> it,Q762,-0.6682109832763672
10,185,191,MISC,Angelo >> it,Q235113,-0.2165001928806305
10,211,216,MISC,Abbigliamento >> it,Q11460,-0.6084259748458862
10,233,243,MISC,Giannetto >> it,Q37223765,-1.412221908569336
10,264,271,MISC,Manierismo >> it,Q131808,-0.1822005957365036
10,305,312,PER,Andrea d'Assisi >> it,Q2846290,-1.6552248001098633
10,321,327,MISC,Angelo >> it,Q235113,-0.19084399938583374
10,331,339,PER,Leonardo di Noblac >> it,Q558148,-0.6067969799041748
10,296,302,MISC,Figura araldica >> it,Q56324329,-0.6241529583930969
11,23,31,MISC,Portiera >> it,Q1276284,-0.3292703628540039
11,56,63,LOC,Contea delle Fiandre >> it,Q157070,-0.19002565741539001
11,66,69,MISC,Oro >> it,Q897,-0.1628825068473816
11,75,79,MISC,Seta >> it,Q37681,-0.22541385889053345
11,104,120,PER,Sovrani del Portogallo >> it,Q183426,-0.04803408682346344
11,160,178,LOC,Giardino dell'Eden >> it,Q19014,-0.16906338930130005
11,197,205,MISC,Pennello >> it,Q193897,-0.2171824872493744
11,211,219,PER,Leonardo (personaggio) >> it,Q323934,-0.5772371292114258
11,223,237,MISC,Attributi araldici di posizione >> it,Q3053322,-1.1202036142349243
11,262,267,MISC,Prato >> it,Q13377,-0.2612569034099579
11,271,275,MISC,Erba >> it,Q190903,-0.2503315806388855
11,296,303,MISC,Animalia >> it,Q729,-0.1792982518672943
11,333,342,MISC,Diligenza >> it,Q1427962,-0.6291664838790894
11,345,355,MISC,Naturalismo (filosofia) >> it,Q56000,-1.0827765464782715
11,359,364,MISC,Mondo >> it,Q16502,-0.1946820765733719
11,365,379,MISC,Dio >> it,Q190,-0.9742870330810547
11,124,131,MISC,Cartone >> it,Q389782,-0.46886390447616577
11,252,258,MISC,Biacca >> it,Q656004,-0.24886508285999298
11,134,147,PER,Adamo >> it,Q70899,-1.9611573219299316
12,9,17,PER,Leonardo da Vinci >> it,Q762,-0.7025270462036133
12,22,34,PER,Maria (madre di Gesù) >> it,Q345,0.0006419718265533447
12,41,47,MISC,Pittura >> it,Q11629,-0.32516729831695557
12,65,82,PER,Papa Clemente VII >> it,Q83159,-0.18611249327659607
13,22,32,MISC,Amicizia >> it,Q491,-1.1711602210998535
13,48,54,MISC,Foglio >> it,Q3747011,-0.5958616733551025
13,58,65,MISC,Nettuno (divinità) >> it,Q3954,-0.3082866072654724
13,83,90,MISC,Disegno >> it,Q93184,-0.1685868203639984
13,101,111,MISC,Diligenza (carrozza) >> it,Q339249,-1.089383602142334
13,3,16,PER,Antonio Segni >> it,Q1240,0.022889554500579834
14,15,21,LOC,Milano >> it,Q490,-0.15086795389652252
14,26,47,ORG,Domenico di Guzmán >> it,Q44091,-1.4835708141326904
14,50,74,LOC,Chiesa di Santa Maria delle Grazie (Milano) >> it,Q244952,-0.2985542118549347
14,78,86,MISC,Cenacolo >> it,Q318972,-0.24785952270030975
14,88,92,MISC,Cosa (diritto) >> it,Q636109,-0.932587742805481
14,128,133,MISC,Policefalia >> it,Q175231,-0.4386011064052582
14,141,149,PER,Apostolo >> it,Q43412,-0.14420969784259796
14,162,168,MISC,Sua maestà >> it,Q669458,-0.29419273138046265
14,171,179,MISC,Bellezza >> it,Q7242,-0.16414158046245575
14,196,202,PER,Cristo >> it,Q642420,-0.2553556561470032
14,255,263,MISC,Dio >> it,Q190,-0.0962558165192604
14,281,298,MISC,Miracoli di Gesù >> it,Q51631,-1.3921822309494019
15,25,32,MISC,Cartone (arte) >> it,Q1416517,-0.4278649389743805
15,46,58,PER,Maria (madre di Gesù) >> it,Q345,-0.00036659836769104004
15,66,76,PER,Santa Anna >> it,Q164294,0.03496474027633667
15,11,16,MISC,Mezzo >> it,Q447765,-0.6939084529876709
15,85,91,PER,Cristo >> it,Q642420,-0.27523109316825867
15,139,147,MISC,Arte >> it,Q735,-0.9843571186065674
15,177,183,LOC,Stanza (architettura) >> it,Q180516,-0.28288230299949646
15,229,235,PER,Uomo (maschio) >> it,Q8441,-0.4522995054721832
15,241,246,PER,Donna >> it,Q467,-0.1806756556034088
15,286,291,MISC,Festa (liturgia) >> it,Q1816325,-0.7410585284233093
15,315,325,MISC,Maraviglia >> it,Q17636145,-0.7210191488265991
15,329,337,PER,Leonardo da Vinci >> it,Q762,-0.5502304434776306
15,369,375,MISC,Popolo >> it,Q2472587,-0.1940135955810547
15,198,204,MISC,Giorno >> it,Q573,-0.12681937217712402
16,6,14,PER,Leonardo da Vinci >> it,Q762,-0.7746655344963074
16,25,47,PER,Francesco del Giocondo >> it,Q1395822,-0.04373575747013092
16,77,83,PER,Mona Lisa >> it,Q574057,-1.292060375213623
16,165,188,PER,Francesco I di Francia >> it,Q129857,-0.40429145097732544
16,192,203,LOC,Mona Lisa >> it,Q574057,-3.518397092819214
16,216,221,MISC,Testa >> it,Q23640,-0.230584055185318
16,249,253,MISC,Arte >> it,Q735,-0.19915279746055603
16,272,278,MISC,Natura >> it,Q7860,-0.1833687424659729
16,355,362,MISC,Miniatura >> it,Q8362,-2.9583933353424072
16,140,145,MISC,Opera >> it,Q1344,-0.5183167457580566
16,95,99,MISC,Anno >> it,Q577,-0.2517358660697937
16,382,394,MISC,Sottrazione >> it,Q40754,-3.362029552459717
16,51,72,MISC,Mona Lisa >> it,Q574057,-0.6595708131790161
17,30,38,PER,Leonardo da Vinci >> it,Q762,-0.8719415664672852
17,52,59,MISC,Cartone (arte) >> it,Q1416517,-0.45095640420913696
17,65,78,LOC,Palazzo Apostolico >> it,Q145093,-1.252304196357727
17,89,108,LOC,Basilica di Santa Maria Novella >> it,Q51175,-0.06060542166233063
17,132,149,PER,Niccolò Piccinino >> it,Q979543,-0.04232451319694519
17,163,185,PER,Filippo I d'Asburgo >> it,Q157098,-0.6461721658706665
17,150,158,PER,Capitano >> it,Q19100,-0.2877870500087738
17,218,225,MISC,Equus ferus caballus >> it,Q726,-0.19895321130752563
17,208,214,MISC,Groppo >> it,Q12766481,-0.9939743280410767
17,247,255,MISC,Bandiera >> it,Q14660,-0.2261376976966858
17,257,261,MISC,Cosa (diritto) >> it,Q636109,-0.43976810574531555
17,378,382,MISC,Fuga di Vittorio Emanuele III >> it,Q3754057,-1.1933152675628662
17,122,128,MISC,Niccolò Piccinino >> it,Q979543,-0.3499647080898285
17,292,302,MISC,Magistrato >> it,Q4594605,-2.2555947303771973
17,334,348,MISC,Critica >> it,Q17955,-1.3145145177841187
17,80,85,MISC,Niccolò Piccinino >> it,Q979543,-0.5325480699539185
18,0,8,PER,Lionardo >> it,Q18220847,-1.7454088926315308
18,42,49,LOC,Francia >> it,Q142,-0.22157494723796844
18,59,61,PER,Sovrani di Francia >> it,Q79868,-0.4161907136440277
18,75,80,MISC,Opera >> it,Q1344,-0.39461418986320496
18,146,170,MISC,Cartone di sant'Anna >> it,Q2471531,-1.3164830207824707
18,196,203,MISC,Costume (abito) >> it,Q9053464,-0.5499588251113892
18,228,234,MISC,Parola >> it,Q8171,-0.3051680326461792
19,3,12,PER,Discepolo >> it,Q385586,-0.16321253776550293
19,16,24,PER,Leonardo da Vinci >> it,Q762,-0.5316882133483887
19,25,49,PER,Giovanni Antonio Boltraffio >> it,Q442528,-0.19604632258415222
19,104,117,PER,Marc'Aurelio >> it,Q3845343,-5.51242208480835
19,126,148,LOC,Chiesa di Santa Maria della Pace (Milano) >> it,Q3673878,-0.48077866435050964
19,157,181,MISC,Chiesa di Santa Maria della Pace (Milano) >> it,Q3673878,-1.9853334426879883
19,187,207,MISC,Le nozze di Figaro >> it,Q201873,-2.1242733001708984
19,60,67,MISC,Persona (filosofia) >> it,Q215627,-0.4811508059501648
20,11,19,MISC,Facciata >> it,Q183061,-0.1756993681192398
20,38,44,MISC,Rinascimento >> it,Q4692,-1.7132083177566528
20,92,99,PER,Tiranno >> it,Q180095,-0.1918439269065857
20,106,112,LOC,Tempio >> it,Q44539,-0.31828415393829346
20,129,146,MISC,Passione di Gesù >> it,Q623306,-0.062002673745155334
20,153,160,MISC,Robo >> it,Q2292730,-1.0211039781570435
20,164,169,MISC,Croce >> it,Q40843,-0.35481005907058716
20,175,180,PER,Maria (madre di Gesù) >> it,Q345,-0.18774664402008057
20,209,222,PER,Maria (madre di Gesù) >> it,Q345,-0.2598618268966675
20,48,62,PER,Caterina d'Alessandria >> it,Q179718,-0.2680497467517853
20,63,70,MISC,Martire >> it,Q6498826,-0.3686634600162506
21,12,21,PER,Raffaello Sanzio >> it,Q5597,-0.18371057510375977
21,47,59,PER,Lorenzo Savioli >> en,Q17041762,-7.064363479614258
21,83,88,MISC,Donna >> it,Q467,-0.19315218925476074
21,115,123,PER,Raffaello Sanzio >> it,Q5597,-0.24886934459209442
21,139,145,MISC,Pittura >> it,Q11629,-0.45835068821907043
21,152,164,PER,Maria (madre di Gesù) >> it,Q345,-0.0792456865310669
21,180,186,LOC,Camera >> it,Q1906705,-1.464747667312622
21,223,228,MISC,Gamba >> it,Q8265768,-0.4859437048435211
21,232,236,MISC,Pulo >> it,Q13543940,-2.677826404571533
21,250,262,PER,Giovanni apostolo ed evangelista >> it,Q44015,-0.21828314661979675
21,296,303,MISC,Aves >> it,Q5113,-0.21653063595294952
21,313,318,MISC,Festa (liturgia) >> it,Q1816325,-0.411712646484375
21,321,327,MISC,Giuoco >> it,Q1150958,-0.22034098207950592
21,97,103,MISC,Giorno >> it,Q573,-0.12618058919906616
22,15,34,ORG,Signoria cittadina >> it,Q914425,-2.2740137577056885
22,54,62,MISC,Vittoria (divinità) >> it,Q308902,-0.4093182384967804
22,70,75,MISC,Virtù >> it,Q157811,-0.20586562156677246
22,79,100,PER,Bartolomeo della Scala >> it,Q38239872,-2.5127310752868652
22,121,126,MISC,Virtù >> it,Q157811,-0.24107223749160767
22,135,142,MISC,Signore (titolo nobiliare) >> it,Q2366336,-0.47502249479293823
22,150,155,MISC,Anima >> it,Q9165,-0.18996840715408325
22,173,181,MISC,Capitano >> it,Q19100,-0.45288896560668945
22,195,201,LOC,Consiglio dei Pregadi >> it,Q767590,-0.6139266490936279
22,248,254,MISC,Bronzo >> it,Q34095,-0.1909881830215454
22,283,314,MISC,Piazza San Marco >> it,Q217527,-1.6106942892074585
22,361,367,LOC,Italia >> it,Q38,-0.22056379914283752
22,413,421,LOC,Fiorenza >> it,Q1418626,-0.7538833618164062
22,438,445,LOC,Venezia >> it,Q641,-0.29323339462280273
22,462,472,MISC,Confisca (diritto penale) >> it,Q536118,-1.9766861200332642
22,492,499,MISC,Modello (professione) >> it,Q4610556,-0.4570130407810211
22,503,508,MISC,Terra >> it,Q2,-0.3508301377296448
22,330,334,MISC,Nome proprio >> it,Q147276,-0.3734772205352783
22,337,343,PER,Andrea >> it,Q493293,-0.36687585711479187
22,228,244,MISC,Statua equestre >> it,Q659396,-1.075147032737732
23,7,12,MISC,Firenze >> it,Q2044,-0.9258863925933838
23,24,28,MISC,Casa >> it,Q3947,-0.30407479405403137
23,54,61,MISC,Sesso (biologia) >> it,Q290,-0.3015897572040558
23,144,152,LOC,Fiorenza >> it,Q1418626,-0.9235426783561707
23,163,169,MISC,Pittura >> it,Q11629,-0.2757251262664795
23,186,192,MISC,Venere (divinità) >> it,Q47652,-0.18474900722503662
23,213,217,MISC,Venere (divinità) >> it,Q47652,-1.1473464965820312
23,220,225,MISC,Vento >> it,Q8094,-0.2147500216960907
23,249,254,MISC,Terra >> it,Q2,-0.3204133212566376
23,263,268,MISC,Amore >> it,Q316,-0.882938027381897
23,286,292,MISC,Venere (divinità) >> it,Q47652,-0.1682547777891159
23,300,306,MISC,Grazie (mitologia) >> it,Q184353,-0.2818812131881714
23,335,344,MISC,Primavera >> it,Q1312,-0.22480319440364838
23,47,51,MISC,Mano >> it,Q33767,-0.2068871557712555
23,366,372,MISC,Grazia (teologia) >> it,Q205194,-0.1505768746137619
23,34,39,MISC,Tondo (pittura) >> it,Q848330,-1.0909150838851929
23,102,110,LOC,Castello >> it,Q23413,-0.6854438781738281
23,112,117,MISC,Luogo >> it,Q2221906,-0.23562566936016083
23,122,133,PER,Cosimo I de' Medici >> it,Q48547,-0.29079240560531616
