id,start_pos,end_pos,type,alias,wb_id,score
6,106,111,MISC,Head >> en,Q23640,-0.859743595123291
6,130,152,LOC,Loggia della Signoria >> en,Q839746,-1.5029354095458984
6,167,185,LOC,Loggia dei Peruzzi >> it,Q20008396,-1.4019137620925903
6,239,244,MISC,Adoration of the Magi >> en,Q488841,-1.2918115854263306
7,19,24,LOC,Milan >> en,Q490,-0.130406454205513
7,34,54,ORG,Dominican Order >> en,Q131479,-0.017838165163993835
7,59,80,LOC,Santa Maria delle Grazie (Milan) >> en,Q244952,-0.09267497062683105
7,84,95,MISC,Last Supper >> en,Q51633,-0.178523987531662
7,129,134,MISC,Thing (assembly) >> en,Q387834,-0.4999225437641144
7,147,152,MISC,Head of Christ >> en,Q56167459,-1.0208079814910889
7,160,168,PER,Apostles >> en,Q43412,-0.2063731849193573
7,182,189,MISC,Majesty >> en,Q669458,-0.20425139367580414
7,194,200,MISC,Beauty >> en,Q7242,-0.20477372407913208
7,219,223,MISC,Head of Christ >> en,Q56167459,-0.645845890045166
7,227,233,PER,Jesus >> en,Q302,0.1385226845741272
7,300,303,MISC,Atmosphere of Earth >> en,Q3230,-0.2315378189086914
7,330,335,MISC,Image >> en,Q478798,-0.34470224380493164
7,339,345,PER,Jesus >> en,Q302,0.07707378268241882
8,12,21,LOC,Refectory >> en,Q568225,-0.18745067715644836
8,51,62,MISC,Last Supper >> en,Q51633,-0.22191104292869568
8,75,79,MISC,Walls of Milan >> en,Q1093646,-0.9297937154769897
8,91,98,MISC,Passion of Jesus >> en,Q623306,-0.15833400189876556
8,110,116,MISC,Mannerism >> en,Q131808,-1.055432915687561
8,118,126,PER,Leonardo da Vinci >> en,Q762,-0.1778292953968048
8,146,154,PER,Ludovico Sforza >> en,Q236853,-0.09579825401306152
8,161,173,PER,Massimiliano Sforza >> en,Q378739,-0.0036281049251556396
8,186,189,MISC,Duke of Ferrara and of Modena >> en,Q1532877,-0.8008928298950195
8,209,213,MISC,Side effect >> en,Q3269441,-2.082172393798828
8,219,235,PER,Beatrice d'Este >> en,Q813280,-0.4733922481536865
8,242,251,PER,Francesco I Sforza >> en,Q310536,-0.1255936622619629
8,265,268,MISC,Francis I of the Two Sicilies >> en,Q312305,-1.4066929817199707
8,301,315,PER,List of rulers of Milan >> en,Q692686,0.0006442666053771973
9,21,26,MISC,List of paintings by Leonardo da Vinci >> en,Q1469799,-0.08059799671173096
9,30,38,PER,Leonardo da Vinci >> en,Q762,-0.16293516755104065
9,54,59,LOC,Milan >> en,Q490,-0.127782940864563
9,68,72,MISC,Time >> en,Q11471,-0.3603011965751648
9,78,92,PER,List of French monarchs >> en,Q79868,-0.4453885853290558
9,104,112,PER,Leonardo da Vinci >> en,Q762,-0.18129052221775055
9,148,153,MISC,Thing (assembly) >> en,Q387834,-0.3183380663394928
9,162,166,MISC,Lion >> en,Q140,-0.21941085159778595
9,214,220,MISC,Breast >> en,Q9103,-0.23073451220989227
9,244,250,MISC,Lilium >> en,Q5194627,-0.3714172840118408
9,188,193,MISC,Stepper >> en,Q1751548,-1.6060162782669067
10,7,10,MISC,Endpoint >> en,Q5376582,-1.659282922744751
10,22,29,MISC,Cartoon >> en,Q627603,-0.19902154803276062
10,43,50,PER,Madonna (art) >> en,Q926743,-0.27744969725608826
10,57,64,PER,Saint Anne >> en,Q164294,-0.2530098557472229
10,73,79,PER,Jesus >> en,Q302,-0.006295114755630493
10,111,120,MISC,Artisan >> en,Q1294787,-0.2533171474933624
10,159,162,MISC,Man >> en,Q8441,-0.21783319115638733
10,167,172,MISC,Woman >> en,Q467,-0.3889789581298828
10,207,211,MISC,Day >> en,Q573,-0.7641879916191101
10,227,232,MISC,Vision (spirituality) >> en,Q1682108,-0.9323822855949402
10,246,250,MISC,Room >> en,Q180516,-0.2193516343832016
10,283,291,MISC,Festival >> en,Q132241,-0.22893843054771423
10,317,324,MISC,Marvel >> en,Q400449,-1.6578887701034546
10,328,336,PER,Leonardo da Vinci >> en,Q762,-0.21377305686473846
10,361,367,MISC,People >> en,Q2472587,-0.24773141741752625
10,393,397,MISC,Face >> en,Q37017,-0.691718578338623
10,406,413,PER,Madonna (art) >> en,Q926743,-0.26395130157470703
10,471,481,MISC,Simplicity >> en,Q508291,-0.3504593074321747
10,486,492,MISC,Beauty >> en,Q7242,-0.18612666428089142
10,500,505,MISC,Grace in Christianity >> en,Q205194,-0.3425845503807068
10,511,518,MISC,Madonna (art) >> en,Q926743,-0.5771832466125488
10,526,542,PER,"Mary, mother of Jesus >> en",Q345,-0.46067067980766296
10,573,580,MISC,Modesty >> en,Q11199149,-0.19243378937244415
10,590,598,MISC,Humility >> en,Q1186677,-0.15241755545139313
10,626,631,MISC,Image >> en,Q478798,-0.3430066704750061
10,639,645,PER,"Mary, mother of Jesus >> en",Q345,-0.2283085435628891
10,670,678,MISC,Divine grace >> en,Q3852175,-1.0451068878173828
10,693,699,MISC,Beauty >> en,Q7242,-0.2094467133283615
10,707,710,PER,Jesus >> en,Q302,-0.80660480260849
10,756,759,MISC,Lap >> en,Q1276686,-0.6145526766777039
10,738,748,MISC,Tenderness (medicine) >> en,Q4922732,-1.0264312028884888
10,787,791,MISC,Gaze >> en,Q14467155,-0.23371165990829468
10,816,823,PER,John the Apostle >> en,Q44015,-1.242040991783142
10,837,840,MISC,Boy >> en,Q3010,-0.1906711757183075
10,865,869,MISC,Sheep >> en,Q7368,-0.2271365523338318
10,885,890,MISC,Smile >> en,Q487,-0.17919227480888367
10,896,903,PER,Saint Anne >> en,Q164294,-0.2681036591529846
10,927,930,MISC,Joy >> en,Q935526,-0.07542265951633453
10,958,965,MISC,Offspring >> en,Q239526,-0.19488190114498138
10,981,986,MISC,Idealism >> en,Q33442,-1.2303138971328735
10,1007,1012,MISC,Brain >> en,Q1073,-0.4487732946872711
10,1017,1023,MISC,Genius >> en,Q185030,-0.20154550671577454
10,1027,1035,PER,Leonardo da Vinci >> en,Q762,-0.21270525455474854
11,0,8,PER,Leonardo da Vinci >> en,Q762,-0.19344723224639893
11,35,57,PER,Francesco del Giocondo >> en,Q1395822,0.016316533088684082
11,63,85,MISC,Mona Lisa >> en,Q12418,-0.2859320640563965
11,91,95,MISC,Lisa del Giocondo >> en,Q153032,-1.074629306793213
11,132,137,MISC,Year >> en,Q577,-0.23570632934570312
11,170,174,MISC,Monna Lisa >> en,Q12418,-0.6508640646934509
11,189,199,MISC,Palace of Fontainebleau >> en,Q201428,-0.11423653364181519
11,203,225,PER,Francis I of France >> en,Q129857,-0.4189765155315399
11,230,243,LOC,Palace of Fontainebleau >> en,Q201428,-0.1648852527141571
12,11,15,LOC,Rome >> en,Q220,-0.22746434807777405
12,21,45,PER,"Giuliano de' Medici, Duke of Nemours >> en",Q333340,-0.34713101387023926
12,66,74,PER,Pope Leo I >> en,Q43954,-0.5572625398635864
12,120,127,MISC,Research >> en,Q42240,-1.2212086915969849
12,149,156,MISC,Alchemy >> en,Q39689,-0.2113947719335556
12,175,180,MISC,Paste (food) >> en,Q5726634,-1.502969741821289
12,194,198,MISC,Kindness >> en,Q488085,-1.7354309558868408
12,202,205,MISC,Wax >> en,Q124695,-0.1835695207118988
12,230,237,MISC,Animal >> en,Q729,-0.15687492489814758
12,260,264,MISC,Wind >> en,Q8094,-0.20337548851966858
12,319,322,MISC,Atmosphere of Earth >> en,Q3230,-0.08247923851013184
12,337,341,MISC,Wind >> en,Q8094,-0.21120500564575195
12,366,372,MISC,Ground (electricity) >> en,Q6501125,-0.7948865294456482
13,10,18,PER,Leonardo da Vinci >> en,Q762,-0.17444834113121033
13,48,52,MISC,List of works by Leonardo da Vinci >> en,Q1469799,-0.48567068576812744
13,62,69,MISC,Cartoon >> en,Q627603,-0.2197754681110382
13,77,90,LOC,Papal household >> en,Q1510907,-2.2949697971343994
13,108,124,LOC,Santa Maria Novella >> en,Q51175,0.10687962174415588
13,95,104,MISC,Apartment >> en,Q188507,-0.22409698367118835
13,143,148,MISC,Niccolò Piccinino >> en,Q979543,-1.268182635307312
13,152,169,PER,Niccolò Piccinino >> en,Q979543,0.19269414246082306
13,171,178,MISC,Captain >> en,Q25114211,-0.3490530848503113
13,182,194,PER,Philip I of Castile >> en,Q157098,-0.7727615833282471
13,198,203,LOC,Milan >> en,Q490,-0.26069462299346924
13,227,232,MISC,Group (military aviation unit) >> en,Q1040374,-1.0676993131637573
13,236,244,MISC,Equestrianism >> en,Q179226,-0.1975182741880417
13,269,277,MISC,"Military colours, standards and guidons >> en",Q2912707,-1.1434862613677979
13,281,285,MISC,Work of art >> en,Q838948,-0.7779526114463806
13,346,352,MISC,Reason >> en,Q178354,-0.16476237773895264
13,334,341,MISC,Skill >> en,Q205961,-0.5644602179527283
13,371,376,MISC,Idealism >> en,Q33442,-1.2405937910079956
13,407,413,MISC,Battle >> en,Q178561,-0.22569860517978668
14,16,20,MISC,Time >> en,Q11471,-0.5620189309120178
14,55,61,LOC,Pescia >> en,Q102661,-0.18849021196365356
14,71,77,PER,Apostolic Dataria >> en,Q620020,-0.22993847727775574
14,81,89,PER,Pope Leo I >> en,Q43954,-0.5315731167793274
14,100,107,MISC,Madonna (art) >> en,Q926743,-0.5878804326057434
14,115,137,MISC,Madonna (art) >> en,Q926743,-0.24175840616226196
14,145,149,MISC,Coat of arms >> en,Q14659,-0.2942644953727722
14,165,174,MISC,Diligence >> en,Q1427962,-0.15834207832813263
14,179,182,MISC,Art >> en,Q735,-0.2396954745054245
14,208,213,MISC,Fault (geology) >> en,Q47089,-0.5853104591369629
14,247,252,MISC,Gesso >> en,Q1514256,-0.19814255833625793
14,236,241,MISC,Panel painting >> en,Q55439,-0.39162716269493103
14,299,307,MISC,Mixture >> en,Q169336,-0.48424065113067627
14,311,318,MISC,Groundwork >> en,Q5611035,-1.628882646560669
14,323,330,MISC,Color >> en,Q1075,-0.3167705237865448
14,33,51,PER,Baldassare Turini >> en,Q2295190,-0.6850430965423584
15,16,25,MISC,Disciple (Christianity) >> en,Q11241519,-0.29119592905044556
15,31,44,PER,Marco d'Oggiono >> en,Q982274,-1.7542475461959839
15,62,81,LOC,Santa Maria della Pace >> en,Q1514683,-0.06137217581272125
15,87,106,MISC,Veneration of Mary in the Catholic Church >> en,Q1938795,-2.019223690032959
15,115,131,MISC,Marriage in Judaism >> en,Q4095768,-3.024057388305664
15,135,142,LOC,Galilee >> en,Q83241,-0.18086598813533783
16,2,10,MISC,Disciple (Christianity) >> en,Q11241519,-0.2843089699745178
16,14,22,PER,Leonardo da Vinci >> en,Q762,-0.2332337349653244
16,27,52,PER,Giovanni Antonio Boltraffio >> en,Q442528,-0.05463853478431702
16,56,61,LOC,Milan >> en,Q490,-0.13021425902843475
16,65,71,PER,Person >> en,Q215627,-0.2411109209060669
16,81,86,MISC,Skill >> en,Q205961,-0.18412832915782928
16,91,104,MISC,Understanding >> en,Q46744,-0.0747997909784317
16,118,127,MISC,1500 >> en,Q6126,-0.6474921107292175
16,147,156,MISC,Diligence >> en,Q1427962,-0.16134187579154968
16,166,192,LOC,Church of the Misericordia >> en,Q504580,-1.4663276672363281
16,202,209,LOC,Bologna >> en,Q1891,-0.214193195104599
16,213,226,LOC,Oil painting >> en,Q174705,-0.5176671743392944
16,238,261,MISC,"Mary, mother of Jesus >> en",Q345,-0.5653444528579712
16,269,273,MISC,Coat of arms >> en,Q14659,-0.2983328402042389
16,275,294,PER,John the Baptist >> en,Q40662,-0.10481230914592743
16,296,308,PER,Saint Sebastian >> en,Q183332,-0.1937580704689026
16,324,330,MISC,Patron saint >> en,Q28914,-0.3474365472793579
16,380,384,MISC,Life >> en,Q3,-0.36135736107826233
16,393,398,MISC,Knee >> en,Q37425,-0.3121621906757355
16,418,422,MISC,Work of art >> en,Q838948,-0.46539556980133057
16,446,450,MISC,Name >> en,Q82799,-0.30667567253112793
16,470,478,MISC,Disciple (Christianity) >> en,Q11241519,-0.2775448262691498
16,482,490,PER,Leonardo da Vinci >> en,Q762,-0.27106744050979614
17,3,9,MISC,Reason >> en,Q178354,-0.16447417438030243
17,19,24,MISC,Cimabue >> en,Q15790,-0.5268881320953369
17,36,40,MISC,Name >> en,Q82799,-0.15223687887191772
17,44,51,PER,Cimabue >> en,Q15790,-0.14781083166599274
17,100,106,LOC,Assisi >> en,Q20103,-0.20162171125411987
17,110,114,MISC,City >> en,Q515,-0.18994778394699097
17,118,124,LOC,Umbria >> en,Q1280,-0.18270769715309143
17,163,170,MISC,Masterpiece >> en,Q938926,-1.2001748085021973
17,185,207,LOC,Basilica of Saint Francis of Assisi >> en,Q207486,0.23381417989730835
17,232,240,MISC,Vault (architecture) >> en,Q189771,-0.15816572308540344
17,253,258,MISC,Defensive wall >> en,Q57346,-1.9883908033370972
17,263,283,MISC,Life of Jesus in the New Testament >> en,Q3012407,-0.3714068531990051
17,296,306,PER,Francis of Assisi >> en,Q676555,-0.05686047673225403
18,21,25,MISC,Work of art >> en,Q838948,-0.35119110345840454
18,92,99,MISC,General officer >> en,Q83460,-0.39955243468284607
18,103,114,LOC,Vallombrosa >> en,Q4008256,-0.17608273029327393
18,117,130,MISC,Panel painting >> en,Q55439,-0.11528149992227554
18,153,160,MISC,Figure painting >> en,Q5448026,-0.6769063472747803
18,162,181,PER,John the Baptist >> en,Q40662,-0.17838513851165771
18,183,204,PER,John Gualbert >> en,Q707172,0.13611000776290894
18,206,213,MISC,Organizational founder >> en,Q26950764,-1.3445837497711182
18,222,227,ORG,Religious order >> en,Q2061186,-0.8059871196746826
18,229,244,PER,San Michele in Isola >> en,Q1449262,-1.520849347114563
18,250,261,PER,Bernard of Clairvaux >> en,Q188411,-0.3641090393066406
18,265,273,MISC,Cardinal (Catholic Church) >> en,Q45722,-0.17037060856819153
18,280,284,MISC,Monk >> en,Q733786,-0.21930573880672455
18,292,297,ORG,Holy orders >> en,Q662862,-0.8710986971855164
18,316,320,MISC,Boy >> en,Q3010,-0.5656194090843201
18,328,334,MISC,Centrism >> en,Q6587194,-0.6032121181488037
19,4,10,MISC,Talent (measurement) >> en,Q190139,-0.5368008017539978
19,14,26,PER,Michelangelo >> en,Q5592,-0.9111918210983276
19,66,75,MISC,Gentleman >> en,Q749212,-0.11088542640209198
19,89,101,PER,Jacopo Galli >> en,Q43383009,-0.5197455883026123
19,116,122,PER,Person >> en,Q215627,-0.39453235268592834
19,149,154,MISC,Cupid >> en,Q5011,-0.19554078578948975
19,158,164,MISC,Marble >> en,Q40861,-0.21793711185455322
19,177,181,MISC,Life >> en,Q3,-0.25729113817214966
19,194,200,MISC,Bacchus >> en,Q41680,-0.9991493225097656
19,206,213,MISC,Dionysus >> en,Q41680,-0.0036559104919433594
19,240,243,MISC,Cup >> en,Q81727,-0.24925565719604492
19,257,261,MISC,Hand >> en,Q33767,-0.24543510377407074
19,279,283,MISC,Hand >> en,Q33767,-0.25654399394989014
19,321,327,MISC,Grape >> en,Q10978,-0.26919370889663696
19,346,351,MISC,Satyr >> en,Q163709,-0.20358633995056152
19,288,303,MISC,Tiger >> en,Q19939,-1.8106292486190796
20,38,44,MISC,Figure painting >> en,Q5448026,-0.5471242070198059
20,48,57,MISC,Fortitude >> en,Q15453554,-0.9041250348091125
20,65,76,LOC,"Piazza della Repubblica, Florence >> en",Q1283790,-2.6246542930603027
20,80,88,LOC,Florence >> en,Q2044,-0.17402096092700958
20,100,108,MISC,Portrait painting >> en,Q1400853,-0.6233189702033997
20,112,119,MISC,Virtue >> en,Q157811,-0.20226581394672394
20,141,148,PER,Antonio del Pollaiolo >> en,Q318640,0.22053077816963196
20,153,173,PER,Piero del Pollaiolo >> en,Q707046,0.21923407912254333
21,7,15,MISC,Tramezzo >> en,Q2734120,-0.904110848903656
21,23,33,LOC,"Ognissanti, Florence >> en",Q2778991,-0.1603766679763794
21,42,46,MISC,Door >> en,Q36794,-0.250044584274292
21,67,72,MISC,Choir (architecture) >> en,Q207707,-0.20850956439971924
21,93,101,PER,Amerigo Vespucci >> en,Q47674,-0.39135974645614624
21,104,116,PER,Augustine of Hippo >> en,Q8018,-0.0825389176607132
21,192,200,MISC,Painting >> en,Q11629,-0.4032171070575714
21,158,163,MISC,Pain >> en,Q81938,-1.130017638206482
21,208,212,MISC,Time >> en,Q11471,-0.2827233672142029
21,231,251,PER,Domenico Ghirlandaio >> en,Q191423,-0.04343229532241821
21,268,277,PER,Jerome >> en,Q44248,-0.017385229468345642
21,291,295,MISC,Side >> en,Q395237,-1.8718363046646118
21,306,310,MISC,Fresco >> en,Q134194,-1.0468593835830688
21,326,332,MISC,Praise >> en,Q1208425,-0.18318378925323486
21,345,349,MISC,Head >> en,Q23640,-0.4229339063167572
21,358,363,PER,Saint >> en,Q43115,-0.21702736616134644
21,389,399,MISC,Meditation >> en,Q108458,-0.18926768004894257
21,410,418,MISC,Subtlety >> en,Q2189995,-1.6839864253997803
21,437,440,MISC,Man >> en,Q8441,-0.35311025381088257
21,444,450,MISC,Wisdom >> en,Q799,-0.19084957242012024
21,484,497,MISC,Investigative journalism >> en,Q1127717,-0.751716673374176
21,532,539,MISC,Affect (psychology) >> en,Q159904,-1.6646262407302856
22,12,18,MISC,House >> en,Q3947,-0.3930356204509735
22,34,38,MISC,Florence >> en,Q2044,-1.48616623878479
22,56,64,MISC,Portrait painting >> en,Q1400853,-0.5484855771064758
22,82,87,MISC,Nude (art) >> en,Q40446,-0.141238734126091
22,121,129,LOC,Castello >> en,Q416274,-0.9172490835189819
22,133,138,MISC,Villa >> en,Q3950,-0.24660460650920868
22,142,153,PER,"Cosimo I de' Medici, Grand Duke of Tuscany >> en",Q48547,-0.40032362937927246
22,178,192,MISC,Birth of Venus >> en,Q151047,-0.3690973222255707
22,205,210,MISC,Anemoi >> en,Q476682,-0.5351229906082153
22,215,222,MISC,Anemoi >> en,Q476682,-0.6674517393112183
22,245,250,MISC,Earth >> en,Q2,-0.229924738407135
22,261,267,MISC,Cupid >> en,Q5011,-0.18347585201263428
22,290,295,MISC,Venus (mythology) >> en,Q47652,-0.22179877758026123
22,306,312,MISC,Charites >> en,Q184353,-0.09773890674114227
22,331,338,MISC,Flower >> en,Q506,-0.3751410245895386
22,345,351,MISC,Symbol >> en,Q80071,-0.14630571007728577
22,355,361,MISC,Spring (season) >> en,Q1312,-0.5235582590103149
23,26,45,LOC,House of Medici >> en,Q170022,0.07678160071372986
23,54,67,PER,Lorenzo de' Medici >> en,Q177854,-0.24724435806274414
23,84,90,MISC,Pallas >> en,Q219027,-1.1929255723953247
23,96,102,MISC,Tool >> en,Q39546,-1.5451116561889648
23,112,120,MISC,Branch >> en,Q2923673,-0.22921185195446014
23,142,146,MISC,Fire >> en,Q3196,-0.23459993302822113
23,179,183,MISC,Life >> en,Q3,-0.23406299948692322
23,197,209,PER,Saint Sebastian >> en,Q183332,-0.21029707789421082
23,171,175,MISC,Size >> en,Q322481,-0.26542016863822937
24,3,20,LOC,Santa Maria Maggiore >> en,Q186282,-0.02999928593635559
24,24,32,LOC,Florence >> en,Q2044,-0.1609880030155182
24,45,70,LOC,"Santa Maria Maggiore, Florence >> en",Q849356,-1.6904414892196655
24,98,103,MISC,Pietà >> en,Q223689,-0.19150345027446747
24,116,123,MISC,Figure drawing >> en,Q1436786,-1.0214812755584717
25,7,25,LOC,Palazzo Pucci >> en,Q10343795,-1.3566310405731201
25,60,67,MISC,Figure painting >> en,Q5448026,-0.6194077730178833
25,68,77,PER,Giovanni Boccaccio >> en,Q1402,-0.09692294895648956
25,80,84,MISC,Nastagio degli Onesti >> en,Q1232587,-0.6637137532234192
25,88,109,MISC,Nastagio degli Onesti >> en,Q1232587,-0.09674661606550217
25,125,133,MISC,Image >> en,Q478798,-1.0756285190582275
25,165,176,MISC,Workmanship >> en,Q8035029,-0.19416727125644684
25,186,194,MISC,Epiphany (holiday) >> en,Q132001,-0.17426054179668427
25,206,213,MISC,Epiphany (holiday) >> en,Q132001,-0.4445575177669525
26,13,19,PER,Sandro >> en,Q37192461,-1.836174726486206
26,55,60,MISC,Panel painting >> en,Q55439,-0.14815594255924225
26,66,73,MISC,Figure painting >> en,Q5448026,-0.5091754198074341
26,142,147,MISC,Door >> en,Q36794,-0.11179108917713165
26,165,171,MISC,Facade >> en,Q183061,-0.12295849621295929
26,175,191,LOC,Santa Maria Novella >> en,Q51175,0.07974258065223694
26,223,229,MISC,Church (building) >> en,Q16970,-0.3002309203147888
26,237,241,MISC,Door >> en,Q36794,-0.21418994665145874
26,249,255,MISC,Central place theory >> en,Q76689,-1.253649115562439
26,273,294,MISC,Adoration of the Magi >> en,Q488841,-0.26774275302886963
26,339,346,MISC,Old age >> en,Q191089,-1.7748335599899292
26,310,317,MISC,Feeling >> en,Q205555,-0.16344775259494781
26,365,369,MISC,Foot >> en,Q15807,-0.30182918906211853
26,373,381,PER,Jesus >> en,Q302,-0.49453723430633545
26,400,410,MISC,Tenderness (medicine) >> en,Q4922732,-0.5535209774971008
26,456,459,MISC,End time >> en,Q185985,-0.4350973069667816
26,472,479,MISC,Journey >> en,Q317204,-1.1694109439849854
27,12,34,LOC,Cappella Capponi >> en,Q3657333,-0.3818490505218506
27,43,63,LOC,"Santo Spirito, Florence >> en",Q1519975,-0.7440643310546875
27,67,75,LOC,Florence >> en,Q2044,-0.16173163056373596
27,90,95,MISC,Panel painting >> en,Q55439,-0.27723991870880127
27,111,133,MISC,Visitation (Christianity) >> en,Q691810,-0.19835180044174194
27,140,151,PER,Saint Nicholas >> en,Q44269,-0.1913294643163681
27,159,169,PER,Anthony of Padua >> en,Q167477,-0.42192503809928894
27,192,196,MISC,Pair >> en,Q415963,-1.0258781909942627
27,200,210,MISC,Glasses >> en,Q37501,-0.21834389865398407
27,218,222,MISC,Human nose >> en,Q2673594,-0.45146116614341736
27,240,246,MISC,Figure drawing >> en,Q1436786,-0.7583134174346924
28,21,24,MISC,Art >> en,Q735,-0.32763174176216125
28,29,36,MISC,Action painting >> en,Q217213,-0.36062705516815186
28,40,45,PER,Piero della Francesca >> en,Q5822,-0.574775755405426
28,81,86,MISC,Panel painting >> en,Q55439,-0.29888272285461426
28,94,122,LOC,Servite Order >> en,Q615923,-0.6698958277702332
28,64,74,MISC,Commission (art) >> en,Q760089,-0.2540820837020874
28,131,152,LOC,"San Filippo Neri, Genoa >> en",Q3669990,-2.6872754096984863
28,174,181,MISC,Clothing >> en,Q11460,-0.07942487299442291
28,190,196,MISC,Pillow >> en,Q99895,-0.25793200731277466
28,200,210,PER,Philip the Apostle >> en,Q43675,-0.5406982898712158
28,214,221,MISC,Brother (Christian) >> en,Q16824629,-0.36454373598098755
28,231,236,ORG,Holy orders >> en,Q662862,-1.1017526388168335
