id,start_pos,end_pos,type,alias,wb_id,score
3,1335,1351,LOC,"Porta Romana, Siena >> en",Q2104857,-1.202990174293518
3,1377,1389,LOC,Porta di San Niccolò >> it,Q3908806,-5.227254390716553
3,1417,1443,LOC,Porta Sant'Agata >> it,Q3908817,-1.9380418062210083
3,1491,1499,PER,Agostino da Siena >> en,Q395759,-1.8927520513534546
3,1504,1510,PER,Tolomei >> en,Q21450788,-1.7817610502243042
3,1532,1566,LOC,"San Francesco, Orvieto >> en",Q3670074,-0.9097052812576294
3,1586,1621,PER,Roman Catholic Archdiocese of Gaeta >> en,Q1364506,-0.32767218351364136
3,1672,1679,PER,Tolomei >> en,Q21450788,-0.38775479793548584
3,1709,1716,LOC,Orvieto >> en,Q541,-0.16757191717624664
3,1718,1726,PER,Agostino >> en,Q395550,-2.321988105773926
3,1731,1737,PER,Agnolo >> en,Q2826951,-2.031960964202881
3,1795,1803,LOC,Santa Maria degli Angeli e dei Martiri >> en,Q569253,-1.5988306999206543
4,50,58,LOC,Florence >> en,Q2044,-0.1695379912853241
4,101,135,PER,Lorenzo de' Medici >> en,Q177854,-0.092781201004982
4,180,214,PER,Michelangelo >> en,Q5592,-1.118957757949829
4,196,214,PER,Viviano >> en,Q21507491,-2.003376007080078
4,207,214,LOC,Gaio >> it,Q313439,-6.1839599609375
4,364,376,PER,Michelangelo >> en,Q5592,-0.7256935834884644
4,687,695,LOC,Florence >> en,Q2044,-0.16051673889160156
4,749,755,ORG,House of Medici >> en,Q170022,-0.2011404186487198
4,801,809,PER,"Giuliano de' Medici, Duke of Nemours >> en",Q333340,-0.06638118624687195
4,831,850,PER,Lorenzo de' Medici >> en,Q177854,-0.04749959707260132
4,864,882,LOC,Piazza Santa Croce >> en,Q1017385,-0.8133606910705566
4,1047,1066,PER,Lorenzo de' Medici >> en,Q177854,-0.0882565975189209
4,1360,1372,PER,Michelangelo >> en,Q5592,-1.1158612966537476
4,1377,1383,ORG,House of Medici >> en,Q170022,-0.1605665683746338
4,1409,1417,LOC,Florence >> en,Q2044,-0.16693708300590515
4,1691,1703,PER,Michelangelo >> en,Q5592,-1.375199794769287
4,1726,1737,PER,Bartolommeo >> en,Q7780,-1.2078922986984253
4,1817,1823,PER,Baccio >> en,Q4838662,-0.5893116593360901
4,1825,1837,PER,Michelangelo >> en,Q5592,-0.9954699277877808
5,0,8,PER,Pope Leo I >> en,Q43954,-0.5062563419342041
5,81,110,LOC,Basilica della Santa Casa >> en,Q654996,-0.09723785519599915
5,104,110,LOC,Basilica della Santa Casa >> en,Q654996,-0.08964519202709198
5,144,186,PER,Andrea Contucci >> en,Q495011,0.05134999752044678
5,171,186,LOC,Sansovino >> en,Q447269,-2.6164567470550537
5,306,312,PER,Baccio >> en,Q4838662,-1.0662052631378174
5,321,325,LOC,Rome >> en,Q220,-0.20683321356773376
5,335,339,PER,Pope >> en,Q19546,-0.30412283539772034
5,374,379,PER,David >> en,Q41370,-0.24678274989128113
5,396,403,PER,Goliath >> en,Q192785,-0.10703645646572113
5,542,573,LOC,House of Medici >> en,Q170022,-0.3926438093185425
5,555,561,ORG,House of Medici >> en,Q170022,-0.17014546692371368
5,565,573,LOC,Florence >> en,Q2044,-0.16862155497074127
5,601,606,PER,David >> en,Q41370,-0.3303490877151489
5,610,616,PER,Donato >> en,Q411627,-0.9041322469711304
5,648,661,LOC,Palazzo Medici Riccardi >> en,Q911047,-0.26789796352386475
5,680,686,LOC,Palazzo Medici Riccardi >> en,Q911047,-0.5818334817886353
5,713,720,ORG,Signoria of Florence >> en,Q3393334,-0.3795064091682434
5,726,730,PER,Pope >> en,Q19546,-0.26303771138191223
5,747,753,PER,Baccio >> en,Q4838662,-0.858230471611023
5,810,815,PER,David >> en,Q41370,-0.398203581571579
5,829,835,LOC,Basilica della Santa Casa >> en,Q654996,-0.307413250207901
5,839,853,PER,Andrea del Sarto >> en,Q5571,-1.2587193250656128
5,871,877,PER,Andrea del Sarto >> en,Q5571,-0.8942058086395264
5,938,944,LOC,Basilica della Santa Casa >> en,Q654996,-0.2838013172149658
5,974,988,PER,Andrea del Sarto >> en,Q5571,-1.2338688373565674
5,1058,1062,PER,Pope >> en,Q19546,-0.317195862531662
5,1157,1177,MISC,Nativity of Mary >> en,Q501107,-0.16508252918720245
5,1169,1177,PER,"Mary, mother of Jesus >> en",Q345,-0.35082343220710754
5,1179,1185,PER,Baccio >> en,Q4838662,-0.6010795831680298
5,1434,1448,PER,Andrea del Sarto >> en,Q5571,-1.3663687705993652
5,1604,1610,PER,Baccio Bandinelli >> en,Q358348,-1.2068896293640137
5,1623,1637,PER,Andrea del Sarto >> en,Q5571,-1.799505352973938
5,1909,1915,PER,Baccio Bandinelli >> en,Q358348,0.11789608001708984
5,1961,1967,PER,Baccio Bandinelli >> en,Q358348,-0.24116361141204834
5,2018,2032,PER,Andrea del Sarto >> en,Q5571,-1.6335926055908203
5,2101,2111,PER,Bartolommeo Bandinelli >> en,Q358348,0.11525148153305054
5,2210,2216,LOC,Basilica della Santa Casa >> en,Q654996,-0.49392056465148926
5,2218,2224,PER,Baccio Bandinelli >> en,Q358348,-0.1430247724056244
5,2250,2256,LOC,Ancona >> en,Q3415,-0.21113048493862152
5,2393,2415,PER,Raffaello da Montelupo >> en,Q1370859,0.4492872953414917
5,2456,2470,PER,Andrea del Sarto >> en,Q5571,-1.8647619485855103
6,1125,1151,PER,Filippo Brunelleschi >> en,Q174330,0.029028624296188354
6,1136,1151,PER,Filippo Brunelleschi >> en,Q174330,0.03728979825973511
6,1198,1222,PER,Messer (Begriffsklärung) >> de,Q673300,-3.692251443862915
6,1215,1222,LOC,Rabatta >> it,Q2124855,-2.1914479732513428
6,1227,1233,PER,Giotto >> en,Q7814,-0.14076335728168488
6,1313,1319,LOC,Heaven >> en,Q4489450,-0.22205489873886108
6,1639,1645,LOC,Heaven >> en,Q4489450,-0.24563075602054596
6,1747,1754,PER,Philip the Apostle >> en,Q43675,-0.6450905799865723
6,2004,2010,LOC,Heaven >> en,Q4489450,-0.23028676211833954
7,29,37,LOC,Florence >> en,Q2044,-0.16787490248680115
7,145,174,PER,Brunelleschi >> en,Q174330,-0.4914107918739319
7,164,174,PER,Lippo Lippi >> en,Q205148,-1.9321439266204834
7,209,215,PER,Cambio >> en,Q1028149,-0.4391406178474426
7,303,328,PER,Brunelleschi >> en,Q174330,-2.3998825550079346
7,334,349,PER,Filippo Brunelleschi >> en,Q174330,-0.36838608980178833
7,424,429,ORG,Spini >> en,Q1087553,-0.9351534247398376
7,578,597,LOC,San Michele a Ripa >> en,Q3685181,-1.9992895126342773
7,619,636,LOC,Piazza dei Miracoli >> en,Q750245,-2.2608981132507324
7,774,781,PER,Filippo Brunelleschi >> en,Q174330,-0.08674335479736328
7,1224,1239,PER,Filippo Brunelleschi >> en,Q174330,0.10434597730636597
7,1628,1635,PER,Filippo Brunelleschi >> en,Q174330,-0.8793116807937622
7,1950,1970,LOC,Basilica of San Giacomo Maggiore >> en,Q2446870,-2.07243275642395
7,1963,1970,LOC,Pistoia >> en,Q13376,-0.21687735617160797
7,2046,2062,ORG,Ward (law) >> en,Q1959049,-1.5156139135360718
8,11,28,MISC,Siege of Florence >> en,Q7510000,-0.8847537040710449
8,20,28,LOC,Florence >> en,Q2044,-0.20260803401470184
8,493,507,LOC,Porta a Faenza >> it,Q3908872,-1.2286301851272583
8,518,537,PER,Giuliano Bugiardini >> en,Q2578459,0.1892784684896469
8,716,762,LOC,"San Marco, Florence >> en",Q1152774,-1.2666302919387817
8,730,736,ORG,House of Medici >> en,Q170022,-0.15264251828193665
8,744,762,LOC,Piazza San Marco >> en,Q217527,0.06088128685951233
8,823,831,PER,Bertoldo >> en,Q3638934,-0.8983922600746155
8,884,907,PER,Michelangelo >> en,Q5592,-0.2163434773683548
8,937,947,PER,Buonarroti >> en,Q21507056,-0.7907606363296509
8,971,983,PER,Michelangelo >> en,Q5592,-0.3990951180458069
8,1036,1044,PER,"Giuliano de' Medici, Duke of Nemours >> en",Q333340,-1.2699151039123535
8,1161,1169,PER,"Giuliano de' Medici, Duke of Nemours >> en",Q333340,-1.7805736064910889
8,1312,1322,PER,Buonarroti >> en,Q21507056,-0.4206417500972748
8,1480,1488,PER,Giuliano della Rovere >> en,Q80516,-1.818343162536621
8,1656,1668,PER,Michelangelo >> en,Q5592,-0.6272575855255127
8,1823,1831,PER,Giuliano della Rovere >> en,Q80516,-1.9196819067001343
8,1917,1927,PER,Buonarroti >> en,Q21507056,-1.0102649927139282
8,1932,1940,PER,Francesco Granacci >> en,Q717097,-0.19158440828323364
8,1948,1968,PER,Domenico Ghirlandaio >> en,Q191423,-0.041456013917922974
8,2017,2033,LOC,Santa Maria Novella >> en,Q51175,0.06356796622276306
9,0,8,PER,Giuliano de' Medici >> en,Q298877,-1.131481409072876
9,29,53,PER,Innocenzo Cybo >> en,Q1386991,0.2152753472328186
9,85,104,PER,Raffaello da Urbino >> en,Q5597,0.336342453956604
9,139,147,PER,Pope Leo I >> en,Q43954,-0.6941307187080383
9,149,175,PER,Pope Clement VII >> en,Q83159,-0.2123325616121292
9,181,199,PER,Giovanni Battista de Rossi >> en,Q699662,-0.3484601378440857
9,217,235,PER,Giovanni Battista de Rossi >> en,Q699662,-0.329468309879303
9,259,272,PER,Innocenzo Cybo >> en,Q1386991,-0.5803127884864807
9,430,445,PER,Guasconi >> it,Q16562230,-3.659404993057251
9,517,539,LOC,Villa Medicea di Castello >> en,Q2094778,-4.161734580993652
9,526,539,PER,Baccio Valori >> it,Q3181432,-0.8024731874465942
9,544,559,LOC,Olmo >> en,Q402678,-2.2692313194274902
10,769,784,PER,Marco Calabrese >> en,Q2559941,-3.4057655334472656
10,872,878,LOC,Naples >> en,Q2634,-0.17920026183128357
10,943,947,LOC,Rome >> en,Q220,-0.24760669469833374
10,1036,1041,PER,Siren (mythology) >> en,Q150986,-0.22992202639579773
10,1145,1151,LOC,Sebeto >> en,Q3953836,-0.2880953550338745
10,1257,1263,LOC,Heaven >> en,Q4489450,-0.22807931900024414
10,1295,1300,PER,Marco Polo >> en,Q6101,-1.2044686079025269
10,1516,1522,LOC,Aversa >> en,Q19279,-0.17342184484004974
10,1547,1553,LOC,Naples >> en,Q2634,-0.1794501096010208
10,1623,1644,LOC,"Sant'Agostino, Rome >> en",Q1424095,-0.7018643617630005
10,1756,1768,PER,Augustine of Hippo >> en,Q8018,-0.08650746941566467
10,1814,1820,PER,Jesus >> en,Q302,0.10043996572494507
10,1825,1831,PER,Saint >> en,Q43115,-0.19703128933906555
11,24,31,PER,Nicola >> en,Q727811,-2.2898056507110596
11,61,87,PER,Niccolò da Bologna >> en,Q1769484,-4.020601272583008
11,80,87,LOC,Matrice >> en,Q277684,-0.4491277039051056
11,116,124,LOC,Calabria >> en,Q1458,-0.15467260777950287
11,129,135,LOC,Ascoli Piceno >> en,Q6624,-0.16133487224578857
11,144,150,LOC,Norcia >> en,Q20494,-0.18651437759399414
11,393,399,LOC,Ascoli Piceno >> en,Q6624,-0.20029127597808838
11,455,459,PER,Cola >> en,Q134041,-0.9170082807540894
11,483,487,LOC,Rome >> en,Q220,-0.25673237442970276
11,533,539,LOC,Ascoli Piceno >> en,Q6624,-0.2030857801437378
11,726,732,LOC,Ascoli Piceno >> en,Q6624,-0.1956089287996292
11,749,762,PER,Pope Paul III >> en,Q133001,-0.1945643275976181
11,1288,1294,LOC,Ascoli Piceno >> en,Q6624,-0.18019181489944458
11,1367,1379,PER,"Кола, Маттиа >> ru",Q357700,-3.8837993144989014
11,1456,1481,PER,Alessandro Vitelli >> en,Q621395,0.2604944705963135
11,1498,1513,PER,Matrice >> en,Q277684,-0.8937544822692871
11,1506,1513,LOC,Matrice >> en,Q277684,-0.4673601984977722
11,1524,1536,PER,"Кола, Маттиа >> ru",Q357700,-3.8436708450317383
11,1557,1574,LOC,Città di Castello >> en,Q20413,-0.16169366240501404
11,1687,1699,PER,"Кола, Маттиа >> ru",Q357700,-4.0323615074157715
11,1731,1738,LOC,Matrice >> en,Q277684,-0.48173290491104126
12,6,15,PER,Giorgione >> en,Q8459,-0.14705689251422882
12,20,29,PER,Antonio da Correggio >> en,Q8457,0.051548153162002563
12,98,106,LOC,Lombardy >> en,Q1210,-0.22902695834636688
12,108,115,LOC,Tuscany >> en,Q1273,-0.22337613999843597
12,214,219,PER,Piero di Cosimo >> en,Q280851,-0.4057045876979828
12,236,243,PER,Lorenzo di Cosimo de' Medici >> en,Q177854,-0.39620810747146606
12,273,288,PER,Cosimo Rosselli >> en,Q29447,-0.1389988362789154
12,322,337,PER,Piero di Cosimo >> en,Q280851,-0.21789096295833588
12,731,737,PER,Cosimo >> en,Q1136046,-0.47454994916915894
12,1075,1081,PER,Cosimo de' Medici >> en,Q48544,-0.48739948868751526
12,1597,1603,PER,Cosimo de' Medici >> en,Q48544,-0.3618979752063751
12,1775,1780,PER,Piero di Cosimo >> en,Q280851,-0.4520739018917084
13,40,45,PER,Piero della Francesca >> en,Q5822,-0.4903559982776642
13,94,122,LOC,Servite Order >> en,Q615923,-0.7143736481666565
13,108,122,ORG,Servite Order >> en,Q615923,-0.11091074347496033
13,131,152,LOC,Chapel of the Holy Spirit >> en,Q28230654,-3.834216833114624
13,145,152,ORG,Tedaldo >> en,Q7693924,-1.3462361097335815
13,200,210,PER,Philip the Apostle >> en,Q43675,-0.438252329826355
13,231,236,ORG,Holy orders >> en,Q662862,-1.0835477113723755
13,258,266,PER,"Mary, mother of Jesus >> en",Q345,-0.42631444334983826
13,346,352,LOC,Heaven >> en,Q4489450,-0.2508218586444855
13,395,398,PER,Jesus >> en,Q302,-0.4965032637119293
13,421,432,PER,Holy Spirit >> en,Q37302,-0.21480992436408997
13,512,516,PER,Columbidae >> en,Q10856,-0.3596436083316803
13,583,594,PER,Margaret the Virgin >> en,Q297742,-0.13099542260169983
13,601,613,PER,Catherine of Alexandria >> en,Q179718,-0.36952248215675354
13,658,666,PER,Saint Peter >> en,Q33923,-0.16365522146224976
13,671,693,PER,John the Evangelist >> en,Q328804,-0.16176080703735352
13,741,770,PER,Saint Philip >> en,Q3945117,-1.4747945070266724
13,757,764,ORG,Servite Order >> en,Q615923,-0.14108000695705414
13,765,770,PER,Friar >> en,Q548320,-0.23525109887123108
13,776,811,PER,Antoninus of Florence >> en,Q773822,-0.22242793440818787
13,789,799,PER,Archbishop >> en,Q49476,-0.21695590019226074
13,803,811,LOC,Florence >> en,Q2044,-0.17572316527366638
13,1124,1129,PER,Piero della Francesca >> en,Q5822,-0.5374680757522583
13,1273,1284,PER,Margaret the Virgin >> en,Q297742,0.02546447515487671
13,1315,1321,PER,Dragon >> en,Q7559,-0.44230806827545166
13,1747,1778,PER,"Giuliano de' Medici, Duke of Nemours >> en",Q333340,-0.29999950528144836
13,1877,1883,LOC,Nature >> en,Q7860,-0.17657478153705597
13,1994,2016,PER,Cosimo de' Medici >> en,Q48544,-0.24768872559070587
13,2061,2066,PER,Piero di Cosimo de' Medici >> en,Q299663,-0.4899343252182007
13,2240,2281,PER,Cosimo Bartoli >> en,Q1136048,-0.4287698268890381
13,2259,2266,PER,Provost (religion) >> en,Q756215,-0.2581293284893036
13,2270,2281,LOC,Basilica of San Giovanni in Laterano >> en,Q84090,0.43357574939727783
14,23,27,LOC,Rome >> en,Q220,-0.20742765069007874
14,83,115,PER,Girolamo Siciolante da Sermoneta >> en,Q2296884,0.07615822553634644
14,106,115,LOC,Sermoneta >> en,Q128202,-0.09171098470687866
14,174,189,PER,Perino del Vaga >> en,Q918778,0.20897993445396423
14,244,260,LOC,Castel Sant'Angelo >> en,Q486382,-0.1660493016242981
14,420,428,PER,San Girolamo >> en,Q3846621,-0.5008880496025085
14,552,571,LOC,San Stefano al Monte Celio >> en,Q919456,-1.058157205581665
14,597,606,LOC,Sermoneta >> en,Q128202,-0.06368100643157959
14,636,644,PER,Saint Peter >> en,Q33923,-0.1691896915435791
14,646,656,PER,Saint Stephen >> en,Q161775,-0.19690768420696259
14,662,681,PER,John the Baptist >> en,Q40662,-0.15457120537757874
14,774,795,LOC,"Santi Apostoli, Rome >> en",Q1515300,-0.5588353872299194
14,800,804,LOC,Rome >> en,Q220,-0.22197401523590088
14,838,849,PER,Dead Christ >> en,Q27795958,-1.146454095840454
14,843,849,PER,Jesus >> en,Q302,0.0902753472328186
14,851,859,PER,"Mary, mother of Jesus >> en",Q345,-0.4069717824459076
14,861,869,PER,John the Apostle >> en,Q44015,-0.5599959492683411
14,874,883,PER,Mary Magdalene >> en,Q63070,-0.06027859449386597
14,945,949,LOC,Pace (transit) >> en,Q3360030,-0.24394728243350983
14,977,991,PER,Cesi >> en,Q546504,-2.290323257446289
14,1119,1143,MISC,Nativity of Jesus >> en,Q51628,-0.1909482330083847
14,1131,1143,PER,Jesus >> en,Q302,-0.13294805586338043
14,1149,1170,MISC,Adoration of the Magi >> en,Q488841,-0.21891161799430847
14,1166,1170,PER,Magi >> en,Q876933,-0.4502192735671997
14,1176,1193,MISC,Flight into Egypt >> en,Q837143,-0.013397544622421265
14,1188,1193,LOC,Egypt >> en,Q79,-0.21855449676513672
14,1203,1228,MISC,Massacre of the Innocents >> en,Q643474,-0.21751481294631958
14,1374,1382,PER,San Girolamo >> en,Q3846621,-0.5397363305091858
14,1465,1489,MISC,Nativity of Jesus >> en,Q51628,-0.1882973164319992
14,1477,1489,PER,Jesus >> en,Q302,-0.13575637340545654
14,1566,1610,LOC,Sacristy >> en,Q468939,-1.2092212438583374
14,1582,1610,LOC,Spirito Santo >> en,Q404269,-0.549703061580658
14,1606,1610,LOC,Rome >> en,Q220,-0.21858470141887665
14,1616,1660,MISC,Descent of the Holy Spirit >> en,Q39864,-0.5583654642105103
14,1631,1642,MISC,Holy Spirit >> en,Q37302,-0.19931939244270325
14,1652,1660,PER,Apostles >> en,Q43412,-0.2030474990606308
14,1716,1743,LOC,Santa Maria dell'Anima >> en,Q2140145,-0.2954716980457306
14,1763,1776,ORG,List of former German colonies >> en,Q15499554,-1.0349540710449219
14,1816,1843,LOC,Fugger >> en,Q155834,-0.9860018491744995
14,1830,1843,ORG,Fugger >> en,Q155834,-0.08743204176425934
14,1856,1869,PER,Giulio Romano >> en,Q215305,-0.1524311900138855
14,1935,1943,PER,"Mary, mother of Jesus >> en",Q345,-0.48455971479415894
14,1967,1992,LOC,"San Giacomo degli Spagnoli, Rome >> en",Q1649784,0.22223907709121704
14,2044,2063,MISC,Crucifixion of Jesus >> en,Q51636,-0.6748096942901611
14,2044,2050,PER,Jesus >> en,Q302,0.09236124157905579
14,2058,2063,MISC,Christian cross >> en,Q392371,-0.283597856760025
14,2074,2080,PER,Angel >> en,Q235113,-0.24995064735412598
14,2092,2100,PER,Veneration of Mary in the Catholic Church >> en,Q1938795,-0.49708765745162964
14,2106,2113,PER,John the Apostle >> en,Q44015,-0.4457405209541321
14,2233,2253,PER,James the Great >> en,Q43999,-0.24263501167297363
14,2258,2279,PER,Alfonso Maria de' Liguori >> en,Q273334,-0.34310632944107056
15,3,19,PER,Jacopo del Conte >> en,Q2538308,0.031386345624923706
15,72,76,LOC,Rome >> en,Q220,-0.26340481638908386
15,198,204,PER,Jacopo del Conte >> en,Q2538308,-0.6180583238601685
15,447,451,LOC,Rome >> en,Q220,-0.2986810803413391
15,590,598,PER,Pontiff >> en,Q13365614,-0.646314263343811
