doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
53,6,1686,1714,121,149,stories of Moses and Pharaoh,Subject
7,4,973,980,92,99,letters,Subject
7,5,1423,1426,63,66,art,Subject
7,5,1431,1440,71,80,mechanics,Subject
7,5,1460,1470,100,110,arithmetic,Subject
7,5,1475,1482,115,122,writing,Subject
7,5,1512,1531,152,171,the goldsmith's art,Subject
7,5,1584,1590,224,230,design,Subject
8,0,0,28,0,28,Before the siege of Florence,Art Subject
9,1,430,445,48,63,Cencio Guasconi,Subject
