id,start_pos,end_pos,surface,type,value,is_nested
9,517,539,villa of Baccio Valori,LOC,31A221(+81),
9,526,539,Baccio Valori,PER,Q3181432,1
10,1036,1041,Siren,PER,Q150986,
10,1257,1263,Heaven,LOC,Q4489450,
10,1516,1522,Aversa,LOC,Q19279,
10,1623,1644,Church of S. Agostino,LOC,Q779975,
10,1825,1831,Saints,PER,Q43115,
11,80,87,Matrice,LOC,Q223427,1
11,726,732,Ascoli,LOC,Q6624,
11,1498,1513,Lord of Matrice,PER,NIL,
11,1687,1699,Maestro Cola,PER,Q3339886,
11,1731,1738,Matrice,LOC,Q277684,
13,108,122,Servite Friars,ORG,Q615923,1
13,145,152,Tedaldi,ORG,NIL,1
13,231,236,Order,ORG,Q615923,
13,346,352,Heaven,LOC,Q4489450,
13,395,398,Son,PER,Q302,
13,741,770,"S. Filippo, the Servite Friar",PER,Q141900,
13,757,764,Servite,ORG,Q615923,1
13,765,770,Friar,PER,Q548320,1
13,776,811,"S. Antonino, Archbishop of Florence",PER,Q773822,
13,789,799,Archbishop,PER,Q49476,1
13,803,811,Florence,LOC,Q2044,1
13,1315,1321,Dragon,PER,Q7559,
13,1877,1883,Nature,LOC,Q7860,
13,2259,2266,Provost,PER,Q756215,1
13,2270,2281,S. Giovanni,LOC,Q732511,1
14,106,115,Sermoneta,LOC,Q128202,1
14,838,849,Dead Christ,PER,Q3155356,
14,843,849,Christ,PER,Q302,1
14,945,949,Pace,LOC,Q1514683,
14,1119,1143,Nativity of Jesus Christ,MISC,Q51628,
14,1131,1143,Jesus Christ,PER,Q302,1
14,1149,1170,Adoration of the Magi,MISC,Q488841,
14,1166,1170,Magi,PER,Q51671,1
14,1176,1193,Flight into Egypt,MISC,Q837143,
14,1188,1193,Egypt,LOC,Q79,1
14,1203,1228,Massacre of the Innocents,MISC,Q643474,
14,1465,1489,Nativity of Jesus Christ,MISC,Q51628,
14,1477,1489,Jesus Christ,PER,Q302,1
14,1616,1660,Descent of the Holy Spirit upon the Apostles,MISC,Q65560542,
14,1631,1642,Holy Spirit,MISC,Q37302,1
14,1652,1660,Apostles,PER,Q4155679,1
14,1716,1743,Church of S. Maria de Anima,LOC,Q2140145,
14,1763,1776,German colony,ORG,NIL,
14,1816,1843,Chapel of the Fugger family,LOC,Q63118757,
14,1830,1843,Fugger family,ORG,Q155834,1
14,1935,1943,Our Lady,PER,Q345,
14,1967,1992,S. Jacopo degli Spagnuoli,LOC,Q955081,
14,2044,2063,Christ on the Cross,MISC,Q51636,
14,2058,2063,Cross,MISC,Q392371,1
15,590,598,Pontiffs,PER,Q19546,
15,729,734,Court,PER,Q1510907,
15,801,808,Colonna,ORG,Q327202,
15,820,826,Orsini,ORG,Q855303,
15,876,883,Bishops,PER,Q29182,
15,885,894,Cardinals,PER,Q45722,
15,1429,1440,Dead Christ,PER,Q3155356,
15,1434,1440,Christ,PER,Q302,1
15,1550,1560,S. Dionigi,PER,Q244380,1
15,1843,1848,Cross,MISC,Q302,
15,1859,1866,Thieves,PER,Q2727213,
15,2383,2387,Rome,LOC,Q220,
16,816,837,Santo Stefano a Ponte,LOC,Q3674332,1
16,1373,1384,Buffalmacco,PER,Q972487,
16,1427,1437,S. Lorenzo,PER,Q17590,1
16,1520,1525,Saint,PER,Q17590,
16,1688,1710,Assumption of Our Lady,MISC,Q162691,
16,1847,1867,Chapel of S. Onofrio,LOC,NIL,
16,1875,1880,Pieve,LOC,Q3904613,
16,2239,2250,S. Giustina,LOC,NIL,
16,2489,2498,Lord Duke,PER,Q48547,
17,26,45,Chapel of the Scali,LOC,Q7429770,
17,40,45,Scali,ORG,Q7429770,1
17,49,59,S. Trinita,LOC,Q1062114,
17,131,138,S. Paul,PER,Q9200,
18,338,344,Andrea,PER,Q5571,
19,35,55,Convent of the Servi,LOC,Q2287001,
19,50,55,Servi,ORG,Q615923,1
19,124,141,Canto alla Macine,LOC,NIL,1
19,755,773,Nativity of Christ,MISC,Q51628,
19,767,773,Christ,PER,Q302,1
19,787,808,cloister of the Servi,LOC,Q3675066,
19,803,808,Servi,ORG,Q615923,1
19,835,847,Annunciation,MISC,Q154326,
20,564,584,Borgo a San Sepolcro,LOC,Q52098,1
20,601,616,Duke of Ferrara,PER,Q62023660,
20,681,688,Ferrara,LOC,Q13362,
20,740,745,Piero,PER,Q5822,
20,850,857,Ferrara,PER,Q13362,
20,1424,1436,Black Friars,ORG,Q131479,1
21,41,48,Ferrara,LOC,Q13362,
21,184,189,Duomo,LOC,Q671933,
22,669,683,ancient Romans,PER,Q1651392,
22,1029,1036,Princes,PER,Q2747456,
22,1417,1424,Antonio,PER,Q456861,
23,34,65,Church of the Madonna of Loreto,LOC,Q654996,
23,59,65,Loreto,LOC,Q124110,1
23,2151,2158,Fortune,MISC,Q1970348,
23,2187,2194,Antonio,PER,Q357276,
24,499,503,Time,MISC,Q11471,
24,680,721,Lives of the Painters and other Craftsmen,MISC,Q1645493,
24,1093,1099,Verona,LOC,Q2028,
24,1518,1528,S. Dominic,PER,Q44091,
24,2157,2164,De Asse,MISC,NIL,
24,2212,2220,Pandects,MISC,Q838526,
25,869,876,Signori,ORG,Q3477879,
25,1211,1218,Signori,ORG,Q3477879,
25,1372,1384,Fra Giocondo,PER,Q5585,
25,1835,1843,Chioggia,LOC,Q55416,
25,2029,2035,Venice,LOC,Q641,
25,2697,2709,Fra Giocondo,PER,Q5585,
25,2790,2796,Venice,LOC,Q641,
25,3161,3167,Venice,LOC,Q641,
26,493,496,God,PER,Q178885,
26,2094,2101,Cimabue,PER,Q15790,
27,59,65,Bishop,PER,Q29182,
27,70,84,Lord of Arezzo,PER,NIL,
27,167,174,Emperor,PER,Q39018,
27,215,221,Arezzo,LOC,Q13378,
27,342,348,Bishop,PER,Q378128,
27,522,538,Ghibelline party,ORG,Q1010181,
27,1450,1470,Commissary of Arezzo,PER,NIL,
27,1464,1470,Arezzo,LOC,Q13378,1
27,1568,1576,Florence,LOC,Q2044,
27,1686,1692,Giotto,PER,Q7814,
27,1878,1885,Fathers,PER,Q548320,
27,1939,1972,Very Reverend Don Antonio da Pisa,PER,NIL,
27,1968,1972,Pisa,LOC,Q13375,1
27,1979,1986,General,PER,Q1337239,
27,2010,2019,Camaldoli,LOC,Q2019442,1
27,2045,2053,Crucifix,MISC,Q392371,
27,2122,2130,Crucifix,MISC,Q392371,
27,2202,2211,Camaldoli,LOC,Q2019442,
27,2247,2255,Superior,PER,Q1337239,
27,2333,2339,Giotto,PER,Q7814,
27,2405,2411,Urbino,LOC,Q2759,1
28,179,185,Heaven,LOC,Q4489450,
28,975,987,Michelagnolo,PER,Q5592,
28,1387,1398,Ghirlandajo,PER,Q191423,
28,1554,1562,Domenico,PER,Q191423,
28,1686,1694,Domenico,PER,Q191423,
28,2192,2217,Triumph of Paulus Emilius,MISC,Q12902409,
28,2203,2217,Paulus Emilius,PER,Q298168,1
28,2677,2682,Canti,MISC,Q3655716,
29,3,11,Florence,LOC,Q2044,
29,373,379,Joseph,PER,Q128267,
29,513,519,Joseph,PER,Q128267,
29,535,542,Pharaoh,PER,Q37110,
29,799,809,Assumption,MISC,Q162691,
29,833,839,Angels,PER,Q235113,
29,891,897,Girdle,MISC,Q3461031,
30,0,6,Jacopo,PER,Q2632655,
30,615,624,Christian,PER,Q106039,
30,1020,1024,Rome,LOC,Q220,
30,1130,1151,Church of S. Agostino,LOC,Q1424095,
30,1242,1253,Holy Spirit,PER,Q37302,
30,1547,1558,Dead Christ,PER,Q3155356,
30,1552,1558,Christ,PER,Q302,1
30,1693,1716,Coronation of Our  Lady,MISC,Q1093370,
30,1707,1716,Our  Lady,PER,Q345,1
31,349,355,Jacopo,PER,Q2632655,
31,590,613,Company of the Nunziata,ORG,NIL,1
31,639,651,Annunciation,MISC,Q154326,
31,659,673,God the Father,PER,Q186350,
31,677,683,Heaven,LOC,Q4489450,
31,1031,1035,Duke,PER,Q378232,
31,1498,1505,Austria,LOC,Q40,1
31,1527,1533,Medici,ORG,Q170022,1
31,1537,1541,Rome,LOC,Q220,1
32,1418,1430,Latin tongue,MISC,Q397,
32,2335,2342,Alberti,ORG,Q2831707,
33,49,55,Mantua,LOC,Q6247,1
33,117,125,Nunziata,LOC,Q2287001,
33,145,150,Servi,ORG,Q615923,
33,2184,2203,Church of S. Andrea,LOC,Q1581882,
33,2258,2264,Mantua,LOC,Q6247,
33,2522,2534,Leon Batista,PER,Q182046,
33,2622,2630,Florence,LOC,Q2044,
33,2802,2807,Luchi,ORG,NIL,
34,353,359,Nature,PER,Q1402540,
34,522,537,Ruler of Heaven,PER,Q16970,
34,531,537,Heaven,LOC,Q4489450,1
34,2521,2538,Counts of Canossa,PER,Q473151,
34,2692,2700,Stigmata,MISC,Q190940,
34,2709,2726,Diocese of Arezzo,ORG,Q645542,
34,3096,3103,Mercury,PER,Q3855074,
34,3108,3113,Venus,PER,Q31279888,
34,3137,3144,Jupiter,PER,Q2110728,
35,43,48,Pietà,MISC,Q223689,
35,71,76,Giant,PER,Q3707571,
35,80,88,Florence,LOC,Q179900,
35,231,243,Michelagnolo,PER,Q5592,
35,322,331,Julius II,PER,Q80516,
35,450,454,Pope,PER,Q80516,
35,594,598,Pope,PER,Q80516,
35,1250,1258,Florence,PER,Q2044,
35,1708,1717,S. Pietro,PER,Q33923,1
36,762,785,Oratory of Orsanmichele,LOC,Q860816,
36,836,855,Guild of Shoemakers,ORG,NIL,
36,964,970,Donato,PER,Q37562,
36,1315,1321,Donato,PER,Q37562,
36,1327,1334,Consuls,PER,Q11916439,
36,1343,1348,Guild,ORG,Q170161,
36,1516,1522,Donato,PER,Q37562,
36,1661,1668,Consuls,PER,Q207978,
37,28,33,S. Lo,PER,Q360798,
37,257,275,"S. Lo, the Farrier",PER,Q360798,
37,268,275,Farrier,PER,Q694579,1
37,324,329,Nanni,PER,Q465917,
38,381,386,Palma,PER,Q9342,
38,924,930,Venice,PER,Q641,
38,1309,1331,Monks of Monte Oliveto,ORG,Q572102,
39,472,481,Communion,MISC,Q66086,
39,612,623,Dead Christ,PER,Q3155356,
39,617,623,Christ,PER,Q302,1
39,940,958,S. Maria Maddalena,PER,Q63070,
39,1057,1062,Saint,PER,Q63070,
39,1299,1305,Christ,PER,Q302,
39,1328,1351,Baptism of Jesus Christ,MISC,Q217048,
39,1473,1478,Saint,PER,Q328804,
39,1756,1783,Church of the Spirito Santo,LOC,Q1139330,
39,1912,1924,S. Francesco,LOC,Q959119,
39,1974,1986,S. Catharine,PER,Q179718,
39,1991,2001,S. Francis,PER,Q676555,
39,2056,2067,"S. Francis,",PER,Q676555,
39,2090,2101,S. Domenico,LOC,Q55182433,
39,2178,2185,Madonna,PER,Q345,
39,2326,2346,Church of S. Niccolò,LOC,NIL,
39,2361,2383,Friars of S. Augustine,ORG,Q29075,
39,2371,2383,S. Augustine,PER,Q8018,1
40,176,182,Arezzo,LOC,Q13378,1
40,528,536,Panicale,LOC,Q20501,1
41,35,76,Fraternity of S. Maria della Misericordia,ORG,Q13378,1
41,481,484,God,PER,Q178885,
41,628,634,Bishop,PER,Q29182,
41,639,648,Protector,PER,Q28914,
41,666,672,Arezzo,LOC,Q13378,
41,710,720,Fraternity,ORG,Q13378,
41,822,844,Madonna with the Child,PER,Q9309699,
41,822,829,Madonna,PER,Q345,1
41,839,844,Child,PER,Q942467,1
41,942,955,S. Laurentino,PER,Q3836840,
41,960,973,S. Pergentino,PER,Q3899841,
41,1132,1139,Company,ORG,Q13378,
41,1173,1179,Saints,PER,Q43115,
41,1317,1331,SS. Laurentino,PER,Q3836840,
41,1336,1346,Pergentino,PER,Q3899841,
41,1655,1661,Saints,PER,Q43115,
41,1862,1874,Annunciation,MISC,Q154326,
41,1917,1928,S. Agostino,LOC,Q3672271,
41,1938,1963,Company of the Puraccioli,ORG,NIL,
41,2051,2069,Church of Muriello,LOC,NIL,
41,2089,2113,Fraternity of the Clerks,ORG,NIL,
41,2128,2145,S. Mary Magdalene,PER,Q63070,
41,2174,2185,S. Domenico,LOC,Q2219459,
41,2267,2287,Chapel of S. Niccolò,LOC,NIL,
41,2312,2320,Crucifix,MISC,Q392371,
42,25,31,Heaven,LOC,Q4489450,
42,329,335,Urbino,LOC,Q2759,1
42,1692,1698,Urbino,LOC,Q2759,1
42,1936,1942,Heaven,LOC,Q4489450,
43,27,35,Cardinal,PER,Q45722,
43,74,92,Grand Penitentiary,LOC,NIL,
43,401,410,Raffaello,PER,Q5597,
43,1250,1258,Apostles,PER,Q43412,
44,1032,1041,Benedetto,PER,Q2554861,
44,1331,1339,Domenico,PER,Q191423,
44,1396,1412,S. Maria Novella,LOC,Q51175,
44,1500,1508,Domenico,PER,Q191423,
44,1611,1621,S. Stephen,PER,Q161775,
44,1645,1650,Saint,PER,Q161775,
44,1678,1697,Jacopo  del Tedesco,PER,Q97572046,
44,1703,1712,Benedetto,PER,Q2554861,
44,1764,1772,Florence,LOC,Q2044,1
44,1794,1799,Siena,LOC,Q2751,1
45,579,586,Ridolfo,PER,Q64881,
45,645,663,Michele di Ridolfo,PER,Q2309545,
45,656,663,Ridolfo,PER,Q64881,1
45,837,855,Monks of Camaldoli,ORG,Q591832,
45,846,855,Camaldoli,LOC,Q2019442,1
45,1109,1120,Dead Christ,PER,Q3155356,
45,1114,1120,Christ,PER,Q302,1
45,1160,1182,Assumption of Our Lady,MISC,Q162691,
45,1194,1200,Saints,PER,Q43115,
45,1210,1254,Church of the Nuns of S. Jacopo delle Murate,LOC,Q3860451,
45,1224,1254,Nuns of S. Jacopo delle Murate,ORG,NIL,1
45,1305,1333,Bishop de' Bonafè of Cortona,PER,NIL,
45,1347,1376,Convent of the Nuns of Ripoli,LOC,Q20008303,
45,1362,1376,Nuns of Ripoli,ORG,Q16611216,1
45,1420,1426,Saints,PER,Q43115,
45,1450,1455,Segni,PER,NIL,1
45,1578,1584,Saints,PER,Q43115,
45,1677,1705,Monachine in Borgo S. Friano,ORG,NIL,
45,1728,1740,Annunciation,MISC,Q154326,
45,1770,1787,S. Rocco at Prato,LOC,NIL,
45,1782,1787,Prato,LOC,Q13377,1
45,1802,1810,S. Rocco,PER,Q152457,
45,1906,1926,S. Jacopo sopra Arno,LOC,Q3670741,
45,1922,1926,Arno,LOC,Q115457,1
45,1968,1976,Our Lady,PER,Q345,
45,1978,1990,S. Sebastian,PER,Q183332,
45,2023,2044,S. Martino alla Palma,LOC,NIL,
46,379,392,Canon Regular,PER,Q1104153,
46,397,404,General,PER,Q1501723,
46,413,418,Order,ORG,Q2061186,
46,1840,1860,States of the Church,LOC,Q237,
46,2110,2117,Michele,LOC,Q459937,
46,2162,2169,Pontiff,PER,Q19546,
46,2185,2192,Michele,PER,Q459937,
47,238,261,Chapel of the Guareschi,LOC,Q3657362,
47,252,261,Guareschi,ORG,NIL,1
47,1009,1014,Italy,LOC,Q38,
47,2108,2115,Michele,PER,Q459937,
48,159,166,Vecelli,ORG,Q16620526,
48,696,708,Gian Bellini,PER,Q17169,
48,1021,1033,Castelfranco,LOC,Q29352,1
48,3083,3092,Pordenone,PER,Q983352,
49,387,412,Our Lady going into Egypt,MISC,Q837143,
49,981,990,Ecce Homo,MISC,Q534805,
49,1386,1399,Angel Raphael,PER,Q56951,
49,1405,1411,Tobias,PER,Q1412773,
49,1505,1524,S. John the Baptist,PER,Q40662,
49,1552,1558,Heaven,LOC,Q4489450,
49,1892,1901,Giorgione,PER,Q47551,
49,2331,2338,Tiziano,PER,Q47551,
50,1618,1626,Apostles,PER,Q43412,
50,1669,1687,Chapel of the Pope,LOC,Q2943,
50,1683,1687,Pope,PER,Q163514,1
50,1765,1776,Pope Sixtus,PER,Q163514,
51,451,457,Andrea,PER,Q183458,
51,846,853,Lorenzo,LOC,Q177854,
51,926,929,God,PER,Q190,
51,1688,1704,Nuns of Chiarito,ORG,Q3844904,1
51,1745,1753,Crucifix,MISC,Q392371,
51,2343,2350,Madonna,PER,Q345,
51,2703,2717,Servite Church,LOC,Q2287001,
52,109,114,State,LOC,Q649202,
52,576,580,Fano,LOC,Q13142,1
52,1637,1646,Francesco,PER,NIL,
52,1937,1941,Rome,LOC,Q220,
53,232,241,Belvedere,LOC,Q2547111,
53,1223,1238,Transfiguration,MISC,Q201201,
53,1244,1271,Marriage of Cana in Galilee,MISC,Q625140,
53,1256,1260,Cana,LOC,Q431382,1
53,1264,1271,Galilee,LOC,Q83241,1
53,1307,1313,Christ,PER,Q302,
53,1697,1702,Moses,PER,Q9077,
53,1707,1714,Pharaoh,PER,Q37110,
53,2028,2033,Angel,PER,Q235113,
53,2060,2065,Egypt,LOC,Q79,
53,2746,2765,Office of the Ruota,LOC,Q1234169,
53,2834,2841,Justice,MISC,Q13189320,
53,2846,2852,Equity,MISC,Q827451,
