doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
40,4,1295,1304,25,34,distemper,Artwork
40,4,1323,1329,53,59,fresco,Artwork
41,0,94,101,94,101,Madonna,Artwork
41,2,799,804,125,130,panel,Artwork
41,2,822,856,148,182,Madonna with the Child in her arms,Artwork
41,2,868,874,194,200,angels,Artwork
41,4,1336,1347,15,26,Pergentino;,Artwork
41,5,1607,1612,30,35,panel,Artwork
41,6,1862,1874,108,120,Annunciation,Artwork
41,6,2011,2023,257,269,S. Catherine,Artwork
41,7,2128,2145,84,101,S. Mary Magdalene,Artwork
41,7,2312,2320,268,276,Crucifix,Artwork
43,0,152,183,152,183, panel for S. Giovanni in Monte,Artwork
43,0,196,201,196,201,which,Artwork
43,0,345,348,345,348,art,Artwork
43,2,690,709,42,61,musical instruments,Artwork
44,4,1363,1412,212,261,altar-piece of the high-altar in S. Maria Novella,Artwork
44,4,1522,1530,371,379,predella,Artwork
44,5,1821,1834,20,33,altar-picture,Artwork
45,4,876,887,115,126,altar-piece,Artwork
45,5,1160,1182,152,174,Assumption of Our Lady,Artwork
45,6,1272,1283,70,81,altar-piece,Artwork
45,6,1402,1427,200,225,Our Lady and some Saints.,Artwork
45,7,1627,1663,199,235,the Beheading of S. John the Baptist,Artwork
45,8,1753,1764,11,22,altar-piece,Artwork
45,8,1770,1778,28,36,S. Rocco,Artwork
45,8,1812,1824,70,82,S. Sebastian,Artwork
45,8,1843,1851,101,109,Our Lady,Artwork
45,8,1996,2004,254,262,S. James,Artwork
45,8,2023,2044,281,302,S. Martino alla Palma,Artwork
45,9,2099,2108,53,62,a S. Anne,Artwork
46,3,1173,1177,36,40,tomb,Artwork
47,3,1095,1101,79,85,altars,Artwork
47,3,1130,1139,114,123,pediments,Artwork
47,3,1144,1152,128,136,cornices,Artwork
47,4,1535,1543,147,155,carvings,Artwork
47,4,1559,1566,171,178,columns,Artwork
47,4,1568,1576,180,188,capitals,Artwork
47,4,1578,1585,190,197,foliage,Artwork
47,4,1587,1597,199,209,grotesques,Artwork
47,4,1606,1615,218,227,pilasters,Artwork
48,6,2626,2634,130,138,pictures,Artwork
49,4,981,990,161,170,Ecce Homo,Artwork
49,6,1505,1524,254,273,S. John the Baptist,Artwork
5,1,374,379,85,90,David,Artwork
5,1,396,403,107,114,Goliath,Artwork
5,3,1153,1177,233,257,the Nativity of Our Lady,Artwork
50,4,1105,1112,210,217,animals,Artwork
50,4,1114,1121,219,226,foliage,Artwork
50,4,1268,1292,373,397,dance of little children,Artwork
50,6,1618,1626,75,83,Apostles,Artwork
51,0,197,205,197,205,miracoli,Artwork
51,4,1745,1753,433,441,Crucifix,Artwork
51,7,2343,2350,77,84,Madonna,Artwork
53,3,1223,1238,180,195,Transfiguration,Artwork
53,3,1244,1271,201,228,Marriage of Cana in Galilee,Artwork
53,9,2833,2841,130,138, Justice,Artwork
53,9,2846,2852,143,149,Equity,Artwork
7,7,1857,1874,75,92,figures in silver,Artwork
7,7,1884,1909,102,127,"two, half-length prophets",Artwork
9,2,563,573,79,89,tabernacle,Artwork
