id,type,start_pos,end_pos,surface,coref_id,rel
brunelleschi:898,PRON,523,528,their,,
brunelleschi:898,ENT,529,534,death,,
brunelleschi:898,ENT,541,546,house,,
brunelleschi:898,ENT,578,597,S. Michele Berteldi,,
brunelleschi:898,ENT,619,636,Piazza degli Agli,,
brunelleschi:898,PRON,653,655,he,,
brunelleschi:898,PRON,670,677,himself,,
brunelleschi:898,PRON,738,741,him,,
brunelleschi:898,ENT,744,747,son,,
brunelleschi:898,PRON,757,759,he,,
brunelleschi:898,ENT,774,781,Filippo,,
brunelleschi:898,PRON,789,792,his,,
brunelleschi:898,ENT,797,803,father,,
brunelleschi:898,PRON,819,821,he,,
brunelleschi:898,ENT,838,843,birth,,
brunelleschi:898,PRON,891,893,he,,
brunelleschi:898,PRON,901,904,him,,
brunelleschi:898,PRON,908,911,his,,
brunelleschi:898,ENT,973,980,letters,,
brunelleschi:898,ENT,994,997,boy,,
brunelleschi:898,PRON,1005,1012,himself,,
brunelleschi:898,ENT,1042,1048,spirit,,
brunelleschi:898,PRON,1054,1057,his,,
brunelleschi:898,PRON,1090,1092,he,,
brunelleschi:898,PRON,1132,1136,them,,
brunelleschi:898,PRON,1142,1144,it,,
brunelleschi:898,PRON,1159,1161,he,,
brunelleschi:898,PRON,1171,1174,his,,
brunelleschi:898,ENT,1224,1239,Ser Brunellesco,,
brunelleschi:898,PRON,1252,1255,him,,
brunelleschi:898,PRON,1266,1269,his,,
brunelleschi:898,ENT,1286,1292,notary,,
brunelleschi:898,PRON,1305,1308,his,,
brunelleschi:898,ENT,1309,1332,great-great-grandfather,,
brunelleschi:898,PRON,1371,1374,him,,
brunelleschi:898,ENT,1423,1426,art,,
brunelleschi:898,ENT,1431,1440,mechanics,,
brunelleschi:898,PRON,1442,1444,he,,
brunelleschi:898,PRON,1450,1453,him,,
brunelleschi:898,ENT,1460,1470,arithmetic,,
brunelleschi:898,ENT,1475,1482,writing,,
brunelleschi:898,PRON,1505,1508,him,,
brunelleschi:898,ENT,1516,1525,goldsmith,,
brunelleschi:898,ENT,1528,1531,art,,
brunelleschi:898,PRON,1541,1544,his,,
brunelleschi:898,ENT,1545,1551,friend,,
brunelleschi:898,PRON,1569,1571,he,,
brunelleschi:898,ENT,1584,1590,design,,
brunelleschi:898,ENT,1628,1635,Filippo,,
brunelleschi:898,ENT,1703,1706,art,,
brunelleschi:898,ENT,1727,1733,stones,,
brunelleschi:898,ENT,1754,1763,craftsman,,
brunelleschi:898,PRON,1782,1784,He,,
brunelleschi:898,PRON,1794,1801,himself,,
brunelleschi:898,ENT,1807,1813,niello,,
brunelleschi:898,ENT,1837,1842,works,,
brunelleschi:898,ENT,1857,1864,figures,,
brunelleschi:898,ENT,1868,1874,silver,,
brunelleschi:898,ENT,1901,1909,prophets,,
brunelleschi:898,ENT,1929,1933,head,,
brunelleschi:898,ENT,1941,1946,altar,,
brunelleschi:898,ENT,1950,1959,S. Jacopo,,
brunelleschi:898,ENT,1950,1970,S. Jacopo in Pistoia,,
brunelleschi:898,ENT,1963,1970,Pistoia,,
brunelleschi:898,ENT,1978,1985,figures,,
brunelleschi:898,PRON,2034,2037,him,,
brunelleschi:898,ENT,2046,2062,Wardens of Works,,
brunelleschi:898,ENT,2071,2075,city,,
brunelleschi:898,PRON,2081,2083,he,,
brunelleschi:898,ENT,2089,2094,works,,
brunelleschi:898,ENT,2098,2108,low-relief,,
brunelleschi:898,PRON,2118,2120,he,,
brunelleschi:898,PRON,2133,2135,he,,
brunelleschi:898,PRON,2162,2165,his,,
brunelleschi:898,PRON,2180,2183,his,,
brunelleschi:898,ENT,2233,2236,art,,
brunelleschi:898,ENT,2296,2303,persons,,
brunelleschi:898,PRON,2305,2307,he,,
brunelleschi:898,PRON,2332,2335,his,,
brunelleschi:898,ENT,2396,2402,wheels,,
brunelleschi:898,PRON,2465,2469,they,,
brunelleschi:898,PRON,2501,2503,he,,
brunelleschi:898,ENT,2543,2549,clocks,,
brunelleschi:898,PRON,2555,2558,his,,
