id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested,named_entity
ridolfo:852,PER,2096,2105,Benedetto,,,,
ridolfo:852,LOC,2118,2126,Florence,,,,
ridolfo:852,PER,2192,2196,King,,,,
ridolfo:928,PER,34,41,Ridolfo,,,,
ridolfo:928,PER,48,56,disciple,,,,
ridolfo:928,PER,60,76,Lorenzo di Credi,,,,
ridolfo:928,PER,71,76,Credi,,,,
ridolfo:928,PER,96,115,Andrea del Ceraiolo,,,,
ridolfo:928,PER,124,131,Michele,,,,
ridolfo:928,PER,141,144,man,,,,
ridolfo:928,PER,231,238,Michele,,,,
ridolfo:928,PER,270,277,Ridolfo,,,,
ridolfo:928,PER,357,363,master,,,,
ridolfo:928,PROD,416,421,works,,,,
ridolfo:928,PER,458,465,Michele,,,,
ridolfo:928,PER,478,485,Ridolfo,,,,
ridolfo:928,PER,498,504,father,,,,
ridolfo:928,PER,579,586,Ridolfo,,,,
ridolfo:928,PER,645,663,Michele di Ridolfo,,,,
ridolfo:928,PER,656,663,Ridolfo,,,,
ridolfo:928,PER,706,712,father,,,,
ridolfo:928,PER,717,720,son,,,,
ridolfo:928,PROD,743,748,works,,,,
ridolfo:928,LOC,776,805,Church of S. Felice in Piazza,,,,
ridolfo:928,PER,786,795,S. Felice,,,,
ridolfo:928,LOC,809,814,place,,,,
ridolfo:928,MISC,837,855,Monks of Camaldoli,,,,
ridolfo:928,LOC,846,855,Camaldoli,,,,
ridolfo:928,PROD,876,887,altar-piece,,,,
ridolfo:928,PER,888,894,Christ,,,,
ridolfo:928,PER,899,907,Our Lady,,,,
ridolfo:928,PER,939,953,God the Father,,,,
ridolfo:928,PER,962,968,people,,,,
ridolfo:928,PER,987,993,Saints,,,,
ridolfo:928,LOC,1011,1022,S. Felicita,,,,
ridolfo:928,LOC,1040,1047,chapels,,,,
ridolfo:928,TECH,1051,1057,fresco,,,,
ridolfo:928,MISC,1109,1121,Dead Christ ,,,,
ridolfo:928,PER,1114,1120,Christ,,,,
ridolfo:928,PER,1131,1137,Maries,,,,
ridolfo:928,MISC,1160,1182,Assumption of Our Lady,,,,
ridolfo:928,PER,1174,1182,Our Lady,,,,
ridolfo:928,PER,1194,1200,Saints,,,,
ridolfo:928,LOC,1210,1254,Church of the Nuns of S. Jacopo delle Murate,,,,
ridolfo:928,ORG,1224,1254,Nuns of S. Jacopo delle Murate,,,,
ridolfo:928,PROD,1272,1283,altar-piece,,,,
ridolfo:928,PER,1305,1333,Bishop de' Bonafè of Cortona,,,,
ridolfo:928,LOC,1347,1376,Convent of the Nuns of Ripoli,,,,
ridolfo:928,ORG,1362,1376,Nuns of Ripoli,,,,
ridolfo:928,PROD,1385,1396,altar-piece,,,,
ridolfo:928,MISC,1402,1410,Our Lady,,,,
ridolfo:928,MISC,1420,1426,Saints,,,,
ridolfo:928,LOC,1436,1455,Chapel of the Segni,,,,
ridolfo:928,ORG,1446,1455,the Segni,,,,
ridolfo:928,PROD,1467,1472,organ,,,,
ridolfo:928,LOC,1480,1500,Church of S. Spirito,,,,
ridolfo:928,PROD,1531,1542,altar-piece,,,,
ridolfo:928,PER,1544,1552,Our Lady,,,,
ridolfo:928,PER,1554,1561,S. Anne,,,,
ridolfo:928,PER,1578,1584,Saints,,,,
ridolfo:928,ORG,1594,1613,Company of the Neri,,,,
ridolfo:928,PROD,1616,1623,picture,,,,
ridolfo:928,MISC,1631,1663,Beheading of S. John the Baptist,,,,
ridolfo:928,PER,1644,1663,S. John the Baptist,,,,
ridolfo:928,ORG,1677,1705,Monachine in Borgo S. Friano,,,,
ridolfo:928,LOC,1690,1705,Borgo S. Friano,,,,
ridolfo:928,PROD,1709,1720,altar-piece,,,,
ridolfo:928,MISC,1728,1740,Annunciation,,,,
ridolfo:928,MISC,1753,1764,altar-piece,,,,
ridolfo:928,LOC,1770,1778,S. Rocco,,,,
ridolfo:928,LOC,1782,1787,Prato,,,,
ridolfo:928,PER,1802,1810,S. Rocco,,,,
ridolfo:928,PER,1812,1824,S. Sebastian,,,,
ridolfo:928,PER,1843,1851,Our Lady,,,,
ridolfo:928,ORG,1875,1897,Company of S. Bastiano,,,,
ridolfo:928,PER,1886,1897,S. Bastiano,,,,
ridolfo:928,LOC,1906,1926,S. Jacopo sopra Arno,,,,
ridolfo:928,LOC,1922,1926,Arno,,,,
ridolfo:928,PROD,1945,1956,altar-piece,,,,
ridolfo:928,PER,1968,1976,Our Lady,,,,
ridolfo:928,PER,1978,1990,S. Sebastian,,,,
ridolfo:928,PER,1996,2004,S. James,,,,
ridolfo:928,PER,2023,2033,S. Martino,,,,
ridolfo:928,LOC,2023,2044,S. Martino alla Palma,,,,
ridolfo:928,PER,2077,2098,S. Alessandro Vitelli,,,,
ridolfo:928,PER,2101,2108,S. Anne,,,,
ridolfo:928,PROD,2114,2121,picture,,,,
ridolfo:928,LOC,2139,2156,Città di Castello,,,,
ridolfo:928,LOC,2176,2182,chapel,,,,
ridolfo:928,PER,2191,2195,lord,,,,
ridolfo:928,LOC,2199,2209,S. Fiorido,,,,
