id,type,start_pos,end_pos,surface,coref_id
michelagnolo:712,PRON,2209,2212,her,
michelagnolo:712,PRON,2221,2224,her,
michelagnolo:712,PRON,2254,2257,her,
michelagnolo:712,ENT,2258,2266,citizens,
michelagnolo:712,ENT,2268,2291,MICHELAGNOLO BUONARROTI,
michelagnolo:712,ENT,2293,2308,THE HOLY FAMILY,
michelagnolo:712,ENT,2297,2308,HOLY FAMILY,
michelagnolo:712,ENT,2376,2379,son,
michelagnolo:712,ENT,2394,2403,Casentino,
michelagnolo:712,ENT,2483,2489,mother,
michelagnolo:712,ENT,2494,2629,"Lodovico di Leonardo Buonarroti Simoni, a descendant, so it is said, of the most noble and most ancient family of the Counts of Canossa",
michelagnolo:712,ENT,2536,2546,descendant,
michelagnolo:712,PRON,2551,2553,it,
michelagnolo:712,ENT,2598,2604,family,
michelagnolo:712,ENT,2612,2629,Counts of Canossa,
michelagnolo:712,ENT,2639,2647,Lodovico,
michelagnolo:712,PRON,2649,2650,I,
michelagnolo:712,ENT,2677,2684,Podestà,
michelagnolo:712,ENT,2692,2700,township,
michelagnolo:712,ENT,2692,2710,township of Chiusi,
michelagnolo:712,ENT,2715,2722,Caprese,
michelagnolo:712,ENT,2733,2751,Sasso della Vernia,
michelagnolo:712,ENT,2759,2769,S. Francis,
michelagnolo:712,ENT,2783,2791,Stigmata,
michelagnolo:712,ENT,2800,2817,Diocese of Arezzo,
michelagnolo:712,ENT,2811,2817,Arezzo,
michelagnolo:712,ENT,2821,2824,son,
michelagnolo:712,PRON,2914,2916,he,
michelagnolo:712,ENT,2931,2943,Michelagnolo,
michelagnolo:712,PRON,3004,3006,it,
michelagnolo:712,PRON,3024,3026,he,
michelagnolo:712,PRON,3050,3052,he,
michelagnolo:712,ENT,3147,3154,figures,
michelagnolo:712,PRON,3158,3161,his,
michelagnolo:712,ENT,3162,3171,horoscope,
michelagnolo:712,PRON,3173,3175,he,
michelagnolo:712,ENT,3187,3194,Mercury,
michelagnolo:712,ENT,3199,3204,Venus,
michelagnolo:712,ENT,3219,3224,house,
michelagnolo:712,ENT,3228,3235,Jupiter,
michelagnolo:712,ENT,3283,3286,art,
michelagnolo:712,PRON,3290,3293,his,
michelagnolo:712,PRON,3307,3310,his,
michelagnolo:712,ENT,3351,3356,works,
michelagnolo:712,PRON,3400,3403,his,
michelagnolo:712,ENT,3414,3421,Podestà,
michelagnolo:712,ENT,3423,3431,Lodovico,
michelagnolo:712,ENT,3444,3452,Florence,
michelagnolo:712,ENT,3472,3479,village,
michelagnolo:712,ENT,3472,3493,village of Settignano,
michelagnolo:712,ENT,3533,3537,city,
michelagnolo:712,PRON,3545,3547,he,
michelagnolo:712,ENT,3554,3558,farm,
michelagnolo:712,PRON,3580,3583,his,
michelagnolo:712,ENT,3584,3595,forefathers,
michelagnolo:712,ENT,3622,3627,stone,
michelagnolo:712,ENT,3647,3655,quarries,
michelagnolo:712,ENT,3659,3669,grey-stone,
michelagnolo:712,ENT,3707,3720,stone-cutters,
michelagnolo:712,ENT,3725,3734,sculptors,
michelagnolo:712,ENT,3774,3779,place,
michelagnolo:713,PRON,527,538,three years,
