id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested
michelagnolo:715,MYTH,218,224,Judith,,,
michelagnolo:715,PROD,259,265,basket,,,
michelagnolo:715,MYTH,360,366,Judith,,,
michelagnolo:715,PER,434,441,servant,,,
michelagnolo:715,FAC,621,625,tent,,,
michelagnolo:715,PROD,702,709,picture,,,
michelagnolo:716,FAC,8,14,Church,,,
michelagnolo:716,FAC,8,28,Church of S. Spirito,,,
michelagnolo:716,MYTH,18,28,S. Spirito,,,
michelagnolo:716,GPE,36,40,city,,,
michelagnolo:716,GPE,36,52,city of Florence,,,
michelagnolo:716,PER,53,65,Michelagnolo,,,
michelagnolo:716,MYTH,73,81,Crucifix,,,
michelagnolo:716,MAT,85,89,wood,,,
michelagnolo:716,FAC,135,142,lunette,,,
michelagnolo:716,FAC,150,160,high-altar,,,
michelagnolo:716,MYTH,187,192,Prior,,,
michelagnolo:716,FAC,205,210,rooms,,,
michelagnolo:716,PROD,309,316,anatomy,,,
michelagnolo:716,PROD,378,384,design,,,
michelagnolo:717,PROD,4,10,figure,,,
michelagnolo:717,MYTH,14,19,Haman,,,
michelagnolo:717,PER,36,48,Michelagnolo,,,
michelagnolo:717,PER,144,150,person,,,
michelagnolo:717,PROD,347,353,figure,,,
