doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
29,1,668,675,77,84,Trinity,Subject
29,1,688,733,97,142,God the Father supporting a Christ Crucified.,Subject
29,2,799,809,65,75,Assumption,Subject
29,2,833,839,99,105,Angels,Subject
29,3,1048,1056,149,157,Our Lady,Subject
3,6,1859,1867,236,244,prophets,Subject
30,5,1547,1558,63,74,Dead Christ,Subject
31,2,639,651,197,209,Annunciation,Subject
31,2,659,683,217,241,God the Father in Heaven,Subject
32,3,1462,1474,602,614,architecture,Subject
32,3,1479,1490,619,630,perspective,Subject
32,3,1499,1507,639,647,painting,Subject
38,5,1423,1431,69,77,the Magi,Subject
39,1,454,460,249,255,Christ,Subject
39,2,612,623,47,58,Dead Christ,Subject
39,2,737,746,172,181,S. Helena,Subject
39,2,762,785,197,220,the Emperor Constantine,Subject
39,2,790,814,225,249,the finding of the Cross,Subject
39,3,851,863,35,47,S. Sebastian,Subject
39,5,1165,1225,10,70,Christ appearing to Mary Magdalene in the form of a gardener,Subject
39,5,1238,1305,83,150,S. Peter leaving the ship and walking over the water towards Christ,Subject
39,5,1328,1352,173,197,Baptism of Jesus Christ;,Subject
39,6,1521,1534,140,153,three martyrs,Subject
39,7,1706,1725,99,118,S. John the Baptist,Subject
39,7,1731,1744,124,137,S. Sebastian.,Subject
39,8,1839,1846,94,101,Madonna,Subject
39,8,1866,1892,121,147,Virgin Martyr S. Catharine,Subject
39,11,2415,2426,101,112,S. Laurence,Subject
39,11,2431,2441,117,127,S. Francis,Subject
40,5,1627,1634,58,65,grounds,Subject
40,5,1639,1644,70,75,tints,Subject
40,5,1778,1790,209,221,middle tints,Subject
40,5,1831,1839,262,270,outlines,Subject
41,0,94,101,94,101,Madonna,Subject
41,0,481,491,481,491,God's poor,Subject
41,2,822,844,148,170,Madonna with the Child,Subject
41,2,942,955,268,281,S. Laurentino,Subject
41,2,960,973,286,299,S. Pergentino,Subject
41,5,1628,1661,51,84,the martyrdom of those two Saints,Subject
41,6,1862,1874,108,120,Annunciation,Subject
41,6,2011,2023,257,269,S. Catherine,Subject
41,7,2312,2320,268,276,Crucifix,Subject
41,7,2326,2338,282,294,four figures,Subject
44,4,1611,1621,460,470,S. Stephen,Subject
44,4,1737,1748,586,597,S. Antonino,Subject
44,4,1778,1799,627,648,S. Catharine of Siena,Subject
45,4,888,894,127,133,Christ,Subject
45,4,899,907,138,146,Our Lady,Subject
45,4,939,953,178,192,God the Father,Subject
45,4,987,993,226,232,Saints,Subject
45,5,1109,1120,101,112,Dead Christ,Subject
45,5,1160,1182,152,174,Assumption of Our Lady,Subject
45,6,1402,1410,200,208,Our Lady,Subject
45,6,1420,1426,218,224,Saints,Subject
45,7,1544,1552,116,124,Our Lady,Subject
45,7,1554,1561,126,133,S. Anne,Subject
45,7,1644,1663,216,235,S. John the Baptist,Subject
45,7,1728,1740,300,312,Annunciation,Subject
45,8,1770,1778,28,36,S. Rocco,Subject
45,8,1812,1824,70,82,S. Sebastian,Subject
45,8,1843,1851,101,109,Our Lady,Subject
45,8,1996,2004,254,262,S. James,Subject
45,8,2023,2033,281,291,S. Martino,Subject
45,9,2101,2108,55,62,S. Anne,Subject
48,2,531,537,35,41,design,Subject
48,2,606,615,110,119,intellect,Subject
48,2,620,628,124,132,judgment,Subject
48,2,663,671,167,175,painting,Subject
49,3,731,738,55,62,animals,Subject
49,4,962,966,142,146,life,Subject
49,5,1124,1132,37,45,Our Lady,Subject
49,6,1386,1391,135,140,Angel,Subject
49,6,1405,1411,154,160,Tobias,Subject
49,6,1505,1524,254,273,S. John the Baptist,Subject
50,3,855,867,35,47,the sciences,Subject
50,3,885,893,65,73,geometry,Subject
50,4,1105,1112,210,217,animals,Subject
50,4,1114,1121,219,226,foliage,Subject
50,4,1133,1148,238,253,bizarre fancies,Subject
50,4,1268,1292,373,397,dance of little children,Subject
51,0,110,120,110,120,devoutness,Subject
53,3,1223,1238,180,195,Transfiguration,Subject
53,3,1244,1271,201,228,Marriage of Cana in Galilee,Subject
53,6,1597,1632,32,67,the principal hall of the Belvedere,Subject
53,6,1686,1714,121,149,stories of Moses and Pharaoh,Subject
53,7,2024,2065,42,83,the Angel slaying the first-born in Egypt,Subject
7,5,1460,1470,100,110,arithmetic,Subject
7,5,1584,1590,224,230,design,Subject
7,7,1901,1909,119,127,prophets,Subject
9,1,430,445,48,63,Cencio Guasconi,Subject
