id,start_pos,end_pos,entity,wb_id,score
16,2529,2537,Florence >> en,Q2044,-0.1763557344675064
16,3007,3025,Giovanni dal Ponte >> en,Q2749321,-0.12470576167106628
16,3030,3034,Pisa >> en,Q13375,-0.1334761679172516
17,63,71,Florence >> en,Q2044,-0.16875091195106506
17,131,138,Paul the Apostle >> en,Q9200,-0.156011164188385
17,350,358,Florence >> en,Q2044,-0.18534797430038452
18,338,344,Andrea del Sarto >> en,Q5571,-0.1251540631055832
18,1363,1369,Andrea del Sarto >> en,Q5571,-0.17600420117378235
18,1382,1390,Florence >> en,Q2044,-0.16159427165985107
18,1481,1497,Andrea del Sarto >> en,Q5571,-0.10563616454601288
19,35,55,Santa Maria dei Servi >> en,Q1021897,-0.1930927038192749
19,721,740,Alesso Baldovinetti >> en,Q472073,-0.14987634122371674
19,767,773,Jesus >> en,Q302,0.022580206394195557
19,904,919,Cosimo Rosselli >> en,Q29447,-0.15440216660499573
19,973,986,Servite Order >> en,Q615923,-0.13507351279258728
19,1248,1260,Franciabigio >> en,Q537712,-0.16478782892227173
19,1930,1942,Franciabigio >> en,Q537712,-0.14981244504451752
19,2197,2209,Franciabigio >> en,Q537712,-0.18336962163448334
20,564,584,Sansepolcro >> en,Q52098,-0.04167650640010834
20,850,857,Ferrara >> en,Q13362,-0.19440753757953644
20,944,950,Venice >> en,Q641,-0.17301295697689056
20,1183,1190,Bologna >> en,Q1891,-0.17970840632915497
20,1227,1243,Dominican Order >> en,Q131479,-0.14037522673606873
20,1275,1286,"San Domenico, Bologna >> en",Q862602,0.37031352519989014
20,1445,1452,Bologna >> en,Q1891,-0.18092985451221466
20,1642,1655,Old Testament >> en,Q19786,-0.1685064136981964
21,41,48,Ferrara >> en,Q13362,-0.1839488297700882
22,1235,1242,Mugello >> en,Q283034,-0.15688352286815643
22,1346,1367,Giuliano da Sangallo >> en,Q312365,0.3849993944168091
22,1442,1450,Florence >> en,Q2044,-0.19094201922416687
22,1776,1784,Giuliano da San Gallo >> en,Q312365,0.13920187950134277
22,1856,1864,Florence >> en,Q2044,-0.1799161434173584
22,1916,1942,Bramante >> en,Q7793,-0.17709535360336304
23,16,28,Pope Paul II >> en,Q102605,-0.18286970257759094
23,270,288,Giuliano da Maiano >> en,Q716519,0.11935900151729584
24,800,822,Giovanni Giocondo >> en,Q5585,0.05547434091567993
24,1465,1477,Giovanni Giocondo >> en,Q5585,-0.10136322677135468
24,1552,1564,Giovanni Giocondo >> en,Q5585,-0.06993630528450012
24,1570,1591,Giovanni Giocondo >> en,Q5585,-0.01576128602027893
24,1684,1696,Giovanni Giocondo >> en,Q5585,-0.16316097974777222
24,2115,2121,Girolamo Cardano >> en,Q184530,0.17185890674591064
25,43,55,Giovanni Giocondo >> en,Q5585,-0.190580353140831
25,252,270,Republic of Venice >> en,Q4948,-0.12296407669782639
25,1193,1205,Giovanni Giocondo >> en,Q5585,-0.18665379285812378
25,1588,1600,Brenta (river) >> en,Q214551,-0.08036814630031586
25,2029,2035,Venice >> en,Q641,-0.1901489794254303
25,2630,2636,Venice >> en,Q641,-0.19487959146499634
25,2790,2796,Venice >> en,Q641,-0.1989656388759613
26,263,269,Giotto >> en,Q7814,-0.15786363184452057
26,282,290,Florence >> en,Q2044,-0.1855388581752777
26,711,717,Giotto >> en,Q7814,-0.16568489372730255
26,1033,1040,Bondone >> en,Q246478,-0.16022616624832153
26,1134,1140,Giotto >> en,Q7814,-0.05335240066051483
26,1789,1796,Cimabue >> en,Q15790,-0.1683601588010788
26,1845,1853,Florence >> en,Q2044,-0.1871570348739624
26,1875,1881,Giotto >> en,Q7814,-0.12049289047718048
26,2094,2101,Cimabue >> en,Q15790,-0.16822725534439087
27,30,57,Guido Tarlati >> en,Q378128,0.043633341789245605
27,59,65,Roman Catholic Diocese of Arezzo-Cortona-Sansepolcro >> en,Q645542,0.16499757766723633
27,78,84,Arezzo >> en,Q13378,-0.1875486820936203
27,94,110,Massa >> en,Q13370,-0.15711736679077148
27,215,221,Arezzo >> en,Q13378,-0.17524702847003937
27,342,348,Roman Catholic Diocese of Arezzo-Cortona-Sansepolcro >> en,Q645542,0.2241494357585907
27,522,538,Guelphs and Ghibellines >> en,Q187742,0.08913502097129822
27,580,586,Giotto >> en,Q7814,-0.1731560379266739
27,919,925,Giotto >> en,Q7814,-0.14074191451072693
27,1166,1186,Sansepolcro >> en,Q52098,-0.03409521281719208
27,1264,1270,Arezzo >> en,Q13378,-0.17354080080986023
27,1314,1320,Giotto >> en,Q7814,-0.16485844552516937
27,1385,1393,Florence >> en,Q2044,-0.17652468383312225
27,1568,1576,Florence >> en,Q2044,-0.18220362067222595
27,1686,1692,Giotto >> en,Q7814,-0.1545359194278717
27,1968,1972,Pisa >> en,Q13375,-0.155633807182312
27,2045,2053,Crucifix >> en,Q20460,-0.19004088640213013
27,2092,2098,Giotto >> en,Q7814,-0.1270027756690979
27,2202,2211,Camaldoli >> en,Q2019442,-0.18394216895103455
27,2333,2339,Giotto >> en,Q7814,-0.15673451125621796
27,2392,2411,Raffaello da Urbino >> en,Q5597,0.4184286296367645
28,511,529,Francesco Granacci >> en,Q717097,-0.05626299977302551
28,603,633,Lorenzo de' Medici >> en,Q177854,-0.1116601973772049
28,1221,1229,Francesco Granacci >> en,Q717097,-0.07945239543914795
28,1296,1316,Domenico Ghirlandaio >> en,Q191423,-0.08895881474018097
28,1339,1347,Francesco Granacci >> en,Q717097,-0.13777542114257812
28,1387,1400,Domenico Ghirlandaio >> en,Q191423,-0.18531841039657593
28,1505,1510,David Ghirlandaio >> en,Q1145811,0.10764133930206299
28,1515,1536,Benedetto Ghirlandaio >> en,Q2554861,0.01726001501083374
28,1554,1562,Domenico Ghirlandaio >> en,Q191423,-0.0584564208984375
28,1611,1627,Santa Maria Novella >> en,Q51175,0.0060492753982543945
28,1686,1694,Domenico Ghirlandaio >> en,Q191423,-0.18270772695541382
28,1709,1717,Francesco Granacci >> en,Q717097,-0.08089704811573029
28,2080,2110,Lorenzo de' Medici >> en,Q177854,-0.08700038492679596
28,2369,2377,Francesco Granacci >> en,Q717097,-0.08264777064323425
28,2512,2530,Lorenzo de' Medici >> en,Q177854,-0.06944724917411804
28,2667,2675,Florence >> en,Q2044,-0.15732508897781372
29,3,11,Florence >> en,Q2044,-0.1574774980545044
29,160,176,Andrea del Sarto >> en,Q5571,-0.08786430954933167
29,182,200,Francesco Ubertini >> en,Q27787890,-0.09104625880718231
29,668,675,Trinity >> en,Q37090,-0.15032370388507843
29,688,702,God the Father >> en,Q186350,-0.1978173851966858
29,716,732,Crucifixion of Jesus >> en,Q51636,-0.15805193781852722
29,799,809,Assumption of Mary >> en,Q162691,-0.0629800409078598
29,1216,1223,Paul the Apostle >> en,Q9200,-0.1923525333404541
29,1225,1236,Saint Lawrence >> en,Q17590,-0.04308000206947327
30,101,113,Pinturicchio >> en,Q5591,-0.1617635041475296
30,1321,1326,Saint Peter >> en,Q33923,-0.1786007285118103
30,1331,1337,Andrew the Apostle >> en,Q43399,-0.186987042427063
30,1399,1408,Mary Magdalene >> en,Q63070,-0.05412377417087555
30,1552,1558,Jesus >> en,Q302,0.08126088976860046
30,1693,1716,Coronation of the Virgin >> en,Q1093370,0.049030810594558716
31,70,79,"Francesco I de' Medici, Grand Duke of Tuscany >> en",Q299675,-0.1589159369468689
31,491,504,Montepulciano >> en,Q91217,-0.15967367589473724
31,617,623,Arezzo >> en,Q13378,-0.16877907514572144
31,1173,1190,"Charles V, Holy Roman Emperor >> en",Q32500,-0.18299560248851776
31,1298,1309,Capitoline Hill >> en,Q34925,-0.059960365295410156
31,1527,1533,House of Medici >> en,Q170022,-0.15683631598949432
32,1372,1392,Leon Battista Alberti >> en,Q182046,-0.1029239222407341
32,2200,2212,Leon Battista Alberti >> en,Q182046,-0.1796911507844925
32,2294,2302,Florence >> en,Q2044,-0.17039033770561218
33,20,36,"Ludovico III Gonzaga, Marquess of Mantua >> en",Q969770,0.4384232759475708
33,38,55,Margravate of Mantua >> en,Q3845763,-0.12312817573547363
33,154,162,Florence >> en,Q2044,-0.1828179955482483
33,2112,2128,"Ludovico III Gonzaga, Marquess of Mantua >> en",Q969770,0.3326624035835266
33,2184,2203,"Basilica of Sant'Andrea, Mantua >> en",Q1581882,0.36398807168006897
33,2268,2273,Padua >> en,Q617,-0.13841301202774048
33,2471,2479,Florence >> en,Q2044,-0.1857115626335144
33,2622,2630,Florence >> en,Q2044,-0.17949256300926208
33,2763,2771,Filarete >> en,Q449961,-0.1853906661272049
34,87,93,Giotto >> en,Q7814,-0.17375591397285461
34,353,359,Nature >> en,Q7860,-0.1977837085723877
34,2082,2090,Florence >> en,Q2044,-0.1864054799079895
34,2303,2312,Casentino >> en,Q1047110,-0.1374400109052658
34,2613,2619,Chiusi >> en,Q91185,-0.1925782710313797
34,2668,2678,Francis of Assisi >> en,Q676555,-0.16682124137878418
34,2709,2726,Roman Catholic Diocese of Arezzo-Cortona-Sansepolcro >> en,Q645542,0.013395905494689941
34,2720,2726,Arezzo >> en,Q13378,-0.1939217895269394
34,3353,3361,Florence >> en,Q2044,-0.181809201836586
34,3392,3402,Settignano >> en,Q942605,-0.1483396291732788
35,43,48,Pietà >> en,Q223689,-0.16265927255153656
35,80,88,Florence >> en,Q2044,-0.1771339476108551
35,186,195,Pope Julius II >> en,Q80516,-0.16723081469535828
35,322,331,Pope Julius II >> en,Q80516,-0.16514438390731812
35,927,954,San Pietro in Vaticano >> en,Q12512,0.17939996719360352
35,1229,1246,Alamanno Salviati >> en,Q2830440,0.08408045768737793
35,1250,1258,Florence >> en,Q2044,-0.18215927481651306
35,1698,1717,Piazza San Pietro >> en,Q83425,-0.05119544267654419
35,1708,1717,St. Peter's Basilica >> en,Q12512,0.07702255249023438
36,0,24,Nanni di Banco >> en,Q465917,0.04713338613510132
36,683,691,Florence >> en,Q2044,-0.17218056321144104
36,975,980,Nanni di Banco >> en,Q465917,0.3567013740539551
36,1563,1568,Nanni di Banco >> en,Q465917,0.35131651163101196
37,639,647,Florence >> en,Q2044,-0.17207500338554382
38,381,386,Palma Vecchio >> en,Q9342,0.23098155856132507
38,732,737,Palma Vecchio >> en,Q9342,-0.0025648772716522217
38,924,930,Venice >> en,Q641,-0.1856272965669632
38,1250,1256,Venice >> en,Q641,-0.18209469318389893
38,1293,1297,Lido di Venezia >> en,Q226221,0.0032484233379364014
38,1309,1331,Monte Oliveto Maggiore >> en,Q1247143,-0.055381953716278076
38,1462,1468,Jesus >> en,Q302,0.13973844051361084
39,25,32,Romagna >> en,Q244482,-0.18986734747886658
39,131,147,Giovanni Bellini >> en,Q17169,-0.11367190629243851
39,236,252,Giovanni Bellini >> en,Q17169,-0.10112781077623367
39,439,444,Forlì >> en,Q13367,-0.19545479118824005
39,454,460,Jesus >> en,Q302,0.15065616369247437
39,617,623,Christ >> en,Q302,0.10564327239990234
39,737,746,Helena (empress) >> en,Q170164,-0.18521346151828766
39,766,785,Constantine the Great >> en,Q8413,-0.16574320197105408
39,851,863,Saint Sebastian >> en,Q183332,-0.16668327152729034
39,1165,1171,Jesus >> en,Q302,0.0779375433921814
39,1185,1199,Mary Magdalene >> en,Q63070,-0.16878259181976318
39,1299,1305,Jesus >> en,Q302,0.14387398958206177
39,1328,1351,Baptism of Jesus >> en,Q217048,-0.12297630310058594
39,1339,1351,Jesus >> en,Q302,-0.14997705817222595
39,1473,1478,Saint >> en,Q43115,-0.18699924647808075
39,1536,1580,"Cantius, Cantianus, and Cantianilla >> en",Q1991316,-0.19268275797367096
39,1731,1743,Saint Sebastian >> en,Q183332,-0.15722735226154327
39,1897,1906,Jerome >> en,Q44248,-0.1598614901304245
39,1991,2001,Francis of Assisi >> en,Q676555,-0.10635590553283691
39,2056,2067,Francis of Assisi >> en,Q676555,-0.09336929023265839
39,2371,2383,Augustine of Hippo >> en,Q8018,-0.07244527339935303
39,2415,2426,Saint Lawrence >> en,Q17590,-0.013620316982269287
39,2431,2441,Francis of Assisi >> en,Q676555,-0.1019526869058609
39,2556,2563,Ravenna >> en,Q13364,-0.18728186190128326
39,2583,2590,Romagna >> en,Q244482,-0.1985166072845459
40,0,26,Parri Spinelli >> en,Q2718358,-0.12063899636268616
40,39,45,Arezzo >> en,Q13378,-0.1854313462972641
40,125,133,Florence >> en,Q2044,-0.1693083643913269
40,176,182,Arezzo >> en,Q13378,-0.1915511041879654
40,204,220,Lorenzo Ghiberti >> en,Q208125,-0.12220599502325058
40,516,536,Masolino da Panicale >> en,Q318117,-0.09700687974691391
40,528,536,Panicale >> en,Q20501,-0.18082252144813538
40,1526,1532,Giotto >> en,Q7814,-0.16540122032165527
40,2315,2321,Arezzo >> en,Q13378,-0.17142415046691895
41,141,147,Arezzo >> en,Q13378,-0.19228628277778625
41,839,844,Christ Child >> en,Q942467,-0.18116886913776398
41,1862,1874,Annunciation >> en,Q154326,-0.16868647933006287
41,2128,2145,Mary Magdalene >> en,Q63070,-0.08484311401844025
41,2174,2185,"San Domenico, Arezzo >> en",Q2219459,-0.12007468938827515
41,2312,2320,Crucifix >> en,Q20460,-0.15398141741752625
42,309,335,Raffaello Sanzio >> en,Q5597,0.25917357206344604
42,758,781,Michelangelo >> en,Q5592,-0.1870112419128418
42,815,824,Raphael >> en,Q5597,0.1592770218849182
42,1307,1316,Raphael >> en,Q5597,0.09334549307823181
42,1679,1698,Raffaello Sanzio >> en,Q5597,0.37250521779060364
42,1989,1998,Raffaello Sanzio >> en,Q5597,0.16208595037460327
42,2495,2504,Raffaello Sanzio >> en,Q5597,0.15460646152496338
43,12,25,Lorenzo Pucci >> en,Q745434,-0.12364690005779266
43,27,35,Cardinal (Catholic Church) >> en,Q45722,-0.17934581637382507
43,74,92,Apostolic Penitentiary >> en,Q620144,-0.05511443316936493
43,94,103,Raffaello Sanzio >> en,Q5597,0.23440313339233398
43,163,194,"San Giovanni in Monte, Bologna >> en",Q12068168,-0.19166429340839386
43,187,194,Bologna >> en,Q1891,-0.1644524335861206
43,401,410,Raffaello Sanzio >> en,Q5597,0.25342220067977905
43,423,433,Saint Cecilia >> en,Q80513,-0.11811196804046631
43,923,930,Paul the Apostle >> en,Q9200,-0.18218067288398743
43,1602,1614,Augustine of Hippo >> en,Q8018,-0.18321597576141357
43,1619,1641,John the Evangelist >> en,Q328804,-0.14829756319522858
43,1711,1720,Raphael >> en,Q5597,0.20166733860969543
44,760,765,David Ghirlandaio >> en,Q1145811,0.04757915437221527
44,770,791,Benedetto Ghirlandaio >> en,Q2554861,0.07627767324447632
44,865,873,Domenico Ghirlandaio >> en,Q191423,-0.06869374215602875
44,1032,1041,Benedetto Ghirlandaio >> en,Q2554861,-0.18236878514289856
44,1187,1195,Domenico Ghirlandaio >> en,Q191423,-0.08429792523384094
44,1300,1309,Benedetto Ghirlandaio >> en,Q2554861,0.03410658240318298
44,1331,1339,Domenico Ghirlandaio >> en,Q191423,-0.05378609895706177
44,1396,1412,Santa Maria Novella >> en,Q51175,0.029506325721740723
44,1500,1508,Domenico Ghirlandaio >> en,Q191423,-0.11778286099433899
44,1611,1621,Saint Stephen >> en,Q161775,-0.19741134345531464
44,1658,1676,Francesco Granacci >> en,Q717097,-0.022290021181106567
44,1703,1712,Benedetto Ghirlandaio >> en,Q2554861,-0.08234381675720215
44,1737,1748,Antoninus of Florence >> en,Q773822,-0.07262016087770462
44,1764,1772,Florence >> en,Q2044,-0.18382494151592255
44,1794,1799,Siena >> en,Q2751,-0.18468591570854187
44,2096,2105,Benedetto Ghirlandaio >> en,Q2554861,-0.14394423365592957
44,2118,2126,Florence >> en,Q2044,-0.17554111778736115
45,60,76,Lorenzo di Credi >> en,Q8511,-0.09715636074542999
45,458,465,Michele di Ridolfo del Ghirlandaio >> en,Q2309545,-0.07706695795059204
45,645,663,Michele di Ridolfo del Ghirlandaio >> en,Q2309545,-0.10831820964813232
45,888,894,Christ >> en,Q302,0.0679977536201477
45,939,953,God the Father >> en,Q186350,-0.19819429516792297
45,1114,1120,Jesus >> en,Q302,0.09522897005081177
45,1131,1137,"Mary, mother of Jesus >> en",Q345,-0.15332797169685364
45,1160,1182,Assumption of Mary >> en,Q162691,-0.0378398597240448
45,1644,1663,John the Baptist >> en,Q40662,-0.19034337997436523
45,1728,1740,Annunciation >> en,Q154326,-0.13784216344356537
45,1782,1787,Prato >> en,Q13377,-0.1775166392326355
45,2139,2156,Città di Castello >> en,Q20413,-0.15832559764385223
46,37,43,Verona >> en,Q2028,-0.1668405681848526
46,736,743,Orvieto >> en,Q541,-0.1750328540802002
46,1264,1272,Petrucci >> en,Q243574,-0.03905832767486572
46,1524,1540,Pope Clement VII >> en,Q83159,-0.17107394337654114
46,1840,1860,Papal States >> en,Q170174,0.010950133204460144
46,1960,1968,Piacenza >> en,Q13329,-0.18955078721046448
47,161,167,Verona >> en,Q2028,-0.17697732150554657
47,1267,1287,Filippo Brunelleschi >> en,Q174330,-0.07128815352916718
47,1339,1347,Florence >> en,Q2044,-0.16185720264911652
48,0,7,Titian >> en,Q47551,0.058465614914894104
48,20,26,Cadore >> en,Q1025312,-0.16911952197551727
48,62,67,Piave (river) >> en,Q213462,0.030437231063842773
48,112,116,Alps >> en,Q1286,-0.15206854045391083
48,159,166,Vecelli >> en,Q56246399,-0.10372760891914368
48,287,293,Venice >> en,Q641,-0.18384680151939392
48,414,426,Giovanni Bellini >> en,Q17169,-0.013842195272445679
48,696,708,Giovanni Bellini >> en,Q17169,-0.07308253645896912
48,923,930,Titian >> en,Q47551,0.03480732440948486
48,1008,1033,Giorgione >> en,Q8459,-0.15133868157863617
48,3065,3074,Giorgione >> en,Q8459,-0.1797182261943817
48,3076,3081,Palma Vecchio >> en,Q9342,0.00714913010597229
49,10,19,Giorgione >> en,Q8459,-0.1810835301876068
49,140,147,Titian >> en,Q47551,0.004828155040740967
49,501,508,Titian >> en,Q47551,0.004710495471954346
49,981,990,Ecce homo >> en,Q534805,0.02685055136680603
49,1028,1035,Titian >> en,Q47551,0.025997057557106018
49,1336,1343,Titian >> en,Q47551,0.042942166328430176
49,1386,1399,Raphael >> en,Q5597,-0.12801626324653625
49,1505,1524,John the Baptist >> en,Q40662,-0.16396993398666382
49,1779,1788,Giorgione >> en,Q8459,-0.1751541793346405
49,1829,1836,Titian >> en,Q47551,0.02119550108909607
49,1892,1901,Giorgione >> en,Q8459,-0.18220451474189758
49,2101,2110,Giorgione >> en,Q8459,-0.1825471818447113
49,2141,2148,Titian >> en,Q47551,0.017898663878440857
49,2331,2338,Titian >> en,Q47551,0.0032771527767181396
50,0,21,Andrea del Verrocchio >> en,Q183458,-0.08644731342792511
50,682,688,Andrea del Verrocchio >> en,Q183458,-0.123371921479702
50,1014,1044,Florence Cathedral >> en,Q191739,0.17895497381687164
50,1036,1044,Florence >> en,Q2044,-0.16300790011882782
50,1453,1464,San Giovanni in Laterano >> en,Q84090,0.16144773364067078
50,1786,1792,Andrea del Verrocchio >> en,Q183458,-0.07873344421386719
51,60,68,Florence >> en,Q2044,-0.1767449676990509
51,773,791,Florence Cathedral >> en,Q191739,0.3163355588912964
51,2129,2137,Florence >> en,Q2044,-0.17025819420814514
51,2381,2399,Lorenzo de' Medici >> en,Q177854,-0.1787048876285553
52,30,36,Urbino >> en,Q2759,-0.19611072540283203
52,234,240,Taddeo Zucchero >> en,Q434058,0.31324219703674316
52,667,673,Taddeo Zucchero >> en,Q434058,0.3448711633682251
52,1477,1492,Perino del Vaga >> en,Q918778,0.24882128834724426
53,390,403,Pirro Ligorio >> en,Q736090,-0.0651187002658844
53,484,510,Federico Barocci >> en,Q316731,0.0010978281497955322
53,504,510,Urbino >> en,Q2759,-0.1812925487756729
53,587,605,Sansepolcro >> en,Q52098,-0.0023589730262756348
