id,type,start_pos,end_pos,surface,coref_id,rel
agnolo:881,ENT,2064,2071,brother,6,appos

agnolo:881,ENT,2072,2078,Agnolo,6,

agnolo:882,ENT,0,8,Agostino,1,

agnolo:882,ENT,46,54,Giovanni,2,

agnolo:882,ENT,62,68,marble,3,

agnolo:882,ENT,69,74,panel,4,

agnolo:882,ENT,82,92,high-altar,5,

agnolo:882,ENT,100,119,Vescovado of Arezzo,6,

agnolo:882,ENT,113,119,Arezzo,7,

agnolo:882,ENT,193,199,Agnolo,8,

agnolo:882,PRON,201,204,his,1,

agnolo:882,ENT,205,212,brother,8,appos

agnolo:882,PRON,228,235,himself,8,

agnolo:882,ENT,244,248,work,9,

agnolo:882,PRON,276,278,it,10,

agnolo:882,PRON,292,294,he,8,

agnolo:882,ENT,322,330,Agostino,1,

agnolo:882,PRON,352,355,his,8,

agnolo:882,ENT,399,407,Giovanni,2,

agnolo:882,ENT,440,444,work,11,

agnolo:882,PRON,445,447,he,2,

agnolo:882,ENT,497,502,works,12,

agnolo:882,PRON,506,509,his,2,

agnolo:882,PRON,515,517,he,2,

agnolo:882,ENT,529,536,Pistola,13,

agnolo:882,ENT,541,545,Pisa,14,

agnolo:882,ENT,560,566,places,15,

agnolo:882,PRON,584,586,he,2,

agnolo:882,PRON,595,602,himself,2,

agnolo:882,ENT,615,624,sculpture,16,

agnolo:882,ENT,632,644,architecture,17,

agnolo:882,ENT,692,696,rule,18,

agnolo:882,ENT,700,708,the Nine,19,

agnolo:882,ENT,712,717,Siena,20,

agnolo:882,ENT,719,727,Agostino,1,

agnolo:882,ENT,737,743,design,21,

agnolo:882,PRON,747,752,their,19,

agnolo:882,ENT,753,759,Palace,22,

agnolo:882,ENT,763,775,Malborghetto,23,

agnolo:882,PRON,827,829,he,1,

agnolo:882,PRON,858,861,his,1,

agnolo:882,ENT,862,869,country,20,

agnolo:882,ENT,890,895,Siena,20,

agnolo:882,ENT,915,923,Giovanni,2,

agnolo:882,PRON,925,929,they,1/8,

agnolo:882,ENT,965,975,architects,24,

agnolo:882,ENT,983,988,State,20,

agnolo:882,PRON,1051,1056,their,1/8,

agnolo:882,ENT,1071,1076,front,25,

agnolo:882,ENT,1084,1089,Duomo,26,

agnolo:882,ENT,1113,1118,north,27,

agnolo:882,ENT,1151,1157,design,28,

agnolo:882,ENT,1170,1173,men,29,

agnolo:882,ENT,1215,1227,Porta Romana,30,

agnolo:882,PRON,1251,1253,it,30,

agnolo:882,PRON,1273,1275,it,30,

agnolo:882,ENT,1313,1317,gate,30,

agnolo:882,ENT,1335,1351,Porta S. Martino,30,

agnolo:882,PRON,1353,1357,They,1/8,

agnolo:882,ENT,1377,1389,Porta a Tufi,31,

agnolo:882,ENT,1417,1443,Porta di S. Agata all'Arco,32,

agnolo:882,ENT,1426,1434,S. Agata,33,

agnolo:882,ENT,1472,1478,design,34,

agnolo:882,ENT,1491,1499,Agostino,1,

agnolo:882,ENT,1504,1510,Agnolo,8,

agnolo:882,ENT,1532,1538,Church,35,

agnolo:882,ENT,1543,1550,Convent,36,

agnolo:882,ENT,1554,1566,S. Francesco,37,

agnolo:882,ENT,1586,1603,Cardinal di Gaeta,38,

agnolo:882,ENT,1598,1603,Gaeta,39

agnolo:882,ENT,1605,1621,Apostolic Legate,38,appos

agnolo:882,ENT,1668,1679,the Tolomei,40,

agnolo:882,ENT,1709,1716,Orvieto,41,

agnolo:882,ENT,1718,1726,Agostino,1,

agnolo:882,ENT,1731,1737,Agnolo,8,

agnolo:882,ENT,1768,1778,sculptures,42,

agnolo:882,ENT,1787,1791,work,43,

agnolo:882,ENT,1795,1803,S. Maria,44,

agnolo:882,ENT,1812,1816,city,41,

agnolo:882,PRON,1842,1846,they,1/8,

agnolo:882,ENT,1859,1867,prophets,42,

agnolo:882,ENT,1871,1877,marble,43,

agnolo:882,ENT,1922,1929,statues,42,

agnolo:882,ENT,1938,1944,façade,44,

agnolo:882,ENT,2007,2011,work,45,

