doc_id,doc_start_pos,doc_end_pos,sentence_id,sent_start_pos,sent_end_pos,surface,type,score
0,2530,2542,6,224,236,Michelagnolo,pers,0.9998847246170044
0,2610,2629,6,304,323,Fra Giovanni Agnolo,pers,0.8920781016349792
1,7,14,0,7,14,Michele,pers,0.999110758304596
1,27,37,0,27,37,Poggibonzi,pers,0.9856880903244019
1,57,67,0,57,67,Montorsoli,loc,0.999488353729248
1,103,111,0,103,111,Florence,loc,0.9996820688247681
1,127,134,0,127,134,Bologna,loc,0.9996877908706665
1,244,250,0,244,250,Agnolo,pers,0.999929666519165
1,474,481,1,222,229,Fiesole,pers,0.9999332427978516
1,502,512,1,250,260,Montorsoli,loc,0.9994823932647705
1,514,520,2,0,6,Agnolo,pers,0.6055571436882019
1,586,605,2,72,91,Francesco del Tadda,pers,0.9984723528226217
1,822,841,3,48,67,Francesco del Tadda,pers,0.9994124174118042
1,847,861,3,73,87,Maestro Andrea,pers,0.9997902810573578
1,877,884,3,103,110,Fiesole,pers,0.9999363422393799
1,1081,1088,4,29,36,Michele,pers,0.999782383441925
1,1101,1107,4,49,55,Agnolo,pers,0.9999423027038574
1,1162,1166,4,110,114,Rome,loc,0.9996345043182373
1,1218,1227,4,166,175,S . Pietro,pers,0.8362038532892863
1,1410,1414,5,26,30,Rome,loc,0.9996861219406128
1,1453,1460,5,69,76,Perugia,loc,0.9996815919876099
1,1584,1591,6,33,40,Perugia,loc,0.9996823072433472
1,1736,1752,6,185,201,Raffaello Maffei,pers,0.9074482917785645
1,1761,1775,6,210,224,Il Volterrano,work,0.7916578352451324
1,1780,1788,6,229,237,Volterra,loc,0.9994274377822876
2,69,77,0,69,77,Giovanni,pers,0.9999382495880127
2,82,89,0,82,89,Niccola,pers,0.99993896484375
2,93,97,0,93,97,Pisa,loc,0.9996860027313232
2,99,107,0,99,107,Agostino,pers,0.9999376535415649
2,112,118,0,112,118,Agnolo,pers,0.9999397993087769
2,133,138,0,133,138,Siena,loc,0.999677300453186
2,301,306,1,71,76,Siena,loc,0.9996641874313354
2,371,375,1,141,145,1190,scope,0.8409515023231506
2,445,456,1,215,226,Fontebranda,work,0.8415238857269287
2,512,521,1,282,291,Consulate,work,0.611279308795929
2,527,540,1,297,310,Customs-house,work,0.9879081845283508
2,549,553,1,319,323,city,loc,0.6047472953796387
2,800,808,3,0,8,Agostino,pers,0.99993896484375
2,813,819,3,13,19,Agnolo,pers,0.9999392032623291
2,868,876,3,68,76,Giovanni,pers,0.9999427795410156
2,881,888,3,81,88,Niccola,pers,0.9999376535415649
2,892,896,3,92,96,Pisa,loc,0.9996715784072876
2,1015,1023,4,30,38,Giovanni,pers,0.9999371767044067
2,1040,1046,4,55,61,Naples,loc,0.9996787309646606
2,1050,1054,4,65,69,Pisa,loc,0.9996746778488159
2,1067,1071,4,82,86,1284,scope,0.9700055718421936
2,1083,1088,4,98,103,Siena,loc,0.9996843338012695
2,1154,1159,4,169,174,Duomo,work,0.48474740982055664
2,1280,1288,4,295,303,Agostino,pers,0.9999415874481201
2,1537,1545,5,30,38,Giovanni,pers,0.9999426603317261
2,1994,2002,6,275,283,Agostino,pers,0.9999438524246216
2,2045,2053,6,326,334,Giovanni,pers,0.9999431371688843
2,2072,2078,6,353,359,Agnolo,pers,0.9999421834945679
3,0,8,0,0,8,Agostino,pers,0.9999421834945679
3,46,54,0,46,54,Giovanni,pers,0.9999445676803589
3,100,109,0,100,109,Vescovado,work,0.8776138424873352
3,113,119,0,113,119,Arezzo,loc,0.5471590161323547
3,193,199,0,193,199,Agnolo,pers,0.9999431371688843
3,322,330,0,322,330,Agostino,pers,0.9999439716339111
3,399,407,1,38,46,Giovanni,pers,0.9999418258666992
3,529,536,1,168,175,Pistola,loc,0.9996538162231445
3,541,545,1,180,184,Pisa,loc,0.9996602535247803
3,704,708,2,136,140,Nine,work,0.5466952919960022
3,712,717,2,144,149,Siena,loc,0.9996428489685059
3,719,727,2,151,159,Agostino,pers,0.9999427795410156
3,763,775,2,195,207,Malborghetto,loc,0.9994472861289978
3,799,803,2,231,235,1308,date,0.7753912806510925
3,890,895,3,85,90,Siena,loc,0.9996377229690552
3,915,923,3,110,118,Giovanni,pers,0.9999269247055054
3,1024,1028,3,219,223,1317,date,0.6493929624557495
3,1084,1089,3,279,284,Duomo,work,0.8175936937332153
3,1136,1140,3,331,335,1321,date,0.6395374536514282
3,1215,1227,3,410,422,Porta Romana,work,0.9725084006786346
3,1301,1305,3,496,500,1326,date,0.7219163179397583
3,1335,1340,3,530,535,Porta,work,0.5680738687515259
3,1341,1351,3,536,546,S. Martino,pers,0.7066824287176132
3,1377,1382,4,24,29,Porta,object,0.5553616285324097
3,1383,1389,4,30,36,a Tufi,pers,0.49058227241039276
3,1417,1422,4,64,69,Porta,object,0.568632960319519
3,1423,1427,4,70,74,di S,pers,0.3758562207221985
3,1427,1443,4,74,90,. Agata all'Arco,pers,0.9200359781583151
3,1491,1499,5,46,54,Agostino,pers,0.999914288520813
3,1504,1510,5,59,65,Agnolo,pers,0.9999111890792847
3,1554,1566,5,109,121,S . Francesco,pers,0.9020930727322897
3,1586,1603,5,141,158,Cardinal di Gaeta,pers,0.7544384797414144
3,1709,1716,6,86,93,Orvieto,loc,0.9992055296897888
3,1718,1726,6,95,103,Agostino,pers,0.9999409914016724
3,1731,1737,6,108,114,Agnolo,pers,0.9999408721923828
3,1795,1803,6,172,180,S . Maria,pers,0.9847148855527242
4,50,58,0,50,58,Florence,loc,0.9996458292007446
4,101,119,0,101,119,Lorenzo de ' Medici,pers,0.997940868139267
4,124,135,0,124,135,Magnificent,work,0.996975302696228
4,180,203,0,180,203,Michelagnolo di Viviano,pers,0.990086038907369
4,207,214,0,207,214,Gaiuole,loc,0.7801884412765503
4,364,376,1,5,17,Michelagnolo,pers,0.9999220371246338
4,687,695,1,328,336,Florence,loc,0.9996500015258789
4,708,727,2,11,30,Magnificent Lorenzo,work,0.7888579964637756
4,749,755,2,52,58,Medici,pers,0.8549345135688782
4,801,809,2,104,112,Giuliano,pers,0.9999406337738037
4,843,850,2,146,153,Lorenzo,work,0.9773455858230591
4,864,870,2,167,173,Piazza,work,0.7880629897117615
4,874,875,2,177,178,S,object,0.3296137750148773
4,875,882,2,178,185,. Croce,pers,0.7822579145431519
4,1059,1066,3,86,93,Lorenzo,work,0.5791096091270447
4,1360,1383,4,8,31,Michelagnolo the Medici,pers,0.9980048139890035
4,1409,1417,4,57,65,Florence,loc,0.9996438026428223
4,1430,1434,4,78,82,1494,date,0.867129385471344
4,1668,1672,5,12,16,1487,date,0.8281869888305664
4,1691,1703,5,35,47,Michelagnolo,pers,0.9999208450317383
4,1726,1737,5,70,81,Bartolommeo,pers,0.9995197057723999
4,1825,1837,6,0,12,Michelagnolo,pers,0.9999181032180786
5,0,8,0,0,8,Pope Leo,pers,0.9931064546108246
5,92,110,0,92,110,Our Lady at Loreto,pers,0.9867069125175476
5,144,167,0,144,167,Maestro Andrea Contucci,pers,0.996129055817922
5,171,186,0,171,186,Monte Sansovino,work,0.8421966433525085
5,306,312,1,17,23,Baccio,pers,0.999942421913147
5,321,325,1,32,36,Rome,loc,0.9996715784072876
5,396,403,1,107,114,Goliath,loc,0.9133390188217163
5,565,573,1,276,284,Florence,loc,0.9996641874313354
5,610,616,1,321,327,Donato,pers,0.9999382495880127
5,747,753,2,25,31,Baccio,pers,0.9999324083328247
5,829,835,2,107,113,Loreto,pers,0.9998605251312256
5,839,853,2,117,131,Maestro Andrea,pers,0.9996781349182129
5,871,877,2,149,155,Andrea,pers,0.9999405145645142
5,938,944,3,18,24,Loreto,loc,0.9996572732925415
5,974,988,3,54,68,Maestro Andrea,pers,0.9997707009315491
5,1179,1185,4,0,6,Baccio,pers,0.9999239444732666
5,1434,1448,4,255,269,Maestro Andrea,pers,0.9996746480464935
5,1604,1610,5,20,26,Baccio,pers,0.9999258518218994
5,1623,1637,5,39,53,Maestro Andrea,pers,0.9997639060020447
5,1909,1915,5,325,331,Baccio,pers,0.9996218681335449
5,1961,1967,6,4,10,Baccio,pers,0.9999406337738037
5,2018,2032,6,61,75,Maestro Andrea,pers,0.9997972548007965
5,2101,2111,6,144,154,Bandinelli,pers,0.9999402761459351
5,2210,2216,7,38,44,Loreto,loc,0.9992988109588623
5,2218,2224,7,46,52,Baccio,pers,0.9999405145645142
5,2250,2256,7,78,84,Ancona,loc,0.9996390342712402
5,2393,2415,8,37,59,Raffaello da Montelupo,pers,0.901353120803833
5,2456,2470,8,100,114,Maestro Andrea,pers,0.9997410476207733
6,1125,1151,2,374,400,Filippo di Ser Brunellesco,pers,0.9991680681705475
6,1205,1222,2,454,471,Forese da Rabatta,pers,0.9091054002443949
6,1227,1233,2,476,482,Giotto,pers,0.9999279975891113
6,1747,1754,3,112,119,Filippo,pers,0.9999423027038574
7,29,37,0,29,37,Florence,loc,0.9996572732925415
7,145,174,0,145,174,Ser Brunellesco di Lippo Lapi,pers,0.955797815322876
7,209,215,0,209,215,Cambio,loc,0.6881817579269409
7,303,328,0,303,328,Maestro Ventura Bacherini,pers,0.9970062573750814
7,338,349,1,8,19,Brunellesco,pers,0.999729335308075
7,581,597,2,45,61,Michele Berteldi,pers,0.9924574494361877
7,619,625,2,83,89,Piazza,work,0.9121106863021851
7,632,636,2,96,100,Agli,work,0.5892016887664795
7,715,719,3,77,81,1398,scope,0.9523105025291443
7,774,781,3,136,143,Filippo,pers,0.9992772936820984
7,1228,1239,4,347,358,Brunellesco,pers,0.9997960925102234
7,1628,1635,6,36,43,Filippo,pers,0.9999397993087769
7,1950,1959,7,168,177,S . Jacopo,pers,0.9463894764582316
7,1963,1970,7,181,188,Pistoia,loc,0.9994053840637207
7,2071,2075,7,289,293,city,loc,0.955929696559906
8,20,28,0,20,28,Florence,loc,0.9996570348739624
8,493,498,1,43,48,Porta,object,0.42259737849235535
8,499,507,1,49,57,a Faenza,pers,0.7658819258213043
8,518,537,1,68,87,Giuliano Bugiardini,pers,0.9937424063682556
8,603,607,1,153,157,1529,date,0.8212237358093262
8,730,736,2,82,88,Medici,pers,0.38287362456321716
8,744,753,2,96,105,Piazza di,work,0.5783355534076691
8,754,762,2,106,114,S . Marco,pers,0.7616111934185028
8,823,831,2,175,183,Bertoldo,pers,0.9999321699142456
8,884,896,2,236,248,Michelagnolo,pers,0.9998514652252197
8,897,907,2,249,259,Buonarroti,pers,0.8686679005622864
8,937,947,2,289,299,Buonarroti,pers,0.9999449253082275
8,971,983,2,323,335,Michelagnolo,pers,0.9999440908432007
8,1036,1044,2,388,396,Giuliano,pers,0.9999431371688843
8,1161,1169,3,13,21,Giuliano,pers,0.9999444484710693
8,1312,1322,3,164,174,Buonarroti,pers,0.9999415874481201
8,1480,1488,4,55,63,Giuliano,pers,0.9999438524246216
8,1656,1668,5,10,22,Michelagnolo,pers,0.9999412298202515
8,1823,1831,6,6,14,Giuliano,pers,0.9999445676803589
8,1917,1927,6,100,110,Buonarroti,pers,0.9999426603317261
8,1932,1940,6,115,123,Granacci,pers,0.9999352693557739
8,1948,1968,6,131,151,Domenico Ghirlandajo,pers,0.9997152984142303
8,2017,2018,6,200,201,S,work,0.34364351630210876
8,2018,2033,6,201,216,. Maria Novella,pers,0.8541195193926493
9,0,8,0,0,8,Giuliano,pers,0.9999428987503052
9,38,53,0,38,53,Innocenzio Cibo,pers,0.9991497099399567
9,85,104,0,85,104,Raffaello da Urbino,pers,0.9727790554364523
9,139,147,0,139,147,Pope Leo,pers,0.9909068942070007
9,158,175,0,158,175,Giulio de ' Medici,pers,0.98768150806427
9,181,199,0,181,199,Cardinal de ' Rossi,pers,0.9656176865100861
9,217,235,0,217,235,Cardinal de ' Rossi,pers,0.8813957124948502
9,259,267,0,259,267,Cardinal,work,0.41304993629455566
9,268,272,0,268,272,Cibo,pers,0.998487114906311
9,430,445,1,48,63,Cencio Guasconi,pers,0.999780535697937
9,526,539,2,42,55,Baccio Valori,pers,0.9900367558002472
9,544,559,2,60,75,Olmo a Castello,pers,0.905626912911733
10,769,784,3,29,44,Marco Calavrese,pers,0.9997662901878357
10,872,878,3,132,138,Naples,loc,0.9996389150619507
10,943,947,4,63,67,Rome,loc,0.9996805191040039
10,1145,1151,4,265,271,Sebeto,loc,0.9996111989021301
10,1295,1300,5,0,5,Marco,pers,0.9999346733093262
10,1516,1522,6,54,60,Aversa,loc,0.9993947744369507
10,1524,1527,6,62,65,ten,scope,0.9472641944885254
10,1547,1553,6,85,91,Naples,loc,0.999650239944458
10,1633,1644,6,171,182,S . Agostino,pers,0.9152178764343262
10,1756,1768,6,294,306,S . Augustine,pers,0.9909950296084086
10,1814,1820,6,352,358,Christ,pers,0.9973465204238892
10,1825,1831,6,363,369,Saints,pers,0.9978407621383667
11,24,31,0,24,31,Niccola,pers,0.9999393224716187
11,116,124,0,116,124,Calabria,loc,0.9995631575584412
11,129,135,0,129,135,Ascoli,loc,0.9994955062866211
11,144,150,0,144,150,Norcia,loc,0.9996309280395508
11,393,399,1,104,110,Ascoli,loc,0.997627317905426
11,455,459,2,0,4,Cola,pers,0.9940710663795471
11,483,487,2,28,32,Rome,loc,0.9996776580810547
11,533,539,2,78,84,Ascoli,loc,0.999630331993103
11,726,732,2,271,277,Ascoli,loc,0.9995323419570923
11,754,762,2,299,307,Paul III,pers,0.3333786576986313
11,1288,1294,4,192,198,Ascoli,pers,0.9998600482940674
11,1367,1379,5,71,83,Maestro Cola,pers,0.9997893869876862
11,1463,1481,6,32,50,Alessandro Vitelli,pers,0.9956398010253906
11,1515,1517,6,84,86,14,scope,0.9974510073661804
11,1524,1536,6,93,105,Maestro Cola,pers,0.999517172574997
11,1557,1574,6,126,143,Città di Castello,pers,0.9929287830988566
11,1687,1699,6,256,268,Maestro Cola,pers,0.9992311596870422
12,6,15,0,6,15,Giorgione,pers,0.9999442100524902
12,20,29,0,20,29,Correggio,pers,0.9999407529830933
12,98,106,0,98,106,Lombardy,loc,0.9996527433395386
12,108,115,0,108,115,Tuscany,loc,0.9987755417823792
12,214,219,0,214,219,Piero,pers,0.9999344348907471
12,236,243,0,236,243,Lorenzo,pers,0.9999287128448486
12,273,288,0,273,288,Cosimo Rosselli,pers,0.9994681775569916
12,322,337,0,322,337,Piero di Cosimo,pers,0.9990278482437134
12,599,604,2,0,5,Piero,pers,0.9999426603317261
12,731,737,2,132,138,Cosimo,pers,0.999937891960144
12,1075,1081,3,142,148,Cosimo,pers,0.9999116659164429
12,1597,1603,6,22,28,Cosimo,pers,0.999941349029541
12,1775,1780,6,200,205,Piero,pers,0.9999387264251709
13,40,45,0,40,45,Piero,pers,0.9998918771743774
13,145,152,0,145,152,Tedaldi,pers,0.9988929629325867
13,200,210,0,200,210,S . Filippo,pers,0.9985225001970927
13,583,594,1,125,136,S . Margaret,pers,0.9224793513615926
13,601,613,1,143,155,S . Catherine,pers,0.8053232431411743
13,658,666,1,200,208,S . Peter,pers,0.9982691804567972
13,671,678,1,213,220,S. John,pers,0.9945744276046753
13,741,751,1,283,293,S . Filippo,pers,0.9984244108200073
13,776,787,1,318,329,S. Antonino,pers,0.9992389678955078
13,789,799,1,331,341,Archbishop,work,0.9967766404151917
13,803,811,1,345,353,Florence,loc,0.9996141195297241
13,1124,1129,3,203,208,Piero,pers,0.9999361038208008
13,1273,1284,4,102,113,S . Margaret,pers,0.7623326182365417
13,1315,1321,4,144,150,Dragon,pers,0.6361905932426453
13,1759,1778,5,223,242,Giuliano de ' Medici,pers,0.9865478426218033
13,1994,2016,6,41,63,Duke Cosimo de ' Medici,pers,0.9526691198348999
13,2061,2066,6,108,113,Piero,pers,0.9998962879180908
13,2243,2257,6,290,304,Cosimo Bartoli,pers,0.9991773664951324
13,2259,2266,6,306,313,Provost,work,0.9893177151679993
13,2270,2281,6,317,328,S . Giovanni,pers,0.9959631760915121
14,23,27,0,23,27,Rome,loc,0.9996660947799683
14,83,102,0,83,102,Girolamo Siciolante,pers,0.9990282654762268
14,106,115,0,106,115,Sermoneta,loc,0.999514102935791
14,174,189,0,174,189,Perino del Vaga,pers,0.9987138112386068
14,244,260,0,244,260,Castel S. Angelo,pers,0.9987457990646362
14,552,557,1,171,176,Badia,loc,0.7869287133216858
14,561,571,1,180,190,S . Stefano,pers,0.9788582722345988
14,597,606,1,216,225,Sermoneta,loc,0.9996217489242554
14,636,644,1,255,263,S . Peter,pers,0.9964318672815958
14,646,656,1,265,275,S. Stephen,pers,0.9068258106708527
14,662,681,1,281,300,S. John the Baptist,pers,0.9211840033531189
14,784,795,2,78,89,S . Apostolo,pers,0.8671877781550089
14,800,804,2,94,98,Rome,loc,0.999638557434082
14,843,849,2,137,143,Christ,work,0.7123481035232544
14,851,859,2,145,153,Our Lady,work,0.8049492537975311
14,861,868,2,155,162,S. John,pers,0.7563948631286621
14,874,883,2,168,177,Magdalene,work,0.9981539845466614
14,977,991,3,44,58,Cardinal Cesis,pers,0.9477817416191101
14,1131,1143,3,198,210,Jesus Christ,pers,0.7728829979896545
14,1188,1193,3,255,260,Egypt,loc,0.9995943903923035
14,1219,1228,3,286,295,Innocents,pers,0.9540589451789856
14,1374,1382,4,47,55,Girolamo,pers,0.9977803826332092
14,1406,1419,4,79,92,fifteen palms,scope,0.9107945561408997
14,1477,1489,4,150,162,Jesus Christ,pers,0.9660888910293579
14,1592,1602,4,265,275,S . Spirito,pers,0.985563059647878
14,1606,1610,4,279,283,Rome,loc,0.9996042847633362
14,1616,1623,4,289,296,Descent,work,0.8526130318641663
14,1636,1642,4,309,315,Spirit,work,0.9591825008392334
14,1652,1660,4,325,333,Apostles,work,0.9961819648742676
14,1726,1743,5,33,50,S . Maria de Anima,pers,0.9927371740341187
14,1856,1869,5,163,176,Giulio Romano,pers,0.9994938671588898
14,1967,1992,6,22,47,S . Jacopo degli Spagnuoli,pers,0.971086037158966
14,2092,2100,6,147,155,Our Lady,work,0.5146544128656387
14,2106,2113,6,161,168,S. John,pers,0.8685993850231171
14,2233,2241,6,288,296,S. James,pers,0.9880876839160919
14,2246,2253,6,301,308,Apostle,work,0.9711544513702393
14,2258,2260,6,313,315,S.,pers,0.9953826069831848
14,2261,2268,6,316,323,Alfonso,pers,0.4267115890979767
14,2273,2279,6,328,334,Bishop,work,0.9822379946708679
15,3,19,0,3,19,Jacopo del Conte,pers,0.9994219938913981
15,72,76,0,72,76,Rome,loc,0.9996685981750488
15,198,204,1,5,11,Jacopo,pers,0.9998311996459961
15,447,451,1,254,258,Rome,loc,0.999627947807312
15,625,629,2,160,164,Pope,work,0.9847090244293213
15,630,638,2,165,173,Paul III,pers,0.47557683289051056
15,801,808,2,336,343,Colonna,pers,0.997965931892395
15,820,826,2,355,361,Orsini,pers,0.9734001755714417
15,835,848,2,370,383,Piero Strozzi,pers,0.9928939044475555
15,885,894,2,420,429,Cardinals,pers,0.8580541014671326
15,1058,1062,2,593,597,Rome,loc,0.9996637105941772
15,1137,1141,2,672,676,city,loc,0.994107723236084
15,1488,1494,5,76,82,Popolo,work,0.6346784830093384
15,1550,1560,5,138,148,S . Dionigi,pers,0.8036558628082275
15,1564,1572,5,152,160,S . Luigi,pers,0.7163620193799337
15,1777,1789,6,163,175,Misericordia,work,0.5856159329414368
15,1899,1906,6,285,292,Madonna,work,0.9996829032897949
15,2052,2056,7,37,41,Rome,loc,0.9996596574783325
15,2383,2387,8,125,129,Rome,loc,0.9996616840362549
15,2445,2458,8,187,200,Livia Colonna,pers,0.8533378541469574
15,2571,2587,9,25,41,Jacopo del Conte,pers,0.999459703763326
16,804,829,0,804,829,Giovanni da Santo Stefano,pers,0.9810349494218826
16,832,837,0,832,837,Ponte,work,0.9975172281265259
16,841,849,0,841,849,Florence,loc,0.9975679516792297
16,1171,1192,1,38,59,Buonamico Buffalmacco,pers,0.9689217805862427
16,1322,1326,1,189,193,1307,scope,0.9930880665779114
16,1373,1384,1,240,251,Buffalmacco,pers,0.9999185800552368
16,1417,1423,1,284,290,Chapel,work,0.6664227843284607
16,1427,1437,1,294,304,S . Lorenzo,pers,0.9513423840204874
16,1446,1461,1,313,328,Pieve of Empoli,work,0.730407198270162
16,1575,1581,1,442,448,Arezzo,loc,0.9991819262504578
16,1594,1598,1,461,465,1344,scope,0.9206240773200989
16,1706,1710,1,573,577,Lady,pers,0.9613351821899414
16,1726,1738,1,593,605,S . Francesco,pers,0.8923754493395487
16,1857,1867,2,117,127,S . Onofrio,pers,0.8280641436576843
16,1875,1880,2,135,140,Pieve,work,0.9897101521492004
16,1895,1905,2,155,165,S . Antonio,pers,0.8357777198155721
16,1985,1986,3,46,47,S,work,0.7323310971260071
16,1986,1996,3,47,57,. Giustina,pers,0.9614376127719879
16,2004,2005,3,65,66,S,work,0.7539194226264954
16,2005,2013,3,66,74,. Matteo,pers,0.9527464509010315
16,2054,2065,3,115,126,Duke Cosimo,pers,0.943979948759079
16,2239,2240,3,300,301,S,work,0.5605465173721313
16,2240,2250,3,301,311,. Giustina,pers,0.9860027432441711
16,2319,2331,3,380,392,Appius Cæcus,pers,0.9980313181877136
16,2473,2475,3,534,536,22,scope,0.6241785883903503
16,2489,2498,3,550,559,Lord Duke,pers,0.7263655513525009
16,2500,2508,4,0,8,Giovanni,pers,0.9999313354492188
16,2529,2537,4,29,37,Florence,loc,0.9996180534362793
16,2612,2617,4,112,117,Ponte,object,0.6635534763336182
16,2618,2630,4,118,130,a S . Trinita,pers,0.64969702064991
16,2723,2725,4,223,225,S .,pers,0.7878594994544983
16,2726,2738,4,226,238,Michelagnolo,pers,0.8429754376411438
16,2860,2864,4,360,364,1557,date,0.8413620591163635
16,3007,3025,5,141,159,Giovanni dal Ponte,pers,0.8449570139249166
16,3030,3034,6,3,7,Pisa,loc,0.999661922454834
16,3054,3058,6,27,31,1355,date,0.8458059430122375
16,3134,3156,6,107,129,S . Paolo a Ripa d'Arno,pers,0.8118098477522532
17,0,8,0,0,8,Giovanni,pers,0.9999419450759888
17,49,50,0,49,50,S,work,0.8931413888931274
17,50,59,0,50,59,. Trinita,pers,0.8832838535308838
17,63,71,0,63,71,Florence,loc,0.9995819926261902
17,131,138,0,131,138,S . Paul,pers,0.9238211512565613
17,197,210,0,197,210,Maestro Paolo,pers,0.9996496140956879
17,231,244,1,3,16,S. Stefano al,work,0.6351159314314524
17,245,258,1,17,30,Ponte Vecchio,object,0.6953200250864029
17,350,358,1,122,130,Florence,loc,0.999639630317688
18,166,182,0,166,182,Andrea del Sarto,pers,0.9964755773544312
18,338,344,0,338,344,Andrea,pers,0.9999427795410156
18,1363,1369,5,0,6,Andrea,pers,0.9999423027038574
18,1382,1390,5,19,27,Florence,loc,0.9996510744094849
18,1404,1408,5,41,45,1478,date,0.8578785061836243
18,1481,1497,5,118,134,Andrea del Sarto,pers,0.9959489107131958
19,35,42,0,35,42,Convent,work,0.9179837703704834
19,50,55,0,50,55,Servi,loc,0.7703710198402405
19,108,141,0,108,141,Fra Mariano dal Canto alla Macine,pers,0.8970773120721182
19,199,205,0,199,205,Andrea,pers,0.9998550415039062
19,384,390,1,93,99,Andrea,pers,0.9999358654022217
19,721,740,2,50,69,Alesso Baldovinetti,pers,0.9995243549346924
19,904,919,2,233,248,Cosimo Rosselli,pers,0.9997215569019318
19,941,951,2,270,280,S . Filippo,pers,0.9992813467979431
19,1012,1018,3,4,10,Cosimo,pers,0.9999414682388306
19,1237,1243,4,102,108,Andrea,pers,0.9999351501464844
19,1248,1260,4,113,125,Franciabigio,pers,0.999920129776001
19,1504,1510,6,33,39,Andrea,pers,0.9999381303787231
19,1930,1942,6,459,471,Franciabigio,pers,0.9998666048049927
19,2084,2090,7,35,41,Andrea,pers,0.9999425411224365
19,2197,2209,7,148,160,Franciabigio,pers,0.998994767665863
19,2522,2532,8,118,128,S . Filippo,pers,0.9973308444023132
19,2620,2626,8,216,222,Andrea,pers,0.9999409914016724
20,523,540,1,34,51,Galasso Ferrarese,pers,0.9990950524806976
20,554,584,1,65,95,Piero dal Borgo a San Sepolcro,pers,0.8509779473145803
20,609,616,1,120,127,Ferrara,pers,0.9756090044975281
20,681,688,1,192,199,Ferrara,loc,0.9995771050453186
20,740,745,1,251,256,Piero,pers,0.9999231100082397
20,850,857,1,361,368,Ferrara,loc,0.9995586276054382
20,944,950,2,85,91,Venice,loc,0.9996774196624756
20,1153,1160,2,294,301,Ferrara,loc,0.9996041655540466
20,1183,1190,3,21,28,Bologna,loc,0.9996070265769958
20,1275,1276,3,113,114,S,work,0.7385560274124146
20,1276,1286,3,114,124,. Domenico,pers,0.8222354352474213
20,1390,1391,4,49,50,S,work,0.9465874433517456
20,1391,1398,4,50,57,. Maria,pers,0.6445474624633789
20,1399,1408,4,58,67,del Monte,work,0.8145004212856293
20,1424,1436,4,83,95,Black Friars,work,0.9159867167472839
20,1445,1452,4,104,111,Bologna,loc,0.9989771842956543
20,1465,1470,4,124,129,Porta,loc,0.25567737221717834
20,1474,1484,4,133,143,S . Mammolo,pers,0.796033501625061
20,1514,1527,4,173,186,Casa di Mezzo,work,0.5920555392901102
21,26,31,0,26,31,Cosmè,pers,0.999907374382019
