id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested
granacci:696,PER,403,411,Granacci,,,
granacci:696,PER,451,461,Buonarroti,,,
granacci:696,PROD,488,492,work,,,
granacci:696,TECH,496,502,fresco,,,
granacci:696,PROD,513,521,cartoons,,,
granacci:699,GPE,3,11,Florence,,,
granacci:699,PER,12,20,Granacci,,,
granacci:699,PER,33,58,Pier Francesco Borgherini,,,
granacci:699,PROD,61,66,scene,,,
granacci:699,TECH,70,74,oils,,,
granacci:699,PROD,82,92,head-board,,,
granacci:699,PROD,98,103,couch,,,
granacci:699,FAC,122,131,apartment,,,
granacci:699,PER,140,158,Jacopo da Pontormo,,,
granacci:699,GPE,150,158,Pontormo,,,
granacci:699,PER,160,176,Andrea del Sarto,,,
granacci:699,PER,182,200,Francesco Ubertini,,,
granacci:699,PROD,218,225,stories,,,
granacci:699,MYTH,235,249,life of Joseph,,,
granacci:699,MYTH,243,249,Joseph,,,
granacci:699,PER,254,268,Pier Francesco,,,
granacci:699,FAC,271,276,house,,,
granacci:699,GPE,280,300,Borgo Sant' Apostolo,,,
granacci:699,MYTH,286,300,Sant' Apostolo,,,
granacci:699,PROD,314,319,scene,,,
granacci:699,PROD,332,339,figures,,,
granacci:699,PROD,355,360,story,,,
granacci:699,MYTH,373,379,Joseph,,,
granacci:699,FAC,468,476,building,,,
granacci:699,TECH,480,491,perspective,,,
granacci:699,MYTH,513,519,Joseph,,,
granacci:699,MYTH,535,542,Pharaoh,,,
