id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested
sanmichele:748,PER,2122,2129,Antonio,,,
sanmichele:748,MYTH,2162,2169,Pontiff,,,
sanmichele:748,PER,2185,2192,Michele,,,
sanmichele:748,GPE,2248,2252,city,,,
sanmichele:748,PER,2261,2270,relatives,,,
sanmichele:748,PER,2275,2282,friends,,,
sanmichele:748,FAC,2309,2319,fortresses,,,
sanmichele:748,PER,2327,2336,Venetians,,,
sanmichele:749,PER,0,7,Michele,,,
sanmichele:749,MYTH,49,59,S. Tommaso,,,
sanmichele:749,FAC,49,89,"S. Tommaso, a church of Carmelite Friars",,,
sanmichele:749,FAC,63,69,church,,,
sanmichele:749,MYTH,73,89,Carmelite Friars,,,
sanmichele:749,FAC,118,130,burial-place,,,
sanmichele:749,PER,138,149,forefathers,,,
sanmichele:749,PER,174,213,"Messer Niccolò San Michele, a physician",,,
sanmichele:749,PER,204,213,physician,,,
sanmichele:749,PROD,262,266,tomb,,,
sanmichele:750,FAC,7,12,house,,,
sanmichele:750,PER,16,22,Messer,,,
sanmichele:750,PER,16,41,Messer Pellegrino Ridolfi,,,
sanmichele:750,GPE,51,57,Verona,,,
sanmichele:750,EVE,87,97,Coronation,,,
sanmichele:750,EVE,87,122,Coronation of the Emperor Charles V,,,
sanmichele:750,PER,105,122,Emperor Charles V,,,
sanmichele:750,PROD,132,137,scene,,,
sanmichele:750,GPE,167,174,Bologna,,,
sanmichele:750,MYTH,194,198,Pope,,,
sanmichele:750,GPE,211,215,city,,,
sanmichele:751,MYTH,0,9,Monsignor,,,
sanmichele:751,MYTH,0,43,"Monsignor Luigi Lippomani, Bishop of Verona",,,
sanmichele:751,MYTH,27,33,Bishop,,,
sanmichele:751,GPE,37,43,Verona,,,
sanmichele:751,FAC,88,97,campanile,,,
sanmichele:751,FAC,105,111,church,,,
sanmichele:751,PROD,167,173,design,,,
sanmichele:751,PER,197,204,Michele,,,
sanmichele:751,MYTH,317,323,Bishop,,,
sanmichele:752,GPE,24,30,Verona,,,
sanmichele:752,FAC,46,89,"Lazzaretto, a dwelling, or rather, hospital",,,
sanmichele:752,FAC,60,68,dwelling,,,
sanmichele:752,FAC,81,89,hospital,,,
sanmichele:752,FAC,191,199,edifices,,,
sanmichele:752,GPE,221,228,suburbs,,,
sanmichele:752,PER,234,241,Michele,,,
sanmichele:752,PROD,269,275,design,,,
sanmichele:752,GPE,407,412,river,,,
sanmichele:752,GPE,440,444,city,,,
sanmichele:752,GPE,460,469,esplanade,,,
sanmichele:753,GPE,3,9,Venice,,,
sanmichele:753,FAC,28,39,foundations,,,
sanmichele:753,FAC,70,76,palace,,,
sanmichele:753,ORG,84,98,Cornaro family,,,
sanmichele:753,FAC,105,112,S. Polo,,,
sanmichele:753,FAC,135,141,palace,,,
sanmichele:753,ORG,155,169,Cornaro family,,,
sanmichele:753,PER,183,206,S. Benedetto all'Albore,,,
sanmichele:753,PER,212,231,M. Giovanni Cornaro,,,
sanmichele:753,PER,241,248,Michele,,,
sanmichele:753,PER,262,268,friend,,,
sanmichele:753,PER,286,300,Giorgio Vasari,,,
sanmichele:753,PROD,315,323,pictures,,,
sanmichele:753,TECH,327,331,oils,,,
sanmichele:753,FAC,340,347,ceiling,,,
sanmichele:753,FAC,365,374,apartment,,,
sanmichele:753,MAT,393,401,woodwork,,,
sanmichele:753,MAT,435,439,gold,,,
sanmichele:753,FAC,449,455,palace,,,
