id,start_pos,end_pos,surface,type,score
31,153,158,Loves,MISC,0.6433473229408264
31,257,261,Mars,LOC,0.4713771939277649
31,298,303,Cupid,MISC,0.967484712600708
31,355,360,Doves,MISC,0.7201659083366394
31,364,369,Venus,PER,0.7285444736480713
31,395,399,Love,PER,0.8957079648971558
32,4,21,Giovanni Vespucci,PER,0.9993113875389099
32,61,75,Piero Salviati,PER,0.9954134523868561
32,108,121,Via de ' Servi,MISC,0.7103869169950485
33,0,5,Piero,PER,0.9999027252197266
33,33,55,Francesco da San Gallo,PER,0.999380961060524
33,126,131,Piero,PER,0.9998286962509155
33,147,156,Francesco,PER,0.9998922348022461
33,189,194,Piero,PER,0.9998632669448853
33,245,254,Cleopatra,PER,0.9433912634849548
33,327,335,Giuliano,PER,0.9980050921440125
33,370,389,Francesco Giamberti,PER,0.9997255504131317
