id,start_pos,end_pos,surface,type,score
20,141,148,Antonio,PER,0.9994403719902039
20,153,173,Piero del Pollaiuolo,PER,0.9990634322166443
21,23,33,Ognissanti,MISC,0.9337785243988037
21,93,105,Vespucci a S,MISC,0.6388152639071146
21,107,116,Augustine,PER,0.7905479073524475
21,231,251,Domenico Ghirlandajo,PER,0.9992785751819611
21,271,277,Jerome,PER,0.9958223104476929
22,121,129,Castello,LOC,0.982822835445404
22,142,153,Duke Cosimo,PER,0.7488727271556854
22,187,192,Venus,PER,0.506610631942749
22,205,222,Winds and Zephyrs,MISC,0.6686190664768219
22,261,267,Cupids,MISC,0.9933266639709473
22,290,295,Venus,MISC,0.7257360816001892
22,306,312,Graces,MISC,0.9924033880233765
23,39,45,Medici,PER,0.7127295136451721
23,60,67,Lorenzo,PER,0.9270287156105042
23,84,90,Pallas,MISC,0.7826765179634094
23,200,209,Sebastian,PER,0.9984240531921387
24,3,20,S. Maria Maggiore,LOC,0.7321028709411621
24,24,32,Florence,LOC,0.9994810223579407
24,45,70,Chapel of the Panciatichi,LOC,0.8352863565087318
24,98,103,Pietï,LOC,0.35167673230171204
25,20,25,Pucci,PER,0.7791601419448853
25,68,77,Boccaccio,PER,0.9710320234298706
25,88,109,Nastagio degli Onesti,PER,0.598381926616033
25,186,194,Epiphany,MISC,0.8860669732093811
26,13,19,Sandro,PER,0.9995021820068359
26,180,193,Maria Novella,PER,0.9762433171272278
26,292,296,Magi,MISC,0.6135447025299072
26,379,383,Lord,PER,0.3687956631183624
27,12,34,Chapel of Gino Capponi,LOC,0.7264290899038315
27,43,63,Church of S . Spirito,LOC,0.737960946559906
27,67,75,Florence,LOC,0.9993263483047485
27,111,133,Visitation of Our Lady,MISC,0.8613404184579849
27,143,151,Nicholas,PER,0.9856535792350769
27,162,169,Anthony,PER,0.9943757057189941
28,40,45,Piero,PER,0.9999086856842041
28,94,122,Church of the Servite Friars,ORG,0.7383949279785156
28,131,152,Chapel of the Tedaldi,LOC,0.8467625007033348
28,203,210,Filippo,PER,0.792843222618103
28,258,266,Our Lady,PER,0.8501679301261902
28,346,352,Heaven,LOC,0.5700982809066772
29,105,113,Margaret,PER,0.965146541595459
30,0,5,Piero,PER,0.9996613264083862
30,29,44,Filippo Strozzi,PER,0.9963498413562775
30,79,86,Perseus,MISC,0.7503761649131775
30,98,124,Andromeda from the Monster,MISC,0.6434722691774368
31,46,51,Venus,MISC,0.9702855944633484
31,60,64,Mars,MISC,0.8672232627868652
31,153,158,Loves,MISC,0.6433473229408264
31,257,261,Mars,LOC,0.4713771939277649
31,298,303,Cupid,MISC,0.967484712600708
31,355,360,Doves,MISC,0.7201659083366394
31,364,369,Venus,PER,0.7285444736480713
31,395,399,Love,PER,0.8957079648971558
32,4,21,Giovanni Vespucci,PER,0.9993113875389099
32,61,75,Piero Salviati,PER,0.9954134523868561
32,92,99,Michele,PER,0.9709504246711731
32,108,121,Via de ' Servi,MISC,0.7103869169950485
33,0,5,Piero,PER,0.9999027252197266
33,33,55,Francesco da San Gallo,PER,0.999380961060524
33,126,131,Piero,PER,0.9998286962509155
33,147,156,Francesco,PER,0.9998922348022461
33,189,194,Piero,PER,0.9998632669448853
33,245,254,Cleopatra,PER,0.9433912634849548
33,327,335,Giuliano,PER,0.9980050921440125
33,370,389,Francesco Giamberti,PER,0.9997255504131317
34,96,106,Florentine,MISC,0.9838626980781555
34,141,146,Roman,MISC,0.9912207722663879
35,35,44,Casentino,MISC,0.8124087452888489
35,135,173,Lodovico di Leonardo Buonarroti Simoni,PER,0.9938881516456604
35,263,270,Canossa,LOC,0.8284483551979065
36,6,18,Michelagnolo,PER,0.9997544884681702
36,119,127,Florence,LOC,0.9916834831237793
36,331,338,Miniato,LOC,0.8542255759239197
37,72,106,Lodovico di Leonardo di Buonarrota,PER,0.9938607215881348
37,115,127,Michelagnolo,PER,0.9706727266311646
37,140,148,Domenico,PER,0.9973682761192322
37,153,180,David di Tommaso di Currado,PER,0.92089923620224
37,260,272,Michelagnolo,PER,0.9797599911689758
37,471,479,Domenico,PER,0.9776414036750793
37,484,489,David,PER,0.9984856247901917
38,38,50,Pope Clement,PER,0.7649580538272858
38,102,110,Florence,LOC,0.9994170665740967
39,399,411,Michelagnolo,PER,0.9999575614929199
39,444,450,Vasari,PER,0.9993513226509094
40,12,24,Michelagnolo,PER,0.7876256108283997
40,43,48,Pieta,MISC,0.9738354682922363
40,71,76,Giant,MISC,0.794735848903656
40,80,88,Florence,LOC,0.7131803631782532
40,157,169,Alexander VI,PER,0.924192488193512
40,186,195,Julius II,PER,0.9599906802177429
40,231,243,Michelagnolo,PER,0.998128354549408
40,322,331,Julius II,PER,0.9389561712741852
40,450,454,Pope,PER,0.9739809036254883
