id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested,named_entity
sanmichele:856,PER,2162,2169,Pontiff,,,,
sanmichele:856,PER,2185,2192,Michele,,,,
sanmichele:856,LOC,2248,2252,city,,,,
sanmichele:856,PER,2261,2270,relatives,,,,
sanmichele:856,PER,2275,2282,friends,,,,
sanmichele:856,PROD,2309,2319,fortresses,,,,
sanmichele:856,PER,2327,2336,Venetians,,,,
sanmichele:930,PER,0,7,Michele,,,,
sanmichele:930,LOC,34,48,fortifications,,,,
sanmichele:930,ORG,70,79,buildings,,,,
sanmichele:930,LOC,87,94,temples,,,,
sanmichele:930,LOC,96,104,churches,,,,
sanmichele:930,LOC,110,121,monasteries,,,,
sanmichele:930,LOC,148,157,buildings,,,,
sanmichele:930,LOC,161,167,Verona,,,,
sanmichele:930,LOC,238,261,Chapel of the Guareschi,,,,
sanmichele:930,PER,252,261,Guareschi,,,,
sanmichele:930,LOC,265,278,S. Bernardino,,,,
sanmichele:930,PROD,317,323,temple,,,,
sanmichele:930,MISC,336,352,Corinthian Order,,,,
sanmichele:930,PROD,367,376,ornaments,,,,
sanmichele:930,LOC,408,414,chapel,,,,
sanmichele:930,MAT,450,461,pietra viva,,,,
sanmichele:930,MAT,548,554,Bronzo,,,,
sanmichele:930,MAT,585,590,stone,,,,
sanmichele:930,MAT,603,609,marble,,,,
sanmichele:930,LOC,758,764,chapel,,,,
sanmichele:930,MAT,823,828,stone,,,,
sanmichele:930,PER,855,862,masters,,,,
sanmichele:930,TECH,866,873,carving,,,,
sanmichele:930,PROD,931,936,works,,,,
sanmichele:930,LOC,1009,1014,Italy,,,,
sanmichele:930,PER,1020,1027,Michele,,,,
sanmichele:930,PROD,1043,1047,work,,,,
sanmichele:930,PROD,1095,1101,altars,,,,
sanmichele:930,PROD,1130,1139,pediments,,,,
sanmichele:930,PROD,1144,1152,cornices,,,,
sanmichele:930,PROD,1184,1188,door,,,,
sanmichele:930,PER,1267,1287,Filippo Brunelleschi,,,,
sanmichele:930,LOC,1300,1335,Chapels of the Temple of the Angeli,,,,
sanmichele:930,LOC,1315,1335,Temple of the Angeli,,,,
sanmichele:930,LOC,1339,1347,Florence,,,,
sanmichele:930,LOC,1416,1423,gallery,,,,
sanmichele:930,PROD,1448,1455,columns,,,,
sanmichele:930,LOC,1487,1493,chapel,,,,
sanmichele:930,PROD,1559,1566,columns,,,,
sanmichele:930,PROD,1568,1576,capitals,,,,
sanmichele:930,PROD,1578,1585,foliage,,,,
sanmichele:930,PROD,1587,1597,grotesques,,,,
sanmichele:930,PROD,1606,1615,pilasters,,,,
sanmichele:930,PROD,1673,1677,door,,,,
sanmichele:930,LOC,1686,1692,chapel,,,,
sanmichele:930,TECH,1740,1756,Corinthian Order,,,,
sanmichele:930,PROD,1803,1807,door,,,,
sanmichele:930,LOC,1857,1861,Rome,,,,
sanmichele:930,PROD,1893,1897,work,,,,
sanmichele:930,PER,1936,1943,Michele,,,,
sanmichele:930,PER,2108,2115,Michele,,,,
sanmichele:930,PER,2253,2260,friends,,,,
sanmichele:930,PER,2375,2380,woman,,,,
