id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested,named_entity
giotto:906,PER,472,476,lord,,,,
giotto:906,PER,510,514,head,,,,
giotto:906,ORG,522,538,Ghibelline party,,,,
giotto:906,LOC,542,549,Tuscany,,,,
giotto:906,PER,580,586,Giotto,,,,
giotto:906,PROD,611,617,design,,,,
giotto:906,PROD,623,627,tomb,,,,
giotto:906,PROD,660,669,adornment,,,,
giotto:906,PER,779,787,sculptor,,,,
giotto:906,LOC,862,867,Italy,,,,
giotto:906,PER,919,925,Giotto,,,,
giotto:906,PROD,960,966,design,,,,
giotto:906,PROD,1003,1009,design,,,,
giotto:906,LOC,1041,1046,place,,,,
giotto:906,PROD,1057,1061,tomb,,,,
giotto:906,PER,1093,1106,Piero Saccone,,,,
giotto:906,PER,1148,1151,man,,,,
giotto:906,LOC,1166,1186,Borgo a San Sepolcro,,,,
giotto:906,PROD,1231,1237,design,,,,
giotto:906,LOC,1264,1270,Arezzo,,,,
giotto:906,PROD,1273,1278,panel,,,,
giotto:906,MISC,1291,1298,figures,,,,
giotto:906,PER,1314,1320,Giotto,,,,
giotto:906,PER,1359,1371,Baccio Gondi,,,,
giotto:906,PER,1373,1381,nobleman,,,,
giotto:906,LOC,1385,1393,Florence,,,,
giotto:906,PER,1397,1402,lover,,,,
giotto:906,MISC,1418,1422,arts,,,,
giotto:906,PER,1450,1460,Commissary,,,,
giotto:906,LOC,1464,1470,Arezzo,,,,
giotto:906,PROD,1502,1507,panel,,,,
giotto:906,LOC,1568,1576,Florence,,,,
giotto:906,PROD,1644,1649,works,,,,
giotto:906,PER,1686,1692,Giotto,,,,
giotto:906,LOC,1803,1825,Hermitage of Camaldoli,,,,
giotto:906,LOC,1816,1825,Camaldoli,,,,
giotto:906,PROD,1853,1858,works,,,,
giotto:906,PER,1878,1885,Fathers,,,,
giotto:906,LOC,1898,1902,cell,,,,
giotto:906,PER,1939,1972,Very Reverend Don Antonio da Pisa,,,,
giotto:906,LOC,1968,1972,Pisa,,,,
giotto:906,PER,1979,1986,General,,,,
giotto:906,ORG,1994,2019,Congregation of Camaldoli,,,,
giotto:906,LOC,2010,2019,Camaldoli,,,,
giotto:906,MISC,2045,2053,Crucifix,,,,
giotto:906,MAT,2069,2073,gold,,,,
giotto:906,PER,2092,2098,Giotto,,,,
giotto:906,MISC,2122,2130,Crucifix,,,,
giotto:906,PER,2166,2192,Reverend Don Silvano Razzi,,,,
giotto:906,PER,2194,2198,monk,,,,
giotto:906,LOC,2202,2211,Camaldoli,,,,
giotto:906,LOC,2235,2239,cell,,,,
giotto:906,PER,2247,2255,Superior,,,,
giotto:906,LOC,2263,2286,Monastery of the Angeli,,,,
giotto:906,PROD,2309,2313,work,,,,
giotto:906,PER,2333,2339,Giotto,,,,
giotto:906,PROD,2381,2388,picture,,,,
giotto:906,PER,2392,2411,Raffaello da Urbino,,,,
giotto:906,LOC,2405,2411,Urbino,,,,
