id,type,start_pos,end_pos,surface,coref_id,rel
agnolo_and_agostino:880,ENT,156,160,farm,,
agnolo_and_agostino:880,ENT,197,202,child,,
agnolo_and_agostino:880,PRON,212,214,he,,
agnolo_and_agostino:880,PRON,232,235,his,,
agnolo_and_agostino:880,ENT,236,242,father,,
agnolo_and_agostino:880,ENT,244,250,Agnolo,,
agnolo_and_agostino:880,ENT,257,262,child,,
agnolo_and_agostino:880,ENT,306,312,design,,
agnolo_and_agostino:880,PRON,354,357,his,,
agnolo_and_agostino:880,ENT,358,364,father,,
agnolo_and_agostino:880,ENT,393,400,friends,,
agnolo_and_agostino:880,ENT,411,424,stone-cutting,,
agnolo_and_agostino:880,ENT,436,443,masters,,
agnolo_and_agostino:880,ENT,462,470,quarries,,
agnolo_and_agostino:880,ENT,474,481,Fiesole,,
agnolo_and_agostino:880,ENT,502,512,Montorsoli,,
agnolo_and_agostino:880,ENT,543,549,chisel,,
agnolo_and_agostino:880,ENT,561,568,masters,,
agnolo_and_agostino:880,ENT,586,605,Francesco del Tadda,,
agnolo_and_agostino:880,ENT,600,605,Tadda,,
agnolo_and_agostino:880,ENT,622,625,lad,,
agnolo_and_agostino:880,PRON,678,680,he,,
agnolo_and_agostino:880,ENT,714,719,tools,,
agnolo_and_agostino:880,ENT,749,753,work,,
agnolo_and_agostino:880,ENT,799,809,friendship,,
agnolo_and_agostino:880,ENT,822,841,Francesco del Tadda,,
agnolo_and_agostino:880,ENT,836,841,Tadda,,
agnolo_and_agostino:880,ENT,847,861,Maestro Andrea,,
agnolo_and_agostino:880,ENT,865,873,sculptor,,
agnolo_and_agostino:880,ENT,877,884,Fiesole,,
agnolo_and_agostino:880,ENT,904,909,child,,
agnolo_and_agostino:880,ENT,926,932,master,,
agnolo_and_agostino:880,PRON,939,941,he,,
agnolo_and_agostino:880,PRON,969,972,him,,
agnolo_and_agostino:880,PRON,993,996,him,,
agnolo_and_agostino:880,PRON,1007,1009,he,,
agnolo_and_agostino:880,PRON,1015,1018,him,,
agnolo_and_agostino:880,PRON,1022,1025,his,,
agnolo_and_agostino:880,ENT,1026,1034,workshop,,
agnolo_and_agostino:880,PRON,1070,1073,his,,
agnolo_and_agostino:880,ENT,1074,1080,father,,
agnolo_and_agostino:880,ENT,1081,1088,Michele,,
agnolo_and_agostino:880,ENT,1101,1107,Agnolo,,
agnolo_and_agostino:880,ENT,1145,1158,stone-cutters,,
agnolo_and_agostino:880,ENT,1162,1166,Rome,,
agnolo_and_agostino:880,ENT,1194,1198,work,,
agnolo_and_agostino:880,ENT,1206,1214,building,,
agnolo_and_agostino:880,ENT,1218,1227,S. Pietro,,
agnolo_and_agostino:880,PRON,1229,1231,he,,
agnolo_and_agostino:880,ENT,1253,1261,rosettes,,
agnolo_and_agostino:880,ENT,1284,1292,cornices,,
agnolo_and_agostino:880,ENT,1312,1320,interior,,
agnolo_and_agostino:880,ENT,1329,1335,temple,,
agnolo_and_agostino:880,PRON,1357,1364,himself,,
agnolo_and_agostino:880,ENT,1410,1414,Rome,,
agnolo_and_agostino:880,PRON,1416,1417,I,,
agnolo_and_agostino:880,PRON,1432,1434,he,,
agnolo_and_agostino:880,PRON,1442,1449,himself,,
agnolo_and_agostino:880,ENT,1453,1460,Perugia,,
agnolo_and_agostino:880,ENT,1468,1474,master,,
agnolo_and_agostino:880,ENT,1475,1487,stone-cutter,,
agnolo_and_agostino:880,PRON,1519,1522,him,,
agnolo_and_agostino:880,PRON,1540,1543,his,,
agnolo_and_agostino:880,ENT,1544,1549,works,,
agnolo_and_agostino:880,ENT,1584,1591,Perugia,,
agnolo_and_agostino:880,ENT,1604,1608,life,,
agnolo_and_agostino:880,PRON,1613,1616,him,,
agnolo_and_agostino:880,PRON,1627,1629,he,,
agnolo_and_agostino:880,PRON,1648,1650,he,,
agnolo_and_agostino:880,PRON,1702,1708,itself,,
agnolo_and_agostino:880,ENT,1725,1729,tomb,,
agnolo_and_agostino:880,ENT,1733,1752,M. Raffaello Maffei,,
agnolo_and_agostino:880,ENT,1761,1775,Il  Volterrano,,
agnolo_and_agostino:880,ENT,1780,1788,Volterra,,
agnolo_and_agostino:880,ENT,1802,1806,work,,
agnolo_and_agostino:880,ENT,1832,1838,marble,,
agnolo_and_agostino:880,PRON,1840,1842,he,,
agnolo_and_agostino:880,PRON,1880,1883,his,,
