doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
39,7,1731,1744,124,137,S. Sebastian.,Artwork
39,8,1839,1846,94,101,Madonna,Artwork
39,8,1866,1892,121,147,Virgin Martyr S. Catharine,Artwork
39,8,1897,1907,152,162,S. Jerome.,Artwork
39,9,1912,1924,4,16,S. Francesco,Artwork
40,0,318,329,318,329,S. Giovanni,Artwork
41,0,94,101,94,101,Madonna,Artwork
41,2,799,804,125,130,panel,Artwork
41,2,822,844,148,170,Madonna with the Child,Artwork
41,5,1607,1612,30,35,panel,Artwork
41,6,1862,1874,108,120,Annunciation,Artwork
41,6,2011,2023,257,269,S. Catherine,Artwork
41,7,2312,2320,268,276,Crucifix,Artwork
41,8,2429,2440,38,49,S. Nicholas,Artwork
43,5,1498,1506,215,223,painting,Artwork
43,6,1602,1614,43,55,S. Augustine,Artwork
43,6,1619,1642,60,83,S. John the Evangelist.,Artwork
44,4,1363,1374,212,223,altar-piece,Artwork
44,4,1382,1392,231,241,high-altar,Artwork
44,4,1396,1412,245,261,S. Maria Novella,Artwork
44,4,1522,1530,371,379,predella,Artwork
44,4,1625,1636,474,485,disputation,Artwork
44,4,1737,1748,586,597,S. Antonino,Artwork
44,4,1750,1772,599,621,Archbishop of Florence,Artwork
44,4,1778,1799,627,648,S. Catharine of Siena,Artwork
44,5,1821,1846,20,45,altar-picture of S. Lucia,Artwork
45,4,876,887,115,126,altar-piece,Artwork
45,4,888,907,127,146,Christ and Our Lady,Artwork
45,5,1109,1129,101,121,Dead Christ with the,Artwork
45,5,1131,1137,123,129,Maries,Artwork
45,5,1160,1182,152,174,Assumption of Our Lady,Artwork
45,6,1272,1283,70,81,altar-piece,Artwork
45,6,1402,1410,200,208,Our Lady,Artwork
45,7,1627,1663,199,235,the Beheading of S. John the Baptist,Artwork
45,7,1706,1740,278,312,an altar-piece of the Annunciation,Artwork
45,8,1753,1764,11,22,altar-piece,Artwork
45,8,1770,1778,28,36,S. Rocco,Artwork
45,8,1812,1824,70,82,S. Sebastian,Artwork
45,8,1843,1851,101,109,Our Lady,Artwork
45,8,1996,2004,254,262,S. James,Artwork
47,0,238,261,238,261,Chapel of the Guareschi,Artwork
49,0,55,89,55,89,façade of the Fondaco de' Tedeschi,Artwork
49,0,156,162,156,162,scenes,Artwork
49,4,920,928,100,108,portrait,Artwork
49,4,980,991,160,171,"""Ecce Homo""",Artwork
49,6,1386,1399,135,148,Angel Raphael,Artwork
49,6,1405,1411,154,160,Tobias,Artwork
49,6,1505,1524,254,273,S. John the Baptist,Artwork
5,1,374,379,85,90,David,Artwork
5,1,396,403,107,114,Goliath,Artwork
5,3,1157,1177,237,257,Nativity of Our Lady,Artwork
50,4,1092,1095,197,200,cup,Artwork
50,6,1597,1626,54,83,large figures of the Apostles,Artwork
50,6,1656,1687,113,144,altar of the Chapel of the Pope,Artwork
51,7,2343,2350,77,84,Madonna,Artwork
51,8,2666,2679,21,34,images of wax,Artwork
53,2,998,1008,343,353,grotesques,Artwork
53,3,1223,1238,180,195,Transfiguration,Artwork
53,3,1240,1271,197,228,the Marriage of Cana in Galilee,Artwork
53,7,2028,2056,46,74,Angel slaying the first-born,Artwork
53,9,2804,2832,101,129,two figures larger than life,Artwork
53,9,2834,2841,131,138,Justice,Artwork
53,9,2846,2852,143,149,Equity,Artwork
7,7,1884,1909,102,127,"two, half-length prophets",Artwork
