id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested
craftsmen:653,FAC,1749,1755,church,,,
craftsmen:653,ORG,1763,1776,German colony,,,
craftsmen:653,TECH,1792,1798,fresco,,,
craftsmen:653,FAC,1816,1822,Chapel,,,
craftsmen:653,FAC,1816,1843,Chapel of the Fugger family,,,
craftsmen:653,ORG,1830,1843,Fugger family,,,
craftsmen:653,PER,1856,1869,Giulio Romano,,,
craftsmen:653,PROD,1888,1899,altar-piece,,,
craftsmen:653,PROD,1913,1919,scenes,,,
craftsmen:653,PER,1935,1943,Our Lady,,,
craftsmen:653,FAC,1953,1963,high-altar,,,
craftsmen:653,PER,1967,1976,S. Jacopo,,,
craftsmen:653,FAC,1967,1992,S. Jacopo degli Spagnuoli,,,
craftsmen:653,PROD,2015,2026,altar-piece,,,
craftsmen:653,PER,2044,2050,Christ,,,
craftsmen:653,PROD,2058,2063,Cross,,,
craftsmen:653,PER,2092,2100,Our Lady,,,
craftsmen:653,PER,2106,2113,S. John,,,
craftsmen:653,PROD,2142,2150,pictures,,,
craftsmen:653,PER,2233,2253,S. James the Apostle,,,
craftsmen:653,PER,2246,2253,Apostle,,,
craftsmen:653,PER,2258,2279,S. Alfonso the Bishop,,,
craftsmen:653,PER,2273,2279,Bishop,,,
craftsmen:653,PROD,2290,2298,pictures,,,
craftsmen:654,LOC,7,11,Hall,,,
craftsmen:654,LOC,7,20,Hall of Kings,,,
craftsmen:654,PER,15,20,Kings,,,
craftsmen:654,MYTH,37,41,Pope,,,
craftsmen:654,MYTH,37,49,Pope Pius IV,,,
craftsmen:654,PROD,86,91,scene,,,
craftsmen:654,TECH,95,101,fresco,,,
craftsmen:654,LOC,111,115,door,,,
craftsmen:654,FAC,123,129,Chapel,,,
craftsmen:654,FAC,123,139,Chapel of Sixtus,,,
craftsmen:654,PER,133,139,Sixtus,,,
craftsmen:654,PROD,149,154,scene,,,
craftsmen:654,PER,181,206,"Pepin, King of the Franks",,,
craftsmen:654,PER,188,192,King,,,
craftsmen:654,PER,200,206,Franks,,,
craftsmen:654,GPE,222,229,Ravenna,,,
craftsmen:654,MYTH,237,249,Roman Church,,,
craftsmen:654,FAC,243,249,Church,,,
craftsmen:654,PER,269,277,prisoner,,,
craftsmen:654,PER,278,306,"Astulf, King of the Lombards",,,
craftsmen:654,PER,286,290,King,,,
craftsmen:654,PER,298,306,Lombards,,,
craftsmen:654,PROD,324,330,design,,,
craftsmen:654,PER,340,348,Girolamo,,,
craftsmen:654,PROD,368,372,book,,,
craftsmen:654,PER,403,409,master,,,
craftsmen:655,PROD,7,16,portraits,,,
craftsmen:655,MYTH,125,133,Pontiffs,,,
craftsmen:655,MYTH,160,164,Pope,,,
craftsmen:655,MYTH,160,173,Pope Paul III,,,
craftsmen:655,PER,206,211,lords,,,
craftsmen:655,PER,216,227,ambassadors,,,
craftsmen:655,LOC,264,269,Court,,,
craftsmen:655,PER,288,305,military captains,,,
craftsmen:655,PER,297,305,captains,,,
craftsmen:655,PER,310,319,great men,,,
craftsmen:655,PER,316,319,men,,,
craftsmen:655,ORG,327,343,house of Colonna,,,
craftsmen:655,ORG,355,361,Orsini,,,
craftsmen:655,PER,363,369,Signor,,,
craftsmen:655,PER,363,383,Signor Piero Strozzi,,,
craftsmen:655,MYTH,411,418,Bishops,,,
craftsmen:655,MYTH,420,429,Cardinals,,,
craftsmen:655,MYTH,447,455,prelates,,,
craftsmen:655,PER,460,465,lords,,,
craftsmen:655,PER,488,491,men,,,
craftsmen:655,PROD,495,502,letters,,,
craftsmen:655,PER,513,516,men,,,
craftsmen:655,GPE,593,597,Rome,,,
craftsmen:655,PROD,657,663,family,,,
craftsmen:655,GPE,672,676,city,,,
craftsmen:656,PER,34,49,Perino del Vaga,,,
craftsmen:656,PER,60,67,painter,,,
craftsmen:656,PER,60,86,painter Marcello Mantovano,,,
craftsmen:656,PROD,118,126,pictures,,,
craftsmen:656,FAC,240,246,Church,,,
craftsmen:656,FAC,240,260,Church of S. Spirito,,,
craftsmen:656,GPE,250,260,S. Spirito,,,
craftsmen:656,FAC,271,277,Chapel,,,
craftsmen:656,FAC,271,304,Chapel of S. Giovanni Evangelista,,,
craftsmen:656,PER,281,304,S. Giovanni Evangelista,,,
craftsmen:656,PROD,313,324,altar-piece,,,
craftsmen:656,PROD,335,343,portrait,,,
craftsmen:656,PER,349,365,Knight Commander,,,
craftsmen:656,GPE,378,388,S. Spirito,,,
craftsmen:656,FAC,405,412,church ,,,
craftsmen:656,FAC,433,439,chapel,,,
craftsmen:656,PROD,447,455,portrait,,,
craftsmen:656,PROD,489,500,altar-piece,,,
