id,type,start_pos,end_pos,surface,coref_id,rel
granacci:910,ENT,755,763,S. Piero,,
granacci:910,ENT,784,791,picture,,
granacci:910,ENT,799,809,Assumption,,
granacci:910,PRON,813,816,his,,
granacci:910,ENT,833,839,Angels,,
granacci:910,ENT,846,855,S. Thomas,,
granacci:910,ENT,869,876,Madonna,,
granacci:910,ENT,891,897,Girdle,,
granacci:910,ENT,913,922,S. Thomas,,
granacci:910,ENT,1007,1019,Michelagnolo,,
granacci:910,ENT,1048,1056,Our Lady,,
granacci:910,ENT,1062,1069,drawing,,
granacci:910,ENT,1084,1091,figures,,
granacci:910,ENT,1107,1115,Granacci,,
granacci:910,ENT,1126,1130,book,,
granacci:910,PRON,1165,1168,him,,
granacci:910,ENT,1193,1200,picture,,
granacci:910,ENT,1205,1212,figures,,
granacci:910,ENT,1216,1223,S. Paul,,
granacci:910,ENT,1225,1236,S. Laurence,,
granacci:910,ENT,1238,1246,S. James,,
granacci:910,ENT,1252,1259,S. John,,
granacci:910,ENT,1297,1301,work,,
granacci:910,ENT,1330,1339,Francesco,,
granacci:910,ENT,1372,1376,work,,
granacci:910,PRON,1392,1394,he,,
granacci:910,PRON,1436,1439,his,,
granacci:910,PRON,1474,1476,he,,
granacci:910,ENT,1495,1502,painter,,
