id,start_pos,end_pos,type,alias,wb_id,score
4,801,809,PER,"Giuliano de' Medici, Duke of Nemours >> en",Q333340,-0.06638076901435852
4,831,850,PER,Lorenzo de' Medici >> en,Q177854,-0.04749917984008789
4,864,882,LOC,Piazza Santa Croce >> en,Q1017385,-0.8133597373962402
4,1047,1050,PER,Magic (supernatural) >> en,Q81741,-1.094217300415039
4,1059,1066,PER,Lorenzo de' Medici >> en,Q177854,-0.23287367820739746
4,1360,1383,PER,Michelangelo >> en,Q5592,-1.3500252962112427
4,1409,1417,LOC,Florence >> en,Q2044,-0.16693708300590515
4,1691,1703,PER,Michelangelo >> en,Q5592,-1.375199794769287
4,1726,1737,PER,Bartolommeo >> en,Q7780,-1.2078922986984253
4,1772,1782,MISC,Florence >> en,Q2044,-0.1689826250076294
4,1817,1823,PER,Baccio >> en,Q4838662,-0.5893116593360901
4,1825,1837,PER,Michelangelo >> en,Q5592,-0.9954699277877808
5,5,8,PER,Pope Leo I >> en,Q43954,-0.6520326733589172
5,81,110,LOC,Basilica della Santa Casa >> en,Q654996,-0.09723789989948273
5,152,167,PER,Andrea Contucci >> en,Q495011,0.1004880964756012
5,171,186,LOC,Sansovino >> en,Q447269,-2.6164565086364746
5,306,312,PER,Baccio >> en,Q4838662,-1.066207766532898
5,321,325,LOC,Rome >> en,Q220,-0.20683370530605316
5,374,379,PER,David >> en,Q41370,-0.24678191542625427
5,396,403,PER,Goliath >> en,Q192785,-0.10703641921281815
5,555,561,PER,House of Medici >> en,Q170022,-0.170144721865654
5,565,573,LOC,Florence >> en,Q2044,-0.1686212718486786
5,601,606,PER,David >> en,Q41370,-0.330349326133728
5,607,609,LOC,David (Michelangelo) >> en,Q179900,-1.089458703994751
5,610,616,PER,Donato >> en,Q411627,-0.9041379690170288
5,648,661,LOC,Palazzo Medici Riccardi >> en,Q911047,-0.26789912581443787
5,680,686,LOC,Palazzo Medici Riccardi >> en,Q911047,-0.5818318724632263
5,713,720,PER,Signoria of Florence >> en,Q3393334,-0.3795059621334076
5,747,753,PER,Baccio >> en,Q4838662,-0.8582316637039185
5,810,815,PER,David >> en,Q41370,-0.39820218086242676
5,829,835,LOC,Basilica della Santa Casa >> en,Q654996,-0.3074135482311249
5,839,846,PER,Maestro >> en,Q1836630,-0.7156228423118591
5,847,853,PER,Andrea del Sarto >> en,Q5571,-1.0774288177490234
5,871,877,PER,Andrea del Sarto >> en,Q5571,-0.8942087292671204
5,938,944,LOC,Basilica della Santa Casa >> en,Q654996,-0.2838006615638733
5,982,988,PER,Andrea del Sarto >> en,Q5571,-1.003822684288025
5,1157,1177,MISC,Nativity of Mary >> en,Q501107,-0.1650823950767517
5,1179,1185,PER,Baccio >> en,Q4838662,-0.6010816693305969
5,1434,1448,PER,Andrea del Sarto >> en,Q5571,-1.3663699626922607
5,1604,1610,PER,Baccio Bandinelli >> en,Q358348,-1.2068889141082764
5,1623,1637,PER,Andrea del Sarto >> en,Q5571,-1.799505352973938
5,1909,1915,PER,Baccio Bandinelli >> en,Q358348,0.1178959310054779
5,1961,1967,PER,Baccio Bandinelli >> en,Q358348,-0.24116331338882446
5,2018,2032,PER,Andrea del Sarto >> en,Q5571,-1.6335890293121338
5,2101,2111,PER,Bartolommeo Bandinelli >> en,Q358348,0.11525106430053711
5,2210,2216,LOC,Basilica della Santa Casa >> en,Q654996,-0.4939209818840027
5,2218,2224,PER,Baccio Bandinelli >> en,Q358348,-0.14302432537078857
5,2250,2256,LOC,Ancona >> en,Q3415,-0.21113036572933197
5,2393,2415,PER,Raffaello da Montelupo >> en,Q1370859,0.44928640127182007
5,2456,2470,PER,Andrea del Sarto >> en,Q5571,-1.8647607564926147
6,1125,1151,PER,Filippo Brunelleschi >> en,Q174330,0.029028624296188354
6,1198,1222,PER,Messer (Begriffsklärung) >> de,Q673300,-3.692251443862915
6,1227,1233,PER,Giotto >> en,Q7814,-0.14076335728168488
6,1313,1319,PER,Heaven >> en,Q4489450,-0.22205489873886108
6,1747,1754,PER,Philip the Apostle >> en,Q43675,-0.6450905799865723
6,1947,1953,LOC,Tuscany >> en,Q1273,-0.1665155291557312
6,2004,2010,PER,Heaven >> en,Q4489450,-0.23028676211833954
7,29,37,LOC,Florence >> en,Q2044,-0.1678747981786728
7,145,174,PER,Brunelleschi >> en,Q174330,-0.49141013622283936
7,209,215,PER,Cambio >> en,Q1028149,-0.43914052844047546
7,311,328,PER,Brunelleschi >> en,Q174330,-2.489306926727295
7,334,337,PER,Serjeant-at-law >> en,Q17104090,-0.6737948060035706
7,338,349,PER,Filippo Brunelleschi >> en,Q174330,0.09582695364952087
7,424,429,PER,Spini >> en,Q1087553,-0.9351538419723511
7,578,597,LOC,San Michele a Ripa >> en,Q3685181,-1.999292016029358
7,619,636,LOC,Piazza dei Miracoli >> en,Q750245,-2.260891914367676
7,774,781,PER,Filippo Brunelleschi >> en,Q174330,-0.08674460649490356
7,1224,1239,PER,Filippo Brunelleschi >> en,Q174330,0.10434633493423462
7,1628,1635,PER,Filippo Brunelleschi >> en,Q174330,-0.8793123364448547
7,1950,1959,LOC,San Giacomo >> en,Q1209588,-1.7358664274215698
7,1963,1970,LOC,Pistoia >> en,Q13376,-0.2168775498867035
7,2046,2053,MISC,Wardens >> en,Q410499,-0.9687828421592712
7,2054,2062,LOC,Ministry of Works >> en,Q6867658,-1.6944347620010376
8,20,28,LOC,Florence >> en,Q2044,-0.20260894298553467
8,493,507,LOC,Porta a Faenza >> it,Q3908872,-1.2286301851272583
8,518,537,PER,Giuliano Bugiardini >> en,Q2578459,0.18927909433841705
8,730,736,PER,House of Medici >> en,Q170022,-0.1526423692703247
8,744,762,LOC,Piazza San Marco >> en,Q217527,0.060879796743392944
8,823,831,PER,Bertoldo >> en,Q3638934,-0.8983896374702454
8,884,907,PER,Michelangelo >> en,Q5592,-0.21634352207183838
8,937,947,PER,Buonarroti >> en,Q21507056,-0.7907609343528748
8,971,983,PER,Michelangelo >> en,Q5592,-0.39909297227859497
8,1036,1044,PER,"Giuliano de' Medici, Duke of Nemours >> en",Q333340,-1.2699131965637207
8,1161,1169,PER,"Giuliano de' Medici, Duke of Nemours >> en",Q333340,-1.7805668115615845
8,1312,1322,PER,Buonarroti >> en,Q21507056,-0.4206426739692688
8,1480,1488,PER,Giuliano della Rovere >> en,Q80516,-1.8183435201644897
8,1656,1668,PER,Michelangelo >> en,Q5592,-0.6272603273391724
8,1823,1831,PER,Giuliano della Rovere >> en,Q80516,-1.9196802377700806
8,1917,1927,PER,Buonarroti >> en,Q21507056,-1.0102629661560059
8,1932,1940,PER,Francesco Granacci >> en,Q717097,-0.19158446788787842
8,1948,1968,PER,Domenico Ghirlandaio >> en,Q191423,-0.0414561927318573
8,2017,2033,LOC,Santa Maria Novella >> en,Q51175,0.06356896460056305
9,0,8,PER,Giuliano de' Medici >> en,Q298877,-1.131481409072876
9,38,53,PER,Innocenzo Cybo >> en,Q1386991,0.07477676868438721
9,85,104,PER,Raffaello da Urbino >> en,Q5597,0.336342453956604
9,144,147,PER,Pope Leo I >> en,Q43954,-0.9018304944038391
9,158,175,PER,Pope Clement VII >> en,Q83159,-0.18115869164466858
9,190,199,PER,Giovanni Battista de' Rossi >> en,Q1115725,-0.8171247243881226
9,226,235,PER,Giovanni Battista de' Rossi >> en,Q1115725,-0.8196042776107788
9,268,272,PER,Innocenzo Cybo >> en,Q1386991,-0.7792528867721558
9,430,445,PER,Guasconi >> it,Q16562230,-3.659404993057251
9,526,539,PER,Baccio Valori >> it,Q3181432,-0.8024731874465942
9,544,559,LOC,Olmo >> en,Q402678,-2.2692313194274902
10,769,784,PER,Marco Calabrese >> en,Q2559941,-3.4057655334472656
10,872,878,LOC,Naples >> en,Q2634,-0.17920026183128357
10,943,947,LOC,Rome >> en,Q220,-0.24760669469833374
10,1036,1041,MISC,Siren (mythology) >> en,Q150986,-0.22992202639579773
10,1145,1151,PER,Sebeto >> en,Q3953836,-0.2880953550338745
10,1257,1263,PER,Heaven >> en,Q4489450,-0.22807931900024414
10,1295,1300,PER,Marco Polo >> en,Q6101,-1.2044686079025269
10,1516,1522,LOC,Aversa >> en,Q19279,-0.17342184484004974
10,1547,1553,LOC,Naples >> en,Q2634,-0.1794501096010208
10,1623,1644,LOC,"Sant'Agostino, Rome >> en",Q1424095,-0.7018643617630005
10,1756,1768,PER,Augustine of Hippo >> en,Q8018,-0.08650746941566467
10,1814,1820,PER,Jesus >> en,Q302,0.10043996572494507
10,1825,1831,MISC,Saint >> en,Q43115,-0.19703128933906555
11,24,31,PER,Nicola >> en,Q727811,-2.2898049354553223
11,61,68,PER,Master >> en,Q226669,-0.5276437997817993
11,69,87,PER,Niccolò da Bologna >> en,Q1769484,-3.6530017852783203
11,116,124,LOC,Calabria >> en,Q1458,-0.15467248857021332
11,129,135,LOC,Ascoli Piceno >> en,Q6624,-0.16133511066436768
11,144,150,LOC,Norcia >> en,Q20494,-0.18651466071605682
11,393,399,LOC,Ascoli Piceno >> en,Q6624,-0.20029111206531525
11,455,459,PER,Cola >> en,Q134041,-0.9170082807540894
11,483,487,LOC,Rome >> en,Q220,-0.25673237442970276
11,533,539,LOC,Ascoli Piceno >> en,Q6624,-0.2030857801437378
11,726,732,LOC,Ascoli Piceno >> en,Q6624,-0.1956089287996292
11,754,762,PER,Pope Paul III >> en,Q133001,-0.19559454917907715
11,1288,1294,LOC,Ascoli Piceno >> en,Q6624,-0.18019181489944458
11,1367,1379,PER,"Кола, Маттиа >> ru",Q357700,-3.8837993144989014
11,1463,1481,PER,Alessandro Vitelli >> en,Q621395,0.30505380034446716
11,1506,1513,LOC,Matrice >> en,Q277684,-0.4673610329627991
11,1524,1536,PER,"Кола, Маттиа >> ru",Q357700,-3.84367299079895
11,1557,1574,LOC,Città di Castello >> en,Q20413,-0.16169419884681702
11,1687,1699,PER,"Кола, Маттиа >> ru",Q357700,-4.032360553741455
11,1731,1738,LOC,Matrice >> en,Q277684,-0.48173195123672485
12,6,15,PER,Giorgione >> en,Q8459,-0.14705689251422882
12,20,29,PER,Antonio da Correggio >> en,Q8457,0.051548153162002563
12,98,106,LOC,Lombardy >> en,Q1210,-0.22902695834636688
12,108,115,LOC,Tuscany >> en,Q1273,-0.22337613999843597
12,214,219,PER,Piero di Cosimo >> en,Q280851,-0.4057045876979828
12,236,243,PER,Lorenzo di Cosimo de' Medici >> en,Q177854,-0.39620810747146606
12,273,288,PER,Cosimo Rosselli >> en,Q29447,-0.1389988362789154
12,322,337,PER,Piero di Cosimo >> en,Q280851,-0.21789096295833588
12,599,604,PER,Piero di Cosimo >> en,Q280851,-0.2327752411365509
12,731,737,PER,Cosimo >> en,Q1136046,-0.47454994916915894
12,1075,1081,PER,Cosimo de' Medici >> en,Q48544,-0.48739948868751526
12,1597,1603,PER,Cosimo de' Medici >> en,Q48544,-0.3618979752063751
12,1775,1780,PER,Piero di Cosimo >> en,Q280851,-0.4520739018917084
13,40,45,PER,Piero della Francesca >> en,Q5822,-0.4903576672077179
13,94,122,LOC,Servite Order >> en,Q615923,-0.7143740653991699
13,131,152,LOC,Chapel of the Holy Spirit >> en,Q28230654,-3.8342180252075195
13,200,210,PER,Philip the Apostle >> en,Q43675,-0.43825212121009827
13,231,236,MISC,Holy orders >> en,Q662862,-1.0835505723953247
13,258,266,PER,"Mary, mother of Jesus >> en",Q345,-0.4263150095939636
13,346,352,MISC,Heaven >> en,Q4489450,-0.25082114338874817
13,395,398,MISC,Jesus >> en,Q302,-0.49650490283966064
13,421,425,MISC,Sacred >> en,Q1151419,-0.4942009449005127
13,426,432,PER,Holy Spirit >> en,Q37302,-0.6156098246574402
13,512,516,PER,Columbidae >> en,Q10856,-0.3596436083316803
13,583,594,PER,Margaret the Virgin >> en,Q297742,-0.13099542260169983
13,601,613,PER,Catherine of Alexandria >> en,Q179718,-0.36952248215675354
13,658,666,PER,Saint Peter >> en,Q33923,-0.1636556088924408
13,671,693,PER,John the Evangelist >> en,Q328804,-0.16176080703735352
13,741,751,PER,Philip the Apostle >> en,Q43675,-0.5011147260665894
13,757,770,PER,Servite Order >> en,Q615923,-0.14750543236732483
13,776,787,PER,Antoninus of Florence >> en,Q773822,-0.08315642178058624
13,803,811,LOC,Florence >> en,Q2044,-0.1757228821516037
13,1124,1129,PER,Piero della Francesca >> en,Q5822,-0.5374675989151001
13,1273,1284,PER,Margaret the Virgin >> en,Q297742,0.02546483278274536
13,1315,1321,PER,Dragon >> en,Q7559,-0.4423081576824188
13,1759,1778,PER,"Giuliano de' Medici, Duke of Nemours >> en",Q333340,-0.41285115480422974
13,1877,1883,PER,Nature >> en,Q7860,-0.17657452821731567
13,1999,2016,PER,Cosimo de' Medici >> en,Q48544,-0.2298480123281479
13,2061,2066,PER,Piero di Cosimo de' Medici >> en,Q299663,-0.4899352788925171
13,2243,2257,PER,Cosimo Bartoli >> en,Q1136048,0.2622736692428589
13,2270,2281,LOC,Basilica of San Giovanni in Laterano >> en,Q84090,0.4335748553276062
14,23,27,LOC,Rome >> en,Q220,-0.20742765069007874
14,83,102,PER,Girolamo Siciolante da Sermoneta >> en,Q2296884,0.22596585750579834
14,106,115,LOC,Sermoneta >> en,Q128202,-0.09171098470687866
14,166,180,PER,Perino del Vaga >> en,Q918778,-0.38168829679489136
14,181,189,MISC,Perino del Vaga >> en,Q918778,0.10934409499168396
14,244,260,LOC,Castel Sant'Angelo >> en,Q486382,-0.1660493016242981
14,420,428,PER,San Girolamo >> en,Q3846621,-0.5008863210678101
14,552,571,LOC,San Stefano al Monte Celio >> en,Q919456,-1.058157205581665
14,597,606,LOC,Sermoneta >> en,Q128202,-0.06368100643157959
14,636,644,PER,Saint Peter >> en,Q33923,-0.1691896766424179
14,646,656,PER,Saint Stephen >> en,Q161775,-0.19690774381160736
14,662,681,PER,John the Baptist >> en,Q40662,-0.15457120537757874
14,774,795,LOC,"Santi Apostoli, Rome >> en",Q1515300,-0.5588378310203552
14,800,804,LOC,Rome >> en,Q220,-0.22197404503822327
14,838,849,PER,Dead Christ >> en,Q27795958,-1.1464555263519287
14,851,859,PER,"Mary, mother of Jesus >> en",Q345,-0.40697094798088074
14,861,868,PER,John the Apostle >> en,Q44015,-0.5374682545661926
14,874,883,PER,Mary Magdalene >> en,Q63070,-0.06027767062187195
14,945,949,LOC,Pace (transit) >> en,Q3360030,-0.24394752085208893
14,986,991,PER,Antipope Benedict XIII >> en,Q310371,-1.8790932893753052
14,1119,1143,MISC,Nativity of Jesus >> en,Q51628,-0.1909482330083847
14,1149,1170,MISC,Adoration of the Magi >> en,Q488841,-0.21891163289546967
14,1176,1193,MISC,Flight into Egypt >> en,Q837143,-0.013397768139839172
14,1203,1228,MISC,Massacre of the Innocents >> en,Q643474,-0.21751481294631958
14,1374,1382,PER,San Girolamo >> en,Q3846621,-0.5397363901138306
14,1465,1489,MISC,Nativity of Jesus >> en,Q51628,-0.18829774856567383
14,1566,1602,MISC,Sacristy >> en,Q468939,-1.4061973094940186
14,1606,1610,LOC,Rome >> en,Q220,-0.21858561038970947
14,1616,1660,MISC,Descent of the Holy Spirit >> en,Q39864,-0.5583658218383789
14,1716,1743,LOC,Santa Maria dell'Anima >> en,Q2140145,-0.29547104239463806
14,1763,1769,MISC,Germany >> en,Q183,-0.3648405075073242
14,1816,1843,LOC,Fugger >> en,Q155834,-0.986001193523407
14,1856,1869,PER,Giulio Romano >> en,Q215305,-0.1524313986301422
14,1927,1943,MISC,Life of the Virgin >> en,Q1446512,-0.6436514854431152
14,1967,1969,LOC,Priesthood in the Catholic Church >> en,Q17351675,-1.156524896621704
14,1970,1992,PER,James the Great >> en,Q43999,-1.6417676210403442
14,2044,2050,PER,Jesus >> en,Q302,0.09236124157905579
14,2058,2063,MISC,Christian cross >> en,Q392371,-0.283597856760025
14,2074,2080,MISC,Angel >> en,Q235113,-0.24995064735412598
14,2087,2090,MISC,Jesus >> en,Q302,-0.11532062292098999
14,2092,2100,PER,Veneration of Mary in the Catholic Church >> en,Q1938795,-0.49708765745162964
14,2106,2113,PER,John the Apostle >> en,Q44015,-0.4457405209541321
14,2233,2253,PER,James the Great >> en,Q43999,-0.24263501167297363
14,2258,2279,PER,Alfonso Maria de' Liguori >> en,Q273334,-0.34310632944107056
15,3,19,PER,Jacopo del Conte >> en,Q2538308,0.03138625621795654
15,23,31,MISC,Florence >> en,Q2044,-0.16291674971580505
15,72,76,LOC,Rome >> en,Q220,-0.26340481638908386
15,198,204,PER,Jacopo del Conte >> en,Q2538308,-0.6180583238601685
15,447,451,LOC,Rome >> en,Q220,-0.2986810803413391
15,630,638,PER,Pope Paul III >> en,Q133001,-0.17352139949798584
15,729,734,LOC,Roman Curia >> en,Q108169,-0.820347249507904
15,801,808,PER,Colonna family >> en,Q327202,0.20503026247024536
15,820,826,PER,Orsini family >> en,Q855303,-0.34190285205841064
15,835,848,PER,Piero Strozzi >> en,Q1346257,-0.07066483795642853
15,885,894,PER,Cardinal (Catholic Church) >> en,Q45722,-0.23882244527339935
15,1058,1062,LOC,Rome >> en,Q220,-0.2730816900730133
15,1289,1290,PER,Pope Innocent I >> en,Q134694,-0.231454536318779
15,1429,1440,PER,Dead Christ >> en,Q27795958,-1.0702167749404907
15,1474,1494,LOC,Santa Maria del Popolo >> en,Q869513,-0.4115639925003052
15,1540,1560,LOC,San Luigi dei Francesi >> en,Q638283,-2.5286061763763428
15,1564,1572,LOC,San Luigi dei Francesi >> en,Q638283,-1.3516144752502441
15,1751,1789,LOC,Santa Maria del Fiore >> en,Q191739,-2.4116711616516113
15,1816,1822,PER,Jesus >> en,Q302,0.0929306149482727
15,1843,1848,PER,Christian cross >> en,Q392371,-0.19676800072193146
15,1859,1866,PER,Theft >> en,Q2727213,-0.5096140503883362
15,1899,1906,PER,Madonna (art) >> en,Q926743,-0.2987620234489441
15,2052,2056,LOC,Rome >> en,Q220,-0.24291536211967468
15,2383,2387,LOC,Rome >> en,Q220,-0.2834734320640564
15,2437,2458,PER,Colonna family >> en,Q327202,-1.8046326637268066
