id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested,named_entity
baccio:885,PROD,1451,1456,plate,,,,
baccio:885,MAT,1460,1466,silver,,,,
baccio:885,MAT,1471,1475,gold,,,,
baccio:885,PER,1691,1703,Michelagnolo,,,,
baccio:885,PER,1706,1709,son,,,,
baccio:885,PER,1726,1737,Bartolommeo,,,,
baccio:885,LOC,1772,1782,Florentine,,,,
baccio:885,PROD,1783,1789,custom,,,,
baccio:885,PER,1817,1823,Baccio,,,,
baccio:885,PER,1825,1837,Michelagnolo,,,,
baccio:885,PER,1861,1864,son,,,,
baccio:885,PER,1865,1869,heir,,,,
baccio:885,PROD,1877,1880,art,,,,
baccio:885,LOC,1919,1927,workshop,,,,
baccio:885,PER,1956,1959,men,,,,
baccio:885,MISC,2004,2010,custom,,,,
baccio:885,PER,2060,2069,goldsmith,,,,
baccio:885,PER,2089,2100,draughtsman,,,,
baccio:885,TECH,2126,2132,relief,,,,
baccio:886,PER,0,8,Pope Leo,,,,
baccio:886,PROD,38,51,ornamentation,,,,
baccio:886,MAT,55,61,marble,,,,
baccio:886,LOC,81,100,Chamber of Our Lady,,,,
baccio:886,PER,92,100,Our Lady,,,,
baccio:886,LOC,104,110,Loreto,,,,
baccio:886,PROD,121,128,statues,,,,
baccio:886,PROD,133,139,scenes,,,,
baccio:886,PER,144,167,Maestro Andrea Contucci,,,,
baccio:886,LOC,171,186,Monte Sansovino,,,,
baccio:886,PER,306,312,Baccio,,,,
baccio:886,LOC,321,325,Rome,,,,
baccio:886,PER,335,339,Pope,,,,
baccio:886,PROD,358,363,model,,,,
baccio:886,PER,374,379,David,,,,
baccio:886,PER,396,403,Goliath,,,,
baccio:886,MISC,438,442,head,,,,
baccio:886,PROD,450,455,model,,,,
baccio:886,MAT,482,488,bronze,,,,
baccio:886,MAT,496,502,marble,,,,
baccio:886,LOC,529,534,court,,,,
baccio:886,LOC,542,547,house,,,,
baccio:886,ORG,551,561,the Medici,,,,
baccio:886,LOC,565,573,Florence,,,,
baccio:886,MISC,597,606,the David,,,,
baccio:886,PER,601,606,David,,,,
baccio:886,PER,610,616,Donato,,,,
baccio:886,LOC,648,661,Medici Palace,,,,
baccio:886,LOC,680,686,Palace,,,,
baccio:886,PER,713,720,Signori,,,,
baccio:886,PER,726,730,Pope,,,,
baccio:886,PER,747,753,Baccio,,,,
baccio:886,PER,810,815,David,,,,
baccio:886,LOC,829,835,Loreto,,,,
baccio:886,PER,839,853,Maestro Andrea,,,,
baccio:886,PER,871,877,Andrea,,,,
baccio:886,PROD,906,912,scenes,,,,
baccio:886,LOC,938,944,Loreto,,,,
baccio:886,PER,974,988,Maestro Andrea,,,,
baccio:886,PER,1058,1062,Pope,,,,
baccio:886,MAT,1099,1105,marble,,,,
baccio:886,MISC,1157,1177,Nativity of Our Lady,,,,
baccio:886,PER,1169,1177,Our Lady,,,,
baccio:886,PER,1179,1185,Baccio,,,,
baccio:886,PROD,1204,1209,model,,,,
baccio:886,PROD,1221,1225,work,,,,
baccio:886,PER,1240,1246,person,,,,
baccio:886,PER,1276,1285,colleague,,,,
baccio:886,PER,1292,1297,equal,,,,
baccio:886,PROD,1329,1334,works,,,,
baccio:886,PER,1393,1402,sculptors,,,,
baccio:886,PROD,1425,1430,works,,,,
baccio:886,PER,1434,1448,Maestro Andrea,,,,
baccio:886,MISC,1472,1478,design,,,,
baccio:886,PER,1604,1610,Baccio,,,,
baccio:886,PER,1623,1637,Maestro Andrea,,,,
baccio:886,PER,1679,1682,man,,,,
baccio:886,PROD,1719,1724,works,,,,
baccio:886,MISC,1743,1748,hands,,,,
baccio:886,MISC,1766,1772,tongue,,,,
baccio:886,PROD,1784,1790,design,,,,
baccio:886,PROD,1818,1826,drawings,,,,
baccio:886,PROD,1856,1860,work,,,,
baccio:886,MAT,1873,1878,stone,,,,
baccio:886,PER,1909,1915,Baccio,,,,
baccio:886,PER,1961,1967,Baccio,,,,
baccio:886,PROD,2011,2016,words,,,,
baccio:886,PER,2018,2032,Maestro Andrea,,,,
baccio:886,PER,2101,2111,Bandinelli,,,,
baccio:886,LOC,2210,2216,Loreto,,,,
baccio:886,PER,2218,2224,Baccio,,,,
baccio:886,PROD,2233,2238,scene,,,,
baccio:886,LOC,2250,2256,Ancona,,,,
baccio:886,PROD,2361,2365,work,,,,
baccio:886,PER,2393,2415,Raffaello da Montelupo,,,,
baccio:886,LOC,2406,2415,Montelupo,,,,
baccio:886,PER,2456,2470,Maestro Andrea,,,,
