id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested,named_entity
palma:922,PER,210,220,Rondinello,,,,
palma:922,PER,236,252,Giovanni Bellini,,,,
palma:922,MISC,270,273,art,,,,
palma:922,PROD,335,340,works,,,,
palma:922,PROD,391,404,panel-picture,,,,
palma:922,PROD,412,422,high-altar,,,,
palma:922,LOC,430,435,Duomo,,,,
palma:922,LOC,439,444,Forlì,,,,
palma:922,PER,454,460,Christ,,,,
palma:922,MISC,472,481,Communion,,,,
palma:922,PER,489,497,Apostles,,,,
palma:922,PROD,572,579,lunette,,,,
palma:922,PROD,591,598,picture,,,,
palma:922,MISC,612,623,Dead Christ,,,,
palma:922,PER,617,623,Christ,,,,
palma:922,LOC,636,644,predella,,,,
palma:922,PROD,650,656,scenes,,,,
palma:922,MISC,669,676,figures,,,,
palma:922,PER,737,746,S. Helena,,,,
palma:922,PER,752,758,mother,,,,
palma:922,PER,766,785,Emperor Constantine,,,,
palma:922,MISC,809,814,Cross,,,,
palma:922,MISC,841,847,figure,,,,
palma:922,PER,851,863,S. Sebastian,,,,
palma:922,PROD,895,902,picture,,,,
palma:922,LOC,915,921,church,,,,
palma:922,PROD,931,936,altar,,,,
palma:922,PER,940,958,S. Maria Maddalena,,,,
palma:922,LOC,967,983,Duomo of Ravenna,,,,
palma:922,LOC,976,983,Ravenna,,,,
palma:922,PROD,998,1011,panel-picture,,,,
palma:922,TECH,1015,1019,oils,,,,
palma:922,MISC,1042,1048,figure,,,,
palma:922,PER,1057,1062,Saint,,,,
palma:922,PROD,1085,1093,predella,,,,
palma:922,MISC,1113,1119,scenes,,,,
palma:922,MISC,1146,1153,figures,,,,
palma:922,PER,1165,1171,Christ,,,,
palma:922,PER,1185,1199,Mary Magdalene,,,,
palma:922,PER,1217,1225,gardener,,,,
palma:922,PER,1238,1246,S. Peter,,,,
palma:922,ANIM,1259,1263,ship,,,,
palma:922,PER,1299,1305,Christ,,,,
palma:922,MISC,1328,1351,Baptism of Jesus Christ,,,,
palma:922,PER,1339,1351,Jesus Christ,,,,
palma:922,LOC,1385,1408,S. Giovanni Evangelista,,,,
palma:922,LOC,1422,1426,city,,,,
palma:922,PROD,1443,1457,panel-pictures,,,,
palma:922,PER,1473,1478,Saint,,,,
palma:922,LOC,1496,1502,church,,,,
palma:922,PER,1527,1534,martyrs,,,,
palma:922,PER,1536,1546,S. Cantius,,,,
palma:922,PER,1548,1560,S. Cantianus,,,,
palma:922,PER,1566,1580,S. Cantianilla,,,,
palma:922,PROD,1582,1589,figures,,,,
palma:922,LOC,1610,1623,S. Apollinare,,,,
palma:922,LOC,1638,1642,city,,,,
palma:922,PROD,1652,1660,pictures,,,,
palma:922,MISC,1698,1704,figure,,,,
palma:922,PER,1706,1725,S. John the Baptist,,,,
palma:922,PER,1731,1743,S. Sebastian,,,,
palma:922,LOC,1756,1783,Church of the Spirito Santo,,,,
palma:922,PER,1770,1783,Spirito Santo,,,,
palma:922,PROD,1795,1800,panel,,,,
palma:922,PER,1839,1846,Madonna,,,,
palma:922,PER,1866,1892,Virgin Martyr S. Catharine,,,,
palma:922,PER,1897,1906,S. Jerome,,,,
palma:922,PER,1912,1924,S. Francesco,,,,
palma:922,PROD,1951,1965,panel-pictures,,,,
palma:922,PER,1974,1986,S. Catharine,,,,
palma:922,PER,1991,2001,S. Francis,,,,
palma:922,PER,2020,2028,Our Lady,,,,
palma:922,PER,2034,2054,S. James the Apostle,,,,
palma:922,PER,2056,2066,S. Francis,,,,
palma:922,MISC,2077,2084,figures,,,,
palma:922,LOC,2090,2101,S. Domenico,,,,
palma:922,PROD,2141,2147,panels,,,,
palma:922,PER,2178,2185,Madonna,,,,
palma:922,MISC,2195,2202,figures,,,,
palma:922,PROD,2231,2241,high-altar,,,,
palma:922,PROD,2260,2264,work,,,,
palma:922,PROD,2294,2298,wall,,,,
palma:922,LOC,2306,2312,church,,,,
palma:922,LOC,2326,2346,Church of S. Niccolò,,,,
palma:922,PER,2336,2346,S. Niccolò,,,,
palma:922,LOC,2350,2357,convent,,,,
palma:922,ORG,2361,2383,Friars of S. Augustine,,,,
palma:922,PER,2371,2383,S. Augustine,,,,
palma:922,PROD,2404,2409,panel,,,,
palma:922,PER,2415,2426,S. Laurence,,,,
palma:922,PER,2431,2441,S. Francis,,,,
palma:922,PROD,2482,2487,works,,,,
palma:922,LOC,2556,2563,Ravenna,,,,
palma:922,LOC,2583,2590,Romagna,,,,
palma:922,PER,2592,2602,Rondinello,,,,
palma:922,LOC,2648,2660,S. Francesco,,,,
palma:922,LOC,2664,2671,Ravenna,,,,
