id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested
ridolfo:741,MYTH,1737,1772,"S. Antonino, Archbishop of Florence",,,
ridolfo:741,MYTH,1750,1760,Archbishop,,,
ridolfo:741,GPE,1764,1772,Florence,,,
ridolfo:741,MYTH,1778,1799,S. Catharine of Siena,,,
ridolfo:741,GPE,1794,1799,Siena,,,
ridolfo:741,PROD,1821,1834,altar-picture,,,
ridolfo:741,MYTH,1838,1846,S. Lucia,,,
ridolfo:741,MYTH,1889,1894,friar,,,
ridolfo:741,FAC,1919,1925,church,,,
ridolfo:741,PROD,1942,1951,paintings,,,
ridolfo:741,PROD,1956,1964,pictures,,,
ridolfo:741,FAC,1981,1987,houses,,,
ridolfo:741,PER,1999,2010,individuals,,,
ridolfo:741,GPE,2047,2053,France,,,
ridolfo:741,PER,2096,2105,Benedetto,,,
ridolfo:741,GPE,2118,2126,Florence,,,
ridolfo:741,PER,2192,2196,King,,,
ridolfo:742,FAC,5,13,Nunziata,,,
ridolfo:742,PER,33,47,puppet-painter,,,
ridolfo:742,PER,70,76,person,,,
ridolfo:742,PROD,120,129,fireworks,,,
ridolfo:742,PROD,138,147,girandole,,,
ridolfo:742,PER,246,252,person,,,
ridolfo:743,PROD,10,15,works,,,
ridolfo:743,PER,38,45,painter,,,
ridolfo:743,PER,56,61,uncle,,,
ridolfo:743,PER,62,67,David,,,
ridolfo:743,PER,103,106,man,,,
ridolfo:743,MYTH,152,155,God,,,
ridolfo:743,PROD,196,199,art,,,
ridolfo:743,PER,203,211,Domenico,,,
ridolfo:743,PER,247,254,Ridolfo,,,
ridolfo:744,PER,0,7,Ridolfo,,,
ridolfo:744,PER,33,40,painter,,,
ridolfo:744,PROD,61,65,work,,,
ridolfo:744,PER,139,146,Emperor,,,
ridolfo:744,PER,139,156,Emperor Charles V,,,
ridolfo:744,GPE,162,170,Florence,,,
ridolfo:744,FAC,199,203,arch,,,
ridolfo:744,FAC,211,229,Canto alla Cuculia,,,
ridolfo:744,FAC,243,247,arch,,,
ridolfo:744,FAC,276,290,Porta al Prato,,,
ridolfo:744,PER,330,334,Lady,,,
ridolfo:744,PER,330,351,"Lady, Duchess Leonora",,,
ridolfo:744,PER,336,343,Duchess,,,
ridolfo:744,PROD,379,383,Life,,,
ridolfo:744,PER,387,402,Battista Franco,,,
ridolfo:745,FAC,8,15,Convent,,,
ridolfo:745,FAC,8,37,Convent of the Nuns of Ripoli,,,
ridolfo:745,MYTH,23,27,Nuns,,,
ridolfo:745,GPE,31,37,Ripoli,,,
ridolfo:745,PER,38,45,Ridolfo,,,
ridolfo:745,PROD,58,70,altar-pieces,,,
ridolfo:745,TECH,74,78,oils,,,
ridolfo:745,MYTH,91,113,Coronation of Our Lady,,,
ridolfo:745,MYTH,105,113,Our Lady,,,
ridolfo:745,MYTH,134,141,Madonna,,,
ridolfo:745,MYTH,164,170,Saints,,,
ridolfo:746,PER,0,7,Ridolfo,,,
ridolfo:746,PER,29,44,Don Bartolommeo,,,
ridolfo:746,FAC,52,104,"Angeli, a seat of the Monks of Camaldoli in Florence",,,
ridolfo:746,FAC,62,66,seat,,,
ridolfo:746,MYTH,74,92,Monks of Camaldoli,,,
ridolfo:746,GPE,96,104,Florence,,,
ridolfo:746,PER,153,156,man,,,
ridolfo:746,PER,162,169,Ridolfo,,,
ridolfo:746,FAC,214,222,cloister,,,
ridolfo:746,FAC,243,249,garden,,,
ridolfo:746,FAC,266,272,loggia,,,
ridolfo:746,PROD,293,300,stories,,,
ridolfo:746,MYTH,304,315,S. Benedict,,,
ridolfo:746,PER,352,365,Paolo Uccello,,,
ridolfo:746,FAC,406,410,door,,,
ridolfo:746,FAC,418,424,garden,,,
ridolfo:746,PROD,427,432,scene,,,
ridolfo:746,MYTH,452,457,Saint,,,
ridolfo:746,PROD,469,474,table,,,
ridolfo:746,PROD,484,490,Angels,,,
ridolfo:746,GPE,552,558,grotto,,,
ridolfo:746,MYTH,562,569,Romanus,,,
ridolfo:746,MYTH,579,584,Devil,,,
ridolfo:746,PROD,597,601,cord,,,
ridolfo:746,MAT,607,613,stones,,,
ridolfo:746,MYTH,628,633,Saint,,,
ridolfo:746,PER,652,655,man,,,
ridolfo:746,MYTH,665,670,habit,,,
ridolfo:747,FAC,7,101,"Madonna di Vertigli, a seat of the Monks of Camaldoli, without the township of Monte Sansovino",,,
ridolfo:747,FAC,30,34,seat,,,
ridolfo:747,MYTH,42,60,Monks of Camaldoli,,,
ridolfo:747,GPE,74,101,township of Monte Sansovino,,,
ridolfo:747,PER,103,110,Ridolfo,,,
ridolfo:747,PER,144,159,Battista Franco,,,
ridolfo:747,PER,164,171,Michele,,,
ridolfo:747,TECH,185,196,chiaroscuro,,,
ridolfo:747,FAC,210,218,cloister,,,
ridolfo:747,PROD,228,235,stories,,,
ridolfo:747,MYTH,243,257,life of Joseph,,,
ridolfo:747,MYTH,251,257,Joseph,,,
ridolfo:747,FAC,266,272,church,,,
ridolfo:747,PROD,278,290,altar-pieces,,,
ridolfo:747,FAC,298,308,high-altar,,,
ridolfo:747,MYTH,316,338,Visitation of Our Lady,,,
ridolfo:747,MYTH,330,338,Our Lady,,,
ridolfo:747,TECH,342,348,fresco,,,
ridolfo:747,PROD,379,383,work,,,
ridolfo:747,TECH,387,393,fresco,,,
ridolfo:747,PER,399,406,Ridolfo,,,
