id,type,start_pos,end_pos,surface,wb_id,has_nested,is_nested,named_entity
craftsmen:894,PER,3,19,Jacopo del Conte,,,,
craftsmen:894,PER,23,33,Florentine,,,,
craftsmen:894,PER,72,76,Rome,,,,
craftsmen:894,LOC,131,137,places,,,,
craftsmen:894,PER,198,204,Jacopo,,,,
craftsmen:894,PROD,387,401,altar-pictures,,,,
craftsmen:894,PROD,406,411,works,,,,
craftsmen:894,TECH,415,421,fresco,,,,
craftsmen:894,LOC,447,451,Rome,,,,
craftsmen:894,PROD,472,481,portraits,,,,
craftsmen:894,PER,590,598,Pontiffs,,,,
craftsmen:894,PER,625,638,Pope Paul III,,,,
craftsmen:894,PER,671,676,lords,,,,
craftsmen:894,PER,681,692,ambassadors,,,,
craftsmen:894,FAC,729,734,Court,,,,
craftsmen:894,PER,762,770,captains,,,,
craftsmen:894,PER,781,784,men,,,,
craftsmen:894,ORG,792,797,house,,,,
craftsmen:894,ORG,801,808,Colonna,,,,
craftsmen:894,ORG,816,826,the Orsini,,,,
craftsmen:894,PER,828,848,Signor Piero Strozzi,,,,
craftsmen:894,PER,876,883,Bishops,,,,
craftsmen:894,PER,885,894,Cardinals,,,,
craftsmen:894,PER,912,920,prelates,,,,
craftsmen:894,PER,925,930,lords,,,,
craftsmen:894,PER,953,956,men,,,,
craftsmen:894,MISC,960,967,letters,,,,
craftsmen:894,PER,978,981,men,,,,
craftsmen:894,LOC,1058,1062,Rome,,,,
craftsmen:894,PER,1122,1128,family,,,,
craftsmen:894,LOC,1137,1141,city,,,,
craftsmen:894,MISC,1357,1363,nature,,,,
craftsmen:894,PROD,1383,1388,works,,,,
craftsmen:894,MISC,1429,1440,Dead Christ,,,,
craftsmen:894,PER,1434,1440,Christ,,,,
craftsmen:894,PROD,1447,1458,altar-piece,,,,
craftsmen:894,LOC,1474,1494,Church of the Popolo,,,,
craftsmen:894,LOC,1540,1560,Chapel of S. Dionigi,,,,
craftsmen:894,PER,1550,1560,S. Dionigi,,,,
craftsmen:894,LOC,1564,1572,S. Luigi,,,,
craftsmen:894,PROD,1579,1586,stories,,,,
craftsmen:894,PER,1607,1612,Saint,,,,
craftsmen:894,PROD,1637,1641,work,,,,
craftsmen:894,PROD,1670,1676,scenes,,,,
craftsmen:894,TECH,1680,1686,fresco,,,,
craftsmen:894,LOC,1737,1742,place,,,,
craftsmen:894,LOC,1751,1789,Florentine Company of the Misericordia,,,,
craftsmen:894,PROD,1799,1812,altar-picture,,,,
craftsmen:894,PER,1816,1822,Christ,,,,
craftsmen:894,MISC,1843,1848,Cross,,,,
craftsmen:894,PER,1859,1866,Thieves,,,,
craftsmen:894,MISC,1882,1889,crosses,,,,
craftsmen:894,MISC,1899,1906,Madonna,,,,
craftsmen:894,MISC,1912,1917,swoon,,,,
craftsmen:894,TECH,1930,1941,oil-colours,,,,
craftsmen:894,PROD,2032,2040,pictures,,,,
craftsmen:894,LOC,2052,2056,Rome,,,,
craftsmen:894,MISC,2062,2069,figures,,,,
craftsmen:894,PROD,2132,2141,portraits,,,,
craftsmen:894,PER,2168,2171,men,,,,
craftsmen:894,PER,2176,2181,women,,,,
craftsmen:894,PER,2331,2337,ladies,,,,
craftsmen:894,PER,2339,2350,gentlewomen,,,,
craftsmen:894,PER,2355,2365,princesses,,,,
craftsmen:894,LOC,2383,2387,Rome,,,,
craftsmen:894,PER,2437,2458,Signora Livia Colonna,,,,
craftsmen:894,PER,2473,2477,lady,,,,
craftsmen:894,PER,2571,2587,Jacopo del Conte,,,,
