id,start_pos,end_pos,surface,type,value,is_nested
1,1410,1414,Rome,LOC,Q220,
1,1453,1460,Perugia,LOC,Q3437,
1,1584,1591,Perugia,LOC,Q3437,
1,1733,1752,M. Raffaello Maffei,PER,Q3417362,
1,1761,1775,Il  Volterrano,PER,Q3417362,
2,69,77,Giovanni,PER,Q314932,
2,82,97,Niccola of Pisa,PER,Q364413,
2,93,97,Pisa,LOC,Q13375,1
2,99,107,Agostino,PER,Q395759,
2,112,118,Agnolo,PER,Q374428,
2,133,138,Siena,LOC,Q2751,
2,301,306,Siena,LOC,Q2751,
2,800,808,Agostino,PER,Q395759,
2,813,819,Agnolo,PER,Q374428,
2,868,876,Giovanni,PER,Q314932,
2,881,896,Niccola of Pisa,PER,Q364413,
2,892,896,Pisa,LOC,Q13375,1
2,1015,1023,Giovanni,PER,Q314932,
2,1040,1046,Naples,LOC,Q2634,
2,1050,1054,Pisa,LOC,Q13375,
2,1083,1088,Siena,LOC,Q2751,
2,1280,1288,Agostino,PER,Q395759,
2,1537,1545,Giovanni,PER,Q314932,
2,1994,2002,Agostino,PER,Q395759,
2,2045,2053,Giovanni,PER,Q314932,
2,2072,2078,Agnolo,PER,Q374428,
3,46,54,Giovanni,PER,Q314932,
3,100,119,Vescovado of Arezzo,LOC,Q314932,
3,193,199,Agnolo,PER,Q374428,
3,322,330,Agostino,PER,Q395759,
3,399,407,Giovanni,PER,Q314932,
3,529,536,Pistola,LOC,NIL,
3,541,545,Pisa,LOC,Q13375,
3,704,708,Nine,ORG,Q736727,
3,712,717,Siena,LOC,Q2751,
3,719,727,Agostino,PER,Q395759,
3,753,775,Palace in Malborghetto,LOC,Q1190961,
3,763,775,Malborghetto,LOC,NIL,1
3,890,895,Siena,LOC,Q2751,
3,915,923,Giovanni,PER,Q314932,
3,1491,1499,Agostino,PER,Q395759,
3,1504,1510,Agnolo,PER,Q374428,
3,1586,1621,"Cardinal di Gaeta, Apostolic Legate",PER,NIL,
3,1672,1679,Tolomei,PER,Q3992417,
3,1709,1716,Orvieto,LOC,Q541,
3,1718,1726,Agostino,PER,Q395759,
3,1731,1737,Agnolo,PER,Q374428,
4,50,58,Florence,LOC,Q2044,
4,101,135,Lorenzo de' Medici the Magnificent,PER,Q177854,
4,180,214,Michelagnolo di Viviano of Gaiuole,PER,Q3856430,
4,196,214,Viviano of Gaiuole,PER,Q15614943,1
4,207,214,Gaiuole,LOC,Q91199,1
4,364,376,Michelagnolo,PER,Q3856430,
4,687,695,Florence,LOC,Q2044,
4,801,809,Giuliano,PER,Q298877,
4,864,882,Piazza di S. Croce,LOC,Q51177,
4,1047,1066,Magnificent Lorenzo,PER,Q177854,
4,1360,1372,Michelagnolo,PER,Q3856430,
4,1409,1417,Florence,LOC,Q2044,
4,1691,1703,Michelagnolo,PER,Q3856430,
4,1726,1737,Bartolommeo,PER,Q358348,
4,1825,1837,Michelagnolo,PER,Q3856430,
5,0,8,Pope Leo,PER,Q49237,
5,81,110,Chamber of Our Lady at Loreto,LOC,Q654996,
5,144,186,Maestro Andrea Contucci of Monte Sansovino,PER,Q495011,
5,171,186,Monte Sansovino,LOC,Q52086,1
5,306,312,Baccio,PER,Q358348,
5,321,325,Rome,LOC,Q220,
5,374,379,David,PER,Q41370,
5,396,403,Goliath,PER,Q192785,
5,542,573,house of the Medici in Florence,LOC,Q911047,
5,565,573,Florence,LOC,Q2044,1
5,610,616,Donato,PER,Q37562,
5,648,661,Medici Palace,LOC,Q911047,
5,726,730,Pope,PER,Q49237,
5,747,753,Baccio,PER,Q358348,
5,810,815,David,PER,Q41370,
5,829,835,Loreto,LOC,Q124110,
5,839,853,Maestro Andrea,PER,Q124110,
5,938,944,Loreto,LOC,Q124110,
5,974,988,Maestro Andrea,PER,Q495011,
5,1058,1062,Pope,PER,Q495011,
5,1157,1177,Nativity of Our Lady,MISC,Q501107,
5,1179,1185,Baccio,PER,Q358348,
5,1434,1448,Maestro Andrea,PER,Q495011,
5,1604,1610,Baccio,PER,Q358348,
5,1623,1637,Maestro Andrea,PER,Q495011,
5,2210,2216,Loreto,LOC,Q124110,
5,2218,2224,Baccio,PER,Q358348,
5,2250,2256,Ancona,LOC,Q3415,
5,2393,2415,Raffaello da Montelupo,PER,Q1370859,
5,2456,2470,Maestro Andrea,PER,Q3415,
6,1125,1151,Filippo di Ser Brunellesco,PER,Q174330,
6,1136,1151,Ser Brunellesco,PER,NIL,1
6,1198,1222,Messer Forese da Rabatta,PER,NIL,
6,1227,1233,Giotto,PER,Q7814,
6,1747,1754,Filippo,PER,Q174330,
7,29,37,Florence,LOC,Q2044,
7,145,174,Ser Brunellesco di Lippo Lapi,PER,NIL,
7,164,174,Lippo Lapi,PER,NIL,1
7,209,215,Cambio,PER,NIL,
7,303,328,Maestro Ventura Bacherini,PER,NIL,
7,334,349,Ser Brunellesco,PER,NIL,
7,619,636,Piazza degli Agli,LOC,NIL,
7,774,781,Filippo,PER,Q174330,
7,1224,1239,Ser Brunellesco,PER,NIL,
7,1628,1635,Filippo,PER,Q174330,
7,1950,1970,S. Jacopo in Pistoia,LOC,Q2557858,
7,1963,1970,Pistoia,LOC,Q13376,1
8,20,28,Florence,LOC,Q2044,1
8,493,507,Porta a Faenza,LOC,Q3908872,
8,518,537,Giuliano Bugiardini,PER,Q2578459,
8,716,762,garden of the Medici on the Piazza di S. Marco,LOC,Q3763928,
8,744,762,Piazza di S. Marco,LOC,Q3382259,1
8,823,831,Bertoldo,PER,Q828363,
8,884,907,Michelagnolo Buonarroti,PER,Q5592,
8,1036,1044,Giuliano,PER,Q2578459,
8,1161,1169,Giuliano,PER,Q2578459,
8,1312,1322,Buonarroti,PER,Q5592,
8,1480,1488,Giuliano,PER,Q2578459,
8,1656,1668,Michelagnolo,PER,Q5592,
8,1823,1831,Giuliano,PER,Q2578459,
8,1917,1927,Buonarroti,PER,Q5592,
8,1932,1940,Granacci,PER,Q717097,
8,1948,1968,Domenico Ghirlandajo,PER,Q191423,
8,2017,2033,S. Maria Novella,LOC,Q51175,
9,0,8,Giuliano,PER,Q2578459,
9,29,53,Cardinal Innocenzio Cibo,PER,Q1386991,
9,85,104,Raffaello da Urbino,PER,Q8441,
9,139,147,Pope Leo,PER,Q49237,
9,149,175,Cardinal Giulio de' Medici,PER,Q83159,
9,181,199,Cardinal de' Rossi,PER,Q733662,
9,259,272,Cardinal Cibo,PER,Q1386991,
9,430,445,Cencio Guasconi,PER,NIL,
10,769,784,Marco Calavrese,PER,Q2559941,
10,872,878,Naples,LOC,Q2634,
10,943,947,Rome,LOC,Q220,
10,1036,1041,Siren,PER,Q150986,
10,1145,1151,Sebeto,LOC,Q3953836,
10,1257,1263,Heaven,LOC,Q4489450,
10,1295,1300,Marco,PER,Q2559941,
10,1516,1522,Aversa,LOC,Q19279,
10,1547,1553,Naples,LOC,Q2634,
10,1756,1768,S. Augustine,PER,Q8018,
10,1814,1820,Christ,PER,Q302,
10,1825,1831,Saints,PER,Q43115,
11,24,31,Niccola,PER,Q3339886,
11,61,87,Maestro Cola dalla Matrice,PER,Q3339886,
11,116,124,Calabria,LOC,Q1458,
11,129,135,Ascoli,LOC,Q6624,
11,144,150,Norcia,LOC,Q20494,
11,393,399,Ascoli,LOC,NIL,
11,455,459,Cola,PER,Q3339886,
11,483,487,Rome,LOC,Q220,
11,533,539,Ascoli,LOC,Q6624,
11,749,762,Pope Paul III,PER,Q133001,
11,1288,1294,Ascoli,LOC,Q6624,
11,1367,1379,Maestro Cola,PER,Q3339886,
11,1456,1481,Signor Alessandro Vitelli,PER,Q621395,
11,1506,1513,Matrice,LOC,Q277684,1
11,1524,1536,Maestro Cola,PER,Q3339886,
11,1557,1574,Città di Castello,LOC,Q20413,
12,6,15,Giorgione,PER,Q8459,
12,20,29,Correggio,PER,Q8457,
12,98,106,Lombardy,LOC,Q1210,
12,108,115,Tuscany,LOC,Q1273,
12,214,219,Piero,PER,Q280851,
12,236,243,Lorenzo,PER,NIL,
12,273,288,Cosimo Rosselli,PER,Q29447,
12,322,337,Piero di Cosimo,PER,Q280851,
12,731,737,Cosimo,PER,Q29447,
12,1075,1081,Cosimo,PER,Q29447,
12,1597,1603,Cosimo,PER,Q29447,
12,1775,1780,Piero,PER,Q280851,
13,40,45,Piero,PER,Q280851,
13,200,210,S. Filippo,PER,Q141900,
13,258,266,Our Lady,PER,Q345,
13,421,432,Holy Spirit,PER,Q37302,
13,583,594,S. Margaret,PER,Q297742,
13,601,613,S. Catherine,PER,Q179718,
13,658,666,S. Peter,PER,Q33923,
13,671,693,S. John the Evangelist,PER,Q328804,
13,741,770,"S. Filippo, the Servite Friar",PER,Q141900,
13,765,770,Friar,PER,Q548320,1
13,776,811,"S. Antonino, Archbishop of Florence",PER,Q773822,
13,803,811,Florence,LOC,Q2044,1
13,1124,1129,Piero,PER,Q280851,
13,1273,1284,S. Margaret,PER,Q297742,
13,1747,1778,Magnificent Giuliano de' Medici,PER,Q298877,
13,1994,2016,Duke Cosimo de' Medici,PER,Q48547,
13,2061,2066,Piero,PER,Q280851,
13,2240,2281,"M. Cosimo Bartoli, Provost of S. Giovanni",PER,Q1136048,
13,2270,2281,S. Giovanni,LOC,Q732511,1
14,23,27,Rome,LOC,Q220,
14,83,115,Girolamo Siciolante of Sermoneta,PER,Q2296884,
14,174,189,Perino del Vaga,PER,Q918778,
14,244,260,Castel S. Angelo,LOC,Q486382,
14,420,428,Girolamo,PER,Q2296884,
14,552,571,Badia of S. Stefano,LOC,Q2820750,
14,597,606,Sermoneta,LOC,Q128202,
14,636,644,S. Peter,PER,Q33923,
14,646,656,S. Stephen,PER,Q161775,
14,662,681,S. John the Baptist,PER,Q40662,
14,800,804,Rome,LOC,Q220,
14,851,859,Our Lady,PER,Q345,
14,861,869,"S. John,",PER,Q328804,
14,874,883,Magdalene,PER,Q63070,
14,977,991,Cardinal Cesis,PER,Q1605089,
14,1374,1382,Girolamo,PER,Q2296884,
14,1566,1610,Sacristy of the Church of S. Spirito in Rome,LOC,NIL,
14,1582,1610,Church of S. Spirito in Rome,LOC,Q1428488,1
14,1606,1610,Rome,LOC,Q220,1
14,1856,1869,Giulio Romano,PER,Q215305,
14,2044,2050,Christ,PER,Q345,1
14,2074,2080,Angels,PER,Q235113,
14,2092,2100,Our Lady,PER,Q345,
14,2106,2113,S. John,PER,Q328804,
14,2233,2253,S. James the Apostle,PER,Q43999,
14,2258,2279,S. Alfonso the Bishop,PER,Q1136457,
15,3,19,Jacopo del Conte,PER,Q2538308,
15,198,204,Jacopo,PER,Q2538308,
15,447,451,Rome,LOC,Q220,
15,625,638,Pope Paul III,PER,Q133001,
15,828,848,Signor Piero Strozzi,PER,Q1346257,
15,1058,1062,Rome,LOC,Q220,
15,1429,1440,Dead Christ,PER,Q3155356,
15,1434,1440,Christ,PER,Q302,1
15,1474,1494,Church of the Popolo,LOC,Q869513,
15,1540,1560,Chapel of S. Dionigi,LOC,NIL,
15,1550,1560,S. Dionigi,PER,Q244380,1
15,1564,1572,S. Luigi,LOC,Q638283,
15,1751,1789,Florentine Company of the Misericordia,ORG,Q3859014,
15,1899,1906,Madonna,PER,Q345,
15,2052,2056,Rome,LOC,Q220,
15,2437,2458,Signora Livia Colonna,PER,Q95193332,
15,2571,2587,Jacopo del Conte,PER,Q2538308,
16,804,849,Giovanni da Santo Stefano a Ponte of Florence,PER,Q2749321,
16,841,849,Florence,LOC,Q2044,1
16,1171,1192,Buonamico Buffalmacco,PER,Q972487,
16,1446,1461,Pieve of Empoli,LOC,Q3904613,
16,1575,1581,Arezzo,LOC,Q13378,
16,1688,1710,Assumption of Our Lady,MISC,Q162691,
16,1702,1710,Our Lady,PER,Q345,1
16,1726,1738,S. Francesco,LOC,Q1677980,
16,1895,1905,S. Antonio,PER,Q170547,
16,1985,1996,S. Giustina,LOC,NIL,
16,2004,2013,S. Matteo,LOC,Q3670866,
16,2054,2065,Duke Cosimo,PER,Q48547,
16,2319,2331,Appius Cæcus,PER,Q297783,
16,2500,2508,Giovanni,PER,Q2749321,
16,2529,2537,Florence,LOC,Q2044,
16,2612,2630,Ponte a S. Trinita,LOC,Q545578,
16,2723,2738,S. Michelagnolo,PER,Q45581,
16,3007,3025,Giovanni dal Ponte,PER,Q2749321,
16,3030,3034,Pisa,LOC,Q13375,
16,3134,3156,S. Paolo a Ripa d'Arno,LOC,Q1423910,
16,3150,3156,d'Arno,LOC,Q115457,1
17,0,8,Giovanni,PER,Q2749321,
17,63,71,Florence,LOC,Q2044,
17,197,210,Maestro Paolo,PER,Q9200,
17,231,258,S. Stefano al Ponte Vecchio,LOC,Q3674332,
17,350,358,Florence,LOC,Q2044,
18,166,182,Andrea del Sarto,PER,Q5571,
18,1363,1369,Andrea,PER,Q5571,
18,1382,1390,Florence,LOC,Q2044,
18,1481,1497,Andrea del Sarto,PER,Q5571,
19,108,141,Fra Mariano dal Canto alla Macine,PER,NIL,
19,199,205,Andrea,PER,Q5571,
19,721,740,Alesso Baldovinetti,PER,Q472073,
19,904,919,Cosimo Rosselli,PER,Q29447,
19,941,951,S. Filippo,PER,Q141900,
19,973,986,Servite Order,ORG,Q615923,
19,1012,1018,Cosimo,PER,Q29447,
19,1237,1243,Andrea,PER,Q5571,
19,1248,1260,Franciabigio,PER,Q537712,
19,1504,1510,Andrea,PER,Q5571,
19,1930,1942,Franciabigio,PER,Q537712,
19,2084,2090,Andrea,PER,Q5571,
19,2197,2209,Franciabigio,PER,Q537712,
19,2522,2532,S. Filippo,PER,Q141900,
19,2620,2626,Andrea,PER,Q5571,
20,523,540,Galasso Ferrarese,PER,Q2168697,
20,554,584,Piero dal Borgo a San Sepolcro,PER,Q5822,
20,564,584,Borgo a San Sepolcro,LOC,Q52098,1
20,609,616,Ferrara,LOC,Q13362,1
20,944,950,Venice,LOC,Q641,
20,1153,1160,Ferrara,LOC,Q13362,
20,1183,1190,Bologna,LOC,Q1891,
20,1275,1286,S. Domenico,LOC,Q862602,
20,1390,1452,"S. Maria del Monte, a seat of the Black Friars without Bologna",LOC,NIL,
20,1445,1452,Bologna,LOC,Q1891,1
20,1465,1484,Porta di S. Mammolo,LOC,Q3908797,
20,1514,1527,Casa di Mezzo,LOC,NIL,
21,26,31,Cosmè,PER,Q7129,
21,41,48,Ferrara,LOC,Q13362,
21,104,115,S. Domenico,LOC,Q3669872,
22,669,683,ancient Romans,PER,Q1651392,
22,1029,1036,Princes,PER,Q2747456,
22,1088,1108,Antonio da San Gallo,PER,Q357276,
22,1182,1189,Antonio,PER,Q357276,
22,1212,1242,Bartolommeo Picconi of Mugello,PER,NIL,
22,1346,1367,Giuliano da San Gallo,PER,Q312365,
22,1384,1388,Rome,LOC,Q220,
22,1442,1450,Florence,LOC,Q2044,
22,1681,1686,Italy,LOC,Q38,
22,1776,1784,Giuliano,PER,Q312365,
22,1856,1864,Florence,LOC,Q2044,
22,1870,1877,Antonio,PER,Q357276,
22,1916,1942,Bramante of Castel Durante,PER,Q357276,
22,1928,1942,Castel Durante,LOC,Q190134,1
23,16,28,Pope Paul II,PER,NIL,
23,270,288,Giuliano da Maiano,PER,Q716519,
23,356,365,Sixtus IV,PER,Q163514,
23,430,437,Clement,PER,Q83159,
23,720,727,Antonio,PER,Q357276,
23,749,761,Pope Clement,PER,Q83159,
23,823,829,Loreto,LOC,Q124110,
23,1687,1694,Antonio,PER,Q357276,
24,800,822,Fra Giocondo of Verona,PER,Q5585,
24,1465,1477,Fra Giocondo,PER,Q5585,
24,1552,1564,Fra Giocondo,PER,Q5585,
24,1570,1591,Fra Giovanni Giocondo,PER,Q5585,
24,1606,1614,Giovanni,PER,Q5585,
24,1684,1696,Fra Giocondo,PER,Q5585,
24,2075,2083,Scaliger,PER,Q441066,
24,2115,2121,Cardan,PER,Q184530,
24,2139,2143,Budé,PER,Q353668,
25,43,55,Fra Giocondo,PER,Q5585,
25,252,270,Republic of Venice,LOC,Q4948,
25,847,859,Fra Giocondo,PER,Q5585,
25,1193,1205,Fra Giocondo,PER,Q5585,
25,1296,1301,Italy,LOC,Q38,
25,1588,1600,River Brenta,LOC,Q214551,
25,1682,1690,Chioggia,LOC,Q55416,
25,1751,1757,Venice,LOC,Q641,
25,2107,2139,Magnificent Messer Luigi Cornaro,PER,NIL,
25,2269,2281,Fra Giocondo,PER,Q5585,
25,2336,2344,Chioggia,LOC,Q55416,
25,2410,2416,Venice,LOC,Q641,
25,2486,2498,Messer Luigi,PER,NIL,
25,2532,2544,Fra Giocondo,PER,Q5585,
25,2630,2636,Venice,LOC,Q641,
26,263,269,Giotto,PER,Q7814,
26,282,290,Florence,LOC,Q2044,
26,711,717,Giotto,PER,Q7814,
26,915,925,Vespignano,LOC,Q82880,
26,946,954,Florence,LOC,Q2044,
26,1033,1040,Bondone,PER,NIL,
26,1134,1140,Giotto,PER,Q7814,
26,1464,1471,Bondone,PER,NIL,
26,1789,1796,Cimabue,PER,Q15790,
26,1845,1853,Florence,LOC,Q2044,
26,1857,1867,Vespignano,LOC,Q82880,
26,1875,1881,Giotto,PER,Q7814,
27,30,57,Guido Tarlati da Pietramala,PER,Q378128,
27,78,84,Arezzo,LOC,Q13378,1
27,94,110,Massa di Maremma,LOC,Q214725,
27,129,134,Lucca,LOC,Q13373,
27,284,297,Piero Saccone,PER,NIL,
27,302,321,Dolfo da Pietramala,PER,NIL,
27,542,549,Tuscany,LOC,Q1273,
27,580,586,Giotto,PER,Q7814,
27,862,867,Italy,LOC,Q38,
27,919,925,Giotto,PER,Q7814,
27,1093,1106,Piero Saccone,PER,NIL,
27,1166,1186,Borgo a San Sepolcro,LOC,Q52098,
27,1264,1270,Arezzo,LOC,Q13378,
27,1314,1320,Giotto,PER,Q7814,
27,1359,1371,Baccio Gondi,PER,NIL,
27,1385,1393,Florence,LOC,Q2044,
27,1803,1825,Hermitage of Camaldoli,LOC,Q568823,
27,1816,1825,Camaldoli,LOC,Q2019442,1
27,1939,1972,Very Reverend Don Antonio da Pisa,PER,NIL,
27,2092,2098,Giotto,PER,Q7814,
27,2166,2192,Reverend Don Silvano Razzi,PER,Q59526715,
27,2263,2286,Monastery of the Angeli,LOC,Q7590536,
27,2392,2411,Raffaello da Urbino,PER,Q5597,
28,511,529,Francesco Granacci,PER,Q717097,
28,603,633,Magnificent Lorenzo de' Medici,PER,NIL,
28,731,743,Michelagnolo,PER,Q5592,
28,1221,1229,Granacci,PER,Q717097,
28,1296,1316,Domenico Ghirlandajo,PER,Q191423,
28,1339,1347,Granacci,PER,Q717097,
28,1505,1510,David,PER,Q1145811,
28,1515,1536,Benedetto Ghirlandajo,PER,Q2554861,
28,1554,1562,Domenico,PER,Q191423,
28,1611,1627,S. Maria Novella,LOC,Q800761,
28,1709,1717,Granacci,PER,Q717097,
28,2036,2044,Carnival,MISC,Q4618,
28,2080,2110,Magnificent Lorenzo de' Medici,PER,Q177854,
28,2369,2377,Granacci,PER,Q717097,
28,2512,2530,Lorenzo de' Medici,PER,Q177854,
28,2667,2675,Florence,LOC,Q2044,
28,2677,2682,Canti,MISC,Q3655716,
29,12,20,Granacci,PER,Q717097,
29,33,58,Pier Francesco Borgherini,PER,Q21532972,
29,140,158,Jacopo da Pontormo,PER,Q207929,
29,160,176,Andrea del Sarto,PER,Q5571,
29,182,200,Francesco Ubertini,PER,Q7770,
29,243,249,Joseph,PER,Q128267,
29,254,300,Pier Francesco's house in Borgo Sant' Apostolo,LOC,Q3889702,
29,254,268,Pier Francesco,PER,Q21532972,1
29,280,300,Borgo Sant' Apostolo,LOC,Q3642541,1
29,688,702,God the Father,PER,Q186350,
29,716,732,Christ Crucified,PER,Q51636,
29,745,772,Church of S. Piero Maggiore,LOC,Q3671591,
29,846,855,S. Thomas,PER,Q43669,
29,869,876,Madonna,PER,Q345,
29,913,922,S. Thomas,PER,Q43669,
29,1007,1019,Michelagnolo,PER,Q5592,
29,1107,1115,Granacci,PER,Q717097,
29,1216,1223,S. Paul,PER,Q9200,
29,1225,1236,S. Laurence,PER,Q17590,
29,1238,1246,S. James,PER,Q43999,
29,1252,1259,S. John,PER,Q44015,
29,1330,1339,Francesco,PER,Q717097,
30,15,23,L'Indaco,PER,Q2632655,
30,47,71,Domenico del Ghirlandajo,PER,Q191423,
30,91,95,Rome,LOC,Q220,
30,101,113,Pinturicchio,PER,Q5591,
30,658,670,Michelagnolo,PER,Q5592,
30,935,941,Jacopo,PER,Q2632655,
30,967,971,Rome,LOC,Q220,
30,1219,1227,Apostles,PER,Q43412,
30,1296,1302,Christ,PER,Q302,
30,1321,1326,Peter,PER,Q33923,
30,1331,1337,Andrew,PER,Q43399,
30,1399,1408,Magdalene,PER,Q63070,
30,1547,1558,Dead Christ,PER,Q3155356,
30,1552,1558,Christ,PER,Q302,1
30,1621,1636,Trinità at Rome,LOC,Q1229008,
30,1632,1636,Rome,LOC,Q220,1
31,11,17,Jacopo,PER,Q2632655,
31,70,79,Francesco,PER,NIL,
31,119,127,L'Indaco,PER,NIL,
31,226,232,Jacopo,PER,Q2632655,
31,491,504,Montepulciano,LOC,Q91217,
31,566,623,Audience Chamber of the Company of the Nunziata in Arezzo,LOC,NIL,
31,590,613,Company of the Nunziata,ORG,NIL,1
31,617,623,Arezzo,LOC,Q13378,1
31,639,651,Annunciation,MISC,Q154326,
31,784,799,Duke Alessandro,PER,Q378232,
31,1147,1151,Rome,LOC,Q220,
31,1173,1190,Emperor Charles V,PER,Q32500,
31,1298,1309,Campidoglio,LOC,Q34925,
31,1476,1505,Duchess Margherita of Austria,PER,Q307815,
31,1513,1541,Palace of the Medici at Rome,LOC,Q1362663,
31,1537,1541,Rome,LOC,Q220,1
31,1699,1707,L'Indaco,PER,NIL,
32,1372,1392,Leon Batista Alberti,PER,Q182046,
32,2200,2212,Leon Batista,PER,Q182046,
32,2294,2302,Florence,LOC,Q2044,
33,20,36,Lodovico Gonzaga,PER,Q969770,
33,49,55,Mantua,LOC,Q6247,1
33,117,125,Nunziata,LOC,Q2287001,
33,154,162,Florence,LOC,Q220,
33,194,206,Leon Batista,PER,Q182046,
33,1100,1112,Leon Batista,PER,Q182046,
33,1619,1631,Leon Batista,PER,Q182046,
33,2003,2015,Leon Batista,PER,Q182046,
33,2112,2128,Marquis Lodovico,PER,Q969770,
33,2132,2138,Mantua,LOC,Q6247,
33,2140,2152,Leon Batista,PER,Q182046,
33,2268,2273,Padua,LOC,Q6247,
33,2366,2378,Leon Batista,PER,Q182046,
33,2410,2428,Salvestro Fancelli,PER,NIL,
33,2471,2479,Florence,LOC,Q2044,
33,2645,2651,Mantua,LOC,Q6247,
33,2668,2672,Luca,PER,Q2255983,
33,2763,2771,Filarete,PER,Q449961,
34,87,93,Giotto,PER,Q7814,
34,2082,2090,Florence,LOC,Q2044,
34,2303,2312,Casentino,LOC,Q1047110,
34,2403,2441,Lodovico di Leonardo Buonarroti Simoni,PER,Q111456912,
34,2415,2441,Leonardo Buonarroti Simoni,PER,NIL,1
34,2548,2556,Lodovico,PER,Q21707110,
34,2613,2619,Chiusi,LOC,Q694019,
34,2624,2631,Caprese,LOC,Q52069,
34,2642,2660,Sasso della Vernia,LOC,Q14552418,
34,2668,2678,S. Francis,PER,Q676555,
34,2720,2726,Arezzo,LOC,Q13378,1
34,2840,2852,Michelagnolo,PER,Q5592,
34,3332,3340,Lodovico,PER,Q111456912,
34,3353,3361,Florence,LOC,Q2044,
34,3392,3402,Settignano,LOC,Q942605,
35,12,24,Michelagnolo,PER,Q5592,
35,80,88,Florence,LOC,Q179900,
35,152,169,Pope Alexander VI,PER,Q108316,
35,186,195,Julius II,PER,Q80516,
35,497,501,Rome,LOC,Q220,
35,697,709,Michelagnolo,PER,Q5592,
35,850,861,Pope Julius,PER,Q80516,
35,927,954,Church of S. Pietro in Rome,LOC,Q12512,
35,950,954,Rome,LOC,Q220,1
35,1035,1047,Michelagnolo,PER,Q5592,
35,1123,1130,Carrara,LOC,Q13372,
35,1229,1246,Alamanno Salviati,PER,Q2830440,
35,1665,1669,Rome,LOC,Q220,
35,1698,1717,Piazza di S. Pietro,LOC,Q83425,
35,1731,1742,S. Caterina,LOC,Q1134284,
35,1801,1809,Castello,LOC,Q486382,
35,1825,1837,Michelagnolo,PER,NIL,
35,1937,1941,Pope,PER,Q80516,
36,0,24,Nanni d'Antonio di Banco,PER,Q465917,
36,6,24,d'Antonio di Banco,PER,NIL,1
36,492,498,Donato,PER,Q37562,
36,683,691,Florence,LOC,Q2044,
36,697,706,S. Philip,PER,Q508571,
36,822,828,Donato,PER,Q37562,
36,836,855,Guild of Shoemakers,ORG,NIL,
36,975,980,Nanni,PER,Q465917,
36,1219,1225,Donato,PER,Q37562,
36,1563,1568,Nanni,PER,Q465917,
36,1661,1668,Consuls,PER,Q207978,
36,1696,1702,Donato,PER,Q37562,
37,112,129,Guild of Farriers,ORG,NIL,
37,158,163,Nanni,PER,Q465917,
37,531,536,Nanni,PER,Q465917,
37,639,647,Florence,LOC,Q2044,
38,732,737,Palma,PER,Q9342,
38,1237,1245,Castello,LOC,Q52425,
38,1250,1256,Venice,LOC,Q641,
38,1293,1297,Lido,LOC,Q226221,
38,1427,1431,Magi,PER,Q51671,1
38,1462,1468,Christ,PER,Q302,1
39,25,32,Romagna,LOC,Q244482,
39,68,78,Rondinello,PER,Q1409601,
39,131,147,Giovanni Bellini,PER,Q17169,
