id,start_pos,end_pos,surface,type,score
31,60,64,Mars,MISC,0.9992058873176575
31,153,158,Loves,MISC,0.9722591042518616
31,257,261,Mars,MISC,0.9938985109329224
31,298,303,Cupid,MISC,0.9911132454872131
31,395,399,Love,MISC,0.8608531951904297
32,4,21,Giovanni Vespucci,PER,0.9972182810306549
32,61,75,Piero Salviati,PER,0.9761855900287628
32,108,121,Via de ' Servi,LOC,0.7681649997830391
33,0,5,Piero,PER,0.9997734427452087
33,33,55,Francesco da San Gallo,PER,0.9487637579441071
33,126,131,Piero,PER,0.999810516834259
33,147,156,Francesco,PER,0.998474657535553
33,189,194,Piero,PER,0.9999309778213501
33,245,254,Cleopatra,PER,0.9997739195823669
33,327,335,Giuliano,PER,0.9954097867012024
33,370,389,Francesco Giamberti,PER,0.9978788495063782
