id,start_pos,end_pos,surface,type,value,has_nested,is_nested
11,726,732,Ascoli,LOC,Q6624,,
11,1288,1294,Ascoli,LOC,Q6624,,
11,1506,1513,Matrice,LOC,Q277684,,
13,94,122,Church of the Servite Friars,LOC,Q2287001,True,
13,108,122,Servite Friars,ORG,Q615923,,True
13,145,152,Tedaldi,ORG,NIL,,True
13,200,210,S. Filippo,PER,Q141900,,
13,231,236,Order,ORG,Q615923,,
13,395,398,Son,PER,Q302,,
13,421,432,Holy Spirit,PER,Q37302,,
13,512,516,Dove,PER,Q1367208,,
13,583,594,S. Margaret,PER,Q297742,,
13,601,613,S. Catherine,PER,Q179718,,
13,658,666,S. Peter,PER,Q33923,,
13,741,751,S. Filippo,PER,Q141900,,
13,757,764,Servite,ORG,Q615923,,True
13,789,799,Archbishop,PER,Q49476;Q773822,,
13,1273,1284,S. Margaret,PER,Q297742,,
13,1315,1321,Dragon,PER,Q7559,,
13,1747,1778,Magnificent Giuliano de' Medici,PER,Q298877,,
13,1877,1883,Nature,LOC,Q7860,,
13,1994,2016,Duke Cosimo de' Medici,PER,Q48547,,
13,2270,2281,S. Giovanni,LOC,Q732511,,
14,83,115,Girolamo Siciolante of Sermoneta,PER,Q2296884,True,
14,174,189,Perino del Vaga,PER,Q918778,,
14,244,260,Castel S. Angelo,LOC,Q486382,,
14,552,571,Badia of S. Stefano,LOC,Q2820750,,
14,636,644,S. Peter,PER,Q33923,,
14,774,795,Church of S. Apostolo,LOC,Q1515300,,
14,838,849,Dead Christ,PER,Q3155356,True,
14,843,849,Christ,PER,Q302,,True
14,874,883,Magdalene,PER,Q63070,,
14,945,949,Pace,LOC,Q1514683,,
14,977,991,Cardinal Cesis,PER,Q1605089,,
14,1131,1143,Jesus Christ,PER,Q302,,True
14,1166,1170,Magi,PER,Q51671,,True
14,1188,1193,Egypt,LOC,Q79,,True
14,1477,1489,Jesus Christ,PER,Q302,,True
14,1566,1610,Sacristy of the Church of S. Spirito in Rome,LOC,NIL,True,
14,1582,1610,Church of S. Spirito in Rome,LOC,Q1428488,True,True
14,1616,1660,Descent of the Holy Spirit upon the Apostles,MISC,Q65560542,True,
14,1631,1642,Holy Spirit,MISC,Q37302,,True
14,1652,1660,Apostles,PER,Q4155679,,True
14,1716,1743,Church of S. Maria de Anima,LOC,Q2140145,,
14,1763,1776,German colony,ORG,NIL,,
14,1816,1843,Chapel of the Fugger family,LOC,Q63118757,True,
14,1830,1843,Fugger family,ORG,Q155834,,True
14,1935,1943,Our Lady,PER,Q345,,
14,1967,1992,S. Jacopo degli Spagnuoli,LOC,Q955081,,
14,2044,2063,Christ on the Cross,MISC,Q51636,True,
14,2044,2050,Christ,PER,Q345,,True
14,2058,2063,Cross,MISC,Q392371,,True
15,729,734,Court,PER,Q1510907,,
15,801,808,Colonna,ORG,Q327202,,
15,820,826,Orsini,ORG,Q855303,,
15,1429,1440,Dead Christ,PER,Q3155356,True,
15,1434,1440,Christ,PER,Q302,,True
15,1540,1560,Chapel of S. Dionigi,LOC,NIL,True,
15,1550,1560,S. Dionigi,PER,Q244380,,True
15,1564,1572,S. Luigi,LOC,Q638283,,
15,1607,1612,Saint,PER,Q244380,,
15,1751,1789,Florentine Company of the Misericordia,ORG,Q3859014,,
15,1859,1866,Thieves,PER,Q2727213,,
16,804,849,Giovanni da Santo Stefano a Ponte of Florence,PER,Q2749321,True,
16,816,837,Santo Stefano a Ponte,LOC,Q3674332,,True
16,841,849,Florence,LOC,Q2044,,True
16,1373,1384,Buffalmacco,PER,Q972487,,
16,1417,1437,Chapel of S. Lorenzo,LOC,Q3670866,True,
16,1427,1437,S. Lorenzo,PER,Q17590,,True
16,1446,1461,Pieve of Empoli,LOC,Q3904613,,
16,1520,1525,Saint,PER,Q17590,,
16,1702,1710,Our Lady,PER,Q345,,True
16,1726,1738,S. Francesco,LOC,Q1677980,,
16,1847,1867,Chapel of S. Onofrio,LOC,NIL,,
16,1895,1905,S. Antonio,PER,Q170547,,
16,1985,1996,S. Giustina,LOC,NIL,,
16,2004,2013,S. Matteo,LOC,Q3670866,,
16,2239,2250,S. Giustina,LOC,NIL,,
16,2489,2498,Lord Duke,PER,Q48547,,
16,2612,2630,Ponte a S. Trinita,LOC,Q545578,,
16,2723,2738,S. Michelagnolo,PER,Q45581,,
16,3134,3156,S. Paolo a Ripa d'Arno,LOC,Q1423910,True,
16,3152,3156,Arno,LOC,Q115457,,True
17,40,45,Scali,ORG,Q7429770,,True
17,49,59,S. Trinita,LOC,Q1062114,,
17,131,138,S. Paul,PER,Q9200,,
17,231,258,S. Stefano al Ponte Vecchio,LOC,Q3674332,,
19,35,55,Convent of the Servi,LOC,Q2287001,True,
19,50,55,Servi,ORG,Q615923,,True
19,124,141,Canto alla Macine,LOC,NIL,,True
19,767,773,Christ,PER,Q302,,True
19,787,808,cloister of the Servi,LOC,Q3675066,True,
19,803,808,Servi,ORG,Q615923,,True
19,941,951,S. Filippo,PER,Q141900,,
19,2522,2532,S. Filippo,PER,Q141900,,
20,554,584,Piero dal Borgo a San Sepolcro,PER,Q5822,True,
20,564,584,Borgo a San Sepolcro,LOC,Q52098,,True
20,609,616,Ferrara,LOC,Q13362,,
20,681,688,Ferrara,LOC,Q13362,,
20,1227,1243,Dominican friars,ORG,Q131479,,
20,1275,1286,S. Domenico,LOC,Q862602,,
20,1390,1408,S. Maria del Monte,LOC,NIL,,
20,1424,1436,Black Friars,ORG,Q131479,,
20,1465,1484,Porta di S. Mammolo,LOC,Q3908797,,
21,26,31,Cosmè,PER,Q7129,,
21,104,115,S. Domenico,LOC,Q3669872,,
22,1212,1242,Bartolommeo Picconi of Mugello,PER,NIL,True,
22,1916,1942,Bramante of Castel Durante,PER,Q357276,True,
22,1928,1942,Castel Durante,LOC,Q190134,,True
23,34,65,Church of the Madonna of Loreto,LOC,Q654996,True,
23,59,65,Loreto,LOC,Q124110,,True
23,2151,2158,Fortune,MISC,Q1970348,,
24,499,503,Time,MISC,Q11471,,
24,800,822,Fra Giocondo of Verona,PER,Q5585,,
24,1093,1099,Verona,LOC,Q2028,,
24,1518,1528,S. Dominic,PER,Q44091,,
25,869,876,Signori,ORG,Q3477879,,
25,1211,1218,Signori,ORG,Q3477879,,
25,2107,2139,Magnificent Messer Luigi Cornaro,PER,NIL,,
27,78,84,Arezzo,LOC,Q13378,,True
27,342,348,Bishop,PER,Q378128;Q29182,,
27,522,538,Ghibelline party,ORG,Q1010181,,
27,1166,1186,Borgo a San Sepolcro,LOC,Q52098,,
27,1450,1470,Commissary of Arezzo,PER,NIL,True,
27,1803,1825,Hermitage of Camaldoli,LOC,Q568823,True,
27,1816,1825,Camaldoli,LOC,Q2019442,,True
27,1878,1885,Fathers,PER,Q548320,,
27,1939,1972,Very Reverend Don Antonio da Pisa,PER,NIL,True,
27,1968,1972,Pisa,LOC,Q13375,,True
27,1979,1986,General,PER,Q1337239,,
27,2010,2019,Camaldoli,LOC,Q2019442,,True
27,2166,2192,Reverend Don Silvano Razzi,PER,Q59526715,,
27,2247,2255,Superior,PER,Q1337239,,
27,2263,2286,Monastery of the Angeli,LOC,Q7590536,,
28,731,743,Michelagnolo,PER,Q5592;NIL,,
28,1611,1627,S. Maria Novella,LOC,Q800761,,
28,2203,2217,Paulus Emilius,PER,Q298168,,True
28,2677,2682,Canti,MISC,Q3655716,,
29,3,11,Florence,LOC,Q2044,,
29,12,20,Granacci,PER,Q717097,,
29,254,300,Pier Francesco's house in Borgo Sant' Apostolo,LOC,Q3889702,True,
29,280,300,Borgo Sant' Apostolo,LOC,Q3642541,,True
29,688,702,God the Father,PER,Q186350,,
29,716,732,Christ Crucified,PER,Q51636,,
29,745,772,Church of S. Piero Maggiore,LOC,Q3671591,,
29,833,839,Angels,PER,Q235113,,
29,846,855,S. Thomas,PER,Q43669,,
29,869,876,Madonna,PER,Q345,,
29,913,922,S. Thomas,PER,Q43669,,
29,1007,1019,Michelagnolo,PER,Q5592;NIL,,
29,1216,1223,S. Paul,PER,Q9200,,
30,1130,1151,Church of S. Agostino,LOC,Q1424095,,
30,1219,1227,Apostles,PER,Q43412,,
30,1242,1253,Holy Spirit,PER,Q37302,,
30,1385,1390,Simon,PER,Q24905655,,
30,1399,1408,Magdalene,PER,Q63070,,
30,1547,1558,Dead Christ,PER,Q3155356,True,
30,1552,1558,Christ,PER,Q302,,True
30,1621,1636,Trinità at Rome,LOC,Q1229008,True,
30,1707,1716,Our  Lady,PER,Q345,,True
31,566,623,Audience Chamber of the Company of the Nunziata in Arezzo,LOC,NIL,True,
31,590,613,Company of the Nunziata,ORG,NIL,,True
31,659,673,God the Father,PER,Q186350,,
31,677,683,Heaven,LOC,Q4489450,,
31,1173,1190,Emperor Charles V,PER,Q32500,,
31,1476,1505,Duchess Margherita of Austria,PER,Q307815,True,
31,1498,1505,Austria,LOC,Q40,,True
31,1513,1543,Palace of the Medici at Rome—a,LOC,Q1362663,True,
31,1527,1533,Medici,ORG,Q170022,,True
32,2335,2342,Alberti,ORG,Q2831707,,
33,38,55,Marquis of Mantua,PER,NIL,True,
33,145,150,Servi,ORG,Q615923,,
33,2184,2203,Church of S. Andrea,LOC,Q1581882,,
33,2802,2807,Luchi,ORG,NIL,,
34,87,93,Giotto,PER,Q7814,,
34,353,359,Nature,PER,Q1402540,,
34,522,537,Ruler of Heaven,PER,Q16970,True,
34,531,537,Heaven,LOC,Q4489450,,True
34,2082,2090,Florence,LOC,Q2044,,
34,2303,2312,Casentino,LOC,Q1047110,,
34,2415,2441,Leonardo Buonarroti Simoni,PER,NIL,,True
34,2521,2538,Counts of Canossa,PER,Q473151,,
34,2668,2678,S. Francis,PER,Q676555,,
34,2709,2726,Diocese of Arezzo,ORG,Q645542,True,
34,2720,2726,Arezzo,LOC,Q13378,,True
34,3096,3103,Mercury,PER,Q3855074,,
34,3108,3113,Venus,PER,Q31279888,,
34,3137,3144,Jupiter,PER,Q2110728,,
35,71,76,Giant,PER,Q179900,,
35,71,76,Giant,PER,Q3707571,,
35,152,169,Pope Alexander VI,PER,Q108316,,
35,697,709,Michelagnolo,PER,Q5592,,
35,850,861,Pope Julius,PER,Q80516,,
35,927,954,Church of S. Pietro in Rome,LOC,Q12512,True,
35,1229,1246,Alamanno Salviati,PER,Q2830440,,
35,1250,1258,Florence,PER,Q2044,,
35,1698,1717,Piazza di S. Pietro,LOC,Q83425,True,
35,1708,1717,S. Pietro,PER,Q33923,,True
35,1731,1742,S. Caterina,LOC,Q1134284,,
35,1801,1809,Castello,LOC,Q486382,,
36,8,24,Antonio di Banco,PER,NIL,,True
36,697,706,S. Philip,PER,Q508571,,
36,762,785,Oratory of Orsanmichele,LOC,Q860816,,
36,1327,1334,Consuls,PER,Q11916439,,
36,1343,1348,Guild,ORG,Q170161,,
36,1661,1668,Consuls,PER,Q207978,,
37,28,33,S. Lo,PER,Q360798,,
37,60,83,Oratory of Orsanmichele,LOC,Q860816,,
37,257,262,S. Lo,PER,NIL,,
37,268,275,Farrier,PER,Q694579,,
38,381,386,Palma,PER,Q9342;NIL,,
38,924,930,Venice,PER,Q641,,
38,1220,1230,S. Antonio,LOC,Q3672615,,
38,1274,1282,S. Elena,LOC,Q3585397,,
38,1309,1331,Monks of Monte Oliveto,ORG,Q572102,True,
38,1318,1331,Monte Oliveto,LOC,Q1247143,,True
38,1427,1468,Magi presenting their offerings to Christ,MISC,Q488841,True,
38,1462,1468,Christ,PER,Q302,,True
39,430,444,Duomo at Forlì,LOC,Q2942665,True,
39,489,497,Apostles,PER,Q43412,,
39,612,623,Dead Christ,PER,Q3155356,True,
39,617,623,Christ,PER,Q302,,True
39,737,746,S. Helena,PER,Q170164,,
39,766,785,Emperor Constantine,PER,Q8413,,
39,851,863,S. Sebastian,PER,Q183332,,
39,940,958,S. Maria Maddalena,PER,Q63070,,
39,967,983,Duomo of Ravenna,LOC,Q2942769,True,
39,1057,1062,Saint,PER,Q63070;Q43115,,
39,1238,1246,S. Peter,PER,Q33923,,
39,1299,1305,Christ,PER,Q302,,
39,1328,1351,Baptism of Jesus Christ,MISC,Q217048,True,
39,1385,1408,S. Giovanni Evangelista,LOC,Q747427,,
39,1473,1478,Saint,PER,Q328804;Q43115,,
39,1536,1580,"S. Cantius, S. Cantianus, and S. Cantianilla",PER,Q1991316,,
39,1866,1892,Virgin Martyr S. Catharine,PER,Q179718,,
39,1912,1924,S. Francesco,LOC,Q959119,,
39,1974,1986,S. Catharine,PER,Q179718,,
39,2034,2054,S. James the Apostle,PER,Q2844112,,
39,2056,2067,"S. Francis,",PER,Q676555,,
39,2090,2101,S. Domenico,LOC,Q55182433,,
39,2326,2346,Church of S. Niccolò,LOC,NIL,,
39,2361,2383,Friars of S. Augustine,ORG,Q29075,True,
39,2371,2383,S. Augustine,PER,Q8018,,True
39,2415,2426,S. Laurence,PER,Q17590,,
39,2648,2671,S. Francesco at Ravenna,LOC,Q959119,True,
40,9,26,Spinello Spinelli,PER,Q287934,,True
40,151,182,Messer Leonardo Bruni of Arezzo,PER,Q314488,True,
40,318,329,S. Giovanni,LOC,Q208125,,
40,528,536,Panicale,LOC,Q20501,,True
41,11,76,Audience Chamber of the Fraternity of S. Maria della Misericordia,LOC,NIL,True,
41,35,76,Fraternity of S. Maria della Misericordia,ORG,Q13378,,True
41,578,597,S. Gregory the Pope,PER,Q42827,,
41,616,626,S. Donatus,PER,Q2360539,,
41,628,634,Bishop,PER,Q29182,,
41,639,648,Protector,PER,Q28914,,
41,710,720,Fraternity,ORG,Q13378,,
41,822,844,Madonna with the Child,PER,Q9309699,True,
41,942,955,S. Laurentino,PER,Q3836840,,
41,1132,1139,Company,ORG,Q13378,,
41,1173,1179,Saints,PER,Q43115,,
41,1317,1331,SS. Laurentino,PER,Q3836840,,
41,1655,1661,Saints,PER,Q43115,,
41,1836,1841,Parri,PER,Q2718358;NIL,,
41,1862,1874,Annunciation,MISC,Q154326,,
41,1917,1928,S. Agostino,LOC,Q3672271,,
41,1938,1963,Company of the Puraccioli,ORG,NIL,,
41,2011,2023,S. Catherine,PER,Q179718,,
41,2089,2113,Fraternity of the Clerks,ORG,NIL,,
41,2128,2145,S. Mary Magdalene,PER,Q63070,,
41,2174,2185,S. Domenico,LOC,Q2219459,,
41,2267,2287,Chapel of S. Niccolò,LOC,NIL,,
42,25,31,Heaven,LOC,NIL,,
42,329,335,Urbino,LOC,Q2759,,True
42,815,824,Raffaello,PER,Q5597;NIL,,
42,1307,1316,Raffaello,PER,Q5597;NIL,,
42,1692,1698,Urbino,LOC,Q2759,,True
43,27,35,Cardinal,PER,Q45722,,
43,39,52,Santi Quattro,LOC,Q1536044,,
43,74,92,Grand Penitentiary,LOC,NIL,,
43,163,194,S. Giovanni in Monte at Bologna,LOC,Q12068168,True,
43,259,283,Blessed Elena dall' Olio,PER,Q18288245,,
43,423,433,S. Cecilia,PER,Q80513,,
43,923,930,S. Paul,PER,Q9200,,
43,1250,1258,Apostles,PER,Q43412,,
43,1297,1314,S. Mary Magdalene,PER,Q63070,,
43,1602,1614,S. Augustine,PER,Q8018,,
44,1396,1412,S. Maria Novella,LOC,Q51175,,
44,1550,1559,Niccolaio,PER,NIL,,
44,1611,1621,S. Stephen,PER,Q161775,,
44,1645,1650,Saint,PER,Q161775;Q43115,,
44,1778,1799,S. Catharine of Siena,PER,Q229190,True,
44,1838,1846,S. Lucia,PER,Q183240,,
45,656,663,Ridolfo,PER,Q64881;NIL,,True
45,776,805,Church of S. Felice in Piazza,LOC,Q3585333,,
45,837,855,Monks of Camaldoli,ORG,Q591832,True,
45,846,855,Camaldoli,LOC,Q2019442,,True
45,888,894,Christ,PER,Q302,,
45,939,953,God the Father,PER,Q186350,,
45,987,993,Saints,PER,Q43115,,
45,1109,1120,Dead Christ,PER,Q3155356,True,
45,1114,1120,Christ,PER,Q302,,True
45,1131,1137,Maries,PER,Q3254109,,
45,1174,1182,Our Lady,PER,Q345,,True
45,1194,1200,Saints,PER,Q43115,,
45,1210,1254,Church of the Nuns of S. Jacopo delle Murate,LOC,Q3860451,True,
45,1224,1254,Nuns of S. Jacopo delle Murate,ORG,NIL,,True
45,1305,1333,Bishop de' Bonafè of Cortona,PER,NIL,,
45,1347,1376,Convent of the Nuns of Ripoli,LOC,Q20008303,True,
45,1362,1376,Nuns of Ripoli,ORG,Q16611216,,True
45,1420,1426,Saints,PER,Q43115,,
45,1450,1455,Segni,PER,NIL,,True
45,1480,1500,Church of S. Spirito,LOC,Q1519975,,
45,1578,1584,Saints,PER,Q43115,,
45,1594,1613,Company of the Neri,ORG,NIL,,
45,1644,1663,S. John the Baptist,PER,Q40662,,
45,1677,1705,Monachine in Borgo S. Friano,ORG,NIL,True,
45,1690,1705,Borgo S. Friano,LOC,NIL,,True
45,1770,1787,S. Rocco at Prato,LOC,NIL,True,
45,1802,1810,S. Rocco,PER,Q152457,,
45,1843,1851,Our Lady,PER,Q345,,
45,1875,1897,Company of S. Bastiano,ORG,NIL,,
45,1906,1926,S. Jacopo sopra Arno,LOC,Q3670741,,
45,2023,2044,S. Martino alla Palma,LOC,NIL,,
45,2077,2098,S. Alessandro Vitelli,PER,Q621395,,
45,2101,2108,S. Anne,PER,Q164294,,
45,2139,2156,Città di Castello,LOC,Q20413,,
45,2199,2209,S. Fiorido,LOC,Q3670003,,
46,379,392,Canon Regular,PER,Q1104153,,
46,397,404,General,PER,Q1501723,,
46,413,418,Order,ORG,Q2061186,,
46,908,922,Monte Fiascone,LOC,Q176142,,
46,1208,1237,S. Domenico at Monte Fiascone,LOC,NIL,True,
46,2110,2117,Michele,LOC,Q459937;NIL,,
47,238,261,Chapel of the Guareschi,LOC,Q3657362,True,
47,252,261,Guareschi,ORG,NIL,,True
47,265,278,S. Bernardino,LOC,Q3669629,,
47,1300,1347,Chapels of the Temple of the Angeli in Florence,LOC,Q3275023,True,
48,100,116,pass of the Alps,LOC,Q1829186,True,
48,159,166,Vecelli,ORG,Q16620526,,
48,1021,1033,Castelfranco,LOC,Q29352,,True
48,3076,3081,Palma,PER,Q9342,,
48,3083,3092,Pordenone,PER,Q983352,,
49,107,116,Barberigo,PER,Q927350,,
49,195,203,Merceria,LOC,NIL,,
49,311,329,M. Andrea Loredano,PER,Q105688196,,
49,347,358,S. Marcuola,LOC,Q1585514,,
49,387,412,Our Lady going into Egypt,MISC,Q837143,True,
49,387,395,Our Lady,PER,Q345,,True
49,842,860,M. Giovanni D'Anna,PER,NIL,,
49,1284,1302,Emperor Maximilian,PER,Q150726,,
49,1429,1452,Church of S. Marziliano,LOC,Q690779,,
49,1552,1558,Heaven,LOC,Q4489450,,
49,1699,1719,Fondaco de' Tedeschi,LOC,Q1259067,,
49,2013,2021,Merceria,LOC,NIL,,
50,1014,1044,S. Maria del Fiore at Florence,LOC,Q191739,True,
50,1453,1464,S. Giovanni,LOC,Q732511,,
50,1618,1626,Apostles,PER,Q43412,,
50,1669,1687,Chapel of the Pope,LOC,Q2943,True,
50,1765,1776,Pope Sixtus,PER,Q163514,,
51,773,791,S. Maria del Fiore,LOC,Q191739,,
51,846,853,Lorenzo,LOC,Q177854;NIL,,
51,1688,1704,Nuns of Chiarito,ORG,Q3844904,,True
51,2288,2319,S. Maria degli Angeli at Assisi,LOC,Q4706745,True,
51,2381,2399,Lorenzo de' Medici,PER,Q177854,,
51,2487,2495,S. Maria,LOC,Q4706745,,
51,2534,2546,S. Francesco,LOC,Q207486,,
51,2737,2743,Orsino,PER,Q19569673,,
52,72,91,Sant'Agnolo in Vado,LOC,Q493800,,
52,109,114,State,LOC,Q649202,,
52,576,580,Fano,LOC,Q13142,,True
53,27,42,Cardinal Emulio,PER,Q3362623,,
53,484,510,Federigo Barocci of Urbino,PER,Q316731,True,
53,1181,1187,Christ,PER,Q302,,
53,1244,1271,Marriage of Cana in Galilee,MISC,Q625140,True,
53,1256,1260,Cana,LOC,Q431382,,True
53,1281,1290,Centurion,PER,Q26409,,
53,1438,1461,Lorenzo Costa of Mantua,PER,Q357807,True,
53,1707,1714,Pharaoh,PER,Q37110,,
53,1876,1907,Reverend Don Vincenzio Borghini,PER,Q1459953,,
53,2746,2765,Office of the Ruota,LOC,Q1234169,,
53,2834,2841,Justice,MISC,Q13189320,,
53,2846,2852,Equity,MISC,Q827451,,
53,2944,2953,Caprarola,LOC,Q160262,,
53,2972,2983,S. Marcello,LOC,Q972881,,
